"AntennaAngle [deg]","Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
30,0.021,45,121,0.277698423233525
30,0.021,45,122,0.271037457029053
30,0.021,45,123,0.264592025692384
30,0.021,45,124,0.258338590824192
30,0.021,45,125,0.252253171193431
30,0.021,45,126,0.246311267119847
30,0.021,45,127,0.240487768638285
30,0.021,45,128,0.234756859096884
30,0.021,45,129,0.229091929268104
30,0.021,45,130,0.223465520417091
30,0.021,45,131,0.217849317850375
30,0.021,45,132,0.21221421899557
30,0.021,45,133,0.206530501745206
30,0.021,45,134,0.200768119323011
30,0.021,45,135,0.194897146985333
30,0.021,45,136,0.188888403160322
30,0.021,45,137,0.182714262903625
30,0.021,45,138,0.176349674634462
30,0.021,45,139,0.169773381933757
30,0.021,45,140,0.162969340789785
30,0.021,45,141,0.155928309274899
30,0.021,45,142,0.148649571613549
30,0.021,45,143,0.141142742528459
30,0.021,45,144,0.133429581388882
30,0.021,45,145,0.125545729968571
30,0.021,45,146,0.117542273635491
30,0.021,45,147,0.10948701472733
30,0.021,45,148,0.101465339944673
30,0.021,45,149,0.0935805620097168
30,0.021,45,150,0.0859536206602789
30,0.021,45,151,0.0787220401228865
30,0.021,45,152,0.0720380600612481
30,0.021,45,153,0.066065884742576
30,0.021,45,154,0.0609780304297058
30,0.021,45,155,0.05695079287418
30,0.021,45,156,0.0541589037702694
30,0.021,45,157,0.0527694950970961
30,0.021,45,158,0.0529355408977584
30,0.021,45,159,0.0547889943039713
30,0.021,45,160,0.0584338803539904
30,0.021,45,161,0.06393963915617
30,0.021,45,162,0.0713350361641974
30,0.021,45,163,0.0806029640843538
30,0.021,45,164,0.0916764521781517
30,0.021,45,165,0.104436172230046
30,0.021,45,166,0.118709685992909
30,0.021,45,167,0.134272617392328
30,0.021,45,168,0.150851856214892
30,0.021,45,169,0.168130811602493
30,0.021,45,170,0.185756637607536
30,0.021,45,171,0.203349254317396
30,0.021,45,172,0.220511892137515
30,0.021,45,173,0.236842799422586
30,0.021,45,174,0.251947680266885
30,0.021,45,175,0.265452374837792
30,0.021,45,176,0.277015263155988
30,0.021,45,177,0.286338867437572
30,0.021,45,178,0.293180149277755
30,0.021,45,179,0.297359045707721
30,0.021,45,180,0.298764860478683
45,0.021,45,-180,0.191818756571546
45,0.021,45,-179,0.190706221648732
45,0.021,45,-178,0.187410936710804
45,0.021,45,-177,0.182039564182424
45,0.021,45,-176,0.17476463458305
45,0.021,45,-175,0.165817091361843
45,0.021,45,-174,0.155476433645047
45,0.021,45,-173,0.144058988879197
45,0.021,45,-172,0.131904937456301
45,0.021,45,-171,0.119364761775981
45,0.021,45,-170,0.106785800641288
45,0.021,45,-169,0.0944995572516636
45,0.021,45,-168,0.0828103390793847
45,0.021,45,-167,0.0719857068079969
45,0.021,45,-166,0.0622490853868631
45,0.021,45,-165,0.0537747524210643
45,0.021,45,-164,0.0466852773010582
45,0.021,45,-163,0.0410513480789369
45,0.021,45,-162,0.0368938004990293
45,0.021,45,-161,0.0341875616001228
45,0.021,45,-160,0.0328671437754711
45,0.021,45,-159,0.0328332767941458
45,0.021,45,-158,0.0339602455671112
45,0.021,45,-157,0.0361035088818523
45,0.021,45,-156,0.0391072057162861
45,0.021,45,-155,0.0428112065573721
45,0.021,45,-154,0.0470574320369932
45,0.021,45,-153,0.0516952344477361
45,0.021,45,-152,0.0565857137059471
45,0.021,45,-151,0.0616049129761944
45,0.021,45,-150,0.0666459061507559
45,0.021,45,-149,0.0716198463914195
45,0.021,45,-148,0.0764560898034623
45,0.021,45,-147,0.0811015399552602
45,0.021,45,-146,0.0855193773493485
45,0.021,45,-145,0.0896873439472861
45,0.021,45,-144,0.0935957480010661
45,0.021,45,-143,0.0972453407761952
45,0.021,45,-142,0.100645196554357
45,0.021,45,-141,0.103810702922982
45,0.021,45,-140,0.106761742025365
45,0.021,45,-139,0.109521117136491
45,0.021,45,-138,0.112113254278768
45,0.021,45,-137,0.114563186832133
45,0.021,45,-136,0.116895813046007
45,0.021,45,-135,0.119135402453927
45,0.021,45,-134,0.121305317503039
45,0.021,45,-133,0.123427911027948
45,0.021,45,-132,0.125524558090287
45,0.021,45,-131,0.127615781592504
45,0.021,45,-130,0.129721434298033
45,0.021,45,-129,0.131860904772374
45,0.021,45,-128,0.134053320652759
45,0.021,45,-127,0.13631772897755
45,0.021,45,-126,0.138673239571639
45,0.021,45,-125,0.141139123307624
45,0.021,45,-124,0.143734862169229
45,0.021,45,-123,0.146480152261744
45,0.021,45,-122,0.149394864164968
45,0.021,45,-121,0.152498967305869
45,0.021,45,-120,0.155812426400611
45,0.021,45,-119,0.159355078582431
45,0.021,45,-118,0.163146499724535
45,0.021,45,-117,0.167205867830786
45,0.021,45,-116,0.171551830348011
45,0.021,45,-115,0.176202380990878
45,0.021,45,-114,0.181174750287729
45,0.021,45,-113,0.186485312658739
45,0.021,45,-112,0.192149511510767
45,0.021,45,-111,0.198181802639485
45,0.021,45,-110,0.20459561521179
45,0.021,45,-109,0.211403328784986
45,0.021,45,-108,0.218616264213148
45,0.021,45,-107,0.226244685892166
45,0.021,45,-106,0.234297812590284
45,0.021,45,-105,0.242783834080899
45,0.021,45,-104,0.251709930914762
45,0.021,45,-103,0.261082294913516
45,0.021,45,-102,0.270906148308895
45,0.021,45,-101,0.281185759866188
45,0.021,45,-100,0.291924456792691
45,0.021,45,-99,0.303124631720092
45,0.021,45,-98,0.314787744544993
45,0.021,45,-97,0.326914319397557
45,0.021,45,-96,0.339503937470508
45,0.021,45,-95,0.352555226867608
45,0.021,45,-94,0.366065851012124
45,0.021,45,-93,0.380032497483211
45,0.021,45,-92,0.394450869413848
45,0.021,45,-91,0.409315681781333
45,0.021,45,-90,0.424620665043913
45,0.021,45,-89,0.440358578618899
45,0.021,45,-88,0.456521236652927
45,0.021,45,-87,0.473099548398254
45,0.021,45,-86,0.490083575275197
45,0.021,45,-85,0.507462606365644
45,0.021,45,-84,0.52522525364279
45,0.021,45,-83,0.543359567696136
45,0.021,45,-82,0.561853174058626
45,0.021,45,-81,0.580693429487754
45,0.021,45,-80,0.599867596700555
45,0.021,45,-79,0.619363035124026
45,0.021,45,-78,0.639167404212059
45,0.021,45,-77,0.659268874817123
45,0.021,45,-76,0.67965634301439
45,0.021,45,-75,0.700319639688232
45,0.021,45,-74,0.721249728141826
45,0.021,45,-73,0.742438881020918
45,0.021,45,-72,0.763880826998527
45,0.021,45,-71,0.785570856997662
45,0.021,45,-70,0.807505879286025
45,0.021,45,-69,0.82968441261279
45,0.021,45,-68,0.852106506724457
45,0.021,45,-67,0.874773580142646
45,0.021,45,-66,0.897688166053634
45,0.021,45,-65,0.920853558581029
45,0.021,45,-64,0.944273353610982
45,0.021,45,-63,0.967950880721668
45,0.021,45,-62,0.991888525625991
45,0.021,45,-61,1.01608694584054
45,0.021,45,-60,1.04054418599555
45,0.021,45,-59,1.06525470322909
45,0.021,45,-58,1.09020831737121
45,0.021,45,-57,1.11538910500556
45,0.021,45,-56,1.14077426086378
45,0.021,45,-55,1.1663329542103
45,0.021,45,-54,1.19202521174943
45,0.021,45,-53,1.21780086195966
45,0.021,45,-52,1.24359857845937
45,0.021,45,-51,1.26934506186159
45,0.021,45,-50,1.29495440042475
45,0.021,45,-49,1.32032764950824
45,0.021,45,-48,1.34535266827855
45,0.021,45,-47,1.3699042491962
45,0.021,45,-46,1.39384457149408
45,0.021,45,-45,1.41702400412486
45,0.021,45,-44,1.43928227654236
45,0.021,45,-43,1.46045002727266
45,0.021,45,-42,1.48035073065643
45,0.021,45,-41,1.49880299158484
45,0.021,45,-40,1.51562318673915
45,0.021,45,-39,1.53062841905445
45,0.021,45,-38,1.54363974018483
45,0.021,45,-37,1.55448558401235
45,0.021,45,-36,1.56300534311444
45,0.021,45,-35,1.56905301001081
45,0.021,45,-34,1.57250079639822
45,0.021,45,-33,1.57324263690252
45,0.021,45,-32,1.57119747958019
45,0.021,45,-31,1.56631226390566
45,0.021,45,-30,1.55856448865973
45,0.021,45,-29,1.54796427728775
45,0.021,45,-28,1.534555857122
45,0.021,45,-27,1.51841838143007
45,0.021,45,-26,1.49966603946707
45,0.021,45,-25,1.47844741930204
45,0.021,45,-24,1.45494411067898
45,0.021,45,-23,1.42936855987298
45,0.021,45,-22,1.40196121451752
45,0.021,45,-21,1.37298702262675
45,0.021,45,-20,1.34273137528626
45,0.021,45,-19,1.31149560541
45,0.021,45,-18,1.27959217421472
45,0.021,45,-17,1.24733969136017
45,0.021,45,-16,1.21505792292268
45,0.021,45,-15,1.18306294263944
45,0.021,45,-14,1.15166257566125
45,0.021,45,-13,1.12115227027762
45,0.021,45,-12,1.0918115121024
45,0.021,45,-11,1.06390086789089
45,0.021,45,-10,1.03765971383854
45,0.021,45,-9,1.01330466764041
45,0.021,45,-8,0.991028706847454
45,0.021,45,-7,0.971000920407909
45,0.021,45,-6,0.953366808036081
45,0.021,45,-5,0.938249015377132
45,0.021,45,-4,0.925748373704284
45,0.021,45,-3,0.915945102502499
45,0.021,45,-2,0.908900032584462
45,0.021,45,-1,0.904655716505841
45,0.021,45,0,0.903237311450198
45,0.021,45,1,0.904653146215169
45,0.021,45,2,0.908894916626612
45,0.021,45,3,0.915937490344491
45,0.021,45,4,0.925738340012284
45,0.021,45,5,0.938236660347147
45,0.021,45,6,0.953352257479593
45,0.021,45,7,0.970984325335135
45,0.021,45,8,0.991010242281103
45,0.021,45,9,1.01328453041209
45,0.021,45,10,1.03763811916825
45,0.021,45,11,1.06387804462434
45,0.021,45,12,1.0917876965754
45,0.021,45,13,1.12112769888508
45,0.021,45,14,1.15163747632065
45,0.021,45,15,1.18303752544631
45,0.021,45,16,1.21503237038888
45,0.021,45,17,1.24731414869609
45,0.021,45,18,1.27956674015755
45,0.021,45,19,1.31147032410657
45,0.021,45,20,1.3427062297093
45,0.021,45,21,1.3729619299389
45,0.021,45,22,1.40193602370113
45,0.021,45,23,1.42934305182357
45,0.021,45,24,1.45491800082344
45,0.021,45,25,1.4784203626606
45,0.021,45,26,1.49963763793992
45,0.021,45,27,1.51838819296718
45,0.021,45,28,1.53452340633516
45,0.021,45,29,1.54792906699608
45,0.021,45,30,1.55852601182655
45,0.021,45,31,1.56627001542812
45,0.021,45,32,1.57115096743217
45,0.021,45,33,1.57319139220032
45,0.021,45,34,1.57244438205282
45,0.021,45,35,1.56899102774022
45,0.021,45,36,1.56293743870631
45,0.021,45,37,1.55441145084161
45,0.021,45,38,1.54355912109461
45,0.021,45,39,1.53054110679439
45,0.021,45,40,1.51552902321787
45,0.021,45,41,1.49870186623034
45,0.021,45,42,1.4802425781888
45,0.021,45,43,1.46033482517921
45,0.021,45,44,1.4391600425101
45,0.021,45,45,1.41689479363421
45,0.021,45,46,1.3937084757158
45,0.021,45,47,1.36976139326838
45,0.021,45,48,1.34520320997649
45,0.021,45,49,1.32017177826362
45,0.021,45,50,1.29479233660456
45,0.021,45,51,1.2691770561853
45,0.021,45,52,1.24342491141567
45,0.021,45,53,1.21762184308159
45,0.021,45,54,1.19184117861782
45,0.021,45,55,1.16614427107768
45,0.021,45,56,1.14058131682103
45,0.021,45,57,1.11519231164921
45,0.021,45,58,1.09000810596612
45,0.021,45,59,1.06505152139698
45,0.021,45,60,1.04033849399165
45,0.021,45,61,1.01587921250664
45,0.021,45,62,0.991679224126978
45,0.021,45,63,0.967740484183866
45,0.021,45,64,0.944062330784071
45,0.021,45,65,0.920642369641906
45,0.021,45,66,0.897477258660858
45,0.021,45,67,0.874563385835743
45,0.021,45,68,0.851897437744548
45,0.021,45,69,0.829476859201204
45,0.021,45,70,0.807300207497218
45,0.021,45,71,0.785367407042888
45,0.021,45,72,0.76367991211847
45,0.021,45,73,0.742240786869402
45,0.021,45,74,0.721054712649416
45,0.021,45,75,0.700127933364146
45,0.021,45,76,0.679468149637715
45,0.021,45,77,0.659084372463731
45,0.021,45,78,0.638986746561532
45,0.021,45,79,0.619186352991045
45,0.021,45,80,0.599694999737015
45,0.021,45,81,0.580525008005115
45,0.021,45,82,0.561689000924125
45,0.021,45,83,0.543199700261144
45,0.021,45,84,0.525069735666531
45,0.021,45,85,0.507311469902353
45,0.021,45,86,0.489936842497456
45,0.021,45,87,0.472957233333476
45,0.021,45,88,0.456383346813804
45,0.021,45,89,0.440225116511905
45,0.021,45,90,0.424491629542758
45,0.021,45,91,0.409191069354618
45,0.021,45,92,0.39433067519807
45,0.021,45,93,0.37991671619387
45,0.021,45,94,0.365954477686994
45,0.021,45,95,0.352448257437414
45,0.021,45,96,0.339401369153281
45,0.021,45,97,0.326816150914009
45,0.021,45,98,0.314693976153381
45,0.021,45,99,0.303035265070271
45,0.021,45,100,0.291839494600513
45,0.021,45,101,0.281105205411048
45,0.021,45,102,0.270830004759178
45,0.021,45,103,0.261010564486907
45,0.021,45,104,0.251642613882895
45,0.021,45,105,0.242720927630623
45,0.021,45,106,0.234239309556878
45,0.021,45,107,0.226190573383144
45,0.021,45,108,0.218566522144731
45,0.021,45,109,0.211357928356878
45,0.021,45,110,0.204554517349444
45,0.021,45,111,0.198144956436441
45,0.021,45,112,0.192116852706809
45,0.021,45,113,0.186456762192338
45,0.021,45,114,0.181150212963336
45,0.021,45,115,0.176181744302989
45,0.021,45,116,0.171534963504215
45,0.021,45,117,0.167192621015194
45,0.021,45,118,0.163136703640787
45,0.021,45,119,0.159348544311792
45,0.021,45,120,0.155808945605424
45,0.021,45,121,0.152498312801791
45,0.021,45,122,0.149396790877046
45,0.021,45,123,0.146484398569699
45,0.021,45,124,0.143741151636543
45,0.021,45,125,0.141147166777626
45,0.021,45,126,0.138682737602289
45,0.021,45,127,0.136328374575639
45,0.021,45,128,0.134064802258502
45,0.021,45,129,0.131872909437628
45,0.021,45,130,0.12973365099632
45,0.021,45,131,0.127627904597308
45,0.021,45,132,0.125536290360158
45,0.021,45,133,0.12343896754297
45,0.021,45,134,0.121315428507167
45,0.021,45,135,0.119144316570902
45,0.021,45,136,0.116903300252271
45,0.021,45,137,0.114569041286863
45,0.021,45,138,0.112117297027227
45,0.021,45,139,0.109523198716286
45,0.021,45,140,0.106761745013672
45,0.021,45,141,0.103808544464395
45,0.021,45,142,0.100640830901674
45,0.021,45,143,0.0972387618590062
45,0.021,45,144,0.0935869920087765
45,0.021,45,145,0.0896764918746787
45,0.021,45,146,0.0855065574054913
45,0.021,45,147,0.081086929683389
45,0.021,45,148,0.0764399177044436
45,0.021,45,149,0.0716023927916872
45,0.021,45,150,0.0666275030131761
45,0.021,45,151,0.0615859423254696
45,0.021,45,152,0.0565666043351136
45,0.021,45,153,0.0516764565944637
45,0.021,45,154,0.047039489771778
45,0.021,45,155,0.0427946277123031
45,0.021,45,156,0.0390925293023098
45,0.021,45,157,0.0360912700908259
45,0.021,45,158,0.0339509586258562
45,0.021,45,159,0.0328274161216001
45,0.021,45,160,0.0328651240787477
45,0.021,45,161,0.0341897177167859
45,0.021,45,162,0.0369003679362264
45,0.021,45,163,0.0410624453004693
45,0.021,45,164,0.0467008908578273
45,0.021,45,165,0.0537947259982352
45,0.021,45,166,0.062273113746173
45,0.021,45,167,0.0720133354345346
45,0.021,45,168,0.0828409701030828
45,0.021,45,169,0.0945324619146805
45,0.021,45,170,0.106820138238884
45,0.021,45,171,0.119399604630555
45,0.021,45,172,0.131939301115504
45,0.021,45,173,0.144091866384788
45,0.021,45,174,0.155506832424497
45,0.021,45,175,0.165844071072603
45,0.021,45,176,0.174787344108647
45,0.021,45,177,0.18205727595314
45,0.021,45,178,0.187423076605484
45,0.021,45,179,0.190712392926336
45,0.021,45,180,0.191818756571546
15,0.022,45,-180,0.386334595719681
15,0.022,45,-179,0.384814893186943
15,0.022,45,-178,0.380273976905106
15,0.022,45,-177,0.372816030546479
15,0.022,45,-176,0.362611358255636
15,0.022,45,-175,0.349891195194893
15,0.022,45,-174,0.334940725362405
15,0.022,45,-173,0.318090576982907
15,0.022,45,-172,0.299707120488293
15,0.022,45,-171,0.280181933648626
15,0.022,45,-170,0.259920821242954
15,0.022,45,-169,0.239332782140504
15,0.022,45,-168,0.218819305081816
15,0.022,45,-167,0.198764346963583
15,0.022,45,-166,0.179525305972801
15,0.022,45,-165,0.161425249052054
15,0.022,45,-164,0.144746591937333
15,0.022,45,-163,0.129726363692422
15,0.022,45,-162,0.116553119642138
15,0.022,45,-161,0.105365500136461
15,0.022,45,-160,0.0962523706257041
15,0.022,45,-159,0.0892544236296863
15,0.022,45,-158,0.0843670773386726
15,0.022,45,-157,0.0815444701831796
15,0.022,45,-156,0.0807043265133552
15,0.022,45,-155,0.0817334556773637
15,0.022,45,-154,0.084493644850497
15,0.022,45,-153,0.0888277140151795
15,0.022,45,-152,0.0945655182003761
15,0.022,45,-151,0.1015297058423
15,0.022,45,-150,0.10954107113842
15,0.022,45,-149,0.118423370684188
15,0.022,45,-148,0.128007508699352
15,0.022,45,-147,0.138135029091959
15,0.022,45,-146,0.148660884998761
15,0.022,45,-145,0.159455486058966
15,0.022,45,-144,0.170406049585901
15,0.022,45,-143,0.18141730335376
15,0.022,45,-142,0.192411604557806
15,0.022,45,-141,0.203328551546053
15,0.022,45,-140,0.21412417230225
15,0.022,45,-139,0.224769776721256
15,0.022,45,-138,0.235250558944577
15,0.022,45,-137,0.245564032004811
15,0.022,45,-136,0.255718370410872
15,0.022,45,-135,0.265730727757035
15,0.022,45,-134,0.275625586608009
15,0.022,45,-133,0.285433187404256
15,0.022,45,-132,0.295188072485435
15,0.022,45,-131,0.304927771003494
15,0.022,45,-130,0.314691640860005
15,0.022,45,-129,0.324519875133826
15,0.022,45,-128,0.334452672955703
15,0.022,45,-127,0.344529568545209
15,0.022,45,-126,0.354788907189236
15,0.022,45,-125,0.365267453285793
15,0.022,45,-124,0.376000113128674
15,0.022,45,-123,0.387019753756814
15,0.022,45,-122,0.398357098801028
15,0.022,45,-121,0.410040682679158
15,0.022,45,-120,0.422096845562
15,0.022,45,-119,0.434549753102374
15,0.022,45,-118,0.447421426842486
15,0.022,45,-117,0.460731773357222
15,0.022,45,-116,0.47449860243674
15,0.022,45,-115,0.488737626861624
15,0.022,45,-114,0.503462438498056
15,0.022,45,-113,0.51868445747707
15,0.022,45,-112,0.53441285307644
15,0.022,45,-111,0.550654436567598
15,0.022,45,-110,0.567413527707807
15,0.022,45,-109,0.584691797746482
15,0.022,45,-108,0.602488092779503
15,0.022,45,-107,0.620798242039548
15,0.022,45,-106,0.639614856271418
15,0.022,45,-105,0.658927121729648
15,0.022,45,-104,0.67872059557313
15,0.022,45,-103,0.698977008539649
15,0.022,45,-102,0.719674080782341
15,0.022,45,-101,0.740785356657947
15,0.022,45,-100,0.762280064088492
15,0.022,45,-99,0.78412300388524
15,0.022,45,-98,0.806274474134935
15,0.022,45,-97,0.828690234408159
15,0.022,45,-96,0.851321514160228
15,0.022,45,-95,0.874115069255403
15,0.022,45,-94,0.897013290052207
15,0.022,45,-93,0.919954363937169
15,0.022,45,-92,0.942872494580456
15,0.022,45,-91,0.965698179504666
15,0.022,45,-90,0.988358546802495
15,0.022,45,-89,1.01077775100695
15,0.022,45,-88,1.03287742720821
15,0.022,45,-87,1.05457720152598
15,0.022,45,-86,1.0757952549905
15,0.022,45,-85,1.09644893676898
15,0.022,45,-84,1.11645542151017
15,0.022,45,-83,1.13573240438733
15,0.022,45,-82,1.15419882622108
15,0.022,45,-81,1.17177561988602
15,0.022,45,-80,1.18838646808133
15,0.022,45,-79,1.20395856150844
15,0.022,45,-78,1.21842334558929
15,0.022,45,-77,1.23171724311289
15,0.022,45,-76,1.24378233965899
15,0.022,45,-75,1.25456701835255
15,0.022,45,-74,1.26402653048975
15,0.022,45,-73,1.27212348887699
15,0.022,45,-72,1.278828271367
15,0.022,45,-71,1.28411932307887
15,0.022,45,-70,1.28798334716263
15,0.022,45,-69,1.29041537571416
15,0.022,45,-68,1.29141871454894
15,0.022,45,-67,1.29100475798056
15,0.022,45,-66,1.28919267248259
15,0.022,45,-65,1.28600895108844
15,0.022,45,-64,1.28148684354002
15,0.022,45,-63,1.27566567045366
15,0.022,45,-62,1.26859003304527
15,0.022,45,-61,1.26030893314899
15,0.022,45,-60,1.25087482127371
15,0.022,45,-59,1.24034259316506
15,0.022,45,-58,1.22876855767256
15,0.022,45,-57,1.21620940056365
15,0.022,45,-56,1.20272117018653
15,0.022,45,-55,1.1883583114829
15,0.022,45,-54,1.17317277472678
15,0.022,45,-53,1.15721322447174
15,0.022,45,-52,1.14052437250452
15,0.022,45,-51,1.12314645612938
15,0.022,45,-50,1.1051148798735
15,0.022,45,-49,1.08646003476217
15,0.022,45,-48,1.06720730474565
15,0.022,45,-47,1.04737726477068
15,0.022,45,-46,1.02698606950861
15,0.022,45,-45,1.00604602602643
15,0.022,45,-44,0.984566337880086
15,0.022,45,-43,0.962554002398624
15,0.022,45,-42,0.940014837493609
15,0.022,45,-41,0.916954609356538
15,0.022,45,-40,0.89338022807574
15,0.022,45,-39,0.869300974684328
15,0.022,45,-38,0.844729720595944
15,0.022,45,-37,0.819684098928961
15,0.022,45,-36,0.794187586969832
15,0.022,45,-35,0.768270460058932
15,0.022,45,-34,0.74197057953892
15,0.022,45,-33,0.7153339810889
15,0.022,45,-32,0.688415234737809
15,0.022,45,-31,0.661277554023765
15,0.022,45,-30,0.633992639013071
15,0.022,45,-29,0.606640246038019
15,0.022,45,-28,0.579307485837033
15,0.022,45,-27,0.55208786102294
15,0.022,45,-26,0.525080063167639
15,0.022,45,-25,0.49838655894686
15,0.022,45,-24,0.472112003389247
15,0.022,45,-23,0.446361525962827
15,0.022,45,-22,0.421238941656786
15,0.022,45,-21,0.396844944044789
15,0.022,45,-20,0.373275340251937
15,0.022,45,-19,0.350619388548521
15,0.022,45,-18,0.328958297788379
15,0.022,45,-17,0.308363944012214
15,0.022,45,-16,0.288897853259902
15,0.022,45,-15,0.270610491101978
15,0.022,45,-14,0.253540888842542
15,0.022,45,-13,0.237716624108111
15,0.022,45,-12,0.2231541600662
15,0.022,45,-11,0.209859533348639
15,0.022,45,-10,0.197829366489691
15,0.022,45,-9,0.187052166969537
15,0.022,45,-8,0.177509862430389
15,0.022,45,-7,0.169179510929546
15,0.022,45,-6,0.162035116775048
15,0.022,45,-5,0.156049477023514
15,0.022,45,-4,0.151195981449799
15,0.022,45,-3,0.14745028991809
15,0.022,45,-2,0.144791815621765
15,0.022,45,-1,0.143204950469429
15,0.022,45,0,0.14267997966123
15,0.022,45,1,0.143213645750228
15,0.022,45,2,0.144809337611691
15,0.022,45,3,0.147476896039872
15,0.022,45,4,0.151232044384104
15,0.022,45,5,0.156095468929278
15,0.022,45,6,0.162091588847005
15,0.022,45,7,0.16924706878466
15,0.022,45,8,0.177589137913789
15,0.022,45,9,0.187143787055029
15,0.022,45,10,0.197933920018524
15,0.022,45,11,0.209977536402102
15,0.022,45,12,0.223286020802417
15,0.022,45,13,0.237862607911372
15,0.022,45,14,0.253701084635048
15,0.022,45,15,0.270784779653909
15,0.022,45,16,0.289085878305019
15,0.022,45,17,0.308565086933793
15,0.022,45,18,0.329171656584952
15,0.022,45,19,0.350843761721445
15,0.022,45,20,0.373509216177748
15,0.022,45,21,0.397086496305223
15,0.022,45,22,0.421486030698617
15,0.022,45,23,0.446611707348897
15,0.022,45,24,0.472362542781965
15,0.022,45,25,0.49863445383705
15,0.022,45,26,0.525322071226447
15,0.022,45,27,0.552320534814589
15,0.022,45,28,0.57952721348814
15,0.022,45,29,0.6068432973181
15,0.022,45,30,0.634175216144398
15,0.022,45,31,0.66143584641097
15,0.022,45,32,0.688545476692662
15,0.022,45,33,0.715432511527795
15,0.022,45,34,0.742033902553599
15,0.022,45,35,0.768295305208352
15,0.022,45,36,0.794170968115474
15,0.022,45,37,0.819623370439094
15,0.022,45,38,0.84462262977716
15,0.022,45,39,0.869145709360661
15,0.022,45,40,0.89317545832552
15,0.022,45,41,0.916699522532201
15,0.022,45,42,0.939709165786731
15,0.022,45,43,0.962198042367286
15,0.022,45,44,0.984160961523665
15,0.022,45,45,1.00559268316912
15,0.022,45,46,1.02648678143243
15,0.022,45,47,1.04683460921632
15,0.022,45,48,1.06662439257112
15,0.022,45,49,1.08584047870996
15,0.022,45,50,1.10446275604393
15,0.022,45,51,1.12246625888775
15,0.022,45,52,1.13982096366005
15,0.022,45,53,1.15649177765581
15,0.022,45,54,1.17243871596494
15,0.022,45,55,1.18761725700007
15,0.022,45,56,1.20197886250621
15,0.022,45,57,1.21547164396201
15,0.022,45,58,1.22804115402647
15,0.022,45,59,1.23963127919168
15,0.022,45,60,1.25018520809946
15,0.022,45,61,1.25964644906957
15,0.022,45,62,1.26795987024804
15,0.022,45,63,1.27507273637183
15,0.022,45,64,1.28093571739731
15,0.022,45,65,1.28550384607532
15,0.022,45,66,1.28873740388494
15,0.022,45,67,1.2906027174601
15,0.022,45,68,1.29107285065574
15,0.022,45,69,1.29012818059726
15,0.022,45,70,1.28775684933754
15,0.022,45,71,1.28395508601294
15,0.022,45,72,1.27872739755653
15,0.022,45,73,1.27208662901582
15,0.022,45,74,1.26405389726801
15,0.022,45,75,1.25465840437693
15,0.022,45,76,1.24393713895345
15,0.022,45,77,1.23193447563927
15,0.022,45,78,1.21870168422139
15,0.022,45,79,1.20429636089975
15,0.022,45,80,1.18878179488359
15,0.022,45,81,1.17222628380295
15,0.022,45,82,1.15470241141641
15,0.022,45,83,1.13628630080776
15,0.022,45,84,1.11705685572986
15,0.022,45,85,1.09709500201162
15,0.022,45,86,1.07648294003566
15,0.022,45,87,1.05530341825801
15,0.022,45,88,1.03363903661599
15,0.022,45,89,1.0115715874911
15,0.022,45,90,0.989181440692357
15,0.022,45,91,0.966546977729018
15,0.022,45,92,0.943744079474176
15,0.022,45,93,0.920845670199532
15,0.022,45,94,0.897921319901706
15,0.022,45,95,0.875036905850594
15,0.022,45,96,0.852254333376172
15,0.022,45,97,0.829631315073788
15,0.022,45,98,0.807221206848292
15,0.022,45,99,0.785072898531177
15,0.022,45,100,0.763230756187539
15,0.022,45,101,0.741734612675675
15,0.022,45,102,0.720619802526159
15,0.022,45,103,0.699917236764737
15,0.022,45,104,0.679653512911303
15,0.022,45,105,0.659851055044737
15,0.022,45,106,0.640528278532325
15,0.022,45,107,0.621699773787729
15,0.022,45,108,0.603376503251424
15,0.022,45,109,0.585566005693831
15,0.022,45,110,0.568272601939086
15,0.022,45,111,0.551497596214445
15,0.022,45,112,0.535239467566995
15,0.022,45,113,0.519494046177167
15,0.022,45,114,0.504254669959521
15,0.022,45,115,0.489512317595915
15,0.022,45,116,0.475255715112266
15,0.022,45,117,0.461471414300446
15,0.022,45,118,0.448143842707291
15,0.022,45,119,0.435255326559745
15,0.022,45,120,0.422786089853858
15,0.022,45,121,0.410714234877001
15,0.022,45,122,0.399015711612651
15,0.022,45,123,0.387664285733774
15,0.022,45,124,0.376631517143911
15,0.022,45,125,0.365886763175553
15,0.022,45,126,0.355397222486584
15,0.022,45,127,0.345128037274088
15,0.022,45,128,0.335042472504594
15,0.022,45,129,0.325102191286182
15,0.022,45,130,0.315267645123883
15,0.022,45,131,0.305498596454128
15,0.022,45,132,0.295754788410186
15,0.022,45,133,0.285996773117505
15,0.022,45,134,0.276186904881776
15,0.022,45,135,0.266290498388663
15,0.022,45,136,0.256277144519037
15,0.022,45,137,0.246122167706164
15,0.022,45,138,0.235808199112203
15,0.022,45,139,0.225326829559426
15,0.022,45,140,0.214680295486489
15,0.022,45,141,0.203883140670309
15,0.022,45,142,0.192963786598919
15,0.022,45,143,0.181965935805472
15,0.022,45,144,0.170949725828961
15,0.022,45,145,0.159992547419951
15,0.022,45,146,0.149189439808604
15,0.022,45,147,0.138652978887259
15,0.022,45,148,0.128512581518198
15,0.022,45,149,0.118913161197256
