"AntennaAngle [deg]","Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
15,0.037,45,157,0.0904283397843248
15,0.037,45,158,0.0970025503502948
15,0.037,45,159,0.102484591065363
15,0.037,45,160,0.106673013024174
15,0.037,45,161,0.10940436203155
15,0.037,45,162,0.110560524268068
15,0.037,45,163,0.110074361353693
15,0.037,45,164,0.107933346211857
15,0.037,45,165,0.104181018999433
15,0.037,45,166,0.0989161987235274
15,0.037,45,167,0.0922900021872256
15,0.037,45,168,0.0845008292974014
15,0.037,45,169,0.0757875655675506
15,0.037,45,170,0.0664213238344304
15,0.037,45,171,0.0566960950278195
15,0.037,45,172,0.0469187018507965
15,0.037,45,173,0.0373984510903398
15,0.037,45,174,0.0284368632682301
15,0.037,45,175,0.0203178267977975
15,0.037,45,176,0.0132984824955163
15,0.037,45,177,0.00760109780554018
15,0.037,45,178,0.00340614237848026
15,0.037,45,179,0.000846730666428279
15,0.037,45,180,4.55476113792993e-06
30,0.037,45,-180,1.33620935180785e-07
30,0.037,45,-179,0.00120136521214405
30,0.037,45,-178,0.00475308567463635
30,0.037,45,-177,0.0105349388890008
30,0.037,45,-176,0.0183494574082513
30,0.037,45,-175,0.0279270295027856
30,0.037,45,-174,0.0389330071996676
30,0.037,45,-173,0.0509770478398829
30,0.037,45,-172,0.0636247423261034
30,0.037,45,-171,0.0764114992556545
30,0.037,45,-170,0.0888585225806649
30,0.037,45,-169,0.10049054520526
30,0.037,45,-168,0.110854774416669
30,0.037,45,-167,0.119540288462999
30,0.037,45,-166,0.126196925434054
30,0.037,45,-165,0.130552558238734
30,0.037,45,-164,0.132427584219477
30,0.037,45,-163,0.131745499488423
30,0.037,45,-162,0.128538589308995
30,0.037,45,-161,0.122948044241753
30,0.037,45,-160,0.115218188074066
30,0.037,45,-159,0.105684943303448
30,0.037,45,-158,0.0947591176449279
30,0.037,45,-157,0.0829055202985902
30,0.037,45,-156,0.0706192613873797
30,0.037,45,-155,0.0584008129738194
30,0.037,45,-154,0.0467314908077526
30,0.037,45,-153,0.0360509455200736
30,0.037,45,-152,0.0267380415341509
30,0.037,45,-151,0.0190961785942316
30,0.037,45,-150,0.0133437131515778
30,0.037,45,-149,0.00960970945717886
30,0.037,45,-148,0.00793483753236523
30,0.037,45,-147,0.00827687611788443
30,0.037,45,-146,0.0105200024226141
30,0.037,45,-145,0.0144868740713615
30,0.037,45,-144,0.0199524364884777
30,0.037,45,-143,0.0266584139282802
30,0.037,45,-142,0.0343275482607802
30,0.037,45,-141,0.0426768143330111
30,0.037,45,-140,0.0514290396623557
30,0.037,45,-139,0.0603225654539802
30,0.037,45,-138,0.0691187847300128
30,0.037,45,-137,0.0776075658433165
30,0.037,45,-136,0.0856107056208863
30,0.037,45,-135,0.092983651290257
30,0.037,45,-134,0.0996157846277885
30,0.037,45,-133,0.10542957977149
30,0.037,45,-132,0.110378934806652
30,0.037,45,-131,0.114446944800119
30,0.037,45,-130,0.117643338807562
30,0.037,45,-129,0.120001753116928
30,0.037,45,-128,0.121576963846285
30,0.037,45,-127,0.122442158511468
30,0.037,45,-126,0.1226862910863
30,0.037,45,-125,0.122411539553475
30,0.037,45,-124,0.121730868817498
30,0.037,45,-123,0.12076569397998
30,0.037,45,-122,0.119643637616199
30,0.037,45,-121,0.118496377830493
30,0.037,45,-120,0.117457589514777
30,0.037,45,-119,0.116660987622614
30,0.037,45,-118,0.116238486991422
30,0.037,45,-117,0.116318497306641
30,0.037,45,-116,0.117024373635648
30,0.037,45,-115,0.118473042379897
30,0.037,45,-114,0.120773819631005
30,0.037,45,-113,0.124027434133826
30,0.037,45,-112,0.12832526087149
30,0.037,45,-111,0.133748764280905
30,0.037,45,-110,0.14036914287647
30,0.037,45,-109,0.148247160154003
30,0.037,45,-108,0.157433140534383
30,0.037,45,-107,0.167967104152478
30,0.037,45,-106,0.17987901075471
30,0.037,45,-105,0.193189080979783
30,0.037,45,-104,0.207908162900919
30,0.037,45,-103,0.224038112854237
30,0.037,45,-102,0.241572162144443
30,0.037,45,-101,0.260495245028123
30,0.037,45,-100,0.280784268211139
30,0.037,45,-99,0.302408307721411
30,0.037,45,-98,0.32532872518293
30,0.037,45,-97,0.349499201972636
30,0.037,45,-96,0.374865696246985
30,0.037,45,-95,0.401366334150266
30,0.037,45,-94,0.428931252446595
30,0.037,45,-93,0.457482415153115
30,0.037,45,-92,0.486933431309658
30,0.037,45,-91,0.517189404633379
30,0.037,45,-90,0.548146848325664
30,0.037,45,-89,0.579693699591752
30,0.037,45,-88,0.611709468391825
30,0.037,45,-87,0.644065553482889
30,0.037,45,-86,0.676625755883447
30,0.037,45,-85,0.709247015487505
30,0.037,45,-84,0.74178039070826
30,0.037,45,-83,0.774072293837968
30,0.037,45,-82,0.805965986423832
30,0.037,45,-81,0.837303329601365
30,0.037,45,-80,0.867926774284667
30,0.037,45,-79,0.897681565738522
30,0.037,45,-78,0.926418126755792
30,0.037,45,-77,0.953994573879843
30,0.037,45,-76,0.980279312308844
30,0.037,45,-75,1.00515364775246
30,0.037,45,-74,1.02851434799887
30,0.037,45,-73,1.05027608363849
30,0.037,45,-72,1.07037367652434
30,0.037,45,-71,1.08876408624058
30,0.037,45,-70,1.10542806905931
30,0.037,45,-69,1.12037145038631
30,0.037,45,-68,1.13362596015888
30,0.037,45,-67,1.1452495905495
30,0.037,45,-66,1.15532644601957
30,0.037,45,-65,1.16396606657285
30,0.037,45,-64,1.1713022152933
30,0.037,45,-63,1.1774911303152
30,0.037,45,-62,1.18270924881935
30,0.037,45,-61,1.18715041626459
30,0.037,45,-60,1.1910225979319
30,0.037,45,-59,1.19454411238918
30,0.037,45,-58,1.19793940842659
30,0.037,45,-57,1.20143440941046
30,0.037,45,-56,1.20525145312107
30,0.037,45,-55,1.20960386232877
30,0.037,45,-54,1.21469019289828
30,0.037,45,-53,1.22068822309068
30,0.037,45,-52,1.22774877046781
30,0.037,45,-51,1.23598945122292
30,0.037,45,-50,1.24548852984528
30,0.037,45,-49,1.25627904282318
30,0.037,45,-48,1.268343415712
30,0.037,45,-47,1.28160882464435
30,0.037,45,-46,1.29594357697566
30,0.037,45,-45,1.31115479678466
30,0.037,45,-44,1.32698769520491
30,0.037,45,-43,1.3431266796802
30,0.037,45,-42,1.35919850818491
30,0.037,45,-41,1.37477762400867
30,0.037,45,-40,1.38939371579054
30,0.037,45,-39,1.4025414402729
30,0.037,45,-38,1.41369212802804
30,0.037,45,-37,1.42230717320379
30,0.037,45,-36,1.4278526962076
30,0.037,45,-35,1.42981497245807
30,0.037,45,-34,1.42771604936018
30,0.037,45,-33,1.4211289342566
30,0.037,45,-32,1.40969173249167
30,0.037,45,-31,1.39312014805301
30,0.037,45,-30,1.37121782744706
30,0.037,45,-29,1.34388412543606
30,0.037,45,-28,1.31111899153691
30,0.037,45,-27,1.27302480978752
30,0.037,45,-26,1.22980516182593
30,0.037,45,-25,1.1817606160138
30,0.037,45,-24,1.12928176585826
30,0.037,45,-23,1.07283984404724
30,0.037,45,-22,1.01297532088168
30,0.037,45,-21,0.950284956559561
30,0.037,45,-20,0.885407815834316
30,0.037,45,-19,0.819010771950331
30,0.037,45,-18,0.751774025464234
30,0.037,45,-17,0.684377143287954
30,0.037,45,-16,0.617486084338627
30,0.037,45,-15,0.551741620733625
30,0.037,45,-14,0.487749488150737
30,0.037,45,-13,0.426072507527824
30,0.037,45,-12,0.36722481614508
30,0.037,45,-11,0.311668234722443
30,0.037,45,-10,0.259810685652878
30,0.037,45,-9,0.212006474134861
30,0.037,45,-8,0.168558156997575
30,0.037,45,-7,0.129719660343921
30,0.037,45,-6,0.0957002711615784
30,0.037,45,-5,0.0666691208235313
30,0.037,45,-4,0.0427597974237763
30,0.037,45,-3,0.0240747636265398
30,0.037,45,-2,0.0106893096703459
30,0.037,45,-1,0.00265482946325946
30,0.037,45,0,1.2645786062339e-06
30,0.037,45,1,0.00273861205898708
30,0.037,45,2,0.010857435956772
30,0.037,45,3,0.0243283611108435
30,0.037,45,4,0.0431005644935834
30,0.037,45,5,0.067099318978484
30,0.037,45,6,0.0962226901488057
30,0.037,45,7,0.130337540164338
30,0.037,45,8,0.169275052093291
30,0.037,45,9,0.21282604879728
30,0.037,45,10,0.260736435360232
30,0.037,45,11,0.31270313504187
30,0.037,45,12,0.368370908207705
30,0.037,45,13,0.427330436083733
30,0.037,45,14,0.489118014106978
30,0.037,45,15,0.553217134319616
30,0.037,45,16,0.619062147296496
30,0.037,45,17,0.686044088646085
30,0.037,45,18,0.753518641623398
30,0.037,45,19,0.82081609425889
30,0.037,45,20,0.88725304392528
30,0.037,45,21,0.95214550989246
30,0.037,45,22,1.01482303860258
30,0.037,45,23,1.07464332884032
30,0.037,45,24,1.13100686524072
30,0.037,45,25,1.18337102877723
30,0.037,45,26,1.23126315223375
30,0.037,45,27,1.27429200781724
30,0.037,45,28,1.31215725397765
30,0.037,45,29,1.34465643005777
30,0.037,45,30,1.3716891707818
30,0.037,45,31,1.39325841661293
30,0.037,45,32,1.40946851755175
30,0.037,45,33,1.42052026172611
30,0.037,45,34,1.4267029988268
30,0.037,45,35,1.42838416325783
30,0.037,45,36,1.42599662333381
30,0.037,45,37,1.42002438190817
30,0.037,45,38,1.41098722285586
30,0.037,45,39,1.39942493165386
30,0.037,45,40,1.38588171470898
30,0.037,45,41,1.37089140216022
30,0.037,45,42,1.35496394683779
30,0.037,45,43,1.33857363470318
30,0.037,45,44,1.3221493080342
30,0.037,45,45,1.3060667812994
30,0.037,45,46,1.29064351037469
30,0.037,45,47,1.27613546672515
30,0.037,45,48,1.2627360758926
30,0.037,45,49,1.25057700839627
30,0.037,45,50,1.23973056293609
30,0.037,45,51,1.23021335633621
30,0.037,45,52,1.22199102984407
30,0.037,45,53,1.21498369368067
30,0.037,45,54,1.20907185675453
30,0.037,45,55,1.20410262156573
30,0.037,45,56,1.1998959611205
30,0.037,45,57,1.19625093134224
30,0.037,45,58,1.1929517060631
30,0.037,45,59,1.18977335025877
30,0.037,45,60,1.18648726977683
30,0.037,45,61,1.18286629231315
30,0.037,45,62,1.17868934541579
30,0.037,45,63,1.17374570393208
30,0.037,45,64,1.16783878291497
30,0.037,45,65,1.16078945397756
30,0.037,45,66,1.15243886472491
30,0.037,45,67,1.14265074325345
30,0.037,45,68,1.13131317352711
30,0.037,45,69,1.11833983310492
30,0.037,45,70,1.10367069226087
30,0.037,45,71,1.08727218276136
30,0.037,45,72,1.06913685498109
30,0.037,45,73,1.04928255302171
30,0.037,45,74,1.02775114835529
30,0.037,45,75,1.0046068825531
30,0.037,45,76,0.979934378251645
30,0.037,45,77,0.953836384136897
30,0.037,45,78,0.92643132402817
30,0.037,45,79,0.897850721909318
30,0.037,45,80,0.868236573948023
30,0.037,45,81,0.837738735275651
30,0.037,45,82,0.806512383814626
30,0.037,45,83,0.774715616083411
30,0.037,45,84,0.742507221098459
30,0.037,45,85,0.710044668683863
30,0.037,45,86,0.677482338157642
30,0.037,45,87,0.64497000293601
30,0.037,45,88,0.612651576492193
30,0.037,45,89,0.580664115679647
30,0.037,45,90,0.549137068972397
30,0.037,45,91,0.518191749912568
30,0.037,45,92,0.48794101014441
30,0.037,45,93,0.458489081950259
30,0.037,45,94,0.429931557225353
30,0.037,45,95,0.402355468324742
30,0.037,45,96,0.375839436135862
30,0.037,45,97,0.350453851990154
30,0.037,45,98,0.326261062515562
30,0.037,45,99,0.3033155301158
30,0.037,45,100,0.281663946290706
30,0.037,45,101,0.261345280317267
30,0.037,45,102,0.242390751709714
30,0.037,45,103,0.224823721171658
30,0.037,45,104,0.20865950123045
30,0.037,45,105,0.193905094177639
30,0.037,45,106,0.180558871091742
30,0.037,45,107,0.168610211346223
30,0.037,45,108,0.158039126861695
30,0.037,45,109,0.148815899211642
30,0.037,45,110,0.140900760321245
30,0.037,45,111,0.134243648731112
30,0.037,45,112,0.128784073106119
30,0.037,45,113,0.124451112798302
30,0.037,45,114,0.121163581852315
30,0.037,45,115,0.11883037800383
30,0.037,45,116,0.11735103220723
30,0.037,45,117,0.116616467393525
30,0.037,45,118,0.116509967962143
30,0.037,45,119,0.116908354494778
30,0.037,45,120,0.117683351939029
30,0.037,45,121,0.118703134635138
30,0.037,45,122,0.119834028573948
30,0.037,45,123,0.120942350554793
30,0.037,45,124,0.121896365603164
30,0.037,45,125,0.122568347939553
30,0.037,45,126,0.122836736408298
30,0.037,45,127,0.122588381598371
30,0.037,45,128,0.121720887513471
30,0.037,45,129,0.120145053810671
30,0.037,45,130,0.117787423329174
30,0.037,45,131,0.114592931855604
30,0.037,45,132,0.110527641062189
30,0.037,45,133,0.10558151015304
30,0.037,45,134,0.0997711267762835
30,0.037,45,135,0.0931422743474909
30,0.037,45,136,0.0857721638345918
30,0.037,45,137,0.0777711077868925
30,0.037,45,138,0.0692833691651946
30,0.037,45,139,0.0604868849503592
30,0.037,45,140,0.0515915529578987
30,0.037,45,141,0.0428357880250692
30,0.037,45,142,0.0344811077418818
30,0.037,45,143,0.0268046025578724
30,0.037,45,144,0.0200892809102429
30,0.037,45,145,0.014612452491729
30,0.037,45,146,0.0106325117483625
30,0.037,45,147,0.00837469331400275
30,0.037,45,148,0.00801657058805656
30,0.037,45,149,0.00967423405514829
30,0.037,45,150,0.0133901925358582
30,0.037,45,151,0.0191240661069312
30,0.037,45,152,0.0267470675909661
30,0.037,45,153,0.0360410930601321
30,0.037,45,154,0.0467029650728263
30,0.037,45,155,0.0583540124519479
30,0.037,45,156,0.0705547566039282
30,0.037,45,157,0.0828240457348226
30,0.037,45,158,0.094661579512601
30,0.037,45,159,0.10557244253638
30,0.037,45,160,0.115092054241424
30,0.037,45,161,0.122809872786902
30,0.037,45,162,0.12839027222371
30,0.037,45,163,0.131589238783457
30,0.037,45,164,0.132265878662749
30,0.037,45,165,0.130388156813492
30,0.037,45,166,0.12603274550113
30,0.037,45,167,0.11937930207194
30,0.037,45,168,0.110699871761575
30,0.037,45,169,0.100344388938512
30,0.037,45,170,0.0887234097247747
30,0.037,45,171,0.0762892481531059
30,0.037,45,172,0.0635166201437244
30,0.037,45,173,0.050883749714646
30,0.037,45,174,0.0388546917092868
30,0.037,45,175,0.0278634076486886
30,0.037,45,176,0.0182999248121915
30,0.037,45,177,0.0104987345780874
30,0.037,45,178,0.00472945667534347
30,0.037,45,179,0.00118971489651754
30,0.037,45,180,1.33620935180785e-07
45,0.037,45,-180,1.07884110834807e-08
45,0.037,45,-179,0.00136701436884285
45,0.037,45,-178,0.00541936540125657
45,0.037,45,-177,0.0120125233677325
45,0.037,45,-176,0.020909184761834
45,0.037,45,-175,0.0317845820566092
45,0.037,45,-174,0.0442337314192055
45,0.037,45,-173,0.0577807507564863
45,0.037,45,-172,0.0718906717416384
45,0.037,45,-171,0.0859844514803389
45,0.037,45,-170,0.0994580031102345
45,0.037,45,-169,0.111705879357262
45,0.037,45,-168,0.122149694127037
45,0.037,45,-167,0.130270488162739
45,0.037,45,-166,0.13564317387446
45,0.037,45,-165,0.137970151081204
45,0.037,45,-164,0.137110422127461
45,0.037,45,-163,0.133100276467556
45,0.037,45,-162,0.126162000800034
45,0.037,45,-161,0.116698115680682
45,0.037,45,-160,0.105270221623816
45,0.037,45,-159,0.0925634194347816
45,0.037,45,-158,0.0793391439382513
45,0.037,45,-157,0.0663808028043644
45,0.037,45,-156,0.0544375832021287
45,0.037,45,-155,0.0441720232805506
45,0.037,45,-154,0.0361164183489671
45,0.037,45,-153,0.0306419478835517
45,0.037,45,-152,0.0279427769520487
45,0.037,45,-151,0.0280355710468605
45,0.037,45,-150,0.0307731408859089
45,0.037,45,-149,0.0358695375171989
45,0.037,45,-148,0.0429330067068369
45,0.037,45,-147,0.0515028509646087
45,0.037,45,-146,0.0610864120092819
45,0.037,45,-145,0.071192975906313
45,0.037,45,-144,0.0813622703583216
45,0.037,45,-143,0.0911862054666631
45,0.037,45,-142,0.100323454891975
45,0.037,45,-141,0.108507266623556
45,0.037,45,-140,0.115547459869701
45,0.037,45,-139,0.121327882649668
45,0.037,45,-138,0.125800690452202
45,0.037,45,-137,0.128978706397111
45,0.037,45,-136,0.130926900055659
45,0.037,45,-135,0.131753740349282
45,0.037,45,-134,0.131602894609247
45,0.037,45,-133,0.13064550298145
45,0.037,45,-132,0.129073079364096
45,0.037,45,-131,0.127090984578475
45,0.037,45,-130,0.124912378456899
45,0.037,45,-129,0.122752569849903
45,0.037,45,-128,0.120823727772555
45,0.037,45,-127,0.119329973515391
45,0.037,45,-126,0.118462926072088
45,0.037,45,-125,0.118397810085139
45,0.037,45,-124,0.11929025054337
45,0.037,45,-123,0.121273870600695
45,0.037,45,-122,0.124458781040687
45,0.037,45,-121,0.128931007619146
45,0.037,45,-120,0.134752852515331
45,0.037,45,-119,0.141964135133157
45,0.037,45,-118,0.150584211306267
45,0.037,45,-117,0.160614632875636
45,0.037,45,-116,0.17204228421062
45,0.037,45,-115,0.184842819454097
45,0.037,45,-114,0.198984223586874
45,0.037,45,-113,0.214430330252402
45,0.037,45,-112,0.231144147405545
45,0.037,45,-111,0.249090865683414
45,0.037,45,-110,0.268240451378257
45,0.037,45,-109,0.288569753698035
45,0.037,45,-108,0.310064082699686
45,0.037,45,-107,0.332718238419108
45,0.037,45,-106,0.356536992339754
45,0.037,45,-105,0.381535038941102
45,0.037,45,-104,0.40773644755452
45,0.037,45,-103,0.435173653355766
45,0.037,45,-102,0.463886031507733
45,0.037,45,-101,0.493918100857322
45,0.037,45,-100,0.525317403891211
45,0.037,45,-99,0.55813210859073
45,0.037,45,-98,0.592408376088353
45,0.037,45,-97,0.628187536240361
45,0.037,45,-96,0.665503111919148
45,0.037,45,-95,0.704377732406859
45,0.037,45,-94,0.744819977028854
45,0.037,45,-93,0.786821192261228
45,0.037,45,-92,0.830352329012546
45,0.037,45,-91,0.87536085152177
45,0.037,45,-90,0.9217677751163
45,0.037,45,-89,0.969464896606921
45,0.037,45,-88,1.01831228792831
45,0.037,45,-87,1.06813613024153
45,0.037,45,-86,1.11872697150386
45,0.037,45,-85,1.16983849483441
45,0.037,45,-84,1.22118688719192
45,0.037,45,-83,1.27245089727406
45,0.037,45,-82,1.3232726675337
45,0.037,45,-81,1.37325941727178
45,0.037,45,-80,1.42198604152997
45,0.037,45,-79,1.46899867378686
45,0.037,45,-78,1.51381923930735
45,0.037,45,-77,1.5559510007371
45,0.037,45,-76,1.59488506880276
45,0.037,45,-75,1.63010781972443
45,0.037,45,-74,1.66110912842028
45,0.037,45,-73,1.68739129430192
45,0.037,45,-72,1.70847850613622
45,0.037,45,-71,1.72392666589037
45,0.037,45,-70,1.73333337045547
45,0.037,45,-69,1.73634783623717
45,0.037,45,-68,1.73268054602859
45,0.037,45,-67,1.72211240102145
45,0.037,45,-66,1.70450317325604
45,0.037,45,-65,1.67979907443275
45,0.037,45,-64,1.64803928410249
45,0.037,45,-63,1.60936131125363
45,0.037,45,-62,1.56400509490116
45,0.037,45,-61,1.51231577762419
45,0.037,45,-60,1.45474510707422
45,0.037,45,-59,1.39185143054748
45,0.037,45,-58,1.32429824384499
45,0.037,45,-57,1.25285123627989
45,0.037,45,-56,1.17837373921525
45,0.037,45,-55,1.10182043870732
45,0.037,45,-54,1.02422915914437
45,0.037,45,-53,0.946710472353813
45,0.037,45,-52,0.870434845995605
45,0.037,45,-51,0.796617028280716
45,0.037,45,-50,0.726497385730283
45,0.037,45,-49,0.661319978352918
45,0.037,45,-48,0.602307280957717
45,0.037,45,-47,0.550631644322747
45,0.037,45,-46,0.507383833160848
45,0.037,45,-45,0.473539269112954
45,0.037,45,-44,0.449922927939552
45,0.037,45,-43,0.437174164439515
45,0.037,45,-42,0.435713033955687
45,0.037,45,-41,0.445709909773884
45,0.037,45,-40,0.467060325871653
45,0.037,45,-39,0.499366973881821
45,0.037,45,-38,0.541930630989545
45,0.037,45,-37,0.593751484681033
45,0.037,45,-36,0.653541860191471
45,0.037,45,-35,0.71975077381081
45,0.037,45,-34,0.790600072189664
45,0.037,45,-33,0.864131228255202
45,0.037,45,-32,0.93826120740702
45,0.037,45,-31,1.01084525022926
45,0.037,45,-30,1.07974398719129
45,0.037,45,-29,1.14289203789108
45,0.037,45,-28,1.19836516385555
45,0.037,45,-27,1.24444313143589
45,0.037,45,-26,1.27966567518642
45,0.037,45,-25,1.30287929757899
45,0.037,45,-24,1.31327306134089
45,0.037,45,-23,1.31040199530141
45,0.037,45,-22,1.29419722384899
45,0.037,45,-21,1.26496243721143
45,0.037,45,-20,1.22335684787717
45,0.037,45,-19,1.17036533352028
45,0.037,45,-18,1.10725704841755
45,0.037,45,-17,1.03553437822506
45,0.037,45,-16,0.956874681559877
45,0.037,45,-15,0.873067750757975
45,0.037,45,-14,0.785952265386888
45,0.037,45,-13,0.697354637656445
45,0.037,45,-12,0.609033506974955
45,0.037,45,-11,0.52263271096602
45,0.037,45,-10,0.439644863082745
45,0.037,45,-9,0.361386766494466
45,0.037,45,-8,0.288986889465415
45,0.037,45,-7,0.223384137252233
45,0.037,45,-6,0.165336295505551
45,0.037,45,-5,0.115435882528529
45,0.037,45,-4,0.0741307852337794
45,0.037,45,-3,0.0417469728033933
45,0.037,45,-2,0.0185107474894122
45,0.037,45,-1,0.0045683398825224
45,0.037,45,0,1.11295910656791e-06
45,0.037,45,1,0.00483514104430322
45,0.037,45,2,0.0190444345605824
45,0.037,45,3,0.0425475735981156
45,0.037,45,4,0.0751979983803941
45,0.037,45,5,0.116768695977253
45,0.037,45,6,0.166932525705109
45,0.037,45,7,0.225239925303789
45,0.037,45,8,0.291096194496117
45,0.037,45,9,0.363740897875265
45,0.037,45,10,0.442232091974796
45,0.037,45,11,0.525437998072009
45,0.037,45,12,0.612038377332417
45,0.037,45,13,0.700537224879832
45,0.037,45,14,0.789287537081824
45,0.037,45,15,0.876527914263352
45,0.037,45,16,0.960429755440062
45,0.037,45,17,1.039152901155
45,0.037,45,18,1.11090688473455
45,0.037,45,19,1.17401452536311
45,0.037,45,20,1.22697445896269
45,0.037,45,21,1.26851933391811
45,0.037,45,22,1.29766674565512
45,0.037,45,23,1.31376047814353
45,0.037,45,24,1.31650019263394
45,0.037,45,25,1.30595829834592
45,0.037,45,26,1.28258332057744
45,0.037,45,27,1.24718963364402
45,0.037,45,28,1.20093394941625
45,0.037,45,29,1.1452794538582
45,0.037,45,30,1.08194896799873
45,0.037,45,31,1.01286897040366
45,0.037,45,32,0.940106736563683
45,0.037,45,33,0.865803196099043
45,0.037,45,34,0.792104344460893
45,0.037,45,35,0.721094136573053
45,0.037,45,36,0.654731710037562
45,0.037,45,37,0.594795525913415
45,0.037,45,38,0.542836586443563
45,0.037,45,39,0.500142322150536
45,0.037,45,40,0.467712082505236
45,0.037,45,41,0.446244472081609
45,0.037,45,42,0.436136107425815
45,0.037,45,43,0.437490783354281
45,0.037,45,44,0.450137574109989
45,0.037,45,45,0.473656082039429
45,0.037,45,46,0.507406893977364
45,0.037,45,47,0.550565306325727
45,0.037,45,48,0.602156512848983
45,0.037,45,49,0.661090683566499
45,0.037,45,50,0.72619666276881
45,0.037,45,51,0.796253342612869
45,0.037,45,52,0.87001809294311
45,0.037,45,53,0.94625192130083
45,0.037,45,54,1.02374128091907
45,0.037,45,55,1.10131662873268
45,0.037,45,56,1.17786795784443
45,0.037,45,57,1.25235759382128
45,0.037,45,58,1.32383056076412
45,0.037,45,59,1.39142280324409
45,0.037,45,60,1.45436750685878
45,0.037,45,61,1.5119997056906
45,0.037,45,62,1.56375930996951
45,0.037,45,63,1.60919263990759
45,0.037,45,64,1.64795251735745
45,0.037,45,65,1.67979694828316
45,0.037,45,66,1.70458642622591
45,0.037,45,67,1.72227989826518
45,0.037,45,68,1.73292945732586
45,0.037,45,69,1.73667385420112
45,0.037,45,70,1.73373095525154
45,0.037,45,71,1.72438930352823
45,0.037,45,72,1.7089989687241
45,0.037,45,73,1.68796189233459
45,0.037,45,74,1.66172194702998
45,0.037,45,75,1.6307549327196
45,0.037,45,76,1.59555872614648
45,0.037,45,77,1.55664378680624
45,0.037,45,78,1.51452420077711
45,0.037,45,79,1.4697094172802
45,0.037,45,80,1.42269680224489
45,0.037,45,81,1.37396510065114
45,0.037,45,82,1.32396886667878
45,0.037,45,83,1.27313388923506
45,0.037,45,84,1.22185361151318
45,0.037,45,85,1.17048651780792
45,0.037,45,86,1.11935443951543
45,0.037,45,87,1.06874171540385
45,0.037,45,88,1.01889512891213
45,0.037,45,89,0.970024537231534
45,0.037,45,90,0.922304102871453
45,0.037,45,91,0.875874037788625
45,0.037,45,92,0.83084277235436
45,0.037,45,93,0.787289465782954
45,0.037,45,94,0.745266780473394
45,0.037,45,95,0.704803849373994
45,0.037,45,96,0.665909372366237
45,0.037,45,97,0.628574784252883
45,0.037,45,98,0.592777442789778
45,0.037,45,99,0.558483789988449
45,0.037,45,100,0.525652443419124
45,0.037,45,101,0.494237176364828
45,0.037,45,102,0.464189746447426
45,0.037,45,103,0.435462531926686
45,0.037,45,104,0.408010933554083
45,0.037,45,105,0.381795498059757
45,0.037,45,106,0.356783717594186
45,0.037,45,107,0.332951458363191
45,0.037,45,108,0.310283971982668
45,0.037,45,109,0.288776445466115
45,0.037,45,110,0.268434050951518
45,0.037,45,111,0.249271464899233
45,0.037,45,112,0.231311839015559
45,0.037,45,113,0.21458522180322
45,0.037,45,114,0.199126450309344
45,0.037,45,115,0.184972555829102
45,0.037,45,116,0.172159754059192
45,0.037,45,117,0.160720118017586
45,0.037,45,118,0.15067805901792
45,0.037,45,119,0.142046764781061
45,0.037,45,120,0.134824761819695
45,0.037,45,121,0.128992778984286
45,0.037,45,122,0.124511088265042
45,0.037,45,123,0.121317486044013
45,0.037,45,124,0.119326052495149
45,0.037,45,125,0.118426789672224
45,0.037,45,126,0.1184861926032
45,0.037,45,127,0.11934875673537
45,0.037,45,128,0.120839375146873
45,0.037,45,129,0.122766536783771
45,0.037,45,130,0.124926209339488
45,0.037,45,131,0.12710628279631
45,0.037,45,132,0.129091465005073
45,0.037,45,133,0.130668557888865
45,0.037,45,134,0.131632095744906
45,0.037,45,135,0.131790384033961
45,0.037,45,136,0.13097202145149
45,0.037,45,137,0.129033000378348
45,0.037,45,138,0.125864441503047
45,0.037,45,139,0.121400912307859
45,0.037,45,140,0.115629100180557
45,0.037,45,141,0.108596366827656
45,0.037,45,142,0.10041842602999
45,0.037,45,143,0.0912851038454367
45,0.037,45,144,0.0814629162268059
45,0.037,45,145,0.0712930988182816
45,0.037,45,146,0.0611838099512206
45,0.037,45,147,0.0515955472023491
45,0.037,45,148,0.0430193871505923
45,0.037,45,149,0.0359484526576845
45,0.037,45,150,0.0308439600640043
45,0.037,45,151,0.0280981825925415
45,0.037,45,152,0.027997534761944
45,0.037,45,153,0.0306895722125509
45,0.037,45,154,0.0361578647927742
45,0.037,45,155,0.0442083380824457
45,0.037,45,156,0.0544697644298814
45,0.037,45,157,0.0664096853931266
45,0.037,45,158,0.0793653223814385
45,0.037,45,159,0.0925872157769378
45,0.037,45,160,0.105291699412162
45,0.037,45,161,0.116717133801833
45,0.037,45,162,0.12617829568808
45,0.037,45,163,0.133113557765417
45,0.037,45,164,0.137120465890364
45,0.037,45,165,0.137976876016158
45,0.037,45,166,0.1356466895577
45,0.037,45,167,0.130271109059417
45,0.037,45,168,0.122147918794938
45,0.037,45,169,0.111702339642013
45,0.037,45,170,0.0994533926694137
45,0.037,45,171,0.0859794459690143
45,0.037,45,172,0.071885854012314
45,0.037,45,173,0.0577765532975628
45,0.037,45,174,0.0442304051168038
45,0.037,45,175,0.0317821956808498
45,0.037,45,176,0.0209076541043464
45,0.037,45,177,0.0120116636330141
45,0.037,45,178,0.00541895625078849
45,0.037,45,179,0.00136686474571623
