Phi[deg],Theta[deg],re(rEX)[mV]
36,96,-1069.32
38,96,-1111.7
40,96,-1153.06
42,96,-1193.14
44,96,-1231.68
46,96,-1268.37
48,96,-1302.9
50,96,-1334.97
52,96,-1364.25
54,96,-1390.43
56,96,-1413.21
58,96,-1432.3
60,96,-1447.45
62,96,-1458.41
64,96,-1464.98
66,96,-1467.01
68,96,-1464.36
70,96,-1456.95
72,96,-1444.77
74,96,-1427.82
76,96,-1406.16
78,96,-1379.92
80,96,-1349.24
82,96,-1314.32
84,96,-1275.4
86,96,-1232.76
88,96,-1186.69
90,96,-1137.53
92,96,-1085.63
94,96,-1031.34
96,96,-975.055
98,96,-917.139
100,96,-857.972
102,96,-797.921
104,96,-737.345
106,96,-676.587
108,96,-615.97
110,96,-555.796
112,96,-496.344
114,96,-437.867
116,96,-380.593
118,96,-324.724
120,96,-270.437
122,96,-217.887
124,96,-167.208
126,96,-118.515
128,96,-71.9067
130,96,-27.471
132,96,14.7137
134,96,54.5748
136,96,92.0419
138,96,127.045
140,96,159.51
142,96,189.36
144,96,216.51
146,96,240.871
148,96,262.346
150,96,280.83
152,96,296.217
154,96,308.397
156,96,317.257
158,96,322.692
160,96,324.599
162,96,322.888
164,96,317.481
166,96,308.316
168,96,295.357
170,96,278.588
172,96,258.023
174,96,233.706
176,96,205.715
178,96,174.159
180,96,139.184
-180,98,165.813
-178,98,130.569
-176,98,92.4115
-174,98,51.572
-172,98,8.31285
-170,98,-37.077
-168,98,-84.2855
-166,98,-132.982
-164,98,-182.822
-162,98,-233.453
-160,98,-284.519
-158,98,-335.667
-156,98,-386.552
-154,98,-436.844
-152,98,-486.231
-150,98,-534.428
-148,98,-581.176
-146,98,-626.249
-144,98,-669.454
-142,98,-710.637
-140,98,-749.679
-138,98,-786.499
-136,98,-821.05
-134,98,-853.319
-132,98,-883.323
-130,98,-911.105
-128,98,-936.729
-126,98,-960.276
-124,98,-981.835
-122,98,-1001.5
-120,98,-1019.38
-118,98,-1035.54
-116,98,-1050.08
-114,98,-1063.04
-112,98,-1074.49
-110,98,-1084.43
-108,98,-1092.87
-106,98,-1099.78
-104,98,-1105.11
-102,98,-1108.78
-100,98,-1110.69
-98,98,-1110.74
-96,98,-1108.79
-94,98,-1104.71
-92,98,-1098.36
-90,98,-1089.59
-88,98,-1078.28
-86,98,-1064.3
-84,98,-1047.57
-82,98,-1028
-80,98,-1005.56
-78,98,-980.237
-76,98,-952.075
-74,98,-921.153
-72,98,-887.594
-70,98,-851.571
-68,98,-813.303
-66,98,-773.056
-64,98,-731.135
-62,98,-687.89
-60,98,-643.7
-58,98,-598.976
-56,98,-554.151
-54,98,-509.671
-52,98,-465.989
-50,98,-423.558
-48,98,-382.818
-46,98,-344.194
-44,98,-308.083
-42,98,-274.851
-40,98,-244.823
-38,98,-218.279
-36,98,-195.452
-34,98,-176.521
-32,98,-161.612
-30,98,-150.798
-28,98,-144.097
-26,98,-141.477
-24,98,-142.857
-22,98,-148.115
-20,98,-157.086
-18,98,-169.578
-16,98,-185.367
-14,98,-204.213
-12,98,-225.86
-10,98,-250.047
-8,98,-276.511
-6,98,-304.996
-4,98,-335.252
-2,98,-367.048
0,98,-400.169
2,98,-434.419
4,98,-469.625
6,98,-505.639
8,98,-542.332
10,98,-579.598
12,98,-617.348
14,98,-655.511
16,98,-694.028
18,98,-732.845
20,98,-771.917
22,98,-811.193
24,98,-850.621
26,98,-890.135
28,98,-929.657
30,98,-969.09
32,98,-1008.31
34,98,-1047.19
36,98,-1085.55
38,98,-1123.2
40,98,-1159.93
42,98,-1195.49
44,98,-1229.62
46,98,-1262.05
48,98,-1292.47
50,98,-1320.59
52,98,-1346.11
54,98,-1368.72
56,98,-1388.13
58,98,-1404.06
60,98,-1416.26
62,98,-1424.49
64,98,-1428.57
66,98,-1428.32
68,98,-1423.64
70,98,-1414.43
72,98,-1400.69
74,98,-1382.41
76,98,-1359.66
78,98,-1332.55
80,98,-1301.23
82,98,-1265.91
84,98,-1226.81
86,98,-1184.19
88,98,-1138.37
90,98,-1089.66
92,98,-1038.4
94,98,-984.955
96,98,-929.684
98,98,-872.958
100,98,-815.139
102,98,-756.587
104,98,-697.646
106,98,-638.645
108,98,-579.893
110,98,-521.677
112,98,-464.26
114,98,-407.876
116,98,-352.737
118,98,-299.025
120,98,-246.899
122,98,-196.495
124,98,-147.926
126,98,-101.289
128,98,-56.6623
130,98,-14.116
132,98,26.29
134,98,64.5003
136,98,100.461
138,98,134.118
140,98,165.411
142,98,194.275
144,98,220.638
146,98,244.418
148,98,265.527
150,98,283.867
152,98,299.335
154,98,311.823
156,98,321.221
158,98,327.422
160,98,330.322
162,98,329.825
164,98,325.849
166,98,318.327
168,98,307.212
170,98,292.482
172,98,274.141
174,98,252.221
176,98,226.788
178,98,197.941
180,98,165.813
-180,100,183.148
-178,100,150.983
-176,100,116.032
-174,100,78.5122
-172,100,38.6695
-170,100,-3.22394
-168,100,-46.8737
-166,100,-91.9673
-164,100,-138.179
-162,100,-185.174
-160,100,-232.618
-158,100,-280.176
-156,100,-327.524
-154,100,-374.352
-152,100,-420.371
-150,100,-465.312
-148,100,-508.939
-146,100,-551.045
-144,100,-591.458
-142,100,-630.041
-140,100,-666.694
-138,100,-701.352
-136,100,-733.985
-134,100,-764.596
-132,100,-793.214
-130,100,-819.895
-128,100,-844.714
-126,100,-867.759
-124,100,-889.13
-122,100,-908.927
-120,100,-927.25
-118,100,-944.191
-116,100,-959.828
-114,100,-974.225
-112,100,-987.421
-110,100,-999.436
-108,100,-1010.26
-106,100,-1019.87
-104,100,-1028.19
-102,100,-1035.15
-100,100,-1040.64
-98,100,-1044.53
-96,100,-1046.69
-94,100,-1046.97
-92,100,-1045.21
-90,100,-1041.26
-88,100,-1034.96
-86,100,-1026.19
-84,100,-1014.83
-82,100,-1000.79
-80,100,-984.017
-78,100,-964.478
-76,100,-942.193
-74,100,-917.22
-72,100,-889.662
-70,100,-859.669
-68,100,-827.438
-66,100,-793.21
-64,100,-757.268
-62,100,-719.936
-60,100,-681.57
-58,100,-642.558
-56,100,-603.306
-54,100,-564.24
-52,100,-525.789
-50,100,-488.382
-48,100,-452.441
-46,100,-418.37
-44,100,-386.547
-42,100,-357.32
-40,100,-330.999
-38,100,-307.851
-36,100,-288.095
-34,100,-271.9
-32,100,-259.385
-30,100,-250.615
-28,100,-245.603
-26,100,-244.314
-24,100,-246.668
-22,100,-252.54
-20,100,-261.771
-18,100,-274.17
-16,100,-289.519
-14,100,-307.586
-12,100,-328.121
-10,100,-350.873
-8,100,-375.589
-6,100,-402.024
-4,100,-429.94
-2,100,-459.118
0,100,-489.356
2,100,-520.474
4,100,-552.314
6,100,-584.74
8,100,-617.642
10,100,-650.928
12,100,-684.528
14,100,-718.386
16,100,-752.462
18,100,-786.721
20,100,-821.135
22,100,-855.674
24,100,-890.302
26,100,-924.975
28,100,-959.634
30,100,-994.201
32,100,-1028.58
34,100,-1062.64
36,100,-1096.25
38,100,-1129.22
40,100,-1161.36
42,100,-1192.45
44,100,-1222.24
46,100,-1250.46
48,100,-1276.85
50,100,-1301.11
52,100,-1322.95
54,100,-1342.09
56,100,-1358.24
58,100,-1371.14
60,100,-1380.53
62,100,-1386.2
64,100,-1387.95
66,100,-1385.62
68,100,-1379.11
70,100,-1368.34
72,100,-1353.27
74,100,-1333.92
76,100,-1310.35
78,100,-1282.67
80,100,-1251.03
82,100,-1215.62
84,100,-1176.67
86,100,-1134.44
88,100,-1089.22
90,100,-1041.32
92,100,-991.085
94,100,-938.855
96,100,-884.986
98,100,-829.833
100,100,-773.749
102,100,-717.079
104,100,-660.153
106,100,-603.286
108,100,-546.771
110,100,-490.877
112,100,-435.85
114,100,-381.908
116,100,-329.241
118,100,-278.016
120,100,-228.37
122,100,-180.42
124,100,-134.26
126,100,-89.9672
128,100,-47.602
130,100,-7.21469
132,100,31.1526
134,100,67.4618
136,100,101.675
138,100,133.754
140,100,163.652
142,100,191.317
144,100,216.688
146,100,239.694
148,100,260.254
150,100,278.278
152,100,293.667
154,100,306.317
156,100,316.12
158,100,322.969
160,100,326.757
162,100,327.388
164,100,324.775
166,100,318.844
168,100,309.542
170,100,296.839
172,100,280.729
174,100,261.234
176,100,238.41
178,100,212.341
180,100,183.148
-180,102,191.687
-178,102,162.684
-176,102,131.042
-174,102,96.9609
-172,102,60.6693
-170,102,22.4216
-168,102,-17.5065
-166,102,-58.8219
-164,102,-101.219
-162,102,-144.384
-160,102,-188.003
-158,102,-231.763
-156,102,-275.361
-154,102,-318.511
-152,102,-360.942
-150,102,-402.41
-148,102,-442.698
-146,102,-481.621
-144,102,-519.026
-142,102,-554.797
-140,102,-588.85
-138,102,-621.14
-136,102,-651.65
-134,102,-680.399
-132,102,-707.43
-130,102,-732.808
-128,102,-756.619
-126,102,-778.961
-124,102,-799.938
-122,102,-819.658
-120,102,-838.223
-118,102,-855.727
-116,102,-872.25
-114,102,-887.853
-112,102,-902.574
-110,102,-916.429
-108,102,-929.406
-106,102,-941.466
-104,102,-952.543
-102,102,-962.547
-100,102,-971.363
-98,102,-978.857
-96,102,-984.878
-94,102,-989.265
-92,102,-991.851
-90,102,-992.469
-88,102,-990.956
-86,102,-987.165
-84,102,-980.963
-82,102,-972.245
-80,102,-960.934
-78,102,-946.986
-76,102,-930.397
-74,102,-911.206
-72,102,-889.494
-70,102,-865.388
-68,102,-839.062
-66,102,-810.733
-64,102,-780.66
-62,102,-749.14
-60,102,-716.507
-58,102,-683.12
-56,102,-649.364
-54,102,-615.637
-52,102,-582.344
-50,102,-549.892
-48,102,-518.679
-46,102,-489.087
-44,102,-461.477
-42,102,-436.176
-40,102,-413.478
-38,102,-393.635
-36,102,-376.854
-34,102,-363.294
-32,102,-353.064
-30,102,-346.222
-28,102,-342.779
-26,102,-342.697
-24,102,-345.894
-22,102,-352.248
-20,102,-361.604
-18,102,-373.775
-16,102,-388.551
-14,102,-405.705
-12,102,-425.001
-10,102,-446.195
-8,102,-469.047
-6,102,-493.322
-4,102,-518.798
-2,102,-545.267
0,102,-572.543
2,102,-600.46
4,102,-628.874
6,102,-657.667
8,102,-686.742
10,102,-716.026
12,102,-745.462
14,102,-775.015
16,102,-804.658
18,102,-834.377
20,102,-864.159
22,102,-893.994
24,102,-923.864
26,102,-953.743
28,102,-983.592
30,102,-1013.35
32,102,-1042.94
34,102,-1072.26
36,102,-1101.18
38,102,-1129.54
40,102,-1157.18
42,102,-1183.87
44,102,-1209.4
46,102,-1233.52
48,102,-1255.97
50,102,-1276.47
52,102,-1294.76
54,102,-1310.54
56,102,-1323.57
58,102,-1333.57
60,102,-1340.31
62,102,-1343.58
64,102,-1343.19
66,102,-1338.99
68,102,-1330.86
70,102,-1318.74
72,102,-1302.59
74,102,-1282.43
76,102,-1258.32
78,102,-1230.36
80,102,-1198.7
82,102,-1163.52
84,102,-1125.05
86,102,-1083.54
88,102,-1039.26
90,102,-992.535
92,102,-943.678
94,102,-893.026
96,102,-840.922
98,102,-787.707
100,102,-733.722
102,102,-679.294
104,102,-624.74
106,102,-570.357
108,102,-516.422
110,102,-463.187
112,102,-410.878
114,102,-359.696
116,102,-309.812
118,102,-261.372
120,102,-214.496
122,102,-169.28
124,102,-125.8
126,102,-84.1126
128,102,-44.2606
130,102,-6.27561
132,102,29.8179
134,102,63.9988
136,102,96.2457
138,102,126.534
140,102,154.832
142,102,181.101
144,102,205.291
146,102,227.341
148,102,247.179
150,102,264.722
152,102,279.877
154,102,292.544
156,102,302.619
158,102,309.994
160,102,314.564
162,102,316.23
164,102,314.9
166,102,310.498
168,102,302.964
170,102,292.26
172,102,278.372
174,102,261.312
176,102,241.123
178,102,217.879
180,102,191.687
-180,104,192.016
-178,104,166.234
-176,104,137.974
-174,104,107.421
-172,104,74.7846
-170,104,40.3007
-168,104,4.22501
-166,104,-33.1702
-164,104,-71.6005
-162,104,-110.775
-160,104,-150.401
-158,104,-190.189
-156,104,-229.86
-154,104,-269.148
-152,104,-307.808
-150,104,-345.618
-148,104,-382.382
-146,104,-417.937
-144,104,-452.151
-142,104,-484.925
-140,104,-516.197
-138,104,-545.936
-136,104,-574.143
-134,104,-600.848
-132,104,-626.109
-130,104,-650.001
-128,104,-672.619
-126,104,-694.069
-124,104,-714.46
-122,104,-733.905
-120,104,-752.509
-118,104,-770.368
-116,104,-787.559
-114,104,-804.145
-112,104,-820.161
-110,104,-835.619
-108,104,-850.503
-106,104,-864.769
-104,104,-878.344
-102,104,-891.131
-100,104,-903.007
-98,104,-913.831
-96,104,-923.441
-94,104,-931.667
-92,104,-938.33
-90,104,-943.252
-88,104,-946.258
-86,104,-947.185
-84,104,-945.888
-82,104,-942.246
-80,104,-936.162
-78,104,-927.578
-76,104,-916.47
-74,104,-902.856
-72,104,-886.795
-70,104,-868.394
-68,104,-847.802
-66,104,-825.212
-64,104,-800.857
-62,104,-775.011
-60,104,-747.979
-58,104,-720.096
-56,104,-691.718
-54,104,-663.218
-52,104,-634.977
-50,104,-607.376
-48,104,-580.789
-46,104,-555.575
-44,104,-532.074
-42,104,-510.595
-40,104,-491.414
-38,104,-474.767
-36,104,-460.848
-34,104,-449.806
-32,104,-441.74
-30,104,-436.703
-28,104,-434.701
-26,104,-435.696
-24,104,-439.605
-22,104,-446.311
-20,104,-455.661
-18,104,-467.476
-16,104,-481.554
-14,104,-497.677
-12,104,-515.619
-10,104,-535.148
-8,104,-556.036
-6,104,-578.063
-4,104,-601.019
-2,104,-624.713
0,104,-648.972
2,104,-673.644
4,104,-698.603
6,104,-723.744
8,104,-748.988
10,104,-774.276
12,104,-799.569
14,104,-824.846
16,104,-850.098
18,104,-875.327
20,104,-900.538
22,104,-925.736
24,104,-950.922
26,104,-976.088
28,104,-1001.21
30,104,-1026.25
32,104,-1051.15
34,104,-1075.82
36,104,-1100.16
38,104,-1124.02
40,104,-1147.25
42,104,-1169.66
44,104,-1191.04
46,104,-1211.17
48,104,-1229.8
50,104,-1246.67
52,104,-1261.53
54,104,-1274.11
56,104,-1284.16
58,104,-1291.43
60,104,-1295.69
62,104,-1296.74
64,104,-1294.4
66,104,-1288.52
68,104,-1278.99
70,104,-1265.76
72,104,-1248.77
74,104,-1228.06
76,104,-1203.68
78,104,-1175.72
80,104,-1144.33
82,104,-1109.69
84,104,-1072.01
86,104,-1031.54
88,104,-988.541
90,104,-943.318
92,104,-896.179
94,104,-847.447
96,104,-797.448
98,104,-746.512
100,104,-694.962
102,104,-643.11
104,104,-591.256
106,104,-539.679
108,104,-488.637
110,104,-438.366
112,104,-389.072
114,104,-340.937
116,104,-294.113
118,104,-248.726
120,104,-204.878
122,104,-162.645
124,104,-122.084
126,104,-83.2328
128,104,-46.1166
130,104,-10.749
132,104,22.8626
134,104,54.7136
136,104,84.7983
138,104,113.107
140,104,139.621
142,104,164.315
144,104,187.15
146,104,208.076
148,104,227.03
150,104,243.936
152,104,258.709
154,104,271.253
156,104,281.467
158,104,289.247
160,104,294.487
162,104,297.087
164,104,296.955
166,104,294.009
168,104,288.185
170,104,279.437
172,104,267.743
174,104,253.108
176,104,235.561
178,104,215.167
180,104,192.016
-180,106,184.803
-178,106,162.272
-176,106,137.439
-174,106,110.473
-172,106,81.5647
-170,106,50.9298
-168,106,18.803
-166,106,-14.5649
-164,106,-48.9123
-162,106,-83.9712
-160,106,-119.473
-158,106,-155.152
-156,106,-190.753
-154,106,-226.036
-152,106,-260.778
-150,106,-294.779
-148,106,-327.869
-146,106,-359.905
-144,106,-390.775
-142,106,-420.401
-140,106,-448.738
-138,106,-475.772
-136,106,-501.52
-134,106,-526.025
-132,106,-549.355
-130,106,-571.598
-128,106,-592.855
-126,106,-613.238
-124,106,-632.864
-122,106,-651.847
-120,106,-670.295
-118,106,-688.303
-116,106,-705.951
-114,106,-723.297
-112,106,-740.376
-110,106,-757.196
-108,106,-773.736
-106,106,-789.947
-104,106,-805.752
-102,106,-821.047
-100,106,-835.702
-98,106,-849.568
-96,106,-862.477
-94,106,-874.248
-92,106,-884.695
-90,106,-893.627
-88,106,-900.859
-86,106,-906.217
-84,106,-909.541
-82,106,-910.696
-80,106,-909.571
-78,106,-906.089
-76,106,-900.209
-74,106,-891.929
-72,106,-881.289
-70,106,-868.372
-68,106,-853.304
-66,106,-836.253
-64,106,-817.429
-62,106,-797.077
-60,106,-775.477
-58,106,-752.937
-56,106,-729.785
-54,106,-706.367
-52,106,-683.037
-50,106,-660.15
-48,106,-638.056
-46,106,-617.091
-44,106,-597.571
-42,106,-579.785
-40,106,-563.992
-38,106,-550.412
-36,106,-539.226
-34,106,-530.57
-32,106,-524.536
-30,106,-521.172
-28,106,-520.48
-26,106,-522.42
-24,106,-526.912
-22,106,-533.842
-20,106,-543.062
-18,106,-554.401
-16,106,-567.666
-14,106,-582.651
-12,106,-599.139
-10,106,-616.914
-8,106,-635.759
-6,106,-655.47
-4,106,-675.851
-2,106,-696.726
0,106,-717.937
2,106,-739.349
4,106,-760.85
6,106,-782.351
8,106,-803.788
10,106,-825.119
12,106,-846.319
14,106,-867.383
16,106,-888.318
18,106,-909.14
20,106,-929.872
22,106,-950.534
24,106,-971.145
26,106,-991.711
28,106,-1012.23
30,106,-1032.68
32,106,-1053.01
34,106,-1073.16
36,106,-1093.04
38,106,-1112.53
40,106,-1131.49
42,106,-1149.76
44,106,-1167.14
46,106,-1183.41
48,106,-1198.37
50,106,-1211.76
52,106,-1223.35
54,106,-1232.88
56,106,-1240.11
58,106,-1244.82
60,106,-1246.78
62,106,-1245.79
64,106,-1241.7
66,106,-1234.36
68,106,-1223.65
70,106,-1209.53
72,106,-1191.96
74,106,-1170.95
76,106,-1146.55
78,106,-1118.87
80,106,-1088.04
82,106,-1054.22
84,106,-1017.64
86,106,-978.507
88,106,-937.099
90,106,-893.693
92,106,-848.588
94,106,-802.09
96,106,-754.513
98,106,-706.168
100,106,-657.361
102,106,-608.389
104,106,-559.53
106,106,-511.048
108,106,-463.182
110,106,-416.146
112,106,-370.129
114,106,-325.293
116,106,-281.772
118,106,-239.672
120,106,-199.075
122,106,-160.039
124,106,-122.603
126,106,-86.7876
128,106,-52.5986
130,106,-20.0333
132,106,10.9173
134,106,40.2643
136,106,68.0169
138,106,94.1793
140,106,118.748
142,106,141.708
144,106,163.032
146,106,182.682
148,106,200.603
150,106,216.728
152,106,230.978
154,106,243.264
156,106,253.489
158,106,261.552
160,106,267.349
162,106,270.78
164,106,271.75
166,106,270.178
168,106,265.992
170,106,259.143
172,106,249.601
174,106,237.36
176,106,222.442
178,106,204.897
180,106,184.803
-180,108,170.79
-178,108,151.512
-176,108,130.123
-174,108,106.771
-172,108,81.6303
-170,108,54.8948
-168,108,26.778
-166,108,-2.49221
-164,108,-32.6778
-162,108,-63.535
-160,108,-94.8196
-158,108,-126.292
-156,108,-157.721
-154,108,-188.891
-152,108,-219.604
-150,108,-249.686
-148,108,-278.988
-146,108,-307.388
-144,108,-334.796
-142,108,-361.155
-140,108,-386.436
-138,108,-410.641
-136,108,-433.802
-134,108,-455.974
-132,108,-477.237
-130,108,-497.687
-128,108,-517.433
-126,108,-536.593
-124,108,-555.287
-122,108,-573.632
-120,108,-591.737
-118,108,-609.699
-116,108,-627.594
-114,108,-645.481
-112,108,-663.391
-110,108,-681.328
-108,108,-699.268
-106,108,-717.158
-104,108,-734.915
-102,108,-752.431
-100,108,-769.57
-98,108,-786.176
-96,108,-802.075
-94,108,-817.079
-92,108,-830.993
-90,108,-843.618
-88,108,-854.759
-86,108,-864.232
-84,108,-871.866
-82,108,-877.51
-80,108,-881.042
-78,108,-882.368
-76,108,-881.43
-74,108,-878.207
-72,108,-872.719
-70,108,-865.028
-68,108,-855.237
-66,108,-843.49
-64,108,-829.97
-62,108,-814.898
-60,108,-798.524
-58,108,-781.13
-56,108,-763.015
-54,108,-744.498
-52,108,-725.906
-50,108,-707.566
-48,108,-689.802
-46,108,-672.926
-44,108,-657.232
-42,108,-642.989
-40,108,-630.435
-38,108,-619.775
-36,108,-611.176
-34,108,-604.764
-32,108,-600.622
-30,108,-598.792
-28,108,-599.274
-26,108,-602.027
-24,108,-606.973
-22,108,-614.003
-20,108,-622.977
-18,108,-633.73
-16,108,-646.08
-14,108,-659.833
-12,108,-674.786
-10,108,-690.734
-8,108,-707.478
-6,108,-724.826
-4,108,-742.6
-2,108,-760.638
0,108,-778.798
2,108,-796.96
4,108,-815.029
6,108,-832.931
8,108,-850.616
10,108,-868.058
12,108,-885.246
14,108,-902.191
16,108,-918.914
18,108,-935.446
20,108,-951.824
22,108,-968.083
24,108,-984.258
26,108,-1000.37
28,108,-1016.43
30,108,-1032.44
32,108,-1048.36
34,108,-1064.15
36,108,-1079.74
38,108,-1095.02
40,108,-1109.88
42,108,-1124.16
44,108,-1137.7
46,108,-1150.29
48,108,-1161.74
50,108,-1171.82
52,108,-1180.3
54,108,-1186.96
56,108,-1191.56
58,108,-1193.88
60,108,-1193.73
62,108,-1190.92
64,108,-1185.27
66,108,-1176.67
68,108,-1165.01
70,108,-1150.23
72,108,-1132.31
74,108,-1111.24
76,108,-1087.09
78,108,-1059.95
80,108,-1029.94
82,108,-997.231
84,108,-962.014
86,108,-924.516
88,108,-884.983
90,108,-843.684
92,108,-800.902
94,108,-756.928
96,108,-712.057
98,108,-666.584
100,108,-620.798
102,108,-574.974
104,108,-529.374
106,108,-484.241
108,108,-439.795
110,108,-396.23
112,108,-353.717
114,108,-312.397
116,108,-272.384
118,108,-233.767
120,108,-196.609
122,108,-160.951
124,108,-126.812
126,108,-94.1952
128,108,-63.0917
130,108,-33.4819
132,108,-5.34114
134,108,21.3564
136,108,46.6345
138,108,70.5107
140,108,92.9941
142,108,114.083
144,108,133.76
146,108,151.998
148,108,168.752
150,108,183.963
152,108,197.561
154,108,209.461
156,108,219.574
158,108,227.8
160,108,234.039
162,108,238.193
164,108,240.167
166,108,239.877
168,108,237.248
170,108,232.227
172,108,224.775
174,108,214.881
176,108,202.555
178,108,187.836
180,108,170.79
-180,110,150.785
-178,110,134.735
-176,110,116.774
-174,110,97.0332
-172,110,75.6657
-170,110,52.8452
-168,110,28.7627
-166,110,3.62266
-164,110,-22.361
-162,110,-48.9697
-160,110,-75.9846
-158,110,-103.192
-156,110,-130.386
-154,110,-157.377
-152,110,-183.993
-150,110,-210.082
-148,110,-235.518
-146,110,-260.204
-144,110,-284.069
-142,110,-307.074
-140,110,-329.209
-138,110,-350.491
-136,110,-370.965
-134,110,-390.7
-132,110,-409.783
-130,110,-428.32
-128,110,-446.426
-126,110,-464.222
-124,110,-481.834
-122,110,-499.378
-120,110,-516.966
-118,110,-534.691
-116,110,-552.632
-114,110,-570.843
-112,110,-589.352
-110,110,-608.162
-108,110,-627.244
-106,110,-646.541
-104,110,-665.967
-102,110,-685.408
-100,110,-704.724
-98,110,-723.755
-96,110,-742.321
-94,110,-760.227
-92,110,-777.273
-90,110,-793.253
-88,110,-807.965
-86,110,-821.213
-84,110,-832.817
-82,110,-842.616
-80,110,-850.474
-78,110,-856.282
-76,110,-859.968
-74,110,-861.492
-72,110,-860.856
-70,110,-858.099
-68,110,-853.303
-66,110,-846.587
-64,110,-838.11
-62,110,-828.065
-60,110,-816.677
-58,110,-804.196
-56,110,-790.896
-54,110,-777.067
-52,110,-763.006
-50,110,-749.015
-48,110,-735.391
-46,110,-722.42
-44,110,-710.373
-42,110,-699.498
-40,110,-690.015
-38,110,-682.112
-36,110,-675.942
-34,110,-671.62
-32,110,-669.22
-30,110,-668.781
-28,110,-670.298
-26,110,-673.732
-24,110,-679.008
-22,110,-686.021
-20,110,-694.638
-18,110,-704.707
-16,110,-716.054
-14,110,-728.498
-12,110,-741.85
-10,110,-755.92
-8,110,-770.524
-6,110,-785.486
-4,110,-800.644
-2,110,-815.851
0,110,-830.983
2,110,-845.934
4,110,-860.625
6,110,-874.996
8,110,-889.014
10,110,-902.665
12,110,-915.955
14,110,-928.905
16,110,-941.552
18,110,-953.94
20,110,-966.119
22,110,-978.14
24,110,-990.049
26,110,-1001.88
28,110,-1013.67
30,110,-1025.42
32,110,-1037.12
34,110,-1048.74
36,110,-1060.22
38,110,-1071.49
40,110,-1082.43
42,110,-1092.91
44,110,-1102.79
46,110,-1111.89
48,110,-1120.02
50,110,-1126.97
52,110,-1132.54
54,110,-1136.51
56,110,-1138.67
58,110,-1138.81
60,110,-1136.75
62,110,-1132.3
64,110,-1125.32
66,110,-1115.68
68,110,-1103.28
70,110,-1088.07
72,110,-1070.02
74,110,-1049.13
76,110,-1025.47
78,110,-999.115
80,110,-970.185
82,110,-938.835
84,110,-905.251
86,110,-869.644
88,110,-832.249
90,110,-793.319
92,110,-753.12
94,110,-711.927
96,110,-670.016
98,110,-627.664
100,110,-585.139
102,110,-542.698
104,110,-500.583
106,110,-459.016
108,110,-418.197
110,110,-378.301
112,110,-339.479
114,110,-301.851
116,110,-265.516
118,110,-230.541
120,110,-196.972
122,110,-164.833
124,110,-134.126
126,110,-104.839
128,110,-76.945
130,110,-50.411
132,110,-25.1975
134,110,-1.26456
136,110,21.4248
138,110,42.9011
140,110,63.1857
142,110,82.2879
144,110,100.203
146,110,116.913
148,110,132.382
150,110,146.561
152,110,159.387
154,110,170.783
156,110,180.665
158,110,188.938
160,110,195.507
162,110,200.275
164,110,203.148
166,110,204.04
168,110,202.877
170,110,199.599
172,110,194.163
174,110,186.549
176,110,176.759
178,110,164.82
180,110,150.785
-180,112,125.653
-178,112,112.778
-176,112,98.2009
-174,112,82.0344
-172,112,64.412
-170,112,45.4861
-168,112,25.4249
-166,112,4.40913
-164,112,-17.3722
-162,112,-39.726
-160,112,-62.4595
-158,112,-85.3848
-156,112,-108.323
-154,112,-131.11
-152,112,-153.598
-150,112,-175.661
-148,112,-197.195
-146,112,-218.125
-144,112,-238.402
-142,112,-258.003
-140,112,-276.935
-138,112,-295.232
-136,112,-312.95
-134,112,-330.168
-132,112,-346.985
-130,112,-363.511
-128,112,-379.867
-126,112,-396.18
-124,112,-412.574
-122,112,-429.17
-120,112,-446.076
-118,112,-463.387
-116,112,-481.179
-114,112,-499.502
-112,112,-518.385
-110,112,-537.823
-108,112,-557.788
-106,112,-578.218
-104,112,-599.024
-102,112,-620.088
-100,112,-641.267
-98,112,-662.396
-96,112,-683.293
-94,112,-703.758
-92,112,-723.586
-90,112,-742.565
-88,112,-760.487
-86,112,-777.149
-84,112,-792.362
-82,112,-805.957
-80,112,-817.783
-78,112,-827.723
-76,112,-835.685
-74,112,-841.616
-72,112,-845.499
-70,112,-847.352
-68,112,-847.236
-66,112,-845.246
-64,112,-841.517
-62,112,-836.214
-60,112,-829.535
-58,112,-821.704
-56,112,-812.965
-54,112,-803.578
-52,112,-793.813
-50,112,-783.944
-48,112,-774.241
-46,112,-764.966
-44,112,-756.366
-42,112,-748.666
-40,112,-742.067
-38,112,-736.742
-36,112,-732.829
-34,112,-730.433
-32,112,-729.621
-30,112,-730.423
-28,112,-732.837
-26,112,-736.821
-24,112,-742.306
-22,112,-749.192
-20,112,-757.355
-18,112,-766.651
-16,112,-776.921
-14,112,-787.995
-12,112,-799.699
-10,112,-811.86
-8,112,-824.308
-6,112,-836.883
-4,112,-849.44
-2,112,-861.849
0,112,-874.001
2,112,-885.807
4,112,-897.2
6,112,-908.14
8,112,-918.603
10,112,-928.59
12,112,-938.121
14,112,-947.231
16,112,-955.967
18,112,-964.387
20,112,-972.553
22,112,-980.528
24,112,-988.371
26,112,-996.134
28,112,-1003.86
30,112,-1011.56
32,112,-1019.25
34,112,-1026.91
36,112,-1034.5
38,112,-1041.96
40,112,-1049.2
42,112,-1056.1
44,112,-1062.54
46,112,-1068.35
48,112,-1073.36
50,112,-1077.39
52,112,-1080.26
54,112,-1081.74
56,112,-1081.67
