Phi[deg],Theta[deg],re(rEY)[mV]
-152,100,397.555
-150,100,406.984
-148,100,413.763
-146,100,418.055
-144,100,420.054
-142,100,419.984
-140,100,418.085
-138,100,414.611
-136,100,409.823
-134,100,403.982
-132,100,397.342
-130,100,390.146
-128,100,382.622
-126,100,374.975
-124,100,367.389
-122,100,360.021
-120,100,353
-118,100,346.428
-116,100,340.38
-114,100,334.905
-112,100,330.03
-110,100,325.757
-108,100,322.075
-106,100,318.955
-104,100,316.359
-102,100,314.243
-100,100,312.56
-98,100,311.261
-96,100,310.303
-94,100,309.651
-92,100,309.275
-90,100,309.159
-88,100,309.296
-86,100,309.693
-84,100,310.366
-82,100,311.344
-80,100,312.662
-78,100,314.366
-76,100,316.5
-74,100,319.113
-72,100,322.25
-70,100,325.948
-68,100,330.236
-66,100,335.125
-64,100,340.612
-62,100,346.671
-60,100,353.252
-58,100,360.282
-56,100,367.657
-54,100,375.247
-52,100,382.898
-50,100,390.424
-48,100,397.62
-46,100,404.259
-44,100,410.097
-42,100,414.881
-40,100,418.349
-38,100,420.241
-36,100,420.303
-34,100,418.293
-32,100,413.991
-30,100,407.2
-28,100,397.757
-26,100,385.535
-24,100,370.45
-22,100,352.46
-20,100,331.576
-18,100,307.853
-16,100,281.401
-14,100,252.375
-12,100,220.979
-10,100,187.462
-8,100,152.112
-6,100,115.251
-4,100,77.2302
-2,100,38.4246
0,100,-0.776872
2,100,-39.9773
4,100,-78.7797
6,100,-116.795
8,100,-153.649
10,100,-188.99
12,100,-222.495
14,100,-253.877
16,100,-282.887
18,100,-309.322
20,100,-333.025
22,100,-353.888
24,100,-371.854
26,100,-386.914
28,100,-399.109
30,100,-408.524
32,100,-415.285
34,100,-419.557
36,100,-421.534
38,100,-421.44
40,100,-419.515
42,100,-416.013
44,100,-411.196
46,100,-405.324
48,100,-398.652
50,100,-391.423
52,100,-383.865
54,100,-376.183
56,100,-368.562
58,100,-361.159
60,100,-354.102
62,100,-347.494
64,100,-341.411
66,100,-335.902
68,100,-330.992
70,100,-326.686
72,100,-322.971
74,100,-319.819
76,100,-317.193
78,100,-315.047
80,100,-313.335
82,100,-312.009
84,100,-311.025
86,100,-310.349
88,100,-309.951
90,100,-309.813
92,100,-309.932
94,100,-310.311
96,100,-310.97
98,100,-311.935
100,100,-313.243
102,100,-314.938
104,100,-317.066
106,100,-319.676
108,100,-322.813
110,100,-326.513
112,100,-330.805
114,100,-335.701
116,100,-341.198
118,100,-347.27
120,100,-353.867
122,100,-360.915
124,100,-368.31
126,100,-375.924
128,100,-383.6
130,100,-391.154
132,100,-398.379
134,100,-405.049
136,100,-410.921
138,100,-415.738
140,100,-419.242
142,100,-421.17
144,100,-421.268
146,100,-419.296
148,100,-415.031
150,100,-408.277
152,100,-398.872
154,100,-386.686
156,100,-371.637
158,100,-353.682
160,100,-332.832
162,100,-309.142
164,100,-282.722
166,100,-253.726
168,100,-222.36
170,100,-188.87
172,100,-153.546
174,100,-116.708
176,100,-78.7104
178,100,-39.9254
180,100,-0.742706
-180,102,-0.66413
-178,102,40.8587
-176,102,81.9776
-174,102,122.296
-172,102,161.431
-170,102,199.026
-168,102,234.749
-166,102,268.305
-164,102,299.441
-162,102,327.945
-160,102,353.654
-158,102,376.456
-156,102,396.287
-154,102,413.133
-152,102,427.03
-150,102,438.059
-148,102,446.343
-146,102,452.044
-144,102,455.355
-142,102,456.495
-140,102,455.707
-138,102,453.243
-136,102,449.366
-134,102,444.338
-132,102,438.415
-130,102,431.846
-128,102,424.859
-126,102,417.668
-124,102,410.458
-122,102,403.395
-120,102,396.612
-118,102,390.219
-116,102,384.298
-114,102,378.905
-112,102,374.072
-110,102,369.811
-108,102,366.115
-106,102,362.963
-104,102,360.324
-102,102,358.158
-100,102,356.422
-98,102,355.074
-96,102,354.074
-94,102,353.388
-92,102,352.991
-90,102,352.866
-88,102,353.008
-86,102,353.422
-84,102,354.125
-82,102,355.141
-80,102,356.505
-78,102,358.256
-76,102,360.438
-74,102,363.091
-72,102,366.256
-70,102,369.965
-68,102,374.238
-66,102,379.081
-64,102,384.484
-62,102,390.414
-60,102,396.814
-58,102,403.603
-56,102,410.672
-54,102,417.885
-52,102,425.079
-50,102,432.067
-48,102,438.636
-46,102,444.557
-44,102,449.583
-42,102,453.456
-40,102,455.914
-38,102,456.697
-36,102,455.548
-34,102,452.229
-32,102,446.519
-30,102,438.225
-28,102,427.185
-26,102,413.276
-24,102,396.418
-22,102,376.575
-20,102,353.76
-18,102,328.037
-16,102,299.519
-14,102,268.37
-12,102,234.799
-10,102,199.062
-8,102,161.453
-6,102,122.303
-4,102,81.9709
-2,102,40.8379
0,102,-0.698868
2,102,-42.235
4,102,-83.3658
6,102,-123.695
8,102,-162.84
10,102,-200.442
12,102,-236.171
14,102,-269.733
16,102,-300.872
18,102,-329.378
20,102,-355.087
22,102,-377.887
24,102,-397.714
26,102,-414.555
28,102,-428.446
30,102,-439.466
32,102,-447.74
34,102,-453.428
36,102,-456.725
38,102,-457.851
40,102,-457.045
42,102,-454.564
44,102,-450.667
46,102,-445.618
48,102,-439.674
50,102,-433.081
52,102,-426.072
54,102,-418.856
56,102,-411.623
58,102,-404.534
60,102,-397.727
62,102,-391.309
64,102,-385.363
66,102,-379.945
68,102,-375.088
70,102,-370.802
72,102,-367.083
74,102,-363.908
76,102,-361.246
78,102,-359.058
80,102,-357.301
82,102,-355.933
84,102,-354.913
86,102,-354.209
88,102,-353.795
90,102,-353.653
92,102,-353.78
94,102,-354.18
96,102,-354.87
98,102,-355.875
100,102,-357.229
102,102,-358.972
104,102,-361.147
106,102,-363.796
108,102,-366.959
110,102,-370.666
112,102,-374.94
114,102,-379.787
116,102,-385.195
118,102,-391.132
120,102,-397.541
122,102,-404.342
124,102,-411.424
126,102,-418.651
128,102,-425.862
130,102,-432.868
132,102,-439.458
134,102,-445.4
136,102,-450.448
138,102,-454.345
140,102,-456.828
142,102,-457.635
144,102,-456.513
146,102,-453.22
148,102,-447.536
150,102,-439.268
152,102,-428.254
154,102,-414.372
156,102,-397.539
158,102,-377.721
160,102,-354.93
162,102,-329.231
164,102,-300.736
166,102,-269.608
168,102,-236.058
170,102,-200.341
172,102,-162.751
174,102,-123.619
176,102,-83.3038
178,102,-42.1865
180,102,-0.66413
-180,104,-0.585684
-178,104,42.8815
-176,104,85.9393
-174,104,128.186
-172,104,169.235
-170,104,208.722
-168,104,246.312
-166,104,281.705
-164,104,314.641
-162,104,344.905
-160,104,372.328
-158,104,396.792
-156,104,418.228
-154,104,436.619
-152,104,451.995
-150,104,464.433
-148,104,474.052
-146,104,481.01
-144,104,485.496
-142,104,487.729
-140,104,487.947
-138,104,486.403
-136,104,483.357
-134,104,479.074
-132,104,473.81
-130,104,467.814
-128,104,461.32
-126,104,454.542
-124,104,447.673
-122,104,440.88
-120,104,434.305
-118,104,428.062
-116,104,422.239
-114,104,416.901
-112,104,412.085
-110,104,407.81
-108,104,404.078
-106,104,400.872
-104,104,398.169
-102,104,395.933
-100,104,394.129
-98,104,392.718
-96,104,391.664
-94,104,390.938
-92,104,390.514
-90,104,390.379
-88,104,390.527
-86,104,390.963
-84,104,391.703
-82,104,392.769
-80,104,394.192
-78,104,396.008
-76,104,398.255
-74,104,400.969
-72,104,404.185
-70,104,407.927
-68,104,412.21
-66,104,417.034
-64,104,422.38
-62,104,428.209
-60,104,434.457
-58,104,441.037
-56,104,447.833
-54,104,454.705
-52,104,461.484
-50,104,467.978
-48,104,473.973
-46,104,479.235
-44,104,483.516
-42,104,486.558
-40,104,488.098
-38,104,487.875
-36,104,485.636
-34,104,481.142
-32,104,474.177
-30,104,464.55
-28,104,452.103
-26,104,436.718
-24,104,418.317
-22,104,396.871
-20,104,372.397
-18,104,344.964
-16,104,314.69
-14,104,281.743
-12,104,246.339
-10,104,208.739
-8,104,169.241
-6,104,128.182
-4,104,85.9244
-2,104,42.8564
0,104,-0.620929
2,104,-44.0979
4,104,-87.1649
6,104,-129.42
8,104,-170.477
10,104,-209.971
12,104,-247.568
14,104,-282.967
16,104,-315.908
18,104,-346.176
20,104,-373.602
22,104,-398.068
24,104,-419.505
26,104,-437.896
28,104,-453.271
30,104,-465.707
32,104,-475.323
34,104,-482.276
36,104,-486.756
38,104,-488.982
40,104,-489.192
42,104,-487.639
44,104,-484.584
46,104,-480.289
48,104,-475.014
50,104,-469.006
52,104,-462.499
54,104,-455.708
56,104,-448.825
58,104,-442.018
60,104,-435.428
62,104,-429.171
64,104,-423.334
66,104,-417.98
68,104,-413.15
70,104,-408.861
72,104,-405.113
74,104,-401.893
76,104,-399.175
78,104,-396.926
80,104,-395.108
82,104,-393.683
84,104,-392.617
86,104,-391.877
88,104,-391.441
90,104,-391.293
92,104,-391.43
94,104,-391.855
96,104,-392.585
98,104,-393.641
100,104,-395.056
102,104,-396.864
104,104,-399.103
106,104,-401.812
108,104,-405.023
110,104,-408.761
112,104,-413.042
114,104,-417.865
116,104,-423.211
118,104,-429.042
120,104,-435.293
122,104,-441.877
124,104,-448.679
126,104,-455.558
128,104,-462.345
130,104,-468.849
132,104,-474.854
134,104,-480.128
136,104,-484.422
138,104,-487.477
140,104,-489.03
142,104,-488.821
144,104,-486.597
146,104,-482.119
148,104,-475.169
150,104,-465.558
152,104,-453.126
154,104,-437.756
156,104,-419.371
158,104,-397.94
160,104,-373.48
162,104,-346.061
164,104,-315.801
166,104,-282.868
168,104,-247.477
170,104,-209.889
172,104,-170.404
174,104,-129.356
176,104,-87.11
178,104,-44.0527
180,104,-0.585684
-180,106,-0.50746
-178,106,44.5029
-176,106,89.1013
-174,106,132.883
-172,106,175.46
-170,106,216.465
-168,106,255.56
-166,106,292.441
-164,106,326.846
-162,106,358.556
-160,106,387.397
-158,106,413.248
-156,106,436.036
-154,106,455.738
-152,106,472.381
-150,106,486.035
-148,106,496.816
-146,106,504.877
-144,106,510.403
-142,106,513.609
-140,106,514.73
-138,106,514.016
-136,106,511.725
-134,106,508.12
-132,106,503.458
-130,106,497.988
-128,106,491.944
-126,106,485.544
-124,106,478.983
-122,106,472.433
-120,106,466.039
-118,106,459.922
-116,106,454.176
-114,106,448.87
-112,106,444.051
-110,106,439.744
-108,106,435.956
-106,106,432.679
-104,106,429.895
-102,106,427.576
-100,106,425.691
-98,106,424.206
-96,106,423.089
-94,106,422.315
-92,106,421.861
-90,106,421.714
-88,106,421.87
-86,106,422.333
-84,106,423.116
-82,106,424.241
-80,106,425.734
-78,106,427.628
-76,106,429.954
-74,106,432.746
-72,106,436.029
-70,106,439.824
-68,106,444.137
-66,106,448.961
-64,106,454.271
-62,106,460.021
-60,106,466.141
-58,106,472.538
-56,106,479.09
-54,106,485.652
-52,106,492.053
-50,106,498.096
-48,106,503.565
-46,106,508.225
-44,106,511.828
-42,106,514.115
-40,106,514.825
-38,106,513.7
-36,106,510.489
-34,106,504.957
-32,106,496.89
-30,106,486.103
-28,106,472.442
-26,106,455.793
-24,106,436.084
-22,106,413.289
-20,106,387.431
-18,106,358.582
-16,106,326.865
-14,106,292.453
-12,106,255.564
-10,106,216.462
-8,106,175.451
-6,106,132.867
-4,106,89.0783
-2,106,44.4735
0,106,-0.543142
2,106,-45.5598
4,106,-90.1645
6,106,-133.953
8,106,-176.537
10,106,-217.548
12,106,-256.65
14,106,-293.538
16,106,-327.949
18,106,-359.665
20,106,-388.513
22,106,-414.369
24,106,-437.163
26,106,-456.87
28,106,-473.517
30,106,-487.175
32,106,-497.959
34,106,-506.023
36,106,-511.551
38,106,-514.759
40,106,-515.88
42,106,-515.166
44,106,-512.875
46,106,-509.269
48,106,-504.605
50,106,-499.133
52,106,-493.087
54,106,-486.684
56,106,-480.119
58,106,-473.565
60,106,-467.167
62,106,-461.046
64,106,-455.295
66,106,-449.984
68,106,-445.16
70,106,-440.847
72,106,-437.054
74,106,-433.771
76,106,-430.98
78,106,-428.655
80,106,-426.763
82,106,-425.271
84,106,-424.148
86,106,-423.366
88,106,-422.904
90,106,-422.749
92,106,-422.897
94,106,-423.352
96,106,-424.128
98,106,-425.244
100,106,-426.73
102,106,-428.616
104,106,-430.935
106,106,-433.72
108,106,-436.996
110,106,-440.785
112,106,-445.092
114,106,-449.911
116,106,-455.217
118,106,-460.963
120,106,-467.08
122,106,-473.475
124,106,-480.025
126,106,-486.587
128,106,-492.987
130,106,-499.031
132,106,-504.501
134,106,-509.164
136,106,-512.769
138,106,-515.059
140,106,-515.773
142,106,-514.652
144,106,-511.445
146,106,-505.917
148,106,-497.856
150,106,-487.073
152,106,-473.417
154,106,-456.773
156,106,-437.069
158,106,-414.279
160,106,-388.426
162,106,-359.582
164,106,-327.871
166,106,-293.464
168,106,-256.581
170,106,-217.484
172,106,-176.478
174,106,-133.9
176,106,-90.1169
178,106,-45.518
180,106,-0.50746
-180,108,-0.42955
-178,108,45.7206
-176,108,91.4589
-174,108,136.381
-172,108,180.098
-170,108,222.244
-168,108,262.479
-166,108,300.499
-164,108,336.039
-162,108,368.878
-160,108,398.841
-158,108,425.803
-156,108,449.686
-154,108,470.464
-152,108,488.158
-150,108,502.835
-148,108,514.605
-146,108,523.615
-144,108,530.046
-142,108,534.106
-140,108,536.027
-138,108,536.055
-136,108,534.444
-134,108,531.454
-132,108,527.339
-130,108,522.349
-128,108,516.718
-126,108,510.663
-124,108,504.383
-122,108,498.051
-120,108,491.818
-118,108,485.808
-116,108,480.121
-114,108,474.833
-112,108,469.996
-110,108,465.641
-108,108,461.784
-106,108,458.424
-104,108,455.547
-102,108,453.134
-100,108,451.158
-98,108,449.59
-96,108,448.405
-94,108,447.578
-92,108,447.091
-90,108,446.931
-88,108,447.096
-86,108,447.588
-84,108,448.42
-82,108,449.61
-80,108,451.182
-78,108,453.162
-76,108,455.58
-74,108,458.461
-72,108,461.825
-70,108,465.685
-68,108,470.042
-66,108,474.882
-64,108,480.172
-62,108,485.861
-60,108,491.872
-58,108,498.106
-56,108,504.438
-54,108,510.718
-52,108,516.772
-50,108,522.402
-48,108,527.391
-46,108,531.503
-44,108,534.491
-42,108,536.098
-40,108,536.068
-38,108,534.143
-36,108,530.079
-34,108,523.644
-32,108,514.63
-30,108,502.856
-28,108,488.174
-26,108,470.475
-24,108,449.693
-22,108,425.805
-20,108,398.839
-18,108,368.872
-16,108,336.029
-14,108,300.484
-12,108,262.461
-10,108,222.222
-8,108,180.074
-6,108,136.353
-4,108,91.428
-2,108,45.6871
0,108,-0.465598
2,108,-46.6186
4,108,-92.3604
6,108,-137.287
8,108,-181.01
10,108,-223.161
12,108,-263.403
14,108,-301.43
16,108,-336.978
18,108,-369.826
20,108,-399.798
22,108,-426.769
24,108,-450.661
26,108,-471.449
28,108,-489.153
30,108,-503.84
32,108,-515.62
34,108,-524.639
36,108,-531.08
38,108,-535.15
40,108,-537.08
42,108,-537.116
44,108,-535.514
46,108,-532.532
48,108,-528.426
50,108,-523.444
52,108,-517.82
54,108,-511.772
56,108,-505.498
58,108,-499.172
60,108,-492.945
62,108,-486.941
64,108,-481.259
66,108,-475.975
68,108,-471.142
70,108,-466.791
72,108,-462.937
74,108,-459.579
76,108,-456.704
78,108,-454.291
80,108,-452.315
82,108,-450.747
84,108,-449.561
86,108,-448.732
88,108,-448.242
90,108,-448.079
92,108,-448.239
94,108,-448.726
96,108,-449.553
98,108,-450.736
100,108,-452.301
102,108,-454.275
104,108,-456.684
106,108,-459.557
108,108,-462.912
110,108,-466.764
112,108,-471.112
114,108,-475.943
116,108,-481.225
118,108,-486.904
120,108,-492.906
122,108,-499.132
124,108,-505.455
126,108,-511.728
128,108,-517.773
130,108,-523.396
132,108,-528.377
134,108,-532.482
136,108,-535.463
138,108,-537.064
140,108,-537.027
142,108,-535.096
144,108,-531.025
146,108,-524.585
148,108,-515.565
150,108,-503.786
152,108,-489.099
154,108,-471.395
156,108,-450.608
158,108,-426.716
160,108,-399.746
162,108,-369.775
164,108,-336.928
166,108,-301.381
168,108,-263.355
170,108,-223.115
172,108,-180.966
174,108,-137.245
176,108,-92.32
178,108,-46.5803
180,108,-0.42955
-180,110,-0.352048
-178,110,46.5364
-176,110,93.0155
-174,110,138.684
-172,110,183.156
-170,110,226.066
-168,110,267.078
-166,110,305.887
-164,110,342.23
-162,110,375.884
-160,110,406.673
-158,110,434.469
-156,110,459.191
-154,110,480.81
-152,110,499.342
-150,110,514.849
-148,110,527.434
-146,110,537.239
-144,110,544.439
-142,110,549.237
-140,110,551.856
-138,110,552.538
-136,110,551.534
-134,110,549.096
-132,110,545.479
-130,110,540.926
-128,110,535.672
-126,110,529.935
-124,110,523.911
-122,110,517.778
-120,110,511.689
-118,110,505.773
-116,110,500.133
-114,110,494.851
-112,110,489.986
-110,110,485.575
-108,110,481.641
-106,110,478.188
-104,110,475.212
-102,110,472.697
-100,110,470.624
-98,110,468.969
-96,110,467.711
-94,110,466.828
-92,110,466.305
-90,110,466.133
-88,110,466.307
-86,110,466.83
-84,110,467.714
-82,110,468.973
-80,110,470.629
-78,110,472.703
-76,110,475.219
-74,110,478.196
-72,110,481.649
-70,110,485.584
-68,110,489.994
-66,110,494.859
-64,110,500.141
-62,110,505.78
-60,110,511.696
-58,110,517.784
-56,110,523.915
-54,110,529.937
-52,110,535.674
-50,110,540.926
-48,110,545.476
-46,110,549.091
-44,110,551.526
-42,110,552.528
-40,110,551.843
-38,110,549.221
-36,110,544.421
-34,110,537.218
-32,110,527.411
-30,110,514.823
-28,110,499.314
-26,110,480.78
-24,110,459.158
-22,110,434.434
-20,110,406.637
-18,110,375.846
-16,110,342.191
-14,110,305.848
-12,110,267.038
-10,110,226.027
-8,110,183.117
-6,110,138.645
-4,110,92.977
-2,110,46.4989
0,110,-0.388388
2,110,-47.2763
4,110,-93.7563
6,110,-139.427
8,110,-183.903
10,110,-226.819
12,110,-267.837
14,110,-306.654
16,110,-343.006
18,110,-376.67
20,110,-407.471
22,110,-435.279
24,110,-460.015
26,110,-481.649
28,110,-500.196
30,110,-515.718
32,110,-528.319
34,110,-538.14
36,110,-545.357
38,110,-550.172
40,110,-552.809
42,110,-553.508
44,110,-552.521
46,110,-550.101
48,110,-546.5
50,110,-541.965
52,110,-536.728
54,110,-531.007
56,110,-524.999
58,110,-518.882
60,110,-512.809
62,110,-506.907
64,110,-501.282
66,110,-496.013
68,110,-491.161
70,110,-486.763
72,110,-482.839
74,110,-479.397
76,110,-476.43
78,110,-473.923
80,110,-471.856
82,110,-470.208
84,110,-468.954
86,110,-468.074
88,110,-467.554
90,110,-467.381
92,110,-467.555
94,110,-468.076
96,110,-468.956
98,110,-470.211
100,110,-471.861
102,110,-473.928
104,110,-476.436
106,110,-479.404
108,110,-482.846
110,110,-486.77
112,110,-491.169
114,110,-496.022
116,110,-501.29
118,110,-506.915
120,110,-512.817
122,110,-518.89
124,110,-525.007
126,110,-531.013
128,110,-536.734
130,110,-541.97
132,110,-546.504
134,110,-550.104
136,110,-552.523
138,110,-553.509
140,110,-552.808
142,110,-550.17
144,110,-545.353
146,110,-538.135
148,110,-528.312
150,110,-515.709
152,110,-500.185
154,110,-481.636
156,110,-460.001
158,110,-435.263
160,110,-407.453
162,110,-376.65
164,110,-342.984
166,110,-306.63
168,110,-267.811
170,110,-226.79
172,110,-183.873
174,110,-139.396
176,110,-93.7228
178,110,-47.2413
180,110,-0.352048
-180,112,-0.27505
-178,112,46.9558
-176,112,93.7826
-174,112,139.81
-172,112,184.656
-170,112,227.96
-168,112,269.39
-166,112,308.645
-164,112,345.461
-162,112,379.618
-160,112,410.94
-158,112,439.296
-156,112,464.606
-154,112,486.833
-152,112,505.991
-150,112,522.135
-148,112,535.363
-146,112,545.811
-144,112,553.646
-142,112,559.064
-140,112,562.282
-138,112,563.533
-136,112,563.062
-134,112,561.118
-132,112,557.947
-130,112,553.793
-128,112,548.884
-126,112,543.438
-124,112,537.651
-122,112,531.702
-120,112,525.745
-118,112,519.913
-116,112,514.312
-114,112,509.031
-112,112,504.132
-110,112,499.661
-108,112,495.645
-106,112,492.097
-104,112,489.017
-102,112,486.397
-100,112,484.224
-98,112,482.48
-96,112,481.146
-94,112,480.206
-92,112,479.647
-90,112,479.461
-88,112,479.645
-86,112,480.201
-84,112,481.138
-82,112,482.469
-80,112,484.211
-78,112,486.382
-76,112,488.999
-74,112,492.076
-72,112,495.622
-70,112,499.635
-68,112,504.104
-66,112,509
-64,112,514.279
-62,112,519.876
-60,112,525.706
-58,112,531.661
-56,112,537.607
-54,112,543.391
-52,112,548.835
-50,112,553.74
-48,112,557.893
-46,112,561.061
-44,112,563.003
-42,112,563.471
-40,112,562.218
-38,112,558.998
-36,112,553.579
-34,112,545.743
-32,112,535.294
-30,112,522.064
-28,112,505.919
-26,112,486.762
-24,112,464.535
-22,112,439.226
-20,112,410.871
-18,112,379.551
-16,112,345.395
-14,112,308.581
-12,112,269.33
-10,112,227.903
-8,112,184.602
-6,112,139.76
-4,112,93.737
-2,112,46.9146
0,112,-0.311602
2,112,-47.5387
4,112,-94.3639
6,112,-140.391
8,112,-185.24
10,112,-228.549
12,112,-269.985
14,112,-309.248
16,112,-346.075
18,112,-380.245
20,112,-411.58
22,112,-439.952
24,112,-465.278
26,112,-487.524
28,112,-506.702
30,112,-522.867
32,112,-536.117
34,112,-546.588
36,112,-554.447
38,112,-559.888
40,112,-563.131
42,112,-564.408
44,112,-563.962
46,112,-562.044
48,112,-558.899
50,112,-554.771
52,112,-549.888
54,112,-544.467
56,112,-538.706
58,112,-532.782
60,112,-526.85
62,112,-521.041
64,112,-515.464
66,112,-510.204
68,112,-505.327
70,112,-500.876
72,112,-496.879
74,112,-493.349
76,112,-490.285
78,112,-487.681
80,112,-485.521
82,112,-483.788
84,112,-482.464
86,112,-481.533
88,112,-480.98
90,112,-480.799
92,112,-480.985
94,112,-481.542
96,112,-482.478
98,112,-483.806
100,112,-485.543
102,112,-487.707
104,112,-490.316
106,112,-493.383
108,112,-496.917
110,112,-500.917
112,112,-505.371
114,112,-510.251
116,112,-515.513
118,112,-521.092
120,112,-526.902
122,112,-532.836
124,112,-538.761
126,112,-544.523
128,112,-549.944
130,112,-554.826
132,112,-558.955
134,112,-562.098
136,112,-564.015
138,112,-564.459
140,112,-563.18
142,112,-559.936
144,112,-554.491
146,112,-546.63
148,112,-536.156
150,112,-522.902
152,112,-506.733
154,112,-487.552
156,112,-465.302
158,112,-439.971
160,112,-411.594
162,112,-380.254
164,112,-346.079
166,112,-309.247
168,112,-269.979
170,112,-228.538
172,112,-185.224
174,112,-140.37
176,112,-94.3372
178,112,-47.507
180,112,-0.27505
-180,114,-0.19865
-178,114,46.9887
-176,114,93.7799
-174,114,139.787
-172,114,184.636
-170,114,227.973
-168,114,269.471
-166,114,308.834
-164,114,345.803
-162,114,380.158
-160,114,411.726
-158,114,440.375
-156,114,466.022
-154,114,488.628
-152,114,508.203
-150,114,524.796
-148,114,538.499
-146,114,549.439
-144,114,557.777
-142,114,563.699
-140,114,567.416
-138,114,569.152
-136,114,569.145
-134,114,567.635
-132,114,564.865
-130,114,561.07
-128,114,556.477
-126,114,551.299
-124,114,545.733
-122,114,539.956
-120,114,534.123
-118,114,528.368
-116,114,522.805
-114,114,517.521
-112,114,512.589
-110,114,508.057
-108,114,503.96
-106,114,500.316
-104,114,497.133
-102,114,494.41
-100,114,492.137
-98,114,490.303
-96,114,488.894
-94,114,487.897
-92,114,487.302
-90,114,487.103
-88,114,487.296
-86,114,487.885
-84,114,488.876
-82,114,490.279
-80,114,492.107
-78,114,494.374
-76,114,497.092
-74,114,500.269
-72,114,503.907
-70,114,507.999
-68,114,512.526
-66,114,517.453
-64,114,522.731
-62,114,528.29
-60,114,534.04
-58,114,539.869
-56,114,545.643
-54,114,551.205
-52,114,556.379
-50,114,560.969
-48,114,564.76
-46,114,567.528
-44,114,569.036
-42,114,569.041
-40,114,567.303
-38,114,563.586
-36,114,557.662
-34,114,549.325
-32,114,538.385
-30,114,524.683
-28,114,508.091
-26,114,488.519
-24,114,465.915
-22,114,440.271
-20,114,411.626
-18,114,380.062
-16,114,345.711
-14,114,308.748
-12,114,269.391
-10,114,227.899
-8,114,184.569
-6,114,139.727
-4,114,93.7275
-2,114,46.9441
0,114,-0.235336
2,114,-47.4159
4,114,-94.2029
6,114,-140.208
8,114,-185.059
10,114,-228.399
12,114,-269.904
14,114,-309.275
16,114,-346.256
18,114,-380.625
20,114,-412.209
22,114,-440.876
24,114,-466.544
26,114,-489.173
28,114,-508.771
30,114,-525.39
32,114,-539.12
34,114,-550.089
36,114,-558.457
38,114,-564.411
40,114,-568.159
42,114,-569.928
44,114,-569.954
46,114,-568.478
48,114,-565.742
50,114,-561.981
52,114,-557.423
54,114,-552.279
56,114,-546.747
58,114,-541.003
60,114,-535.203
62,114,-529.481
64,114,-523.949
66,114,-518.696
68,114,-513.793
70,114,-509.289
72,114,-505.218
74,114,-501.6
76,114,-498.44
78,114,-495.738
80,114,-493.484
82,114,-491.668
84,114,-490.274
86,114,-489.29
88,114,-488.706
90,114,-488.515
92,114,-488.714
94,114,-489.306
96,114,-490.298
98,114,-491.699
100,114,-493.524
102,114,-495.784
104,114,-498.494
106,114,-501.66
108,114,-505.285
110,114,-509.361
112,114,-513.871
114,114,-518.779
116,114,-524.036
118,114,-529.573
120,114,-535.298
122,114,-541.101
124,114,-546.848
126,114,-552.382
128,114,-557.526
130,114,-562.085
132,114,-565.846
134,114,-568.581
136,114,-570.056
138,114,-570.028
140,114,-568.257
142,114,-564.505
144,114,-558.548
146,114,-550.176
148,114,-539.202
150,114,-525.467
152,114,-508.843
154,114,-489.238
156,114,-466.602
158,114,-440.929
160,114,-412.254
162,114,-380.663
164,114,-346.285
166,114,-309.297
168,114,-269.917
170,114,-228.405
172,114,-185.055
174,114,-140.197
176,114,-94.1828
178,114,-47.3874
180,114,-0.19865
-180,116,-0.122944
-178,116,46.6489
-176,116,93.0347
-174,116,138.657
-172,116,183.15
-170,116,226.171
-168,116,267.398
-166,116,306.544
-164,116,343.354
-162,116,377.613
-160,116,409.148
-158,116,437.829
-156,116,463.572
-154,116,486.335
-152,116,506.122
-150,116,522.979
-148,116,536.99
-146,116,548.275
-144,116,556.986
-142,116,563.301
-140,116,567.419
-138,116,569.558
-136,116,569.945
-134,116,568.813
-132,116,566.397
-130,116,562.926
-128,116,558.621
-126,116,553.692
-124,116,548.333
-122,116,542.717
-120,116,537.003
-118,116,531.326
-116,116,525.799
-114,116,520.517
-112,116,515.554
-110,116,510.965
-108,116,506.791
-106,116,503.057
-104,116,499.776
-102,116,496.952
-100,116,494.583
-98,116,492.662
-96,116,491.18
-94,116,490.128
-92,116,489.498
-90,116,489.286
-88,116,489.489
-86,116,490.109
-84,116,491.152
-82,116,492.624
-80,116,494.536
-78,116,496.896
-76,116,499.712
-74,116,502.984
-72,116,506.711
-70,116,510.877
-68,116,515.457
-66,116,520.413
-64,116,525.688
-62,116,531.208
-60,116,536.88
-58,116,542.588
-56,116,548.198
-54,116,553.553
-52,116,558.478
-50,116,562.778
-48,116,566.246
-46,116,568.659
-44,116,569.789
-42,116,569.4
-40,116,567.26
-38,116,563.142
-36,116,556.828
-34,116,548.118
-32,116,536.835
-30,116,522.826
-28,116,505.972
-26,116,486.189
-24,116,463.43
-22,116,437.694
-20,116,409.019
-18,116,377.49
-16,116,343.239
-14,116,306.437
-12,116,267.3
-10,116,226.082
-8,116,183.071
-6,116,138.587
-4,116,92.9759
-2,116,46.601
0,116,-0.159682
2,116,-46.9219
4,116,-93.3011
6,116,-138.92
8,116,-183.413
10,116,-226.437
12,116,-267.67
14,116,-306.826
16,116,-343.648
18,116,-377.922
20,116,-409.475
22,116,-438.177
24,116,-463.943
26,116,-486.732
28,116,-506.548
30,116,-523.435
32,116,-537.479
34,116,-548.798
36,116,-557.544
