Phi[deg],Theta[deg],im(rEZ)[mV]
28,32,463.927
30,32,469.059
32,32,474.244
34,32,479.488
36,32,484.799
38,32,490.182
40,32,495.643
42,32,501.187
44,32,506.816
46,32,512.531
48,32,518.333
50,32,524.219
52,32,530.186
54,32,536.228
56,32,542.338
58,32,548.507
60,32,554.724
62,32,560.977
64,32,567.252
66,32,573.534
68,32,579.808
70,32,586.055
72,32,592.259
74,32,598.402
76,32,604.466
78,32,610.431
80,32,616.282
82,32,622
84,32,627.569
86,32,632.974
88,32,638.2
90,32,643.235
92,32,648.068
94,32,652.687
96,32,657.085
98,32,661.256
100,32,665.193
102,32,668.894
104,32,672.357
106,32,675.581
108,32,678.567
110,32,681.316
112,32,683.832
114,32,686.119
116,32,688.181
118,32,690.023
120,32,691.649
122,32,693.066
124,32,694.277
126,32,695.287
128,32,696.101
130,32,696.722
132,32,697.152
134,32,697.393
136,32,697.446
138,32,697.311
140,32,696.987
142,32,696.472
144,32,695.762
146,32,694.856
148,32,693.747
150,32,692.432
152,32,690.905
154,32,689.161
156,32,687.195
158,32,685.001
160,32,682.576
162,32,679.915
164,32,677.016
166,32,673.875
168,32,670.492
170,32,666.868
172,32,663.004
174,32,658.903
176,32,654.571
178,32,650.015
180,32,645.241
-180,34,740.672
-178,34,733.842
-176,34,726.749
-174,34,719.409
-172,34,711.84
-170,34,704.061
-168,34,696.093
-166,34,687.957
-164,34,679.677
-162,34,671.274
-160,34,662.771
-158,34,654.191
-156,34,645.556
-154,34,636.888
-152,34,628.207
-150,34,619.533
-148,34,610.883
-146,34,602.274
-144,34,593.72
-142,34,585.233
-140,34,576.825
-138,34,568.502
-136,34,560.272
-134,34,552.138
-132,34,544.103
-130,34,536.167
-128,34,528.329
-126,34,520.585
-124,34,512.931
-122,34,505.361
-120,34,497.871
-118,34,490.452
-116,34,483.097
-114,34,475.8
-112,34,468.555
-110,34,461.353
-108,34,454.192
-106,34,447.066
-104,34,439.973
-102,34,432.911
-100,34,425.881
-98,34,418.885
-96,34,411.929
-94,34,405.017
-92,34,398.16
-90,34,391.367
-88,34,384.651
-86,34,378.027
-84,34,371.511
-82,34,365.123
-80,34,358.881
-78,34,352.806
-76,34,346.922
-74,34,341.251
-72,34,335.816
-70,34,330.642
-68,34,325.753
-66,34,321.171
-64,34,316.92
-62,34,313.021
-60,34,309.496
-58,34,306.363
-56,34,303.64
-54,34,301.342
-52,34,299.482
-50,34,298.071
-48,34,297.118
-46,34,296.626
-44,34,296.6
-42,34,297.04
-40,34,297.942
-38,34,299.3
-36,34,301.107
-34,34,303.353
-32,34,306.022
-30,34,309.101
-28,34,312.572
-26,34,316.416
-24,34,320.612
-22,34,325.138
-20,34,329.97
-18,34,335.087
-16,34,340.464
-14,34,346.076
-12,34,351.901
-10,34,357.915
-8,34,364.096
-6,34,370.424
-4,34,376.878
-2,34,383.439
0,34,390.093
2,34,396.823
4,34,403.618
6,34,410.466
8,34,417.36
10,34,424.293
12,34,431.26
14,34,438.261
16,34,445.293
18,34,452.358
20,34,459.46
22,34,466.603
24,34,473.792
26,34,481.033
28,34,488.333
30,34,495.7
32,34,503.14
34,34,510.662
36,34,518.27
38,34,525.971
40,34,533.768
42,34,541.667
44,34,549.667
46,34,557.769
48,34,565.971
50,34,574.268
52,34,582.655
54,34,591.124
56,34,599.665
58,34,608.264
60,34,616.908
62,34,625.581
64,34,634.264
66,34,642.939
68,34,651.585
70,34,660.181
72,34,668.705
74,34,677.133
76,34,685.443
78,34,693.612
80,34,701.618
82,34,709.44
84,34,717.057
86,34,724.449
88,34,731.598
90,34,738.489
92,34,745.106
94,34,751.437
96,34,757.47
98,34,763.197
100,34,768.612
102,34,773.708
104,34,778.484
106,34,782.938
108,34,787.069
110,34,790.88
112,34,794.374
114,34,797.554
116,34,800.426
118,34,802.995
120,34,805.266
122,34,807.245
124,34,808.938
126,34,810.349
128,34,811.484
130,34,812.346
132,34,812.938
134,34,813.262
136,34,813.32
138,34,813.111
140,34,812.634
142,34,811.886
144,34,810.865
146,34,809.566
148,34,807.985
150,34,806.116
152,34,803.953
154,34,801.491
156,34,798.723
158,34,795.644
160,34,792.249
162,34,788.535
164,34,784.497
166,34,780.134
168,34,775.445
170,34,770.433
172,34,765.098
174,34,759.448
176,34,753.487
178,34,747.225
180,34,740.672
-180,36,839.911
-178,36,831.059
-176,36,821.87
-174,36,812.365
-172,36,802.565
-170,36,792.494
-168,36,782.176
-166,36,771.639
-164,36,760.91
-162,36,750.015
-160,36,738.983
-158,36,727.841
-156,36,716.617
-154,36,705.337
-152,36,694.026
-150,36,682.708
-148,36,671.405
-146,36,660.137
-144,36,648.923
-142,36,637.779
-140,36,626.718
-138,36,615.751
-136,36,604.888
-134,36,594.133
-132,36,583.493
-130,36,572.968
-128,36,562.56
-126,36,552.265
-124,36,542.081
-122,36,532.003
-120,36,522.026
-118,36,512.144
-116,36,502.351
-114,36,492.64
-112,36,483.005
-110,36,473.442
-108,36,463.945
-106,36,454.513
-104,36,445.142
-102,36,435.835
-100,36,426.592
-98,36,417.419
-96,36,408.322
-94,36,399.31
-92,36,390.394
-90,36,381.588
-88,36,372.907
-86,36,364.37
-84,36,355.997
-82,36,347.809
-80,36,339.831
-78,36,332.088
-76,36,324.605
-74,36,317.41
-72,36,310.531
-70,36,303.995
-68,36,297.83
-66,36,292.064
-64,36,286.723
-62,36,281.833
-60,36,277.416
-58,36,273.497
-56,36,270.094
-54,36,267.225
-52,36,264.905
-50,36,263.148
-48,36,261.961
-46,36,261.352
-44,36,261.323
-42,36,261.875
-40,36,263.004
-38,36,264.704
-36,36,266.966
-34,36,269.776
-32,36,273.121
-30,36,276.981
-28,36,281.337
-26,36,286.167
-24,36,291.447
-22,36,297.152
-20,36,303.254
-18,36,309.727
-16,36,316.542
-14,36,323.672
-12,36,331.09
-10,36,338.768
-8,36,346.679
-6,36,354.8
-4,36,363.106
-2,36,371.575
0,36,380.187
2,36,388.925
4,36,397.773
6,36,406.717
8,36,415.745
10,36,424.851
12,36,434.025
14,36,443.266
16,36,452.57
18,36,461.937
20,36,471.37
22,36,480.87
24,36,490.443
26,36,500.094
28,36,509.83
30,36,519.655
32,36,529.578
34,36,539.604
36,36,549.74
38,36,559.988
40,36,570.354
42,36,580.838
44,36,591.442
46,36,602.162
48,36,612.996
50,36,623.937
52,36,634.976
54,36,646.102
56,36,657.302
58,36,668.56
60,36,679.857
62,36,691.175
64,36,702.49
66,36,713.778
68,36,725.016
70,36,736.176
72,36,747.231
74,36,758.153
76,36,768.915
78,36,779.49
80,36,789.849
82,36,799.968
84,36,809.82
86,36,819.382
88,36,828.632
90,36,837.55
92,36,846.117
94,36,854.319
96,36,862.141
98,36,869.572
100,36,876.603
102,36,883.228
104,36,889.443
106,36,895.244
108,36,900.632
110,36,905.609
112,36,910.176
114,36,914.338
116,36,918.1
118,36,921.468
120,36,924.448
122,36,927.047
124,36,929.269
126,36,931.122
128,36,932.61
130,36,933.737
132,36,934.508
134,36,934.924
136,36,934.986
138,36,934.694
140,36,934.048
142,36,933.044
144,36,931.678
146,36,929.947
148,36,927.845
150,36,925.365
152,36,922.502
154,36,919.249
156,36,915.599
158,36,911.546
160,36,907.086
162,36,902.215
164,36,896.928
166,36,891.224
168,36,885.104
170,36,878.57
172,36,871.626
174,36,864.278
176,36,856.535
178,36,848.408
180,36,839.911
-180,38,942.317
-178,38,931.288
-176,38,919.844
-174,38,908.01
-172,38,895.811
-170,38,883.275
-168,38,870.432
-166,38,857.314
-164,38,843.952
-162,38,830.379
-160,38,816.628
-158,38,802.732
-156,38,788.724
-154,38,774.634
-152,38,760.494
-150,38,746.33
-148,38,732.171
-146,38,718.04
-144,38,703.96
-142,38,689.95
-140,38,676.027
-138,38,662.206
-136,38,648.498
-134,38,634.912
-132,38,621.455
-130,38,608.13
-128,38,594.939
-126,38,581.882
-124,38,568.956
-122,38,556.16
-120,38,543.488
-118,38,530.936
-116,38,518.498
-114,38,506.168
-112,38,493.943
-110,38,481.818
-108,38,469.79
-106,38,457.857
-104,38,446.021
-102,38,434.282
-100,38,422.646
-98,38,411.118
-96,38,399.709
-94,38,388.429
-92,38,377.293
-90,38,366.318
-88,38,355.523
-86,38,344.929
-84,38,334.561
-82,38,324.444
-80,38,314.606
-78,38,305.076
-76,38,295.884
-74,38,287.062
-72,38,278.642
-70,38,270.654
-68,38,263.132
-66,38,256.106
-64,38,249.607
-62,38,243.663
-60,38,238.301
-58,38,233.546
-56,38,229.422
-54,38,225.948
-52,38,223.142
-50,38,221.017
-48,38,219.583
-46,38,218.849
-44,38,218.818
-42,38,219.489
-40,38,220.859
-38,38,222.92
-36,38,225.663
-34,38,229.073
-32,38,233.132
-30,38,237.821
-28,38,243.117
-26,38,248.995
-24,38,255.428
-22,38,262.386
-20,38,269.84
-18,38,277.758
-16,38,286.109
-14,38,294.86
-12,38,303.981
-10,38,313.439
-8,38,323.205
-6,38,333.249
-4,38,343.544
-2,38,354.063
0,38,364.785
2,38,375.686
4,38,386.747
6,38,397.953
8,38,409.288
10,38,420.743
12,38,432.306
14,38,443.973
16,38,455.738
18,38,467.6
20,38,479.56
22,38,491.617
24,38,503.777
26,38,516.042
28,38,528.419
30,38,540.911
32,38,553.526
34,38,566.268
36,38,579.141
38,38,592.149
40,38,605.294
42,38,618.577
44,38,631.996
46,38,645.547
48,38,659.224
50,38,673.018
52,38,686.918
54,38,700.909
56,38,714.976
58,38,729.098
60,38,743.253
62,38,757.416
64,38,771.563
66,38,785.663
68,38,799.686
70,38,813.603
72,38,827.379
74,38,840.983
76,38,854.381
78,38,867.54
80,38,880.43
82,38,893.017
84,38,905.273
86,38,917.169
88,38,928.68
90,38,939.78
92,38,950.448
94,38,960.665
96,38,970.415
98,38,979.684
100,38,988.46
102,38,996.736
104,38,1004.51
106,38,1011.76
108,38,1018.51
110,38,1024.75
112,38,1030.48
114,38,1035.71
116,38,1040.43
118,38,1044.67
120,38,1048.42
122,38,1051.69
124,38,1054.49
126,38,1056.82
128,38,1058.69
130,38,1060.11
132,38,1061.07
134,38,1061.59
136,38,1061.65
138,38,1061.27
140,38,1060.44
142,38,1059.16
144,38,1057.42
146,38,1055.21
148,38,1052.54
150,38,1049.4
152,38,1045.78
154,38,1041.66
156,38,1037.06
158,38,1031.95
160,38,1026.33
162,38,1020.21
164,38,1013.57
166,38,1006.42
168,38,998.749
170,38,990.571
172,38,981.889
174,38,972.71
176,38,963.045
178,38,952.909
180,38,942.317
-180,40,1047.24
-178,40,1033.9
-176,40,1020.07
-174,40,1005.76
-172,40,991.014
-170,40,975.864
-168,40,960.344
-166,40,944.489
-164,40,928.336
-162,40,911.925
-160,40,895.292
-158,40,878.477
-156,40,861.516
-154,40,844.447
-152,40,827.304
-150,40,810.121
-148,40,792.928
-146,40,775.755
-144,40,758.628
-142,40,741.571
-140,40,724.603
-138,40,707.743
-136,40,691.005
-134,40,674.4
-132,40,657.937
-130,40,641.623
-128,40,625.46
-126,40,609.452
-124,40,593.596
-122,40,577.892
-120,40,562.336
-118,40,546.926
-116,40,531.657
-114,40,516.524
-112,40,501.526
-110,40,486.659
-108,40,471.922
-106,40,457.316
-104,40,442.842
-102,40,428.506
-100,40,414.313
-98,40,400.274
-96,40,386.399
-94,40,372.705
-92,40,359.207
-90,40,345.927
-88,40,332.886
-86,40,320.112
-84,40,307.63
-82,40,295.472
-80,40,283.668
-78,40,272.252
-76,40,261.258
-74,40,250.723
-72,40,240.681
-70,40,231.168
-68,40,222.221
-66,40,213.874
-64,40,206.16
-62,40,199.113
-60,40,192.762
-58,40,187.135
-56,40,182.257
-54,40,178.152
-52,40,174.837
-50,40,172.328
-48,40,170.638
-46,40,169.773
-44,40,169.738
-42,40,170.533
-40,40,172.154
-38,40,174.593
-36,40,177.838
-34,40,181.873
-32,40,186.68
-30,40,192.235
-28,40,198.514
-26,40,205.489
-24,40,213.129
-22,40,221.403
-20,40,230.275
-18,40,239.712
-16,40,249.678
-14,40,260.137
-12,40,271.053
-10,40,282.391
-8,40,294.117
-6,40,306.196
-4,40,318.598
-2,40,331.293
0,40,344.254
2,40,357.454
4,40,370.872
6,40,384.487
8,40,398.282
10,40,412.243
12,40,426.358
14,40,440.617
16,40,455.015
18,40,469.546
20,40,484.21
22,40,499.005
24,40,513.933
26,40,528.998
28,40,544.202
30,40,559.549
32,40,575.044
34,40,590.691
36,40,606.492
38,40,622.45
40,40,638.564
42,40,654.835
44,40,671.257
46,40,687.826
48,40,704.533
50,40,721.365
52,40,738.31
54,40,755.349
56,40,772.463
58,40,789.627
60,40,806.816
62,40,824.002
64,40,841.152
66,40,858.234
68,40,875.212
70,40,892.05
72,40,908.712
74,40,925.157
76,40,941.349
78,40,957.25
80,40,972.821
82,40,988.027
84,40,1002.83
86,40,1017.21
88,40,1031.12
90,40,1044.53
92,40,1057.43
94,40,1069.8
96,40,1081.6
98,40,1092.82
100,40,1103.46
102,40,1113.49
104,40,1122.92
106,40,1131.74
108,40,1139.94
110,40,1147.52
112,40,1154.5
114,40,1160.86
116,40,1166.63
118,40,1171.79
120,40,1176.37
122,40,1180.36
124,40,1183.78
126,40,1186.62
128,40,1188.91
130,40,1190.63
132,40,1191.81
134,40,1192.43
136,40,1192.5
138,40,1192.02
140,40,1190.99
142,40,1189.4
144,40,1187.26
146,40,1184.55
148,40,1181.27
150,40,1177.41
152,40,1172.97
154,40,1167.94
156,40,1162.3
158,40,1156.06
160,40,1149.21
162,40,1141.74
164,40,1133.66
166,40,1124.96
168,40,1115.64
170,40,1105.71
172,40,1095.17
174,40,1084.04
176,40,1072.34
178,40,1060.06
180,40,1047.24
-180,42,1154.04
-178,42,1138.27
-176,42,1121.93
-174,42,1105.03
-172,42,1087.62
-170,42,1069.73
-168,42,1051.41
-166,42,1032.69
-164,42,1013.62
-162,42,994.236
-160,42,974.588
-158,42,954.717
-156,42,934.666
-154,42,914.477
-152,42,894.19
-150,42,873.842
-148,42,853.47
-146,42,833.106
-144,42,812.782
-142,42,792.524
-140,42,772.357
-138,42,752.301
-136,42,732.374
-134,42,712.59
-132,42,692.961
-130,42,673.494
-128,42,654.197
-126,42,635.072
-124,42,616.121
-122,42,597.344
-120,42,578.741
-118,42,560.308
-116,42,542.044
-114,42,523.947
-112,42,506.016
-110,42,488.25
-108,42,470.649
-106,42,453.217
-104,42,435.958
-102,42,418.879
-100,42,401.989
-98,42,385.301
-96,42,368.831
-94,42,352.595
-92,42,336.614
-90,42,320.914
-88,42,305.519
-86,42,290.46
-84,42,275.768
-82,42,261.476
-80,42,247.621
-78,42,234.24
-76,42,221.372
-74,42,209.055
-72,42,197.329
-70,42,186.235
-68,42,175.812
-66,42,166.097
-64,42,157.129
-62,42,148.942
-60,42,141.57
-58,42,135.044
-56,42,129.39
-54,42,124.634
-52,42,120.795
-50,42,117.892
-48,42,115.936
-46,42,114.938
-44,42,114.9
-42,42,115.822
-40,42,117.702
-38,42,120.529
-36,42,124.29
-34,42,128.97
-32,42,134.546
-30,42,140.994
-28,42,148.288
-26,42,156.395
-24,42,165.284
-22,42,174.918
-20,42,185.26
-18,42,196.272
-16,42,207.915
-14,42,220.149
-12,42,232.934
-10,42,246.23
-8,42,260.001
-6,42,274.207
-4,42,288.814
-2,42,303.787
0,42,319.096
2,42,334.711
4,42,350.606
6,42,366.757
8,42,383.143
10,42,399.747
12,42,416.553
14,42,433.55
16,42,450.729
18,42,468.082
20,42,485.605
22,42,503.295
24,42,521.153
26,42,539.179
28,42,557.374
30,42,575.74
32,42,594.281
34,42,612.998
36,42,631.892
38,42,650.964
40,42,670.212
42,42,689.633
44,42,709.221
46,42,728.968
48,42,748.863
50,42,768.891
52,42,789.036
54,42,809.276
56,42,829.587
58,42,849.944
60,42,870.314
62,42,890.665
64,42,910.962
66,42,931.166
68,42,951.237
70,42,971.134
72,42,990.814
74,42,1010.23
76,42,1029.35
78,42,1048.12
80,42,1066.5
82,42,1084.44
84,42,1101.92
86,42,1118.89
88,42,1135.32
90,42,1151.16
92,42,1166.41
94,42,1181.02
96,42,1194.98
98,42,1208.26
100,42,1220.85
102,42,1232.74
104,42,1243.92
106,42,1254.38
108,42,1264.12
110,42,1273.13
112,42,1281.42
114,42,1288.99
116,42,1295.85
118,42,1302.01
120,42,1307.46
122,42,1312.22
124,42,1316.29
126,42,1319.69
128,42,1322.41
130,42,1324.47
132,42,1325.86
134,42,1326.59
136,42,1326.67
138,42,1326.08
140,42,1324.84
142,42,1322.93
144,42,1320.36
146,42,1317.11
148,42,1313.18
150,42,1308.57
152,42,1303.25
154,42,1297.24
156,42,1290.52
158,42,1283.08
160,42,1274.92
162,42,1266.03
164,42,1256.42
166,42,1246.08
168,42,1235.02
170,42,1223.24
172,42,1210.76
174,42,1197.57
176,42,1183.72
178,42,1169.2
180,42,1154.04
-180,44,1262.06
-178,44,1243.78
-176,44,1224.83
-174,44,1205.25
-172,44,1185.08
-170,44,1164.36
-168,44,1143.14
-166,44,1121.46
-164,44,1099.37
-162,44,1076.92
-160,44,1054.15
-158,44,1031.12
-156,44,1007.88
-154,44,984.462
-152,44,960.921
-150,44,937.297
-148,44,913.632
-146,44,889.962
-144,44,866.322
-142,44,842.743
-140,44,819.253
-138,44,795.875
-136,44,772.632
-134,44,749.539
-132,44,726.611
-130,44,703.859
-128,44,681.292
-126,44,658.914
-124,44,636.731
-122,44,614.743
-120,44,592.953
-118,44,571.36
-116,44,549.965
-114,44,528.767
-112,44,507.768
-110,44,486.969
-108,44,466.374
-106,44,445.988
-104,44,425.82
-102,44,405.877
-100,44,386.175
-98,44,366.727
-96,44,347.553
-94,44,328.673
-92,44,310.114
-90,44,291.901
-88,44,274.067
-86,44,256.643
-84,44,239.665
-82,44,223.172
-80,44,207.203
-78,44,191.799
-76,44,177.002
-74,44,162.856
-72,44,149.405
-70,44,136.692
-68,44,124.758
-66,44,113.647
-64,44,103.399
-62,44,94.0506
-60,44,85.6389
-58,44,78.1966
-56,44,71.7535
-54,44,66.3358
-52,44,61.9658
-50,44,58.6618
-48,44,56.4375
-46,44,55.3023
-44,44,55.2609
-42,44,56.3131
-40,44,58.4543
-38,44,61.6751
-36,44,65.9615
-34,44,71.2952
-32,44,77.654
-30,44,85.0114
-28,44,93.3376
-26,44,102.6
-24,44,112.762
-22,44,123.785
-20,44,135.631
-18,44,148.256
-16,44,161.618
-14,44,175.674
-12,44,190.38
-10,44,205.693
-8,44,221.572
-6,44,237.973
-4,44,254.859
-2,44,272.192
0,44,289.935
2,44,308.056
4,44,326.524
6,44,345.313
8,44,364.398
10,44,383.757
12,44,403.371
14,44,423.227
16,44,443.311
18,44,463.613
20,44,484.126
22,44,504.846
24,44,525.768
26,44,546.891
28,44,568.215
30,44,589.739
32,44,611.464
34,44,633.389
36,44,655.514
38,44,677.837
40,44,700.354
42,44,723.059
44,44,745.945
46,44,769.001
48,44,792.212
50,44,815.562
52,44,839.03
54,44,862.592
56,44,886.221
58,44,909.885
60,44,933.55
62,44,957.18
64,44,980.732
66,44,1004.17
68,44,1027.44
70,44,1050.49
72,44,1073.3
74,44,1095.79
76,44,1117.93
78,44,1139.66
80,44,1160.94
82,44,1181.73
84,44,1201.97
86,44,1221.63
88,44,1240.66
90,44,1259.03
92,44,1276.7
94,44,1293.65
96,44,1309.85
98,44,1325.27
100,44,1339.9
102,44,1353.73
104,44,1366.73
106,44,1378.9
108,44,1390.24
110,44,1400.75
112,44,1410.42
114,44,1419.26
116,44,1427.27
118,44,1434.46
120,44,1440.84
122,44,1446.4
124,44,1451.17
126,44,1455.14
128,44,1458.33
130,44,1460.73
132,44,1462.36
134,44,1463.21
136,44,1463.29
138,44,1462.59
140,44,1461.12
142,44,1458.88
144,44,1455.85
146,44,1452.03
148,44,1447.42
150,44,1442
152,44,1435.78
154,44,1428.73
156,44,1420.86
158,44,1412.17
160,44,1402.63
162,44,1392.26
164,44,1381.05
166,44,1369
168,44,1356.12
170,44,1342.42
172,44,1327.9
174,44,1312.59
176,44,1296.49
178,44,1279.64
180,44,1262.06
-180,46,1370.67
-178,46,1349.81
-176,46,1328.19
-174,46,1305.87
-172,46,1282.87
-170,46,1259.26
-168,46,1235.08
-166,46,1210.37
-164,46,1185.19
-162,46,1159.61
-160,46,1133.66
-158,46,1107.4
-156,46,1080.89
-154,46,1054.17
-152,46,1027.3
-150,46,1000.33
-148,46,973.29
-146,46,946.232
-144,46,919.192
-142,46,892.206
-140,46,865.303
-138,46,838.513
-136,46,811.858
-134,46,785.358
-132,46,759.032
-130,46,732.893
-128,46,706.951
-126,46,681.214
-124,46,655.691
-122,46,630.384
-120,46,605.298
-118,46,580.436
-116,46,555.8
-114,46,531.393
-112,46,507.219
-110,46,483.282
-108,46,459.59
-106,46,436.15
-104,46,412.974
-102,46,390.075
-100,46,367.47
-98,46,345.176
-96,46,323.217
-94,46,301.619
-92,46,280.408
-90,46,259.618
-88,46,239.283
-86,46,219.439
-84,46,200.126
-82,46,181.386
-80,46,163.262
-78,46,145.8
-76,46,129.045
-74,46,113.045
-72,46,97.8453
-70,46,83.4936
-68,46,70.0356
-66,46,57.5157
-64,46,45.9769
-62,46,35.4599
-60,46,26.0028
-58,46,17.6408
-56,46,10.4053
-54,46,4.32429
-52,46,-0.578695
-50,46,-4.28433
-48,46,-6.77798
-46,46,-8.04979
-44,46,-8.09484
-42,46,-6.91315
-40,46,-4.50976
-38,46,-0.894573
-36,46,3.91767
-34,46,9.90764
-32,46,17.0516
-30,46,25.3217
-28,46,34.6862
-26,46,45.1101
-24,46,56.5553
-22,46,68.981
-20,46,82.3443
-18,46,96.6007
-16,46,111.704
-14,46,127.608
-12,46,144.266
-10,46,161.631
-8,46,179.657
-6,46,198.3
-4,46,217.515
-2,46,237.262
0,46,257.5
2,46,278.193
4,46,299.307
6,46,320.81
8,46,342.674
10,46,364.873
12,46,387.387
14,46,410.195
16,46,433.282
18,46,456.634
20,46,480.241
22,46,504.095
24,46,528.189
26,46,552.519
28,46,577.081
30,46,601.872
32,46,626.89
34,46,652.133
36,46,677.597
38,46,703.277
40,46,729.168
42,46,755.261
44,46,781.545
46,46,808.007
48,46,834.63
50,46,861.394
52,46,888.275
54,46,915.246
56,46,942.276
58,46,969.33
60,46,996.369
62,46,1023.35
64,46,1050.24
66,46,1076.97
68,46,1103.51
70,46,1129.8
72,46,1155.79
74,46,1181.42
76,46,1206.65
78,46,1231.41
80,46,1255.66
82,46,1279.35
84,46,1302.42
86,46,1324.82
88,46,1346.53
90,46,1367.48
92,46,1387.65
94,46,1407
96,46,1425.5
98,46,1443.13
100,46,1459.86
102,46,1475.67
104,46,1490.56
106,46,1504.51
108,46,1517.51
110,46,1529.57
112,46,1540.67
114,46,1550.82
116,46,1560.03
118,46,1568.3
120,46,1575.63
122,46,1582.04
124,46,1587.53
126,46,1592.1
128,46,1595.77
130,46,1598.54
132,46,1600.41
134,46,1601.38
136,46,1601.47
138,46,1600.66
140,46,1598.95
142,46,1596.35
144,46,1592.84
146,46,1588.43
148,46,1583.1
150,46,1576.85
152,46,1569.67
154,46,1561.56
156,46,1552.5
158,46,1542.49
160,46,1531.53
162,46,1519.62
164,46,1506.76
166,46,1492.94
168,46,1478.18
170,46,1462.49
172,46,1445.88
174,46,1428.37
176,46,1409.98
178,46,1390.74
180,46,1370.67
-180,48,1479.22
-178,48,1455.75
-176,48,1431.43
-174,48,1406.33
-172,48,1380.48
-170,48,1353.94
-168,48,1326.76
-166,48,1299
-164,48,1270.71
-162,48,1241.95
-160,48,1212.78
-158,48,1183.27
-156,48,1153.45
-154,48,1123.41
-152,48,1093.17
-150,48,1062.8
-148,48,1032.35
-146,48,1001.86
-144,48,971.376
-142,48,940.931
-140,48,910.563
-138,48,880.302
-136,48,850.176
-134,48,820.207
-132,48,790.417
-130,48,760.82
-128,48,731.432
-126,48,702.264
-124,48,673.325
-122,48,644.623
-120,48,616.163
-118,48,587.953
-116,48,559.997
-114,48,532.303
-112,48,504.877
-110,48,477.727
-108,48,450.863
-106,48,424.298
-104,48,398.047
-102,48,372.125
-100,48,346.555
-98,48,321.358
-96,48,296.562
-94,48,272.195
-92,48,248.291
-90,48,224.884
-88,48,202.014
-86,48,179.72
-84,48,158.047
-82,48,137.04
-80,48,116.747
-78,48,97.215
-76,48,78.4943
-74,48,60.6346
-72,48,43.6858
-70,48,27.6974
-68,48,12.7178
-66,48,-1.20576
-64,48,-14.0282
-62,48,-25.7068
-60,48,-36.2015
-58,48,-45.4756
-56,48,-53.4961
-54,48,-60.2339
-52,48,-65.6642
-50,48,-69.767
-48,48,-72.527
-46,48,-73.934
-44,48,-73.9827
-42,48,-72.6733
-40,48,-70.0109
-38,48,-66.0059
-36,48,-60.6737
-34,48,-54.0343
-32,48,-46.1127
-30,48,-36.9378
-28,48,-26.5428
-26,48,-14.9644
-24,48,-2.24266
-22,48,11.5797
-20,48,26.4575
-18,48,42.3437
-16,48,59.1899
-14,48,76.9465
-12,48,95.5639
-10,48,114.992
-8,48,135.182
-6,48,156.085
-4,48,177.655
-2,48,199.845
0,48,222.612
2,48,245.917
4,48,269.72
6,48,293.986
8,48,318.682
10,48,343.781
12,48,369.255
14,48,395.081
16,48,421.239
18,48,447.714
20,48,474.489
22,48,501.553
24,48,528.897
26,48,556.511
28,48,584.391
30,48,612.528
32,48,640.919
34,48,669.556
36,48,698.435
38,48,727.546
40,48,756.883
42,48,786.432
44,48,816.181
46,48,846.113
48,48,876.208
50,48,906.444
52,48,936.792
54,48,967.223
56,48,997.702
58,48,1028.19
60,48,1058.65
62,48,1089.02
64,48,1119.27
66,48,1149.35
68,48,1179.19
70,48,1208.74
72,48,1237.95
74,48,1266.76
76,48,1295.1
78,48,1322.93
80,48,1350.18
82,48,1376.79
84,48,1402.72
86,48,1427.92
88,48,1452.32
90,48,1475.9
92,48,1498.6
94,48,1520.39
96,48,1541.23
98,48,1561.1
100,48,1579.97
102,48,1597.82
104,48,1614.64
106,48,1630.4
108,48,1645.11
110,48,1658.75
112,48,1671.32
114,48,1682.83
116,48,1693.27
118,48,1702.65
120,48,1710.98
122,48,1718.26
124,48,1724.49
126,48,1729.69
128,48,1733.85
130,48,1737
132,48,1739.12
134,48,1740.22
136,48,1740.31
138,48,1739.37
140,48,1737.42
142,48,1734.45
144,48,1730.45
146,48,1725.42
148,48,1719.36
150,48,1712.24
152,48,1704.08
154,48,1694.86
156,48,1684.57
158,48,1673.22
160,48,1660.8
162,48,1647.3
164,48,1632.74
166,48,1617.12
168,48,1600.44
170,48,1582.72
172,48,1563.97
174,48,1544.22
176,48,1523.49
178,48,1501.82
180,48,1479.22
-180,50,1587.11
-178,50,1561.01
-176,50,1533.99
-174,50,1506.11
-172,50,1477.4
-170,50,1447.93
-168,50,1417.76
-166,50,1386.95
-164,50,1355.55
-162,50,1323.63
-160,50,1291.25
-158,50,1258.48
-156,50,1225.37
-154,50,1191.99
-152,50,1158.39
-150,50,1124.63
-148,50,1090.76
-146,50,1056.83
-144,50,1022.89
-142,50,988.971
-140,50,955.12
-138,50,921.369
-136,50,887.747
-134,50,854.282
-132,50,820.996
-130,50,787.909
-128,50,755.038
-126,50,722.399
-124,50,690.002
-122,50,657.86
-120,50,625.982
-118,50,594.378
-116,50,563.057
-114,50,532.029
-112,50,501.305
-110,50,470.897
-108,50,440.819
-106,50,411.089
-104,50,381.724
-102,50,352.745
-100,50,324.179
-98,50,296.052
-96,50,268.394
-94,50,241.24
-92,50,214.625
-90,50,188.591
-88,50,163.179
-86,50,138.434
-84,50,114.403
-82,50,91.1347
-80,50,68.6804
-78,50,47.0914
-76,50,26.42
-74,50,6.7189
-72,50,-11.9595
-70,50,-29.5634
-68,50,-46.0421
-66,50,-61.3467
-64,50,-75.4303
-62,50,-88.2484
-60,50,-99.7598
