Phi[deg],Theta[deg],im(rEX)[mV]
158,100,-378.263
160,100,-371.529
162,100,-365.371
164,100,-359.827
166,100,-354.922
168,100,-350.673
170,100,-347.087
172,100,-344.169
174,100,-341.917
176,100,-340.33
178,100,-339.405
180,100,-339.138
-180,102,-416.402
-178,102,-416.717
-176,102,-417.54
-174,102,-418.87
-172,102,-420.71
-170,102,-423.062
-168,102,-425.927
-166,102,-429.3
-164,102,-433.175
-162,102,-437.536
-160,102,-442.359
-158,102,-447.609
-156,102,-453.238
-154,102,-459.183
-152,102,-465.364
-150,102,-471.684
-148,102,-478.028
-146,102,-484.262
-144,102,-490.235
-142,102,-495.778
-140,102,-500.708
-138,102,-504.828
-136,102,-507.932
-134,102,-509.807
-132,102,-510.238
-130,102,-509.013
-128,102,-505.924
-126,102,-500.778
-124,102,-493.395
-122,102,-483.617
-120,102,-471.314
-118,102,-456.381
-116,102,-438.749
-114,102,-418.385
-112,102,-395.292
-110,102,-369.514
-108,102,-341.134
-106,102,-310.277
-104,102,-277.103
-102,102,-241.812
-100,102,-204.637
-98,102,-165.842
-96,102,-125.717
-94,102,-84.5731
-92,102,-42.7406
-90,102,-0.559731
-88,102,41.6232
-86,102,83.4616
-84,102,124.615
-82,102,164.754
-80,102,203.567
-78,102,240.763
-76,102,276.078
-74,102,309.279
-72,102,340.167
-70,102,368.579
-68,102,394.393
-66,102,417.524
-64,102,437.928
-62,102,455.601
-60,102,470.576
-58,102,482.923
-56,102,492.745
-54,102,500.172
-52,102,505.364
-50,102,508.498
-48,102,509.768
-46,102,509.381
-44,102,507.55
-42,102,504.489
-40,102,500.411
-38,102,495.522
-36,102,490.019
-34,102,484.085
-32,102,477.887
-30,102,471.579
-28,102,465.292
-26,102,459.143
-24,102,453.228
-22,102,447.627
-20,102,442.403
-18,102,437.604
-16,102,433.264
-14,102,429.409
-12,102,426.053
-10,102,423.203
-8,102,420.863
-6,102,419.033
-4,102,417.71
-2,102,416.892
0,102,416.579
2,102,416.769
4,102,417.463
6,102,418.665
8,102,420.376
10,102,422.6
12,102,425.337
14,102,428.586
16,102,432.339
18,102,436.582
20,102,441.29
22,102,446.431
24,102,451.955
26,102,457.8
28,102,463.888
30,102,470.12
32,102,476.383
34,102,482.542
36,102,488.447
38,102,493.928
40,102,498.803
42,102,502.875
44,102,505.937
46,102,507.777
48,102,508.181
50,102,506.934
52,102,503.831
54,102,498.676
56,102,491.292
58,102,481.52
60,102,469.228
62,102,454.314
64,102,436.708
66,102,416.375
68,102,393.32
70,102,367.587
72,102,339.258
74,102,308.458
76,102,275.349
78,102,240.128
80,102,203.029
82,102,164.316
84,102,124.277
86,102,83.2263
88,102,41.4913
90,102,-0.587601
92,102,-42.6643
94,102,-84.3928
96,102,-125.433
98,102,-165.456
100,102,-204.151
102,102,-241.227
104,102,-276.421
106,102,-309.5
108,102,-340.267
110,102,-368.56
112,102,-394.254
114,102,-417.268
116,102,-437.558
118,102,-455.12
120,102,-469.988
122,102,-482.232
124,102,-491.957
126,102,-499.293
128,102,-504.399
130,102,-507.454
132,102,-508.653
134,102,-508.202
136,102,-506.316
138,102,-503.208
140,102,-499.092
142,102,-494.174
144,102,-488.652
146,102,-482.707
148,102,-476.51
150,102,-470.211
152,102,-463.945
154,102,-457.825
156,102,-451.95
158,102,-446.398
160,102,-441.232
162,102,-436.5
164,102,-432.237
166,102,-428.466
168,102,-425.201
170,102,-422.451
172,102,-420.216
174,102,-418.496
176,102,-417.289
178,102,-416.592
180,102,-416.402
-180,104,-496.068
-178,104,-496.305
-176,104,-496.891
-174,104,-497.828
-172,104,-499.119
-170,104,-500.764
-168,104,-502.766
-166,104,-505.121
-164,104,-507.823
-162,104,-510.859
-160,104,-514.207
-158,104,-517.835
-156,104,-521.7
-154,104,-525.743
-152,104,-529.891
-150,104,-534.056
-148,104,-538.13
-146,104,-541.991
-144,104,-545.498
-142,104,-548.496
-140,104,-550.815
-138,104,-552.273
-136,104,-552.681
-134,104,-551.841
-132,104,-549.555
-130,104,-545.627
-128,104,-539.866
-126,104,-532.094
-124,104,-522.146
-122,104,-509.879
-120,104,-495.172
-118,104,-477.933
-116,104,-458.101
-114,104,-435.648
-112,104,-410.582
-110,104,-382.948
-108,104,-352.828
-106,104,-320.343
-104,104,-285.65
-102,104,-248.938
-100,104,-210.432
-98,104,-170.383
-96,104,-129.067
-94,104,-86.7824
-92,104,-43.8421
-90,104,-0.570266
-88,104,42.7036
-86,104,85.6499
-84,104,127.945
-82,104,169.274
-80,104,209.341
-78,104,247.869
-76,104,284.605
-74,104,319.327
-72,104,351.842
-70,104,381.995
-68,104,409.666
-66,104,434.77
-64,104,457.264
-62,104,477.138
-60,104,494.42
-58,104,509.171
-56,104,521.484
-54,104,531.477
-52,104,539.296
-50,104,545.103
-48,104,549.077
-46,104,551.408
-44,104,552.293
-42,104,551.929
-40,104,550.514
-38,104,548.237
-36,104,545.28
-34,104,541.812
-32,104,537.989
-30,104,533.951
-28,104,529.821
-26,104,525.705
-24,104,521.693
-22,104,517.857
-20,104,514.255
-18,104,510.932
-16,104,507.918
-14,104,505.236
-12,104,502.898
-10,104,500.912
-8,104,499.279
-6,104,497.999
-4,104,497.069
-2,104,496.488
0,104,496.253
2,104,496.364
4,104,496.823
6,104,497.632
8,104,498.793
10,104,500.31
12,104,502.185
14,104,504.415
16,104,506.995
18,104,509.912
20,104,513.145
22,104,516.663
24,104,520.422
26,104,524.365
28,104,528.419
30,104,532.495
32,104,536.487
34,104,540.272
36,104,543.71
38,104,546.645
40,104,548.908
42,104,550.317
44,104,550.682
46,104,549.806
48,104,547.491
50,104,543.54
52,104,537.764
54,104,529.983
56,104,520.032
58,104,507.77
60,104,493.074
62,104,475.853
64,104,456.045
66,104,433.623
68,104,408.594
70,104,381.004
72,104,350.935
74,104,318.507
76,104,283.877
78,104,247.236
80,104,208.805
82,104,168.837
84,104,127.608
86,104,85.416
88,104,42.5731
90,104,-0.5968
92,104,-43.7644
94,104,-86.6008
96,104,-128.782
98,104,-169.996
100,104,-209.944
102,104,-248.352
104,104,-284.967
106,104,-319.566
108,104,-351.96
110,104,-381.993
112,104,-409.544
114,104,-434.531
116,104,-456.909
118,104,-476.672
120,104,-493.846
122,104,-508.494
124,104,-520.709
126,104,-530.61
128,104,-538.342
130,104,-544.069
132,104,-547.971
134,104,-550.238
136,104,-551.066
138,104,-550.655
140,104,-549.201
142,104,-546.894
144,104,-543.917
146,104,-540.439
148,104,-536.615
150,104,-532.586
152,104,-528.475
154,104,-524.388
156,104,-520.415
158,104,-516.627
160,104,-513.083
162,104,-509.826
164,104,-506.888
166,104,-504.289
168,104,-502.042
170,104,-500.154
172,104,-498.626
174,104,-497.456
176,104,-496.641
178,104,-496.18
180,104,-496.068
-180,106,-577.716
-178,106,-577.872
-176,106,-578.216
-174,106,-578.75
-172,106,-579.475
-170,106,-580.396
-168,106,-581.511
-166,106,-582.821
-164,106,-584.32
-162,106,-585.996
-160,106,-587.83
-158,106,-589.793
-156,106,-591.847
-154,106,-593.938
-152,106,-596.001
-150,106,-597.953
-148,106,-599.697
-146,106,-601.121
-144,106,-602.097
-142,106,-602.483
-140,106,-602.122
-138,106,-600.849
-136,106,-598.489
-134,106,-594.862
-132,106,-589.788
-130,106,-583.086
-128,106,-574.584
-126,106,-564.117
-124,106,-551.539
-122,106,-536.718
-120,106,-519.548
-118,106,-499.946
-116,106,-477.859
-114,106,-453.267
-112,106,-426.18
-110,106,-396.647
-108,106,-364.748
-106,106,-330.601
-104,106,-294.355
-102,106,-256.194
-100,106,-216.329
-98,106,-175.002
-96,106,-132.474
-94,106,-89.0284
-92,106,-44.9612
-90,106,-0.579828
-88,106,43.8036
-86,106,87.8769
-84,106,131.333
-82,106,173.875
-80,106,215.22
-78,106,255.106
-76,106,293.292
-74,106,329.566
-72,106,363.745
-70,106,395.678
-68,106,425.248
-66,106,452.373
-64,106,477.006
-62,106,499.136
-60,106,518.782
-58,106,535.997
-56,106,550.864
-54,106,563.489
-52,106,574.001
-50,106,582.551
-48,106,589.299
-46,106,594.42
-44,106,598.092
-42,106,600.497
-40,106,601.814
-38,106,602.217
-36,106,601.873
-34,106,600.938
-32,106,599.552
-30,106,597.844
-28,106,595.927
-26,106,593.898
-24,106,591.839
-22,106,589.814
-20,106,587.878
-18,106,586.068
-16,106,584.415
-14,106,582.937
-12,106,581.645
-10,106,580.544
-8,106,579.637
-6,106,578.921
-4,106,578.395
-2,106,578.056
0,106,577.902
2,106,577.934
4,106,578.151
6,106,578.557
8,106,579.155
10,106,579.947
12,106,580.937
14,106,582.123
16,106,583.499
18,106,585.057
20,106,586.776
22,106,588.629
24,106,590.578
26,106,592.569
28,106,594.536
30,106,596.399
32,106,598.061
34,106,599.409
36,106,600.315
38,106,600.636
40,106,600.219
42,106,598.895
44,106,596.492
46,106,592.828
48,106,587.724
50,106,580.999
52,106,572.48
54,106,562.004
56,106,549.422
58,106,534.605
60,106,517.444
62,106,497.859
64,106,475.795
66,106,451.233
68,106,424.183
70,106,394.693
72,106,362.844
74,106,328.753
76,106,292.57
78,106,254.477
80,106,214.688
82,106,173.441
84,106,131
86,106,87.6456
88,106,43.675
90,106,-0.605003
92,106,-44.8828
94,106,-88.8467
96,106,-132.19
98,106,-174.616
100,106,-215.843
102,106,-255.609
104,106,-293.675
106,106,-329.828
108,106,-363.885
110,106,-395.697
112,106,-425.148
114,106,-452.156
116,106,-476.674
118,106,-498.692
120,106,-518.23
122,106,-535.342
124,106,-550.111
126,106,-562.643
128,106,-573.069
130,106,-581.539
132,106,-588.214
134,106,-593.27
136,106,-596.885
138,106,-599.242
140,106,-600.519
142,106,-600.893
144,106,-600.528
146,106,-599.581
148,106,-598.193
150,106,-596.494
152,106,-594.595
154,106,-592.594
156,106,-590.572
158,106,-588.595
160,106,-586.715
162,106,-584.971
164,106,-583.392
166,106,-581.996
168,106,-580.794
170,106,-579.791
172,106,-578.987
174,106,-578.38
176,106,-577.968
178,106,-577.748
180,106,-577.716
-180,108,-660.88
-178,108,-660.953
-176,108,-661.05
-174,108,-661.172
-172,108,-661.323
-170,108,-661.504
-168,108,-661.718
-166,108,-661.963
-164,108,-662.236
-162,108,-662.527
-160,108,-662.82
-158,108,-663.088
-156,108,-663.298
-154,108,-663.401
-152,108,-663.339
-150,108,-663.038
-148,108,-662.41
-146,108,-661.353
-144,108,-659.751
-142,108,-657.476
-140,108,-654.386
-138,108,-650.331
-136,108,-645.153
-134,108,-638.689
-132,108,-630.775
-130,108,-621.248
-128,108,-609.954
-126,108,-596.744
-124,108,-581.486
-122,108,-564.065
-120,108,-544.385
-118,108,-522.375
-116,108,-497.992
-114,108,-471.22
-112,108,-442.075
-110,108,-410.607
-108,108,-376.895
-106,108,-341.053
-104,108,-303.226
-102,108,-263.587
-100,108,-222.339
-98,108,-179.709
-96,108,-135.946
-94,108,-91.3166
-92,108,-46.1007
-90,108,-0.588388
-88,108,44.926
-86,108,90.148
-84,108,134.788
-82,108,178.565
-80,108,221.213
-78,108,262.482
-76,108,302.146
-74,108,340.002
-72,108,375.876
-70,108,409.622
-68,108,441.127
-66,108,470.31
-64,108,497.123
-62,108,521.55
-60,108,543.604
-58,108,563.329
-56,108,580.797
-54,108,596.101
-52,108,609.358
-50,108,620.7
-48,108,630.274
-46,108,638.235
-44,108,644.745
-42,108,649.968
-40,108,654.068
-38,108,657.201
-36,108,659.518
-34,108,661.16
-32,108,662.256
-30,108,662.921
-28,108,663.258
-26,108,663.354
-24,108,663.282
-22,108,663.102
-20,108,662.861
-18,108,662.594
-16,108,662.326
-14,108,662.073
-12,108,661.846
-10,108,661.648
-8,108,661.479
-6,108,661.339
-4,108,661.224
-2,108,661.132
0,108,661.061
2,108,661.011
4,108,660.983
6,108,660.98
8,108,661.004
10,108,661.059
12,108,661.148
14,108,661.27
16,108,661.422
18,108,661.596
20,108,661.774
22,108,661.933
24,108,662.038
26,108,662.041
28,108,661.885
30,108,661.495
32,108,660.784
34,108,659.651
36,108,657.979
38,108,655.64
40,108,652.493
42,108,648.387
44,108,643.165
46,108,636.663
48,108,628.718
50,108,619.167
52,108,607.855
54,108,594.635
56,108,579.373
58,108,561.954
60,108,542.283
62,108,520.288
64,108,495.927
66,108,469.184
68,108,440.076
70,108,408.649
72,108,374.986
74,108,339.199
76,108,301.433
78,108,261.862
80,108,220.688
82,108,178.137
84,108,134.46
86,108,89.9204
88,108,44.8
90,108,-0.612189
92,108,-46.0222
94,108,-91.1359
96,108,-135.664
98,108,-179.327
100,108,-221.858
102,108,-263.009
104,108,-302.553
106,108,-340.289
108,108,-376.042
110,108,-409.668
112,108,-441.055
114,108,-470.121
116,108,-496.82
118,108,-521.136
120,108,-543.082
122,108,-562.705
124,108,-580.075
126,108,-595.287
128,108,-608.458
130,108,-619.72
132,108,-629.221
134,108,-637.117
136,108,-643.57
138,108,-648.745
140,108,-652.805
142,108,-655.907
144,108,-658.203
146,108,-659.833
148,108,-660.926
150,108,-661.599
152,108,-661.953
154,108,-662.075
156,108,-662.04
158,108,-661.906
160,108,-661.72
162,108,-661.517
164,108,-661.322
166,108,-661.15
168,108,-661.011
170,108,-660.908
172,108,-660.841
174,108,-660.808
176,108,-660.806
178,108,-660.83
180,108,-660.88
-180,110,-745.05
-178,110,-745.039
-176,110,-744.886
-174,110,-744.592
-172,110,-744.162
-170,110,-743.596
-168,110,-742.898
-166,110,-742.067
-164,110,-741.102
-162,110,-739.993
-160,110,-738.727
-158,110,-737.282
-156,110,-735.628
-154,110,-733.724
-152,110,-731.515
-150,110,-728.937
-148,110,-725.912
-146,110,-722.349
-144,110,-718.143
-142,110,-713.18
-140,110,-707.333
-138,110,-700.467
-136,110,-692.441
-134,110,-683.109
-132,110,-672.325
-130,110,-659.943
-128,110,-645.826
-126,110,-629.842
-124,110,-611.875
-122,110,-591.822
-120,110,-569.603
-118,110,-545.156
-116,110,-518.447
-114,110,-489.467
-112,110,-458.237
-110,110,-424.807
-108,110,-389.256
-106,110,-351.694
-104,110,-312.259
-102,110,-271.118
-100,110,-228.462
-98,110,-184.506
-96,110,-139.485
-94,110,-93.6488
-92,110,-47.2617
-90,110,-0.595927
-88,110,46.0719
-86,110,92.4651
-84,110,138.311
-82,110,183.347
-80,110,227.321
-78,110,269.998
-76,110,311.164
-74,110,350.627
-72,110,388.221
-70,110,423.806
-68,110,457.274
-66,110,488.543
-64,110,517.563
-62,110,544.315
-60,110,568.806
-58,110,591.072
-56,110,611.17
-54,110,629.185
-52,110,645.216
-50,110,659.381
-48,110,671.809
-46,110,682.641
-44,110,692.019
-42,110,700.09
-40,110,707.001
-38,110,712.891
-36,110,717.897
-34,110,722.143
-32,110,725.745
-30,110,728.808
-28,110,731.421
-26,110,733.664
-24,110,735.601
-22,110,737.284
-20,110,738.756
-18,110,740.047
-16,110,741.179
-14,110,742.166
-12,110,743.014
-10,110,743.728
-8,110,744.306
-6,110,744.748
-4,110,745.048
-2,110,745.206
0,110,745.22
2,110,745.088
4,110,744.812
6,110,744.395
8,110,743.84
10,110,743.151
12,110,742.33
14,110,741.378
16,110,740.293
18,110,739.069
20,110,737.69
22,110,736.138
24,110,734.38
26,110,732.376
28,110,730.074
30,110,727.408
32,110,724.301
34,110,720.661
36,110,716.386
38,110,711.359
40,110,705.454
42,110,698.537
44,110,690.467
46,110,681.097
48,110,670.281
50,110,657.875
52,110,643.739
54,110,627.744
56,110,609.771
58,110,589.72
60,110,567.509
62,110,543.076
64,110,516.389
66,110,487.437
68,110,456.241
70,110,422.851
72,110,387.348
74,110,349.839
76,110,310.464
78,110,269.389
80,110,226.806
82,110,182.928
84,110,137.99
86,110,92.2424
88,110,45.949
90,110,-0.618344
92,110,-47.1835
94,110,-93.4703
96,110,-139.207
98,110,-184.13
100,110,-227.988
102,110,-270.549
104,110,-311.597
106,110,-350.941
108,110,-388.416
110,110,-423.883
112,110,-457.234
114,110,-488.388
116,110,-517.296
118,110,-543.938
120,110,-568.323
122,110,-590.486
124,110,-610.488
126,110,-628.411
128,110,-644.356
130,110,-658.442
132,110,-670.799
134,110,-681.566
136,110,-690.887
138,110,-698.91
140,110,-705.78
142,110,-711.64
144,110,-716.623
146,110,-720.857
148,110,-724.457
150,110,-727.526
152,110,-730.155
154,110,-732.423
156,110,-734.395
158,110,-736.123
160,110,-737.649
162,110,-739.002
164,110,-740.205
166,110,-741.27
168,110,-742.205
170,110,-743.011
172,110,-743.689
174,110,-744.235
176,110,-744.646
178,110,-744.919
180,110,-745.05
-180,112,-829.677
-178,112,-829.581
-176,112,-829.177
-174,112,-828.466
-172,112,-827.452
-170,112,-826.137
-168,112,-824.524
-166,112,-822.614
-164,112,-820.406
-162,112,-817.894
-160,112,-815.065
-158,112,-811.903
-156,112,-808.381
-154,112,-804.462
-152,112,-800.102
-150,112,-795.242
-148,112,-789.814
-146,112,-783.738
-144,112,-776.922
-142,112,-769.264
-140,112,-760.653
-138,112,-750.969
-136,112,-740.087
-134,112,-727.88
-132,112,-714.217
-130,112,-698.971
-128,112,-682.021
-126,112,-663.253
-124,112,-642.565
-122,112,-619.869
-120,112,-595.098
-118,112,-568.201
-116,112,-539.151
-114,112,-507.949
-112,112,-474.617
-110,112,-439.208
-108,112,-401.8
-106,112,-362.499
-104,112,-321.438
-102,112,-278.775
-100,112,-234.691
-98,112,-189.388
-96,112,-143.087
-94,112,-96.0233
-92,112,-48.4433
-90,112,-0.602428
-88,112,47.2405
-86,112,94.8266
-84,112,141.901
-82,112,188.216
-80,112,233.536
-78,112,277.642
-76,112,320.33
-74,112,361.419
-72,112,400.751
-70,112,438.193
-68,112,473.639
-66,112,507.01
-64,112,538.253
-62,112,567.345
-60,112,594.286
-58,112,619.103
-56,112,641.844
-54,112,662.579
-52,112,681.395
-50,112,698.392
-48,112,713.685
-46,112,727.395
-44,112,739.648
-42,112,750.575
-40,112,760.304
-38,112,768.958
-36,112,776.658
-34,112,783.515
-32,112,789.63
-30,112,795.096
-28,112,799.991
-26,112,804.385
-24,112,808.336
-22,112,811.888
-20,112,815.077
-18,112,817.931
-16,112,820.467
-14,112,822.695
-12,112,824.623
-10,112,826.251
-8,112,827.579
-6,112,828.604
-4,112,829.322
-2,112,829.731
0,112,829.829
2,112,829.616
4,112,829.092
6,112,828.261
8,112,827.125
10,112,825.689
12,112,823.955
14,112,821.927
16,112,819.602
18,112,816.976
20,112,814.038
22,112,810.769
24,112,807.145
26,112,803.129
28,112,798.676
30,112,793.729
32,112,788.22
34,112,782.069
36,112,775.183
38,112,767.462
40,112,758.794
42,112,749.059
44,112,738.133
46,112,725.887
48,112,712.192
50,112,696.921
52,112,679.952
54,112,661.172
56,112,640.478
58,112,617.783
60,112,593.018
62,112,566.135
64,112,537.105
66,112,505.929
68,112,472.63
70,112,437.26
72,112,399.898
74,112,360.649
76,112,319.646
78,112,277.048
80,112,233.034
82,112,187.807
84,112,141.587
86,112,94.6097
88,112,47.1213
90,112,-0.623459
92,112,-48.3661
94,112,-95.848
96,112,-142.815
98,112,-189.02
100,112,-234.227
102,112,-278.218
104,112,-320.79
106,112,-361.763
108,112,-400.978
110,112,-438.305
112,112,-473.636
114,112,-506.894
116,112,-538.026
118,112,-567.01
120,112,-593.847
122,112,-618.564
124,112,-641.21
126,112,-661.855
128,112,-680.586
130,112,-697.505
132,112,-712.727
134,112,-726.373
136,112,-738.57
138,112,-749.449
140,112,-759.137
142,112,-767.761
144,112,-775.439
146,112,-782.282
148,112,-788.394
150,112,-793.865
152,112,-798.775
154,112,-803.194
156,112,-807.178
158,112,-810.773
160,112,-814.014
162,112,-816.928
164,112,-819.532
166,112,-821.837
168,112,-823.848
170,112,-825.567
172,112,-826.991
174,112,-828.118
176,112,-828.944
178,112,-829.464
180,112,-829.677
-180,114,-914.176
-178,114,-913.995
-176,114,-913.341
-174,114,-912.215
-172,114,-910.619
-170,114,-908.558
-168,114,-906.034
-166,114,-903.05
-164,114,-899.606
-162,114,-895.696
-160,114,-891.313
-158,114,-886.442
-156,114,-881.061
-154,114,-875.139
-152,114,-868.638
-150,114,-861.508
-148,114,-853.691
-146,114,-845.116
-144,114,-835.704
-142,114,-825.366
-140,114,-814.005
-138,114,-801.518
-136,114,-787.796
-134,114,-772.727
-132,114,-756.199
-130,114,-738.103
-128,114,-718.332
-126,114,-696.79
-124,114,-673.39
-122,114,-648.059
-120,114,-620.741
-118,114,-591.397
-116,114,-560.009
-114,114,-526.583
-112,114,-491.146
-110,114,-453.752
-108,114,-414.48
-106,114,-373.431
-104,114,-330.733
-102,114,-286.535
-100,114,-241.008
-98,114,-194.342
-96,114,-146.744
-94,114,-98.4343
-92,114,-49.6429
-90,114,-0.607883
-88,114,48.4291
-86,114,97.2266
-84,114,145.547
-82,114,193.158
-80,114,239.842
-78,114,285.39
-76,114,329.612
-74,114,372.338
-72,114,413.418
-70,114,452.724
-68,114,490.154
-66,114,525.629
-64,114,559.096
-62,114,590.526
-60,114,619.914
-58,114,647.277
-56,114,672.653
-54,114,696.099
-52,114,717.688
-50,114,737.506
-48,114,755.649
-46,114,772.224
-44,114,787.338
-42,114,801.105
-40,114,813.637
-38,114,825.04
-36,114,835.42
-34,114,844.872
-32,114,853.486
-30,114,861.341
-28,114,868.506
-26,114,875.041
-24,114,880.994
-22,114,886.405
-20,114,891.303
-18,114,895.711
-16,114,899.644
-14,114,903.109
-12,114,906.111
-10,114,908.65
-8,114,910.723
-6,114,912.329
-4,114,913.463
-2,114,914.122
0,114,914.305
2,114,914.01
4,114,913.24
6,114,911.996
8,114,910.283
10,114,908.104
12,114,905.463
14,114,902.364
16,114,898.805
18,114,894.785
20,114,890.295
22,114,885.319
24,114,879.838
26,114,873.822
28,114,867.23
30,114,860.015
32,114,852.118
34,114,843.468
36,114,833.988
38,114,823.587
40,114,812.17
42,114,799.633
44,114,785.866
46,114,770.759
48,114,754.2
50,114,736.077
52,114,716.287
54,114,694.732
56,114,671.325
58,114,645.994
60,114,618.682
62,114,589.35
64,114,557.981
66,114,524.58
68,114,489.174
70,114,451.818
72,114,412.59
74,114,371.591
76,114,328.949
78,114,284.813
80,114,239.354
82,114,192.762
84,114,145.243
86,114,97.0166
88,114,48.314
90,114,-0.62753
92,114,-49.567
94,114,-98.2632
96,114,-146.479
98,114,-193.983
100,114,-240.557
102,114,-285.993
104,114,-330.103
106,114,-372.715
108,114,-413.681
110,114,-452.875
112,114,-490.192
114,114,-525.557
116,114,-558.916
118,114,-590.24
120,114,-619.526
122,114,-646.791
124,114,-672.074
126,114,-695.432
128,114,-716.938
130,114,-736.679
132,114,-754.753
134,114,-771.264
136,114,-786.323
138,114,-800.043
140,114,-812.534
142,114,-823.907
144,114,-834.264
146,114,-843.703
148,114,-852.313
150,114,-860.173
152,114,-867.352
154,114,-873.909
156,114,-879.894
158,114,-885.346
160,114,-890.294
162,114,-894.76
164,114,-898.758
166,114,-902.297
168,114,-905.379
170,114,-908.005
172,114,-910.173
174,114,-911.877
176,114,-913.115
178,114,-913.882
180,114,-914.176
-180,116,-997.929
-178,116,-997.664
-176,116,-996.763
-174,116,-995.225
-172,116,-993.056
-170,116,-990.257
-168,116,-986.834
-166,116,-982.789
-164,116,-978.123
-162,116,-972.835
-160,116,-966.917
-158,116,-960.359
-156,116,-953.143
-154,116,-945.245
-152,116,-936.632
-150,116,-927.263
-148,116,-917.087
-146,116,-906.047
-144,116,-894.074
-142,116,-881.092
-140,116,-867.019
-138,116,-851.767
-136,116,-835.241
-134,116,-817.348
-132,116,-797.992
-130,116,-777.08
-128,116,-754.522
-126,116,-730.238
-124,116,-704.157
-122,116,-676.218
-120,116,-646.378
-118,116,-614.608
-116,116,-580.9
-114,116,-545.264
-112,116,-507.734
-110,116,-468.364
-108,116,-427.232
-106,116,-384.436
-104,116,-340.098
-102,116,-294.361
-100,116,-247.384
-98,116,-199.346
-96,116,-150.44
-94,116,-100.872
-92,116,-50.8552
-90,116,-0.612289
-88,116,49.6326
-86,116,99.6549
-84,116,149.233
-82,116,198.153
-80,116,246.208
-78,116,293.205
-76,116,338.967
-74,116,383.332
-72,116,426.158
-70,116,467.324
-68,116,506.729
-66,116,544.297
-64,116,579.972
-62,116,613.722
-60,116,645.535
-58,116,675.419
-56,116,703.403
-54,116,729.53
-52,116,753.86
-50,116,776.464
-48,116,797.422
-46,116,816.824
-44,116,834.763
-42,116,851.332
-40,116,866.628
-38,116,880.744
-36,116,893.767
-34,116,905.78
-32,116,916.859
-30,116,927.071
-28,116,936.475
-26,116,945.121
-24,116,953.05
-22,116,960.295
-20,116,966.88
-18,116,972.823
-16,116,978.134
-14,116,982.82
-12,116,986.883
-10,116,990.321
-8,116,993.132
-6,116,995.311
-4,116,996.856
-2,116,997.763
0,116,998.029
2,116,997.655
4,116,996.641
6,116,994.99
8,116,992.707
10,116,989.795
12,116,986.258
14,116,982.102
16,116,977.326
18,116,971.93
20,116,965.907
22,116,959.248
24,116,951.936
26,116,943.945
28,116,935.243
30,116,925.791
32,116,915.538
34,116,904.424
36,116,892.384
38,116,879.341
40,116,865.213
42,116,849.91
44,116,833.341
46,116,815.41
48,116,796.022
50,116,775.084
52,116,752.506
54,116,728.209
56,116,702.12
58,116,674.18
60,116,644.345
62,116,612.586
64,116,578.895
66,116,543.283
68,116,505.783
70,116,466.449
72,116,425.358
74,116,382.61
76,116,338.327
78,116,292.649
80,116,245.737
82,116,197.77
84,116,148.94
86,116,99.4527
88,116,49.5221
90,116,-0.630564
92,116,-50.7812
94,116,-100.706
96,116,-150.183
98,116,-198.998
100,116,-246.947
102,116,-293.837
104,116,-339.489
106,116,-383.744
108,116,-426.46
110,116,-467.516
112,116,-506.812
114,116,-544.273
116,116,-579.843
118,116,-613.49
120,116,-645.204
122,116,-674.993
124,116,-702.885
126,116,-728.927
128,116,-753.176
130,116,-775.705
132,116,-796.595
134,116,-815.936
136,116,-833.82
138,116,-850.342
140,116,-865.6
142,116,-879.684
144,116,-892.685
146,116,-904.684
148,116,-915.758
150,116,-925.974
152,116,-935.391
154,116,-944.059
156,116,-952.018
158,116,-959.302
160,116,-965.934
162,116,-971.932
164,116,-977.306
166,116,-982.063
168,116,-986.203
170,116,-989.725
172,116,-992.625
174,116,-994.9
176,116,-996.545
178,116,-997.555
180,116,-997.929
-180,118,-1080.29
-178,118,-1079.94
-176,118,-1078.8
-174,118,-1076.86
-172,118,-1074.13
-170,118,-1070.6
-168,118,-1066.3
-166,118,-1061.22
-164,118,-1055.35
-162,118,-1048.72
-160,118,-1041.29
-158,118,-1033.09
-156,118,-1024.07
-154,118,-1014.24
-152,118,-1003.56
-150,118,-992.001
-148,118,-979.519
-146,118,-966.067
-144,118,-951.589
-142,118,-936.021
-140,118,-919.295
-138,118,-901.336
-136,118,-882.068
-134,118,-861.411
-132,118,-839.285
-130,118,-815.615
-128,118,-790.327
-126,118,-763.356
-124,118,-734.643
-122,118,-704.144
-120,118,-671.826
-118,118,-637.671
-116,118,-601.679
-114,118,-563.866
-112,118,-524.27
-110,118,-482.946
-108,118,-439.972
-106,118,-395.443
-104,118,-349.475
-102,118,-302.204
-100,118,-253.78
-98,118,-204.369
-96,118,-154.152
-94,118,-103.32
-92,118,-52.0731
-90,118,-0.615651
-88,118,50.8437
-86,118,102.097
-84,118,152.938
-82,118,203.168
-80,118,252.595
-78,118,301.04
-76,118,348.335
-74,118,394.329
-72,118,438.888
-70,118,481.894
-68,118,523.253
-66,118,562.886
-64,118,600.738
-62,118,636.771
-60,118,670.968
-58,118,703.329
-56,118,733.872
-54,118,762.629
-52,118,789.646
-50,118,814.979
-48,118,838.694
-46,118,860.865
-44,118,881.566
-42,118,900.878
-40,118,918.879
-38,118,935.647
-36,118,951.256
-34,118,965.774
-32,118,979.263
-30,118,991.781
-28,118,1003.38
