Phi[deg],Theta[deg],re(rEX)[mV]
18,100,-512.492
20,100,-559.328
22,100,-603.123
24,100,-643.649
26,100,-680.7
28,100,-714.096
30,100,-743.675
32,100,-769.305
34,100,-790.877
36,100,-808.308
38,100,-821.543
40,100,-830.552
42,100,-835.333
44,100,-835.906
46,100,-832.319
48,100,-824.642
50,100,-812.967
52,100,-797.407
54,100,-778.094
56,100,-755.176
58,100,-728.815
60,100,-699.187
62,100,-666.48
64,100,-630.886
66,100,-592.609
68,100,-551.853
70,100,-508.829
72,100,-463.748
74,100,-416.822
76,100,-368.261
78,100,-318.276
80,100,-267.076
82,100,-214.867
84,100,-161.854
86,100,-108.239
88,100,-54.2247
90,100,-0.0102099
92,100,54.2044
94,100,108.219
96,100,161.834
98,100,214.848
100,100,267.058
102,100,318.259
104,100,368.245
106,100,416.807
108,100,463.735
110,100,508.817
112,100,551.843
114,100,592.6
116,100,630.879
118,100,666.474
120,100,699.184
122,100,728.813
124,100,755.176
126,100,778.096
128,100,797.411
130,100,812.972
132,100,824.648
134,100,832.326
136,100,835.915
138,100,835.342
140,100,830.563
142,100,821.554
144,100,808.319
146,100,790.888
148,100,769.316
150,100,743.686
152,100,714.106
154,100,680.711
156,100,643.658
158,100,603.131
160,100,559.336
162,100,512.499
164,100,462.866
166,100,410.702
168,100,356.287
170,100,299.916
172,100,241.897
174,100,182.548
176,100,122.194
178,100,61.1682
180,100,-0.193211
-180,102,-0.19434
-178,102,-55.3865
-176,102,-110.267
-174,102,-164.528
-172,102,-217.869
-170,102,-269.991
-168,102,-320.607
-166,102,-369.437
-164,102,-416.216
-162,102,-460.689
-160,102,-502.619
-158,102,-541.785
-156,102,-577.984
-154,102,-611.033
-152,102,-640.772
-150,102,-667.061
-148,102,-689.784
-146,102,-708.846
-144,102,-724.181
-142,102,-735.742
-140,102,-743.509
-138,102,-747.484
-136,102,-747.694
-134,102,-744.185
-132,102,-737.026
-130,102,-726.305
-128,102,-712.127
-126,102,-694.616
-124,102,-673.908
-122,102,-650.152
-120,102,-623.508
-118,102,-594.145
-116,102,-562.239
-114,102,-527.97
-112,102,-491.524
-110,102,-453.088
-108,102,-412.848
-106,102,-370.993
-104,102,-327.709
-102,102,-283.181
-100,102,-237.593
-98,102,-191.125
-96,102,-143.956
-94,102,-96.264
-92,102,-48.2236
-90,102,-0.00950617
-88,102,48.2046
-86,102,96.2448
-84,102,143.937
-82,102,191.105
-80,102,237.573
-78,102,283.161
-76,102,327.688
-74,102,370.971
-72,102,412.826
-70,102,453.066
-68,102,491.502
-66,102,527.947
-64,102,562.216
-62,102,594.122
-60,102,623.484
-58,102,650.128
-56,102,673.884
-54,102,694.593
-52,102,712.104
-50,102,726.282
-48,102,737.003
-46,102,744.162
-44,102,747.672
-42,102,747.463
-40,102,743.489
-38,102,735.722
-36,102,724.162
-34,102,708.829
-32,102,689.767
-30,102,667.045
-28,102,640.757
-26,102,611.019
-24,102,577.97
-22,102,541.772
-20,102,502.607
-18,102,460.678
-16,102,416.206
-14,102,369.428
-12,102,320.599
-10,102,269.984
-8,102,217.862
-6,102,164.523
-4,102,110.262
-2,102,55.3828
0,102,0.191576
2,102,-55.0027
4,102,-109.891
6,102,-164.167
8,102,-217.527
10,102,-269.675
12,102,-320.321
14,102,-369.186
16,102,-416.004
18,102,-460.519
20,102,-502.494
22,102,-541.707
24,102,-577.955
26,102,-611.055
28,102,-640.844
30,102,-667.183
32,102,-689.953
34,102,-709.063
36,102,-724.442
38,102,-736.045
40,102,-743.851
42,102,-747.861
44,102,-748.102
46,102,-744.619
48,102,-737.483
50,102,-726.779
52,102,-712.615
54,102,-695.112
56,102,-674.408
58,102,-650.65
60,102,-624
62,102,-594.627
64,102,-562.706
66,102,-528.418
68,102,-491.949
70,102,-453.486
72,102,-413.217
74,102,-371.328
76,102,-328.009
78,102,-283.443
80,102,-237.814
82,102,-191.304
84,102,-144.092
86,102,-96.3554
88,102,-48.2695
90,102,-0.00940366
92,102,48.2508
94,102,96.3369
96,102,144.074
98,102,191.287
100,102,237.798
102,102,283.427
104,102,327.994
106,102,371.315
108,102,413.204
110,102,453.475
112,102,491.94
114,102,528.411
116,102,562.7
118,102,594.623
120,102,623.998
122,102,650.649
124,102,674.409
126,102,695.115
128,102,712.62
130,102,726.785
132,102,737.49
134,102,744.628
136,102,748.111
138,102,747.871
140,102,743.861
142,102,736.056
144,102,724.454
146,102,709.075
148,102,689.965
150,102,667.194
152,102,640.855
154,102,611.065
156,102,577.965
158,102,541.716
160,102,502.502
162,102,460.526
164,102,416.009
166,102,369.191
168,102,320.324
170,102,269.677
172,102,217.528
174,102,164.167
176,102,109.89
178,102,55.0009
180,102,-0.19434
-180,104,-0.182698
-178,104,-49.1103
-176,104,-97.7564
-174,104,-145.845
-172,104,-193.103
-170,104,-239.264
-168,104,-284.069
-166,104,-327.267
-164,104,-368.621
-162,104,-407.904
-160,104,-444.904
-158,104,-479.426
-156,104,-511.291
-154,104,-540.339
-152,104,-566.429
-150,104,-589.441
-148,104,-609.275
-146,104,-625.853
-144,104,-639.119
-142,104,-649.039
-140,104,-655.599
-138,104,-658.808
-136,104,-658.694
-134,104,-655.304
-132,104,-648.706
-130,104,-638.982
-128,104,-626.23
-126,104,-610.564
-124,104,-592.108
-122,104,-570.997
-120,104,-547.377
-118,104,-521.397
-116,104,-493.215
-114,104,-462.992
-112,104,-430.89
-110,104,-397.073
-108,104,-361.707
-106,104,-324.953
-104,104,-286.975
-102,104,-247.933
-100,104,-207.983
-98,104,-167.283
-96,104,-125.984
-94,104,-84.2398
-92,104,-42.1984
-90,104,-0.00902568
-88,104,42.1803
-86,104,84.2216
-84,104,125.966
-82,104,167.264
-80,104,207.964
-78,104,247.913
-76,104,286.955
-74,104,324.933
-72,104,361.686
-70,104,397.052
-68,104,430.869
-66,104,462.97
-64,104,493.193
-62,104,521.375
-60,104,547.354
-58,104,570.975
-56,104,592.085
-54,104,610.541
-52,104,626.207
-50,104,638.959
-48,104,648.684
-46,104,655.283
-44,104,658.673
-42,104,658.787
-40,104,655.579
-38,104,649.019
-36,104,639.1
-34,104,625.835
-32,104,609.258
-30,104,589.425
-28,104,566.414
-26,104,540.324
-24,104,511.277
-22,104,479.413
-20,104,444.892
-18,104,407.893
-16,104,368.611
-14,104,327.258
-12,104,284.06
-10,104,239.256
-8,104,193.096
-6,104,145.839
-4,104,97.7513
-2,104,49.1061
0,104,0.179577
2,104,-48.75
4,104,-97.4043
6,104,-145.507
8,104,-192.784
10,104,-238.971
12,104,-283.805
14,104,-327.039
16,104,-368.431
18,104,-407.756
20,104,-444.801
22,104,-479.37
24,104,-511.283
26,104,-540.381
28,104,-566.52
30,104,-589.581
32,104,-609.463
34,104,-626.087
36,104,-639.397
38,104,-649.358
40,104,-655.956
42,104,-659.199
44,104,-659.115
46,104,-655.751
48,104,-649.174
50,104,-639.467
52,104,-626.727
54,104,-611.068
56,104,-592.614
58,104,-571.502
60,104,-547.874
62,104,-521.883
64,104,-493.686
66,104,-463.443
68,104,-431.318
70,104,-397.474
72,104,-362.077
74,104,-325.29
76,104,-287.276
78,104,-248.195
80,104,-208.205
82,104,-167.462
84,104,-126.12
86,104,-84.331
88,104,-42.244
90,104,-0.00857122
92,104,42.227
94,104,84.3142
96,104,126.104
98,104,167.447
100,104,208.19
102,104,248.181
104,104,287.263
106,104,325.278
108,104,362.066
110,104,397.465
112,104,431.31
114,104,463.437
116,104,493.681
118,104,521.88
120,104,547.873
122,104,571.502
124,104,592.616
126,104,611.071
128,104,626.732
130,104,639.473
132,104,649.182
134,104,655.76
136,104,659.124
138,104,659.209
140,104,655.967
142,104,649.369
144,104,639.409
146,104,626.099
148,104,609.474
150,104,589.592
152,104,566.531
154,104,540.391
156,104,511.293
158,104,479.379
160,104,444.809
162,104,407.763
164,104,368.437
166,104,327.043
168,104,283.809
170,104,238.973
172,104,192.786
174,104,145.507
176,104,97.4033
178,104,48.7479
180,104,-0.182698
-180,106,-0.158487
-178,106,-42.7756
-176,106,-85.1423
-174,106,-127.013
-172,106,-168.146
-170,106,-208.305
-168,106,-247.26
-166,106,-284.79
-164,106,-320.686
-162,106,-354.748
-160,106,-386.792
-158,106,-416.647
-156,106,-444.159
-154,106,-469.189
-152,106,-491.617
-150,106,-511.343
-148,106,-528.283
-146,106,-542.374
-144,106,-553.573
-142,106,-561.856
-140,106,-567.216
-138,106,-569.667
-136,106,-569.24
-134,106,-565.983
-132,106,-559.959
-130,106,-551.247
-128,106,-539.938
-126,106,-526.135
-124,106,-509.949
-122,106,-491.504
-120,106,-470.926
-118,106,-448.35
-116,106,-423.913
-114,106,-397.756
-112,106,-370.018
-110,106,-340.843
-108,106,-310.37
-106,106,-278.74
-104,106,-246.089
-102,106,-212.553
-100,106,-178.265
-98,106,-143.353
-96,106,-107.947
-94,106,-72.1717
-92,106,-36.1513
-90,106,-0.00854083
-88,106,36.1341
-86,106,72.1545
-84,106,107.93
-82,106,143.336
-80,106,178.247
-78,106,212.535
-76,106,246.071
-74,106,278.721
-72,106,310.351
-70,106,340.823
-68,106,369.998
-66,106,397.735
-64,106,423.892
-62,106,448.329
-60,106,470.905
-58,106,491.482
-56,106,509.927
-54,106,526.113
-52,106,539.916
-50,106,551.226
-48,106,559.938
-46,106,565.962
-44,106,569.219
-42,106,569.646
-40,106,567.196
-38,106,561.836
-36,106,553.555
-34,106,542.356
-32,106,528.266
-30,106,511.326
-28,106,491.601
-26,106,469.174
-24,106,444.144
-22,106,416.634
-20,106,386.779
-18,106,354.736
-16,106,320.675
-14,106,284.78
-12,106,247.251
-10,106,208.297
-8,106,168.139
-6,106,127.007
-4,106,85.1368
-2,106,42.7711
0,106,0.155052
2,106,-42.464
4,106,-84.8386
6,106,-126.723
8,106,-167.875
10,106,-208.059
12,106,-247.043
14,106,-284.607
16,106,-320.541
18,106,-354.644
20,106,-386.732
22,106,-416.633
24,106,-444.192
26,106,-469.27
28,106,-491.747
30,106,-511.52
32,106,-528.507
34,106,-542.643
36,106,-553.884
38,106,-562.206
40,106,-567.602
42,106,-570.086
44,106,-569.687
46,106,-566.454
48,106,-560.451
50,106,-551.754
52,106,-540.455
54,106,-526.657
56,106,-510.473
58,106,-492.023
60,106,-471.437
62,106,-448.849
64,106,-424.395
66,106,-398.216
68,106,-370.454
70,106,-341.251
72,106,-310.747
74,106,-279.082
76,106,-246.394
78,106,-212.819
80,106,-178.489
82,106,-143.535
84,106,-108.084
86,106,-72.2637
88,106,-36.1971
90,106,-0.00770797
92,106,36.1817
94,106,72.2486
96,106,108.07
98,106,143.521
100,106,178.476
102,106,212.807
104,106,246.383
106,106,279.072
108,106,310.738
110,106,341.243
112,106,370.448
114,106,398.211
116,106,424.392
118,106,448.847
120,106,471.437
122,106,492.025
124,106,510.475
126,106,526.661
128,106,540.461
130,106,551.761
132,106,560.459
134,106,566.464
136,106,569.697
138,106,570.097
140,106,567.614
142,106,562.218
144,106,553.896
146,106,542.655
148,106,528.519
150,106,511.532
152,106,491.758
154,106,469.281
156,106,444.202
158,106,416.642
160,106,386.74
162,106,354.651
164,106,320.547
166,106,284.612
168,106,247.047
170,106,208.061
172,106,167.877
174,106,126.723
176,106,84.8374
178,106,42.4616
180,106,-0.158487
-180,108,-0.122068
-178,108,-36.4362
-176,108,-72.5313
-174,108,-108.193
-172,108,-143.21
-170,108,-177.376
-168,108,-210.491
-166,108,-242.365
-164,108,-272.816
-162,108,-301.671
-160,108,-328.774
-158,108,-353.978
-156,108,-377.153
-154,108,-398.183
-152,108,-416.969
-150,108,-433.427
-148,108,-447.492
-146,108,-459.115
-144,108,-468.265
-142,108,-474.927
-140,108,-479.102
-138,108,-480.81
-136,108,-480.084
-134,108,-476.97
-132,108,-471.53
-130,108,-463.837
-128,108,-453.974
-126,108,-442.034
-124,108,-428.119
-122,108,-412.334
-120,108,-394.793
-118,108,-375.612
-116,108,-354.908
-114,108,-332.802
-112,108,-309.413
-110,108,-284.861
-108,108,-259.263
-106,108,-232.734
-104,108,-205.388
-102,108,-177.334
-100,108,-148.681
-98,108,-119.533
-96,108,-89.992
-94,108,-60.1589
-92,108,-30.1318
-90,108,-0.00804228
-88,108,30.1157
-86,108,60.1427
-84,108,89.9756
-82,108,119.516
-80,108,148.664
-78,108,177.317
-76,108,205.37
-74,108,232.716
-72,108,259.244
-70,108,284.842
-68,108,309.394
-66,108,332.782
-64,108,354.888
-62,108,375.591
-60,108,394.772
-58,108,412.313
-56,108,428.098
-54,108,442.013
-52,108,453.953
-50,108,463.816
-48,108,471.509
-46,108,476.949
-44,108,480.063
-42,108,480.79
-40,108,479.083
-38,108,474.908
-36,108,468.246
-34,108,459.097
-32,108,447.475
-30,108,433.41
-28,108,416.953
-26,108,398.168
-24,108,377.139
-22,108,353.965
-20,108,328.761
-18,108,301.659
-16,108,272.804
-14,108,242.355
-12,108,210.482
-10,108,177.367
-8,108,143.202
-6,108,108.186
-4,108,72.5255
-2,108,36.4315
0,108,0.11837
2,108,-36.1976
4,108,-72.3003
6,108,-107.975
8,108,-143.01
10,108,-177.2
12,108,-210.345
14,108,-242.251
16,108,-272.738
18,108,-301.634
20,108,-328.779
22,108,-354.028
24,108,-377.248
26,108,-398.324
28,108,-417.156
30,108,-433.66
32,108,-447.769
34,108,-459.435
36,108,-468.625
38,108,-475.324
40,108,-479.533
42,108,-481.271
44,108,-480.571
46,108,-477.479
48,108,-472.056
50,108,-464.376
52,108,-454.521
54,108,-442.585
56,108,-428.668
58,108,-412.877
60,108,-395.326
62,108,-376.13
64,108,-355.407
66,108,-333.279
68,108,-309.864
70,108,-285.282
72,108,-259.65
74,108,-233.086
76,108,-205.701
78,108,-177.607
80,108,-148.911
82,108,-119.719
84,108,-90.1324
86,108,-60.2527
88,108,-30.1783
90,108,-0.00680951
92,108,30.1647
94,108,60.2394
96,108,90.1195
98,108,119.706
100,108,148.899
102,108,177.596
104,108,205.691
106,108,233.077
108,108,259.643
110,108,285.275
112,108,309.858
114,108,333.275
116,108,355.405
118,108,376.129
120,108,395.327
122,108,412.88
124,108,428.672
126,108,442.59
128,108,454.528
130,108,464.384
132,108,472.065
134,108,477.489
136,108,480.581
138,108,481.283
140,108,479.545
142,108,475.336
144,108,468.637
146,108,459.447
148,108,447.781
150,108,433.672
152,108,417.167
154,108,398.335
156,108,377.258
158,108,354.036
160,108,328.787
162,108,301.641
164,108,272.744
166,108,242.256
168,108,210.348
170,108,177.202
172,108,143.011
174,108,107.975
176,108,72.2988
178,108,36.195
180,108,-0.122068
-180,110,-0.073961
-178,110,-30.1463
-176,110,-60.0307
-174,110,-89.5438
-172,110,-118.505
-170,110,-146.739
-168,110,-174.076
-166,110,-200.353
-164,110,-225.417
-162,110,-249.125
-160,110,-271.343
-158,110,-291.952
-156,110,-310.844
-154,110,-327.926
-152,110,-343.117
-150,110,-356.354
-148,110,-367.587
-146,110,-376.781
-144,110,-383.916
-142,110,-388.988
-140,110,-392.005
-138,110,-392.99
-136,110,-391.978
-134,110,-389.017
-132,110,-384.163
-130,110,-377.486
-128,110,-369.061
-126,110,-358.97
-124,110,-347.302
-122,110,-334.152
-120,110,-319.614
-118,110,-303.789
-116,110,-286.776
-114,110,-268.673
-112,110,-249.58
-110,110,-229.594
-108,110,-208.809
-106,110,-187.318
-104,110,-165.209
-102,110,-142.568
-100,110,-119.478
-98,110,-96.0189
-96,110,-72.2682
-94,110,-48.3007
-92,110,-24.1898
-90,110,-0.00752099
-88,110,24.1748
-86,110,48.2856
-84,110,72.2529
-82,110,96.0034
-80,110,119.462
-78,110,142.552
-76,110,165.192
-74,110,187.301
-72,110,208.792
-70,110,229.577
-68,110,249.562
-66,110,268.655
-64,110,286.757
-62,110,303.77
-60,110,319.595
-58,110,334.132
-56,110,347.282
-54,110,358.95
-52,110,369.041
-50,110,377.466
-48,110,384.143
-46,110,388.997
-44,110,391.958
-42,110,392.97
-40,110,391.986
-38,110,388.969
-36,110,383.898
-34,110,376.763
-32,110,367.57
-30,110,356.338
-28,110,343.101
-26,110,327.91
-24,110,310.829
-22,110,291.938
-20,110,271.33
-18,110,249.112
-16,110,225.406
-14,110,200.342
-12,110,174.066
-10,110,146.73
-8,110,118.497
-6,110,89.5367
-4,110,60.0246
-2,110,30.1413
0,110,0.0700543
2,110,-30.0039
4,110,-59.8956
6,110,-89.4213
8,110,-118.401
10,110,-146.657
12,110,-174.021
14,110,-200.33
16,110,-225.429
18,110,-249.174
20,110,-271.433
22,110,-292.084
24,110,-311.02
26,110,-328.145
28,110,-343.38
30,110,-356.66
32,110,-367.935
34,110,-377.168
36,110,-384.341
38,110,-389.446
40,110,-392.494
42,110,-393.506
44,110,-392.517
46,110,-389.575
48,110,-384.736
50,110,-378.069
52,110,-369.648
54,110,-359.558
56,110,-347.886
58,110,-334.727
60,110,-320.177
62,110,-304.334
64,110,-287.299
66,110,-269.172
68,110,-250.05
70,110,-230.032
72,110,-209.212
74,110,-187.683
76,110,-165.534
78,110,-142.85
80,110,-119.716
82,110,-96.211
84,110,-72.413
86,110,-48.3973
88,110,-24.2375
90,110,-0.00587189
92,110,24.2258
94,110,48.3859
96,110,72.4019
98,110,96.2004
100,110,119.706
102,110,142.841
104,110,165.525
106,110,187.676
108,110,209.206
110,110,230.027
112,110,250.047
114,110,269.169
116,110,287.298
118,110,304.335
120,110,320.179
122,110,334.73
124,110,347.891
126,110,359.564
128,110,369.655
130,110,378.077
132,110,384.745
134,110,389.585
136,110,392.528
138,110,393.518
140,110,392.506
142,110,389.459
144,110,384.353
146,110,377.18
148,110,367.947
150,110,356.672
152,110,343.391
154,110,328.155
156,110,311.029
158,110,292.093
160,110,271.441
162,110,249.181
164,110,225.434
166,110,200.334
168,110,174.024
170,110,146.659
172,110,118.401
174,110,89.4209
176,110,59.894
178,110,30.0012
180,110,-0.073961
-180,112,-0.0148393
-178,112,-23.9595
-176,112,-47.7472
-174,112,-71.2252
-172,112,-94.2435
-170,112,-116.656
-168,112,-138.324
-166,112,-159.111
-164,112,-178.894
-162,112,-197.555
-160,112,-214.988
-158,112,-231.096
-156,112,-245.795
-154,112,-259.013
-152,112,-270.69
-150,112,-280.779
-148,112,-289.246
-146,112,-296.07
-144,112,-301.242
-142,112,-304.767
-140,112,-306.66
-138,112,-306.948
-136,112,-305.668
-134,112,-302.866
-132,112,-298.597
-130,112,-292.923
-128,112,-285.913
-126,112,-277.64
-124,112,-268.18
-122,112,-257.614
-120,112,-246.022
-118,112,-233.486
-116,112,-220.087
-114,112,-205.906
-112,112,-191.02
-110,112,-175.504
-108,112,-159.431
-106,112,-142.871
-104,112,-125.887
-102,112,-108.544
-100,112,-90.8987
-98,112,-73.0076
-96,112,-54.9232
-94,112,-36.6961
-92,112,-18.3749
-90,112,-0.00696844
-88,112,18.3609
-86,112,36.682
-84,112,54.909
-82,112,72.9932
-80,112,90.8841
-78,112,108.529
-76,112,125.872
-74,112,142.855
-72,112,159.415
-70,112,175.488
-68,112,191.003
-66,112,205.889
-64,112,220.07
-62,112,233.468
-60,112,246.003
-58,112,257.595
-56,112,268.161
-54,112,277.621
-52,112,285.894
-50,112,292.904
-48,112,298.578
-46,112,302.847
-44,112,305.649
-42,112,306.929
-40,112,306.642
-38,112,304.749
-36,112,301.225
-34,112,296.053
-32,112,289.229
-30,112,280.762
-28,112,270.674
-26,112,258.998
-24,112,245.78
-22,112,231.082
-20,112,214.974
-18,112,197.543
-16,112,178.882
-14,112,159.1
-12,112,138.313
-10,112,116.647
-8,112,94.2353
-6,112,71.2179
-4,112,47.741
-2,112,23.9543
0,112,0.0107876
2,112,-23.9354
4,112,-47.7299
6,112,-71.2198
8,112,-94.2549
10,112,-116.689
12,112,-138.382
14,112,-159.199
16,112,-179.015
18,112,-197.712
20,112,-215.182
22,112,-231.33
24,112,-246.069
26,112,-259.328
28,112,-271.045
30,112,-281.174
32,112,-289.679
34,112,-296.539
36,112,-301.745
38,112,-305.301
40,112,-307.221
42,112,-307.532
44,112,-306.272
46,112,-303.485
48,112,-299.227
50,112,-293.559
52,112,-286.551
54,112,-278.275
56,112,-268.808
58,112,-258.229
60,112,-246.621
62,112,-234.065
64,112,-220.642
66,112,-206.433
68,112,-191.515
70,112,-175.965
72,112,-159.854
74,112,-143.253
76,112,-126.227
78,112,-108.839
80,112,-91.147
82,112,-73.2077
84,112,-55.0739
86,112,-36.7965
88,112,-18.4242
90,112,-0.0048917
92,112,18.4145
94,112,36.787
96,112,55.0648
98,112,73.199
100,112,91.1389
102,112,108.831
104,112,126.221
106,112,143.247
108,112,159.85
110,112,175.961
112,112,191.513
114,112,206.432
116,112,220.642
118,112,234.066
120,112,246.624
122,112,258.233
124,112,268.813
126,112,278.281
128,112,286.559
130,112,293.568
132,112,299.236
134,112,303.495
136,112,306.283
138,112,307.544
140,112,307.233
142,112,305.313
144,112,301.758
146,112,296.552
148,112,289.691
150,112,281.186
152,112,271.056
154,112,259.338
156,112,246.079
158,112,231.338
160,112,215.19
162,112,197.718
164,112,179.02
166,112,159.204
168,112,138.385
170,112,116.691
172,112,94.2556
174,112,71.2192
176,112,47.7281
178,112,23.9324
180,112,-0.0148393
-180,114,0.0544736
-178,114,-17.9287
-176,114,-35.7854
-174,114,-53.3928
-172,114,-70.6309
-170,114,-87.3832
-168,114,-103.538
-166,114,-118.99
-164,114,-133.641
-162,114,-147.4
-160,114,-160.186
-158,114,-171.925
-156,114,-182.557
-154,114,-192.029
-152,114,-200.3
-150,114,-207.34
-148,114,-213.131
-146,114,-217.664
-144,114,-220.942
-142,114,-222.976
-140,114,-223.789
-138,114,-223.41
-136,114,-221.88
-134,114,-219.243
-132,114,-215.55
-130,114,-210.859
-128,114,-205.231
-126,114,-198.728
-124,114,-191.416
-122,114,-183.362
-120,114,-174.632
-118,114,-165.29
-116,114,-155.401
-114,114,-145.026
-112,114,-134.221
-110,114,-123.043
-108,114,-111.541
-106,114,-99.7636
-104,114,-87.7523
-102,114,-75.5466
-100,114,-63.1821
-98,114,-50.6908
-96,114,-38.1018
-94,114,-25.4417
-92,114,-12.7354
-90,114,-0.00637678
-88,114,12.7227
-86,114,25.4289
-84,114,38.0888
-82,114,50.6776
-80,114,63.1687
-78,114,75.533
-76,114,87.7383
-74,114,99.7493
-72,114,111.527
-70,114,123.028
-68,114,134.206
-66,114,145.01
-64,114,155.385
-62,114,165.274
-60,114,174.615
-58,114,183.345
-56,114,191.399
-54,114,198.71
-52,114,205.213
-50,114,210.841
-48,114,215.532
-46,114,219.225
-44,114,221.862
-42,114,223.393
-40,114,223.771
-38,114,222.958
-36,114,220.924
-34,114,217.647
-32,114,213.115
-30,114,207.324
-28,114,200.284
-26,114,192.014
-24,114,182.542
-22,114,171.911
-20,114,160.172
-18,114,147.388
-16,114,133.629
-14,114,118.979
-12,114,103.528
-10,114,87.374
-8,114,70.6226
-6,114,53.3855
-4,114,35.7791
-2,114,17.9235
0,114,-0.0585979
2,114,-18.0431
4,114,-35.906
6,114,-53.5245
8,114,-70.7782
10,114,-87.5504
12,114,-103.729
14,114,-119.209
16,114,-133.89
18,114,-147.682
20,114,-160.502
22,114,-172.278
24,114,-182.947
26,114,-192.456
28,114,-200.764
30,114,-207.84
32,114,-213.665
34,114,-218.23
36,114,-221.537
38,114,-223.598
40,114,-224.433
42,114,-224.075
44,114,-222.559
46,114,-219.933
48,114,-216.247
50,114,-211.559
52,114,-205.928
54,114,-199.418
56,114,-192.095
58,114,-184.025
60,114,-175.275
62,114,-165.91
64,114,-155.993
66,114,-145.586
68,114,-134.747
70,114,-123.531
72,114,-111.988
74,114,-100.167
76,114,-88.1103
78,114,-75.857
80,114,-63.4431
82,114,-50.9009
84,114,-38.2598
86,114,-25.5468
88,114,-12.7869
90,114,-0.00386629
92,114,12.7792
94,114,25.5393
96,114,38.2526
98,114,50.8942
100,114,63.4369
102,114,75.8515
104,114,88.1055
106,114,100.163
108,114,111.986
110,114,123.529
112,114,134.746
114,114,145.586
116,114,155.994
118,114,165.912
120,114,175.279
122,114,184.03
124,114,192.101
126,114,199.425
128,114,205.936
130,114,211.568
132,114,216.258
134,114,219.944
136,114,222.571
138,114,224.086
140,114,224.446
142,114,223.61
144,114,221.549
146,114,218.242
148,114,213.677
150,114,207.851
152,114,200.775
154,114,192.466
156,114,182.956
158,114,172.287
160,114,160.51
162,114,147.688
164,114,133.895
166,114,119.213
168,114,103.732
170,114,87.5522
172,114,70.7788
174,114,53.5239
176,114,35.9042
178,114,18.0401
180,114,0.0544736
-180,116,0.133012
-178,116,-12.1052
-176,116,-24.2465
-174,116,-36.1974
-172,116,-47.8667
-170,116,-59.1665
-168,116,-70.0132
-166,116,-80.3284
-164,116,-90.0399
-162,116,-99.0826
-160,116,-107.399
-158,116,-114.939
-156,116,-121.662
-154,116,-127.536
-152,116,-132.539
-150,116,-136.656
-148,116,-139.882
-146,116,-142.222
-144,116,-143.687
-142,116,-144.299
-140,116,-144.084
-138,116,-143.076
-136,116,-141.316
-134,116,-138.847
-132,116,-135.718
-130,116,-131.98
-128,116,-127.687
-126,116,-122.892
-124,116,-117.651
-122,116,-112.016
-120,116,-106.04
-118,116,-99.771
-116,116,-93.2568
-114,116,-86.5396
-112,116,-79.6586
-110,116,-72.6482
-108,116,-65.5387
-106,116,-58.3558
-104,116,-51.1209
-102,116,-43.8508
-100,116,-36.5588
-98,116,-29.2544
-96,116,-21.944
-94,116,-14.6314
-92,116,-7.31845
-90,116,-0.00573904
-88,116,7.30695
-86,116,14.6198
-84,116,21.9323
-82,116,29.2425
-80,116,36.5467
-78,116,43.8385
-76,116,51.1082
-74,116,58.3429
-72,116,65.5255
-70,116,72.6346
-68,116,79.6446
-66,116,86.5253
-64,116,93.2421
-62,116,99.756
-60,116,106.024
-58,116,112
-56,116,117.635
-54,116,122.876
-52,116,127.67
-50,116,131.963
-48,116,135.701
-46,116,138.83
-44,116,141.299
-42,116,143.06
-40,116,144.067
-38,116,144.282
-36,116,143.671
-34,116,142.205
-32,116,139.866
-30,116,136.64
-28,116,132.524
-26,116,127.522
-24,116,121.648
-22,116,114.925
-20,116,107.386
-18,116,99.0703
-16,116,90.0283
-14,116,80.3175
-12,116,70.0031
-10,116,59.1574
-8,116,47.8585
-6,116,36.1902
-4,116,24.2402
-2,116,12.1
0,116,-0.137125
2,116,-12.3765
4,116,-24.5235
6,116,-36.4844
8,116,-48.1679
10,116,-59.4858
12,116,-70.3542
14,116,-80.6943
16,116,-90.4335
18,116,-99.506
20,116,-107.854
22,116,-115.426
24,116,-122.183
26,116,-128.09
28,116,-133.125
30,116,-137.273
32,116,-140.529
34,116,-142.897
36,116,-144.387
38,116,-145.021
40,116,-144.824
42,116,-143.831
44,116,-142.081
46,116,-139.619
48,116,-136.492
50,116,-132.751
52,116,-128.451
54,116,-123.646
56,116,-118.389
58,116,-112.734
60,116,-106.733
62,116,-100.437
64,116,-93.8911
66,116,-87.1388
68,116,-80.2193
70,116,-73.1674
72,116,-66.0137
74,116,-58.784
76,116,-51.5001
78,116,-44.1791
80,116,-36.8346
82,116,-29.4761
84,116,-22.1106
86,116,-14.742
88,116,-7.37247
90,116,-0.00279389
92,116,7.36694
94,116,14.7366
96,116,22.1055
98,116,29.4715
100,116,36.8304
102,116,44.1756
104,116,51.4972
106,116,58.782
108,116,66.0125
110,116,73.1672
112,116,80.22
114,116,87.1406
116,116,93.8939
118,116,100.441
120,116,106.739
122,116,112.74
124,116,118.396
126,116,123.654
128,116,128.46
130,116,132.761
132,116,136.502
134,116,139.63
136,116,142.093
138,116,143.843
140,116,144.836
142,116,145.033
144,116,144.399
146,116,142.909
148,116,140.541
150,116,137.285
152,116,133.136
154,116,128.1
156,116,122.192
158,116,115.435
160,116,107.861
162,116,99.5123
164,116,90.4387
166,116,80.6984
