Phi[deg],Theta[deg],re(rEX)[mV]
-14,94,388.651
-12,94,331.249
-10,94,275.846
-8,94,222.744
-6,94,172.235
-4,94,124.593
-2,94,80.0766
0,94,38.9254
2,94,1.36034
4,94,-32.4184
6,94,-62.2324
8,94,-87.926
10,94,-109.367
12,94,-126.449
14,94,-139.09
16,94,-147.234
18,94,-150.853
20,94,-149.946
22,94,-144.54
24,94,-134.689
26,94,-120.478
28,94,-102.016
30,94,-79.4434
32,94,-52.9244
34,94,-22.6511
36,94,11.1598
38,94,48.2684
40,94,88.413
42,94,131.312
44,94,176.667
46,94,224.164
48,94,273.478
50,94,324.274
52,94,376.213
54,94,428.951
56,94,482.147
58,94,535.462
60,94,588.567
62,94,641.141
64,94,692.876
66,94,743.483
68,94,792.687
70,94,840.235
72,94,885.897
74,94,929.463
76,94,970.75
78,94,1009.6
80,94,1045.87
82,94,1079.45
84,94,1110.25
86,94,1138.2
88,94,1163.26
90,94,1185.39
92,94,1204.59
94,94,1220.87
96,94,1234.23
98,94,1244.71
100,94,1252.35
102,94,1257.2
104,94,1259.32
106,94,1258.76
108,94,1255.58
110,94,1249.87
112,94,1241.67
114,94,1231.08
116,94,1218.15
118,94,1202.95
120,94,1185.57
122,94,1166.07
124,94,1144.53
126,94,1121.01
128,94,1095.6
130,94,1068.36
132,94,1039.38
134,94,1008.73
136,94,976.498
138,94,942.755
140,94,907.589
142,94,871.087
144,94,833.336
146,94,794.429
148,94,754.46
150,94,713.525
152,94,671.728
154,94,629.171
156,94,585.967
158,94,542.228
160,94,498.076
162,94,453.636
164,94,409.043
166,94,364.436
168,94,319.963
170,94,275.783
172,94,232.059
174,94,188.967
176,94,146.689
178,94,105.417
180,94,65.3509
-180,96,101.954
-178,96,65.9511
-176,96,31.2962
-174,96,-1.80242
-172,96,-33.1318
-170,96,-62.4756
-168,96,-89.6163
-166,96,-114.338
-164,96,-136.427
-162,96,-155.678
-160,96,-171.892
-158,96,-184.885
-156,96,-194.484
-154,96,-200.536
-152,96,-202.905
-150,96,-201.479
-148,96,-196.167
-146,96,-186.905
-144,96,-173.658
-142,96,-156.416
-140,96,-135.2
-138,96,-110.057
-136,96,-81.0668
-134,96,-48.3357
-132,96,-11.9983
-130,96,27.7837
-128,96,70.8232
-126,96,116.909
-124,96,165.809
-122,96,217.269
-120,96,271.018
-118,96,326.769
-116,96,384.221
-114,96,443.062
-112,96,502.971
-110,96,563.621
-108,96,624.678
-106,96,685.807
-104,96,746.673
-102,96,806.942
-100,96,866.282
-98,96,924.369
-96,96,980.883
-94,96,1035.51
-92,96,1087.96
-90,96,1137.94
-88,96,1185.18
-86,96,1229.41
-84,96,1270.39
-82,96,1307.9
-80,96,1341.73
-78,96,1371.69
-76,96,1397.62
-74,96,1419.37
-72,96,1436.82
-70,96,1449.87
-68,96,1458.46
-66,96,1462.52
-64,96,1462.05
-62,96,1457.04
-60,96,1447.52
-58,96,1433.55
-56,96,1415.22
-54,96,1392.62
-52,96,1365.89
-50,96,1335.2
-48,96,1300.7
-46,96,1262.62
-44,96,1221.17
-42,96,1176.6
-40,96,1129.17
-38,96,1079.16
-36,96,1026.85
-34,96,972.562
-32,96,916.607
-30,96,859.311
-28,96,801.009
-26,96,742.038
-24,96,682.739
-22,96,623.454
-20,96,564.523
-18,96,506.283
-16,96,449.066
-14,96,393.196
-12,96,338.99
-10,96,286.752
-8,96,236.774
-6,96,189.334
-4,96,144.696
-2,96,103.105
0,96,64.7888
2,96,29.9546
4,96,-1.2104
6,96,-28.541
8,96,-51.8952
10,96,-71.1544
12,96,-86.2252
14,96,-97.0391
16,96,-103.554
18,96,-105.754
20,96,-103.651
22,96,-97.2817
24,96,-86.7131
26,96,-72.0375
28,96,-53.3742
30,96,-30.8692
32,96,-4.69356
34,96,24.9568
36,96,57.8629
38,96,93.7839
40,96,132.459
42,96,173.611
44,96,216.944
46,96,262.153
48,96,308.92
50,96,356.923
52,96,405.832
54,96,455.32
56,96,505.059
58,96,554.729
60,96,604.018
62,96,652.624
64,96,700.262
66,96,746.662
68,96,791.572
70,96,834.762
72,96,876.024
74,96,915.174
76,96,952.05
78,96,986.516
80,96,1018.46
82,96,1047.79
84,96,1074.44
86,96,1098.37
88,96,1119.55
90,96,1137.97
92,96,1153.65
94,96,1166.62
96,96,1176.9
98,96,1184.55
100,96,1189.62
102,96,1192.18
104,96,1192.31
106,96,1190.07
108,96,1185.54
110,96,1178.8
112,96,1169.92
114,96,1158.99
116,96,1146.07
118,96,1131.25
120,96,1114.59
122,96,1096.16
124,96,1076.03
126,96,1054.28
128,96,1030.95
130,96,1006.12
132,96,979.846
134,96,952.193
136,96,923.221
138,96,892.99
140,96,861.564
142,96,829.005
144,96,795.376
146,96,760.744
148,96,725.175
150,96,688.74
152,96,651.513
154,96,613.572
156,96,574.997
158,96,535.877
160,96,496.305
162,96,456.381
164,96,416.212
166,96,375.914
168,96,335.613
170,96,295.442
172,96,255.546
174,96,216.08
176,96,177.207
178,96,139.104
180,96,101.954
-180,98,140.225
-178,98,106.995
-176,98,74.8369
-174,98,43.9463
-172,98,14.5267
-170,98,-13.214
-168,98,-39.065
-166,98,-62.8149
-164,98,-84.2542
-162,98,-103.178
-160,98,-119.389
-158,98,-132.699
-156,98,-142.932
-154,98,-149.929
-152,98,-153.547
-150,98,-153.664
-148,98,-150.178
-146,98,-143.015
-144,98,-132.122
-142,98,-117.474
-140,98,-99.0755
-138,98,-76.9559
-136,98,-51.1739
-134,98,-21.8159
-132,98,11.0048
-130,98,47.1483
-128,98,86.4499
-126,98,128.721
-124,98,173.75
-122,98,221.308
-120,98,271.143
-118,98,322.99
-116,98,376.569
-114,98,431.587
-112,98,487.742
-110,98,544.723
-108,98,602.214
-106,98,659.894
-104,98,717.442
-102,98,774.536
-100,98,830.856
-98,98,886.086
-96,98,939.918
-94,98,992.048
-92,98,1042.18
-90,98,1090.04
-88,98,1135.36
-86,98,1177.87
-84,98,1217.34
-82,98,1253.54
-80,98,1286.27
-78,98,1315.34
-76,98,1340.59
-74,98,1361.88
-72,98,1379.08
-70,98,1392.09
-68,98,1400.84
-66,98,1405.28
-64,98,1405.39
-62,98,1401.16
-60,98,1392.63
-58,98,1379.85
-56,98,1362.89
-54,98,1341.85
-52,98,1316.87
-50,98,1288.09
-48,98,1255.69
-46,98,1219.85
-44,98,1180.81
-42,98,1138.78
-40,98,1094.03
-38,98,1046.82
-36,98,997.431
-34,98,946.165
-32,98,893.326
-30,98,839.228
-28,98,784.194
-26,98,728.55
-24,98,672.625
-22,98,616.749
-20,98,561.249
-18,98,506.451
-16,98,452.674
-14,98,400.23
-12,98,349.423
-10,98,300.544
-8,98,253.873
-6,98,209.675
-4,98,168.199
-2,98,129.679
0,98,94.3276
2,98,62.3391
4,98,33.8866
6,98,9.12143
8,98,-11.8283
10,98,-28.8579
12,98,-41.8876
14,98,-50.8625
16,98,-55.7532
18,98,-56.5567
20,98,-53.2959
22,98,-46.0202
24,98,-34.8053
26,98,-19.7526
28,98,-0.989518
30,98,21.3321
32,98,47.0361
34,98,75.9236
36,98,107.774
38,98,142.348
40,98,179.386
42,98,218.615
44,98,259.748
46,98,302.484
48,98,346.519
50,98,391.539
52,98,437.232
54,98,483.282
56,98,529.381
58,98,575.226
60,98,620.525
62,98,664.996
64,98,708.375
66,98,750.414
68,98,790.886
70,98,829.583
72,98,866.322
74,98,900.941
76,98,933.302
78,98,963.295
80,98,990.829
82,98,1015.84
84,98,1038.28
86,98,1058.13
88,98,1075.39
90,98,1090.07
92,98,1102.21
94,98,1111.85
96,98,1119.04
98,98,1123.85
100,98,1126.36
102,98,1126.65
104,98,1124.8
106,98,1120.9
108,98,1115.04
110,98,1107.3
112,98,1097.76
114,98,1086.52
116,98,1073.65
118,98,1059.23
120,98,1043.32
122,98,1026
124,98,1007.33
126,98,987.359
128,98,966.155
130,98,943.764
132,98,920.235
134,98,895.614
136,98,869.943
138,98,843.265
140,98,815.619
142,98,787.045
144,98,757.582
146,98,727.272
148,98,696.154
150,98,664.272
152,98,631.673
154,98,598.408
156,98,564.529
158,98,530.098
160,98,495.181
162,98,459.852
164,98,424.193
166,98,388.295
168,98,352.26
170,98,316.2
172,98,280.237
174,98,244.507
176,98,209.154
178,98,174.338
180,98,140.225
-180,100,179.431
-178,100,149.077
-176,100,119.521
-174,100,90.9474
-172,100,63.5493
-170,100,37.5251
-168,100,13.078
-166,100,-9.58666
-164,100,-30.2638
-162,100,-48.7513
-160,100,-64.852
-158,100,-78.3773
-156,100,-89.1491
-154,100,-97.0026
-152,100,-101.789
-150,100,-103.378
-148,100,-101.658
-146,100,-96.5408
-144,100,-87.9625
-142,100,-75.8828
-140,100,-60.2878
-138,100,-41.1902
-136,100,-18.6291
-134,100,7.32944
-132,100,36.5931
-130,100,69.0441
-128,100,104.54
-126,100,142.914
-124,100,183.98
-122,100,227.527
-120,100,273.33
-118,100,321.144
-116,100,370.71
-114,100,421.755
-112,100,473.997
-110,100,527.144
-108,100,580.897
-106,100,634.951
-104,100,689
-102,100,742.736
-100,100,795.851
-98,100,848.042
-96,100,899.009
-94,100,948.459
-92,100,996.107
-90,100,1041.68
-88,100,1084.91
-86,100,1125.54
-84,100,1163.35
-82,100,1198.11
-80,100,1229.63
-78,100,1257.7
-76,100,1282.19
-74,100,1302.93
-72,100,1319.8
-70,100,1332.72
-68,100,1341.61
-66,100,1346.41
-64,100,1347.1
-62,100,1343.68
-60,100,1336.16
-58,100,1324.61
-56,100,1309.09
-54,100,1289.7
-52,100,1266.55
-50,100,1239.8
-48,100,1209.61
-46,100,1176.16
-44,100,1139.66
-42,100,1100.34
-40,100,1058.44
-38,100,1014.21
-36,100,967.935
-34,100,919.887
-32,100,870.365
-30,100,819.67
-28,100,768.112
-26,100,716.004
-24,100,663.661
-22,100,611.401
-20,100,559.537
-18,100,508.381
-16,100,458.238
-14,100,409.408
-12,100,362.179
-10,100,316.829
-8,100,273.624
-6,100,232.814
-4,100,194.637
-2,100,159.308
0,100,127.028
2,100,97.9773
4,100,72.3136
6,100,50.1741
8,100,31.6728
10,100,16.9003
12,100,5.92278
14,100,-1.21821
16,100,-4.50626
18,100,-3.95033
20,100,0.415171
22,100,8.53042
24,100,20.3104
26,100,35.6454
28,100,54.4014
30,100,76.421
32,100,101.525
34,100,129.511
36,100,160.161
38,100,193.234
40,100,228.477
42,100,265.621
44,100,304.386
46,100,344.484
48,100,385.618
50,100,427.49
52,100,469.802
54,100,512.254
56,100,554.557
58,100,596.427
60,100,637.591
62,100,677.791
64,100,716.784
66,100,754.344
68,100,790.269
70,100,824.374
72,100,856.499
74,100,886.509
76,100,914.288
78,100,939.75
80,100,962.828
82,100,983.479
84,100,1001.68
86,100,1017.44
88,100,1030.77
90,100,1041.71
92,100,1050.31
94,100,1056.63
96,100,1060.74
98,100,1062.74
100,100,1062.72
102,100,1060.76
104,100,1056.96
106,100,1051.44
108,100,1044.27
110,100,1035.56
112,100,1025.41
114,100,1013.89
116,100,1001.09
118,100,987.097
120,100,971.971
122,100,955.778
124,100,938.578
126,100,920.422
128,100,901.355
130,100,881.418
132,100,860.645
134,100,839.066
136,100,816.706
138,100,793.587
140,100,769.729
142,100,745.148
144,100,719.86
146,100,693.881
148,100,667.226
150,100,639.912
152,100,611.959
154,100,583.39
156,100,554.233
158,100,524.522
160,100,494.295
162,100,463.603
164,100,432.501
166,100,401.057
168,100,369.349
170,100,337.466
172,100,305.51
174,100,273.595
176,100,241.849
178,100,210.41
180,100,179.431
-180,102,218.837
-178,102,191.435
-176,102,164.566
-174,102,138.401
-172,102,113.119
-170,102,88.9114
-168,102,65.9712
-166,102,44.4971
-164,102,24.6888
-162,102,6.74488
-160,102,-9.1398
-158,102,-22.7766
-156,102,-33.9858
-154,102,-42.5992
-152,102,-48.4626
-150,102,-51.4379
-148,102,-51.4056
-146,102,-48.2663
-144,102,-41.9427
-142,102,-32.3805
-140,102,-19.55
-138,102,-3.44632
-136,102,15.91
-134,102,38.4728
-132,102,64.1707
-130,102,92.9075
-128,102,124.563
-126,102,158.994
-124,102,196.035
-122,102,235.501
-120,102,277.187
-118,102,320.872
-116,102,366.318
-114,102,413.274
-112,102,461.478
-110,102,510.657
-108,102,560.53
-106,102,610.81
-104,102,661.208
-102,102,711.43
-100,102,761.182
-98,102,810.174
-96,102,858.117
-94,102,904.728
-92,102,949.732
-90,102,992.861
-88,102,1033.86
-86,102,1072.48
-84,102,1108.5
-82,102,1141.7
-80,102,1171.88
-78,102,1198.86
-76,102,1222.48
-74,102,1242.6
-72,102,1259.1
-70,102,1271.88
-68,102,1280.86
-66,102,1286
-64,102,1287.27
-62,102,1284.66
-60,102,1278.19
-58,102,1267.9
-56,102,1253.88
-54,102,1236.2
-52,102,1214.97
-50,102,1190.35
-48,102,1162.48
-46,102,1131.53
-44,102,1097.72
-42,102,1061.25
-40,102,1022.35
-38,102,981.265
-36,102,938.26
-34,102,893.603
-32,102,847.574
-30,102,800.463
-28,102,752.563
-26,102,704.174
-24,102,655.597
-22,102,607.134
-20,102,559.084
-18,102,511.743
-16,102,465.403
-14,102,420.347
-12,102,376.848
-10,102,335.17
-8,102,295.564
-6,102,258.265
-4,102,223.493
-2,102,191.452
0,102,162.326
2,102,136.28
4,102,113.458
6,102,93.9818
8,102,77.9516
10,102,65.4437
12,102,56.5106
14,102,51.1808
16,102,49.4582
18,102,51.3223
20,102,56.7278
22,102,65.6051
24,102,77.8607
26,102,93.3776
28,102,112.016
30,102,133.614
32,102,157.99
34,102,184.942
36,102,214.25
38,102,245.68
40,102,278.98
42,102,313.891
44,102,350.141
46,102,387.451
48,102,425.539
50,102,464.121
52,102,502.913
54,102,541.635
56,102,580.016
58,102,617.791
60,102,654.71
62,102,690.536
64,102,725.049
66,102,758.048
68,102,789.353
70,102,818.803
72,102,846.264
74,102,871.622
76,102,894.789
78,102,915.699
80,102,934.309
82,102,950.601
84,102,964.575
86,102,976.253
88,102,985.674
90,102,992.895
92,102,997.985
94,102,1001.03
96,102,1002.11
98,102,1001.34
100,102,998.824
102,102,994.663
104,102,988.972
106,102,981.86
108,102,973.436
110,102,963.802
112,102,953.059
114,102,941.299
116,102,928.607
118,102,915.062
120,102,900.734
122,102,885.684
124,102,869.966
126,102,853.622
128,102,836.691
130,102,819.2
132,102,801.171
134,102,782.617
136,102,763.548
138,102,743.967
140,102,723.871
142,102,703.257
144,102,682.116
146,102,660.441
148,102,638.223
150,102,615.452
152,102,592.123
154,102,568.233
156,102,543.783
158,102,518.782
160,102,493.243
162,102,467.19
164,102,440.655
166,102,413.681
168,102,386.324
170,102,358.651
172,102,330.742
174,102,302.691
176,102,274.606
178,102,246.61
180,102,218.837
-180,104,257.707
-178,104,233.312
-176,104,209.193
-174,104,185.505
-172,104,162.419
-170,104,140.112
-168,104,118.769
-166,104,98.5809
-164,104,79.741
-162,104,62.4429
-160,104,46.8787
-158,104,33.2356
-156,104,21.6939
-154,104,12.4241
-152,104,5.58465
-150,104,1.31972
-148,104,-0.243103
-146,104,1.00536
-144,104,5.1542
-142,104,12.271
-140,104,22.4006
-138,104,35.5645
-136,104,51.7602
-134,104,70.9608
-132,104,93.1153
-130,104,118.149
-128,104,145.963
-126,104,176.437
-124,104,209.429
-122,104,244.777
-120,104,282.297
-118,104,321.793
-116,104,363.048
-114,104,405.833
-112,104,449.907
-110,104,495.016
-108,104,540.901
-106,104,587.292
-104,104,633.916
-102,104,680.496
-100,104,726.754
-98,104,772.413
-96,104,817.196
-94,104,860.833
-92,104,903.058
-90,104,943.615
-88,104,982.256
-86,104,1018.74
-84,104,1052.86
-82,104,1084.38
-80,104,1113.13
-78,104,1138.92
-76,104,1161.6
-74,104,1181.02
-72,104,1197.08
-70,104,1209.67
-68,104,1218.72
-66,104,1224.18
-64,104,1226.01
-62,104,1224.21
-60,104,1218.81
-58,104,1209.83
-56,104,1197.34
-54,104,1181.42
-52,104,1162.19
-50,104,1139.77
-48,104,1114.31
-46,104,1085.98
-44,104,1054.96
-42,104,1021.46
-40,104,985.688
-38,104,947.886
-36,104,908.297
-34,104,867.178
-32,104,824.795
-30,104,781.42
-28,104,737.334
-26,104,692.82
-24,104,648.164
-22,104,603.65
-20,104,559.562
-18,104,516.181
-16,104,473.782
-14,104,432.631
-12,104,392.986
-10,104,355.094
-8,104,319.19
-6,104,285.494
-4,104,254.21
-2,104,225.525
0,104,199.609
2,104,176.611
4,104,156.659
6,104,139.862
8,104,126.304
10,104,116.047
12,104,109.132
14,104,105.574
16,104,105.365
18,104,108.473
20,104,114.843
22,104,124.396
24,104,137.031
26,104,152.625
28,104,171.033
30,104,192.091
32,104,215.616
34,104,241.404
36,104,269.241
38,104,298.894
40,104,330.12
42,104,362.666
44,104,396.27
46,104,430.667
48,104,465.586
50,104,500.761
52,104,535.923
54,104,570.812
56,104,605.175
58,104,638.77
60,104,671.367
62,104,702.753
64,104,732.73
66,104,761.122
68,104,787.771
70,104,812.542
72,104,835.324
74,104,856.028
76,104,874.588
78,104,890.961
80,104,905.129
82,104,917.093
84,104,926.877
86,104,934.522
88,104,940.088
90,104,943.649
92,104,945.294
94,104,945.123
96,104,943.243
98,104,939.77
100,104,934.823
102,104,928.525
104,104,920.997
106,104,912.359
108,104,902.728
110,104,892.216
112,104,880.927
114,104,868.958
116,104,856.398
118,104,843.324
120,104,829.807
122,104,815.903
124,104,801.66
126,104,787.117
128,104,772.3
130,104,757.227
132,104,741.906
134,104,726.337
136,104,710.511
138,104,694.413
140,104,678.023
142,104,661.316
144,104,644.261
146,104,626.826
148,104,608.98
150,104,590.69
152,104,571.924
154,104,552.655
156,104,532.859
158,104,512.519
160,104,491.625
162,104,470.176
164,104,448.179
166,104,425.656
168,104,402.638
170,104,379.172
172,104,355.316
174,104,331.145
176,104,306.749
178,104,282.229
180,104,257.707
-180,106,295.32
-178,106,273.961
-176,106,252.63
-174,106,231.47
-172,106,210.638
-170,106,190.3
-168,106,170.631
-166,106,151.813
-164,106,134.032
-162,106,117.477
-160,106,102.334
-158,106,88.7895
-156,106,77.0225
-154,106,67.2048
-152,106,59.498
-150,106,54.0513
-148,106,50.9991
-146,106,50.4593
-144,106,52.5316
-142,106,57.2959
-140,106,64.8113
-138,106,75.1148
-136,106,88.2212
-134,106,104.122
-132,106,122.786
-130,106,144.159
-128,106,168.164
-126,106,194.702
-124,106,223.655
-122,106,254.882
-120,106,288.224
-118,106,323.506
-116,106,360.534
-114,106,399.102
-112,106,438.989
-110,106,479.964
-108,106,521.785
-106,106,564.203
-104,106,606.963
-102,106,649.805
-100,106,692.466
-98,106,734.685
-96,106,776.199
-94,106,816.751
-92,106,856.087
-90,106,893.961
-88,106,930.135
-86,106,964.381
-84,106,996.484
-82,106,1026.24
-80,106,1053.47
-78,106,1077.98
-76,106,1099.65
-74,106,1118.32
-72,106,1133.88
-70,106,1146.23
-68,106,1155.31
-66,106,1161.06
-64,106,1163.45
-62,106,1162.47
-60,106,1158.13
-58,106,1150.48
-56,106,1139.56
-54,106,1125.46
-52,106,1108.27
-50,106,1088.12
-48,106,1065.15
-46,106,1039.51
-44,106,1011.37
-42,106,980.937
-40,106,948.404
-38,106,913.993
-36,106,877.936
-34,106,840.475
-32,106,801.858
-30,106,762.345
-28,106,722.198
-26,106,681.684
-24,106,641.071
-22,106,600.627
-20,106,560.62
-18,106,521.311
-16,106,482.959
-14,106,445.813
-12,106,410.115
-10,106,376.093
-8,106,343.965
-6,106,313.936
-4,106,286.192
-2,106,260.905
0,106,238.227
2,106,218.293
4,106,201.217
6,106,187.09
8,106,175.983
10,106,167.946
12,106,163.005
14,106,161.163
16,106,162.401
18,106,166.676
20,106,173.925
22,106,184.06
24,106,196.974
26,106,212.538
28,106,230.604
30,106,251.007
32,106,273.56
34,106,298.067
36,106,324.311
38,106,352.069
40,106,381.104
42,106,411.171
44,106,442.021
46,106,473.401
48,106,505.056
50,106,536.733
52,106,568.185
54,106,599.169
56,106,629.453
58,106,658.815
60,106,687.05
62,106,713.964
64,106,739.387
66,106,763.163
68,106,785.159
70,106,805.265
72,106,823.393
74,106,839.476
76,106,853.472
78,106,865.362
80,106,875.148
82,106,882.853
84,106,888.521
86,106,892.213
88,106,894.007
90,106,893.995
92,106,892.284
94,106,888.988
96,106,884.231
98,106,878.142
100,106,870.853
102,106,862.497
104,106,853.208
106,106,843.114
108,106,832.34
110,106,821.003
112,106,809.214
114,106,797.072
116,106,784.669
118,106,772.082
120,106,759.379
122,106,746.614
124,106,733.831
126,106,721.06
128,106,708.319
130,106,695.615
132,106,682.944
134,106,670.292
136,106,657.634
138,106,644.939
140,106,632.167
142,106,619.273
144,106,606.207
146,106,592.915
148,106,579.342
150,106,565.432
152,106,551.131
154,106,536.387
156,106,521.153
158,106,505.387
160,106,489.057
162,106,472.137
164,106,454.613
166,106,436.482
168,106,417.757
170,106,398.459
172,106,378.63
174,106,358.324
176,106,337.61
178,106,316.575
180,106,295.32
-180,108,330.975
-178,108,312.654
-176,108,294.127
-174,108,275.522
-172,108,256.984
-170,108,238.666
-168,108,220.733
-166,108,203.357
-164,108,186.716
-162,108,170.992
-160,108,156.367
-158,108,143.024
-156,108,131.139
-154,108,120.886
-152,108,112.427
-150,108,105.915
-148,108,101.491
-146,108,99.2793
-144,108,99.3901
-142,108,101.914
-140,108,106.923
-138,108,114.47
-136,108,124.584
-134,108,137.275
-132,108,152.531
-130,108,170.317
-128,108,190.577
-126,108,213.234
-124,108,238.192
-122,108,265.332
-120,108,294.518
-118,108,325.597
-116,108,358.4
-114,108,392.74
-112,108,428.42
-110,108,465.229
-108,108,502.946
-106,108,541.342
-104,108,580.179
-102,108,619.218
-100,108,658.211
-98,108,696.913
-96,108,735.077
-94,108,772.459
-92,108,808.819
-90,108,843.923
-88,108,877.542
-86,108,909.461
-84,108,939.471
-82,108,967.379
-80,108,993.004
-78,108,1016.18
-76,108,1036.76
-74,108,1054.62
-72,108,1069.63
-70,108,1081.71
-68,108,1090.79
-66,108,1096.8
-64,108,1099.73
-62,108,1099.56
-60,108,1096.3
-58,108,1089.98
-56,108,1080.65
-54,108,1068.39
-52,108,1053.29
-50,108,1035.46
-48,108,1015.02
-46,108,992.135
-44,108,966.953
-42,108,939.657
-40,108,910.439
-38,108,879.502
-36,108,847.064
-34,108,813.349
-32,108,778.592
-30,108,743.033
-28,108,706.918
-26,108,670.495
-24,108,634.016
-22,108,597.73
-20,108,561.886
-18,108,526.729
-16,108,492.498
-14,108,459.424
-12,108,427.731
-10,108,397.63
-8,108,369.321
-6,108,342.991
-4,108,318.81
-2,108,296.933
0,108,277.496
2,108,260.618
4,108,246.396
6,108,234.909
8,108,226.213
10,108,220.343
12,108,217.314
14,108,217.118
16,108,219.723
18,108,225.079
20,108,233.113
22,108,243.73
24,108,256.819
26,108,272.246
28,108,289.861
30,108,309.496
32,108,330.968
34,108,354.082
36,108,378.628
38,108,404.386
40,108,431.131
42,108,458.627
44,108,486.637
46,108,514.921
48,108,543.242
50,108,571.363
52,108,599.055
54,108,626.095
56,108,652.271
58,108,677.385
60,108,701.251
62,108,723.702
64,108,744.588
66,108,763.778
68,108,781.163
70,108,796.656
72,108,810.19
74,108,821.725
76,108,831.239
78,108,838.734
80,108,844.234
82,108,847.782
84,108,849.441
86,108,849.291
88,108,847.426
90,108,843.958
92,108,839.005
94,108,832.7
96,108,825.177
98,108,816.58
100,108,807.051
102,108,796.735
104,108,785.774
106,108,774.304
108,108,762.457
110,108,750.356
112,108,738.116
114,108,725.838
116,108,713.616
118,108,701.527
120,108,689.636
122,108,677.996
124,108,666.643
126,108,655.601
128,108,644.88
130,108,634.477
132,108,624.377
134,108,614.551
136,108,604.96
138,108,595.558
140,108,586.287
142,108,577.083
144,108,567.877
146,108,558.594
148,108,549.159
150,108,539.494
152,108,529.523
154,108,519.171
156,108,508.369
158,108,497.054
160,108,485.168
162,108,472.667
164,108,459.512
166,108,445.682
168,108,431.165
170,108,415.966
172,108,400.103
174,108,383.613
176,108,366.546
178,108,348.972
180,108,330.975
-180,110,363.999
-178,110,348.694
-176,110,332.961
-174,110,316.918
-172,110,300.692
-170,110,284.426
-168,110,268.275
-166,110,252.398
-164,110,236.967
-162,110,222.155
-160,110,208.138
-158,110,195.095
-156,110,183.201
-154,110,172.625
-152,110,163.533
-150,110,156.08
-148,110,150.411
-146,110,146.658
-144,110,144.937
-142,110,145.351
-140,110,147.982
-138,110,152.897
-136,110,160.14
-134,110,169.738
-132,110,181.695
-130,110,195.998
-128,110,212.609
-126,110,231.472
-124,110,252.512
-122,110,275.633
-120,110,300.721
-118,110,327.646
-116,110,356.259
-114,110,386.397
-112,110,417.885
-110,110,450.533
-108,110,484.141
-106,110,518.499
-104,110,553.391
-102,110,588.593
-100,110,623.879
-98,110,659.018
-96,110,693.78
-94,110,727.936
-92,110,761.259
-90,110,793.529
-88,110,824.529
-86,110,854.054
-84,110,881.906
-82,110,907.901
-80,110,931.866
-78,110,953.642
-76,110,973.088
-74,110,990.076
-72,110,1004.5
-70,110,1016.27
-68,110,1025.31
-66,110,1031.57
-64,110,1035.01
-62,110,1035.64
-60,110,1033.44
-58,110,1028.46
-56,110,1020.74
-54,110,1010.33
-52,110,997.335
-50,110,981.846
-48,110,963.984
-46,110,943.886
-44,110,921.7
-42,110,897.592
-40,110,871.739
-38,110,844.331
-36,110,815.567
-34,110,785.658
-32,110,754.819
-30,110,723.273
-28,110,691.248
-26,110,658.975
-24,110,626.685
-22,110,594.609
-20,110,562.977
-18,110,532.015
-16,110,501.943
-14,110,472.973
-12,110,445.311
-10,110,419.149
-8,110,394.669
-6,110,372.04
-4,110,351.415
-2,110,332.931
0,110,316.709
2,110,302.851
4,110,291.44
6,110,282.539
8,110,276.191
10,110,272.419
12,110,271.225
14,110,272.589
16,110,276.471
18,110,282.812
20,110,291.53
22,110,302.527
24,110,315.685
26,110,330.868
28,110,347.925
30,110,366.689
32,110,386.978
34,110,408.602
36,110,431.356
38,110,455.029
40,110,479.404
42,110,504.258
44,110,529.366
46,110,554.505
48,110,579.45
50,110,603.985
52,110,627.899
54,110,650.988
56,110,673.064
58,110,693.948
60,110,713.478
62,110,731.509
64,110,747.914
66,110,762.586
68,110,775.439
70,110,786.408
72,110,795.45
74,110,802.545
76,110,807.694
78,110,810.919
80,110,812.263
82,110,811.79
84,110,809.579
86,110,805.727
88,110,800.348
90,110,793.564
92,110,785.512
94,110,776.334
96,110,766.179
98,110,755.201
100,110,743.553
102,110,731.389
104,110,718.857
106,110,706.102
108,110,693.262
110,110,680.463
112,110,667.824
114,110,655.449
116,110,643.43
118,110,631.846
120,110,620.759
122,110,610.217
124,110,600.253
126,110,590.884
128,110,582.112
130,110,573.924
132,110,566.293
134,110,559.18
136,110,552.533
138,110,546.288
140,110,540.372
142,110,534.705
144,110,529.199
146,110,523.761
148,110,518.296
150,110,512.707
152,110,506.895
154,110,500.768
156,110,494.233
158,110,487.207
160,110,479.613
162,110,471.383
164,110,462.461
166,110,452.802
168,110,442.377
170,110,431.169
172,110,419.18
174,110,406.427
176,110,392.942
178,110,378.776
180,110,363.999
-180,112,393.758
-178,112,381.419
-176,112,368.448
-174,112,354.948
-172,112,341.033
-170,112,326.835
-168,112,312.493
-166,112,298.16
-164,112,283.995
-162,112,270.166
-160,112,256.84
-158,112,244.192
-156,112,232.391
-154,112,221.608
-152,112,212.005
-150,112,203.741
-148,112,196.962
-146,112,191.806
-144,112,188.398
-142,112,186.846
-140,112,187.246
-138,112,189.674
-136,112,194.19
-134,112,200.836
-132,112,209.632
-130,112,220.583
-128,112,233.67
-126,112,248.858
-124,112,266.09
-122,112,285.294
-120,112,306.376
-118,112,329.227
-116,112,353.723
-114,112,379.721
-112,112,407.068
-110,112,435.595
-108,112,465.123
