Phi[deg],Theta[deg],re(rEY)[mV]
-6,34,4620.66
-4,34,4630.63
-2,34,4636.6
0,34,4638.56
2,34,4636.48
4,34,4630.38
6,34,4620.29
8,34,4606.25
10,34,4588.33
12,34,4566.61
14,34,4541.21
16,34,4512.23
18,34,4479.82
20,34,4444.14
22,34,4405.35
24,34,4363.64
26,34,4319.21
28,34,4272.28
30,34,4223.07
32,34,4171.83
34,34,4118.79
36,34,4064.23
38,34,4008.4
40,34,3951.57
42,34,3894.04
44,34,3836.07
46,34,3777.95
48,34,3719.98
50,34,3662.42
52,34,3605.57
54,34,3549.69
56,34,3495.08
58,34,3441.99
60,34,3390.68
62,34,3341.41
64,34,3294.41
66,34,3249.92
68,34,3208.15
70,34,3169.3
72,34,3133.55
74,34,3101.1
76,34,3072.08
78,34,3046.65
80,34,3024.92
82,34,3006.99
84,34,2992.96
86,34,2982.89
88,34,2976.83
90,34,2974.8
92,34,2976.83
94,34,2982.89
96,34,2992.96
98,34,3006.99
100,34,3024.91
102,34,3046.64
104,34,3072.08
106,34,3101.09
108,34,3133.55
110,34,3169.29
112,34,3208.14
114,34,3249.91
116,34,3294.41
118,34,3341.4
120,34,3390.68
122,34,3441.98
124,34,3495.07
126,34,3549.69
128,34,3605.56
130,34,3662.41
132,34,3719.97
134,34,3777.95
136,34,3836.07
138,34,3894.03
140,34,3951.57
142,34,4008.39
144,34,4064.23
146,34,4118.79
148,34,4171.83
150,34,4223.08
152,34,4272.29
154,34,4319.22
156,34,4363.65
158,34,4405.36
160,34,4444.15
162,34,4479.83
164,34,4512.24
166,34,4541.22
168,34,4566.63
170,34,4588.34
172,34,4606.26
174,34,4620.3
176,34,4630.4
178,34,4636.5
180,34,4638.58
-180,36,4585.94
-178,36,4583.81
-176,36,4577.29
-174,36,4566.41
-172,36,4551.24
-170,36,4531.83
-168,36,4508.28
-166,36,4480.71
-164,36,4449.24
-162,36,4414.02
-160,36,4375.23
-158,36,4333.05
-156,36,4287.69
-154,36,4239.36
-152,36,4188.29
-150,36,4134.74
-148,36,4078.96
-146,36,4021.23
-144,36,3961.82
-142,36,3901.04
-140,36,3839.17
-138,36,3776.52
-136,36,3713.4
-134,36,3650.12
-132,36,3586.98
-130,36,3524.31
-128,36,3462.41
-126,36,3401.57
-124,36,3342.11
-122,36,3284.31
-120,36,3228.45
-118,36,3174.82
-116,36,3123.66
-114,36,3075.23
-112,36,3029.76
-110,36,2987.48
-108,36,2948.59
-106,36,2913.27
-104,36,2881.7
-102,36,2854.03
-100,36,2830.38
-98,36,2810.88
-96,36,2795.62
-94,36,2784.66
-92,36,2778.07
-90,36,2775.87
-88,36,2778.07
-86,36,2784.66
-84,36,2795.61
-82,36,2810.88
-80,36,2830.38
-78,36,2854.02
-76,36,2881.69
-74,36,2913.26
-72,36,2948.57
-70,36,2987.47
-68,36,3029.75
-66,36,3075.21
-64,36,3123.64
-62,36,3174.79
-60,36,3228.43
-58,36,3284.28
-56,36,3342.08
-54,36,3401.54
-52,36,3462.38
-50,36,3524.28
-48,36,3586.95
-46,36,3650.09
-44,36,3713.37
-42,36,3776.49
-40,36,3839.14
-38,36,3901
-36,36,3961.79
-34,36,4021.19
-32,36,4078.92
-30,36,4134.7
-28,36,4188.25
-26,36,4239.32
-24,36,4287.65
-22,36,4333.02
-20,36,4375.2
-18,36,4413.99
-16,36,4449.2
-14,36,4480.67
-12,36,4508.25
-10,36,4531.8
-8,36,4551.21
-6,36,4566.39
-4,36,4577.26
-2,36,4583.79
0,36,4585.92
2,36,4583.66
4,36,4577.01
6,36,4566.01
8,36,4550.71
10,36,4531.17
12,36,4507.5
14,36,4479.81
16,36,4448.22
18,36,4412.88
20,36,4373.98
22,36,4331.68
24,36,4286.2
26,36,4237.76
28,36,4186.58
30,36,4132.92
32,36,4077.04
34,36,4019.2
36,36,3959.7
38,36,3898.82
40,36,3836.86
42,36,3774.12
44,36,3710.91
46,36,3647.54
48,36,3584.33
50,36,3521.58
52,36,3459.6
54,36,3398.69
56,36,3339.16
58,36,3281.3
60,36,3225.38
62,36,3171.69
64,36,3120.47
66,36,3071.99
68,36,3026.48
70,36,2984.16
72,36,2945.23
74,36,2909.88
76,36,2878.28
78,36,2850.57
80,36,2826.91
82,36,2807.39
84,36,2792.11
86,36,2781.14
88,36,2774.54
90,36,2772.34
92,36,2774.54
94,36,2781.14
96,36,2792.11
98,36,2807.39
100,36,2826.9
102,36,2850.57
104,36,2878.27
106,36,2909.87
108,36,2945.22
110,36,2984.15
112,36,3026.48
114,36,3071.99
116,36,3120.47
118,36,3171.68
120,36,3225.37
122,36,3281.29
124,36,3339.15
126,36,3398.68
128,36,3459.59
130,36,3521.57
132,36,3584.32
134,36,3647.54
136,36,3710.9
138,36,3774.11
140,36,3836.85
142,36,3898.81
144,36,3959.7
146,36,4019.2
148,36,4077.04
150,36,4132.92
152,36,4186.58
154,36,4237.76
156,36,4286.21
158,36,4331.69
160,36,4373.98
162,36,4412.89
164,36,4448.23
166,36,4479.82
168,36,4507.52
170,36,4531.19
172,36,4550.73
174,36,4566.03
176,36,4577.03
178,36,4583.68
180,36,4585.94
-180,38,4531.1
-178,38,4528.78
-176,38,4521.72
-174,38,4509.95
-172,38,4493.52
-170,38,4472.51
-168,38,4447.03
-166,38,4417.18
-164,38,4383.12
-162,38,4345.01
-160,38,4303.02
-158,38,4257.37
-156,38,4208.27
-154,38,4155.95
-152,38,4100.68
-150,38,4042.71
-148,38,3982.34
-146,38,3919.85
-144,38,3855.56
-142,38,3789.77
-140,38,3722.81
-138,38,3655
-136,38,3586.69
-134,38,3518.21
-132,38,3449.9
-130,38,3382.09
-128,38,3315.11
-126,38,3249.3
-124,38,3184.98
-122,38,3122.46
-120,38,3062.05
-118,38,3004.04
-116,38,2948.73
-114,38,2896.37
-112,38,2847.22
-110,38,2801.51
-108,38,2759.47
-106,38,2721.3
-104,38,2687.19
-102,38,2657.28
-100,38,2631.74
-98,38,2610.67
-96,38,2594.17
-94,38,2582.34
-92,38,2575.21
-90,38,2572.83
-88,38,2575.21
-86,38,2582.33
-84,38,2594.17
-82,38,2610.66
-80,38,2631.73
-78,38,2657.27
-76,38,2687.17
-74,38,2721.29
-72,38,2759.46
-70,38,2801.49
-68,38,2847.2
-66,38,2896.35
-64,38,2948.7
-62,38,3004.02
-60,38,3062.02
-58,38,3122.43
-56,38,3184.95
-54,38,3249.27
-52,38,3315.08
-50,38,3382.05
-48,38,3449.87
-46,38,3518.18
-44,38,3586.66
-42,38,3654.97
-40,38,3722.77
-38,38,3789.73
-36,38,3855.52
-34,38,3919.82
-32,38,3982.3
-30,38,4042.68
-28,38,4100.64
-26,38,4155.92
-24,38,4208.23
-22,38,4257.34
-20,38,4302.99
-18,38,4344.97
-16,38,4383.09
-14,38,4417.15
-12,38,4447
-10,38,4472.48
-8,38,4493.49
-6,38,4509.92
-4,38,4521.7
-2,38,4528.76
0,38,4531.07
2,38,4528.63
4,38,4521.44
6,38,4509.54
8,38,4492.99
10,38,4471.85
12,38,4446.24
14,38,4416.27
16,38,4382.09
18,38,4343.86
20,38,4301.75
22,38,4255.98
24,38,4206.77
26,38,4154.34
28,38,4098.95
30,38,4040.88
32,38,3980.4
34,38,3917.81
36,38,3853.42
38,38,3787.53
40,38,3720.47
42,38,3652.58
44,38,3584.18
46,38,3515.62
48,38,3447.22
50,38,3379.33
52,38,3312.28
54,38,3246.39
56,38,3182
58,38,3119.42
60,38,3058.95
62,38,3000.89
64,38,2945.52
66,38,2893.1
68,38,2843.91
70,38,2798.16
72,38,2756.08
74,38,2717.88
76,38,2683.73
78,38,2653.8
80,38,2628.23
82,38,2607.14
84,38,2590.63
86,38,2578.79
88,38,2571.66
90,38,2569.28
92,38,2571.66
94,38,2578.79
96,38,2590.63
98,38,2607.14
100,38,2628.22
102,38,2653.79
104,38,2683.72
106,38,2717.87
108,38,2756.07
110,38,2798.15
112,38,2843.9
114,38,2893.09
116,38,2945.51
118,38,3000.88
120,38,3058.94
122,38,3119.41
124,38,3181.99
126,38,3246.38
128,38,3312.27
130,38,3379.32
132,38,3447.21
134,38,3515.61
136,38,3584.18
138,38,3652.57
140,38,3720.47
142,38,3787.52
144,38,3853.41
146,38,3917.81
148,38,3980.4
150,38,4040.88
152,38,4098.96
154,38,4154.34
156,38,4206.77
158,38,4255.99
160,38,4301.76
162,38,4343.87
164,38,4382.1
166,38,4416.29
168,38,4446.26
170,38,4471.87
172,38,4493
174,38,4509.56
176,38,4521.46
178,38,4528.65
180,38,4531.1
-180,40,4474.13
-178,40,4471.64
-176,40,4464.05
-174,40,4451.39
-172,40,4433.73
-170,40,4411.15
-168,40,4383.76
-166,40,4351.68
-164,40,4315.07
-162,40,4274.1
-160,40,4228.97
-158,40,4179.9
-156,40,4127.12
-154,40,4070.88
-152,40,4011.47
-150,40,3949.16
-148,40,3884.27
-146,40,3817.1
-144,40,3747.99
-142,40,3677.28
-140,40,3605.31
-138,40,3532.45
-136,40,3459.04
-134,40,3385.45
-132,40,3312.04
-130,40,3239.19
-128,40,3167.23
-126,40,3096.54
-124,40,3027.45
-122,40,2960.31
-120,40,2895.44
-118,40,2833.16
-116,40,2773.77
-114,40,2717.57
-112,40,2664.81
-110,40,2615.76
-108,40,2570.65
-106,40,2529.7
-104,40,2493.09
-102,40,2461.01
-100,40,2433.61
-98,40,2411.01
-96,40,2393.32
-94,40,2380.63
-92,40,2372.99
-90,40,2370.43
-88,40,2372.98
-86,40,2380.62
-84,40,2393.32
-82,40,2411
-80,40,2433.6
-78,40,2461
-76,40,2493.08
-74,40,2529.68
-72,40,2570.63
-70,40,2615.74
-68,40,2664.79
-66,40,2717.54
-64,40,2773.75
-62,40,2833.13
-60,40,2895.41
-58,40,2960.28
-56,40,3027.42
-54,40,3096.51
-52,40,3167.2
-50,40,3239.15
-48,40,3312.01
-46,40,3385.41
-44,40,3459
-42,40,3532.41
-40,40,3605.28
-38,40,3677.24
-36,40,3747.96
-34,40,3817.06
-32,40,3884.23
-30,40,3949.13
-28,40,4011.43
-26,40,4070.85
-24,40,4127.08
-22,40,4179.86
-20,40,4228.94
-18,40,4274.06
-16,40,4315.03
-14,40,4351.64
-12,40,4383.72
-10,40,4411.12
-8,40,4433.7
-6,40,4451.37
-4,40,4464.02
-2,40,4471.62
0,40,4474.11
2,40,4471.49
4,40,4463.77
6,40,4450.99
8,40,4433.2
10,40,4410.49
12,40,4382.97
14,40,4350.77
16,40,4314.04
18,40,4272.95
20,40,4227.7
22,40,4178.51
24,40,4125.62
26,40,4069.27
28,40,4009.74
30,40,3947.33
32,40,3882.33
34,40,3815.06
36,40,3745.85
38,40,3675.04
40,40,3602.98
42,40,3530.02
44,40,3456.52
46,40,3382.85
48,40,3309.36
50,40,3236.43
52,40,3164.4
54,40,3093.63
56,40,3024.47
58,40,2957.26
60,40,2892.33
62,40,2830
64,40,2770.55
66,40,2714.3
68,40,2661.49
70,40,2612.4
72,40,2567.25
74,40,2526.26
76,40,2489.63
78,40,2457.52
80,40,2430.09
82,40,2407.47
84,40,2389.77
86,40,2377.07
88,40,2369.42
90,40,2366.87
92,40,2369.42
94,40,2377.06
96,40,2389.77
98,40,2407.47
100,40,2430.09
102,40,2457.51
104,40,2489.62
106,40,2526.25
108,40,2567.24
110,40,2612.39
112,40,2661.48
114,40,2714.29
116,40,2770.54
118,40,2829.98
120,40,2892.32
122,40,2957.25
124,40,3024.46
126,40,3093.62
128,40,3164.39
130,40,3236.42
132,40,3309.35
134,40,3382.84
136,40,3456.52
138,40,3530.01
140,40,3602.97
142,40,3675.04
144,40,3745.85
146,40,3815.06
148,40,3882.33
150,40,3947.33
152,40,4009.74
154,40,4069.27
156,40,4125.62
158,40,4178.52
160,40,4227.71
162,40,4272.96
164,40,4314.05
166,40,4350.78
168,40,4382.98
170,40,4410.51
172,40,4433.22
174,40,4451.01
176,40,4463.79
178,40,4471.51
180,40,4474.13
-180,42,4415.15
-178,42,4412.48
-176,42,4404.37
-174,42,4390.85
-172,42,4371.99
-170,42,4347.87
-168,42,4318.61
-166,42,4284.35
-164,42,4245.24
-162,42,4201.49
-160,42,4153.29
-158,42,4100.88
-156,42,4044.51
-154,42,3984.45
-152,42,3920.99
-150,42,3854.44
-148,42,3785.13
-146,42,3713.4
-144,42,3639.6
-142,42,3564.08
-140,42,3487.23
-138,42,3409.42
-136,42,3331.04
-134,42,3252.48
-132,42,3174.12
-130,42,3096.35
-128,42,3019.55
-126,42,2944.1
-124,42,2870.38
-122,42,2798.75
-120,42,2729.54
-118,42,2663.11
-116,42,2599.78
-114,42,2539.84
-112,42,2483.59
-110,42,2431.3
-108,42,2383.22
-106,42,2339.57
-104,42,2300.56
-102,42,2266.38
-100,42,2237.18
-98,42,2213.1
-96,42,2194.26
-94,42,2180.74
-92,42,2172.6
-90,42,2169.88
-88,42,2172.6
-86,42,2180.73
-84,42,2194.25
-82,42,2213.1
-80,42,2237.17
-78,42,2266.37
-76,42,2300.55
-74,42,2339.56
-72,42,2383.2
-70,42,2431.29
-68,42,2483.57
-66,42,2539.82
-64,42,2599.75
-62,42,2663.09
-60,42,2729.52
-58,42,2798.72
-56,42,2870.35
-54,42,2944.07
-52,42,3019.52
-50,42,3096.31
-48,42,3174.08
-46,42,3252.44
-44,42,3331.01
-42,42,3409.39
-40,42,3487.19
-38,42,3564.04
-36,42,3639.56
-34,42,3713.36
-32,42,3785.09
-30,42,3854.4
-28,42,3920.95
-26,42,3984.41
-24,42,4044.47
-22,42,4100.84
-20,42,4153.25
-18,42,4201.45
-16,42,4245.21
-14,42,4284.31
-12,42,4318.58
-10,42,4347.84
-8,42,4371.96
-6,42,4390.82
-4,42,4404.34
-2,42,4412.46
0,42,4415.12
2,42,4412.33
4,42,4404.09
6,42,4390.44
8,42,4371.46
10,42,4347.21
12,42,4317.83
14,42,4283.44
16,42,4244.22
18,42,4200.34
20,42,4152.03
22,42,4099.5
24,42,4043.01
26,42,3982.84
28,42,3919.27
30,42,3852.62
32,42,3783.21
34,42,3711.37
36,42,3637.47
38,42,3561.86
40,42,3484.91
42,42,3407.01
44,42,3328.54
46,42,3249.89
48,42,3171.45
50,42,3093.6
52,42,3016.73
54,42,2941.21
56,42,2867.42
58,42,2795.72
60,42,2726.45
62,42,2659.97
64,42,2596.58
66,42,2536.59
68,42,2480.29
70,42,2427.96
72,42,2379.83
74,42,2336.15
76,42,2297.11
78,42,2262.9
80,42,2233.68
82,42,2209.58
84,42,2190.72
86,42,2177.19
88,42,2169.04
90,42,2166.32
92,42,2169.04
94,42,2177.19
96,42,2190.72
98,42,2209.58
100,42,2233.67
102,42,2262.89
104,42,2297.1
106,42,2336.14
108,42,2379.83
110,42,2427.95
112,42,2480.28
114,42,2536.58
116,42,2596.56
118,42,2659.95
120,42,2726.44
122,42,2795.71
124,42,2867.41
126,42,2941.2
128,42,3016.72
130,42,3093.59
132,42,3171.44
134,42,3249.88
136,42,3328.54
138,42,3407
140,42,3484.9
142,42,3561.85
144,42,3637.46
146,42,3711.37
148,42,3783.2
150,42,3852.62
152,42,3919.27
154,42,3982.84
156,42,4043.02
158,42,4099.5
160,42,4152.03
162,42,4200.35
164,42,4244.23
166,42,4283.45
168,42,4317.84
170,42,4347.23
172,42,4371.47
174,42,4390.46
176,42,4404.11
178,42,4412.35
180,42,4415.15
-180,44,4354.22
-178,44,4351.39
-176,44,4342.77
-174,44,4328.42
-172,44,4308.39
-170,44,4282.78
-168,44,4251.71
-166,44,4215.34
-164,44,4173.82
-162,44,4127.36
-160,44,4076.19
-158,44,4020.54
-156,44,3960.69
-154,44,3896.92
-152,44,3829.55
-150,44,3758.9
-148,44,3685.31
-146,44,3609.16
-144,44,3530.81
-142,44,3450.65
-140,44,3369.07
-138,44,3286.49
-136,44,3203.31
-134,44,3119.93
-132,44,3036.78
-130,44,2954.27
-128,44,2872.8
-126,44,2792.77
-124,44,2714.59
-122,44,2638.62
-120,44,2565.25
-118,44,2494.83
-116,44,2427.7
-114,44,2364.18
-112,44,2304.58
-110,44,2249.18
-108,44,2198.24
-106,44,2152.01
-104,44,2110.7
-102,44,2074.5
-100,44,2043.59
-98,44,2018.1
-96,44,1998.15
-94,44,1983.83
-92,44,1975.22
-90,44,1972.34
-88,44,1975.21
-86,44,1983.83
-84,44,1998.14
-82,44,2018.09
-80,44,2043.58
-78,44,2074.49
-76,44,2110.69
-74,44,2152
-72,44,2198.23
-70,44,2249.16
-68,44,2304.56
-66,44,2364.16
-64,44,2427.67
-62,44,2494.8
-60,44,2565.23
-58,44,2638.59
-56,44,2714.56
-54,44,2792.74
-52,44,2872.77
-50,44,2954.23
-48,44,3036.75
-46,44,3119.89
-44,44,3203.27
-42,44,3286.45
-40,44,3369.04
-38,44,3450.61
-36,44,3530.77
-34,44,3609.12
-32,44,3685.27
-30,44,3758.86
-28,44,3829.51
-26,44,3896.88
-24,44,3960.65
-22,44,4020.5
-20,44,4076.15
-18,44,4127.33
-16,44,4173.78
-14,44,4215.3
-12,44,4251.68
-10,44,4282.75
-8,44,4308.36
-6,44,4328.39
-4,44,4342.75
-2,44,4351.36
0,44,4354.2
2,44,4351.24
4,44,4342.5
6,44,4328.02
8,44,4307.86
10,44,4282.13
12,44,4250.94
14,44,4214.44
16,44,4172.81
18,44,4126.23
20,44,4074.94
22,44,4019.18
24,44,3959.22
26,44,3895.34
28,44,3827.86
30,44,3757.1
32,44,3683.41
34,44,3607.16
36,44,3528.71
38,44,3448.45
40,44,3366.78
42,44,3284.11
44,44,3200.84
46,44,3117.38
48,44,3034.15
50,44,2951.56
52,44,2870.01
54,44,2789.92
56,44,2711.66
58,44,2635.63
60,44,2562.2
62,44,2491.72
64,44,2424.53
66,44,2360.96
68,44,2301.31
70,44,2245.87
72,44,2194.89
74,44,2148.63
76,44,2107.28
78,44,2071.06
80,44,2040.12
82,44,2014.61
84,44,1994.64
86,44,1980.32
88,44,1971.7
90,44,1968.82
92,44,1971.69
94,44,1980.32
96,44,1994.64
98,44,2014.6
100,44,2040.11
102,44,2071.05
104,44,2107.28
106,44,2148.62
108,44,2194.88
110,44,2245.86
112,44,2301.3
114,44,2360.95
116,44,2424.52
118,44,2491.71
120,44,2562.19
122,44,2635.62
124,44,2711.65
126,44,2789.9
128,44,2870
130,44,2951.55
132,44,3034.14
134,44,3117.37
136,44,3200.83
138,44,3284.1
140,44,3366.78
142,44,3448.45
144,44,3528.7
146,44,3607.15
148,44,3683.41
150,44,3757.1
152,44,3827.86
154,44,3895.34
156,44,3959.22
158,44,4019.19
160,44,4074.95
162,44,4126.24
164,44,4172.82
166,44,4214.46
168,44,4250.96
170,44,4282.15
172,44,4307.88
174,44,4328.04
176,44,4342.52
178,44,4351.26
180,44,4354.22
-180,46,4291.45
-178,46,4288.45
-176,46,4279.35
-174,46,4264.19
-172,46,4243.04
-170,46,4216
-168,46,4183.2
-166,46,4144.79
-164,46,4100.95
-162,46,4051.9
-160,46,3997.87
-158,46,3939.11
-156,46,3875.92
-154,46,3808.59
-152,46,3737.45
-150,46,3662.86
-148,46,3585.17
-146,46,3504.78
-144,46,3422.07
-142,46,3337.45
-140,46,3251.34
-138,46,3164.18
-136,46,3076.39
-134,46,2988.42
-132,46,2900.69
-130,46,2813.64
-128,46,2727.7
-126,46,2643.3
-124,46,2560.85
-122,46,2480.76
-120,46,2403.42
-118,46,2329.19
-116,46,2258.45
-114,46,2191.52
-112,46,2128.74
-110,46,2070.38
-108,46,2016.74
-106,46,1968.06
-104,46,1924.57
-102,46,1886.46
-100,46,1853.92
-98,46,1827.09
-96,46,1806.09
-94,46,1791.03
-92,46,1781.96
-90,46,1778.93
-88,46,1781.96
-86,46,1791.02
-84,46,1806.09
-82,46,1827.08
-80,46,1853.91
-78,46,1886.45
-76,46,1924.55
-74,46,1968.04
-72,46,2016.72
-70,46,2070.36
-68,46,2128.71
-66,46,2191.5
-64,46,2258.42
-62,46,2329.17
-60,46,2403.39
-58,46,2480.73
-56,46,2560.82
-54,46,2643.27
-52,46,2727.67
-50,46,2813.6
-48,46,2900.65
-46,46,2988.38
-44,46,3076.36
-42,46,3164.14
-40,46,3251.31
-38,46,3337.41
-36,46,3422.03
-34,46,3504.74
-32,46,3585.13
-30,46,3662.82
-28,46,3737.41
-26,46,3808.55
-24,46,3875.88
-22,46,3939.07
-20,46,3997.83
-18,46,4051.86
-16,46,4100.92
-14,46,4144.75
-12,46,4183.16
-10,46,4215.97
-8,46,4243.01
-6,46,4264.16
-4,46,4279.32
-2,46,4288.43
0,46,4291.42
2,46,4288.3
4,46,4279.08
6,46,4263.8
8,46,4242.53
10,46,4215.36
12,46,4182.44
14,46,4143.91
16,46,4099.96
18,46,4050.79
20,46,3996.65
22,46,3937.78
24,46,3874.47
26,46,3807.04
28,46,3735.8
30,46,3661.1
32,46,3583.31
34,46,3502.82
36,46,3420.01
38,46,3335.3
40,46,3249.1
42,46,3161.85
44,46,3073.98
46,46,2985.92
48,46,2898.1
50,46,2810.98
52,46,2724.97
54,46,2640.5
56,46,2557.98
58,46,2477.82
60,46,2400.42
62,46,2326.14
64,46,2255.34
66,46,2188.36
68,46,2125.52
70,46,2067.13
72,46,2013.45
74,46,1964.73
76,46,1921.2
78,46,1883.07
80,46,1850.5
82,46,1823.66
84,46,1802.64
86,46,1787.57
88,46,1778.5
90,46,1775.47
92,46,1778.5
94,46,1787.57
96,46,1802.64
98,46,1823.65
100,46,1850.5
102,46,1883.06
104,46,1921.2
106,46,1964.72
108,46,2013.44
110,46,2067.12
112,46,2125.51
114,46,2188.35
116,46,2255.32
118,46,2326.12
120,46,2400.41
122,46,2477.81
124,46,2557.97
126,46,2640.48
128,46,2724.96
130,46,2810.97
132,46,2898.09
134,46,2985.9
136,46,3073.97
138,46,3161.84
140,46,3249.09
142,46,3335.29
144,46,3420
146,46,3502.81
148,46,3583.31
150,46,3661.1
152,46,3735.8
154,46,3807.04
156,46,3874.48
158,46,3937.78
160,46,3996.65
162,46,4050.8
164,46,4099.97
166,46,4143.92
168,46,4182.46
170,46,4215.38
172,46,4242.54
174,46,4263.82
176,46,4279.1
178,46,4288.33
180,46,4291.45
-180,48,4226.9
-178,48,4223.75
-176,48,4214.19
-174,48,4198.26
-172,48,4176.04
-170,48,4147.64
-168,48,4113.18
-166,48,4072.83
-164,48,4026.79
-162,48,3975.27
-160,48,3918.51
-158,48,3856.8
-156,48,3790.42
-154,48,3719.71
-152,48,3644.99
-150,48,3566.65
-148,48,3485.06
-146,48,3400.63
-144,48,3313.78
-142,48,3224.93
-140,48,3134.52
-138,48,3043.02
-136,48,2950.86
-134,48,2858.52
-132,48,2766.45
-130,48,2675.11
-128,48,2584.94
-126,48,2496.41
-124,48,2409.94
-122,48,2325.95
-120,48,2244.86
-118,48,2167.05
-116,48,2092.9
-114,48,2022.77
-112,48,1956.99
-110,48,1895.87
-108,48,1839.68
-106,48,1788.71
-104,48,1743.17
-102,48,1703.27
-100,48,1669.21
-98,48,1641.13
-96,48,1619.15
-94,48,1603.39
-92,48,1593.9
-90,48,1590.73
-88,48,1593.9
-86,48,1603.38
-84,48,1619.15
-82,48,1641.12
-80,48,1669.2
-78,48,1703.26
-76,48,1743.15
-74,48,1788.69
-72,48,1839.67
-70,48,1895.85
-68,48,1956.97
-66,48,2022.75
-64,48,2092.88
-62,48,2167.02
-60,48,2244.83
-58,48,2325.92
-56,48,2409.9
-54,48,2496.38
-52,48,2584.91
-50,48,2675.07
-48,48,2766.41
-46,48,2858.48
-44,48,2950.82
-42,48,3042.98
-40,48,3134.48
-38,48,3224.89
-36,48,3313.74
-34,48,3400.59
-32,48,3485.02
-30,48,3566.61
-28,48,3644.95
-26,48,3719.67
-24,48,3790.38
-22,48,3856.76
-20,48,3918.48
-18,48,3975.23
-16,48,4026.75
-14,48,4072.8
-12,48,4113.15
-10,48,4147.6
-8,48,4176.01
-6,48,4198.23
-4,48,4214.16
-2,48,4223.72
0,48,4226.88
2,48,4223.6
4,48,4213.92
6,48,4197.88
8,48,4175.54
10,48,4147.02
12,48,4112.45
14,48,4071.99
16,48,4025.83
18,48,3974.19
20,48,3917.33
22,48,3855.51
24,48,3789.02
26,48,3718.2
28,48,3643.38
30,48,3564.94
32,48,3483.25
34,48,3398.73
36,48,3311.78
38,48,3222.83
40,48,3132.34
42,48,3040.75
44,48,2948.51
46,48,2856.08
48,48,2763.93
50,48,2672.52
52,48,2582.28
54,48,2493.68
56,48,2407.14
58,48,2323.08
60,48,2241.93
62,48,2164.07
64,48,2089.87
66,48,2019.68
68,48,1953.86
70,48,1892.69
72,48,1836.46
74,48,1785.45
76,48,1739.88
78,48,1699.96
80,48,1665.87
82,48,1637.77
84,48,1615.78
86,48,1600.01
88,48,1590.51
90,48,1587.34
92,48,1590.51
94,48,1600
96,48,1615.78
98,48,1637.77
100,48,1665.87
102,48,1699.95
104,48,1739.87
106,48,1785.44
108,48,1836.45
110,48,1892.68
112,48,1953.84
114,48,2019.67
116,48,2089.85
118,48,2164.05
120,48,2241.92
122,48,2323.07
124,48,2407.12
126,48,2493.66
128,48,2582.27
130,48,2672.5
132,48,2763.92
134,48,2856.07
136,48,2948.5
138,48,3040.74
140,48,3132.33
142,48,3222.83
144,48,3311.77
146,48,3398.72
148,48,3483.25
150,48,3564.94
152,48,3643.38
154,48,3718.2
156,48,3789.02
158,48,3855.51
160,48,3917.33
162,48,3974.2
164,48,4025.84
166,48,4072
168,48,4112.46
170,48,4147.03
172,48,4175.56
174,48,4197.9
176,48,4213.94
178,48,4223.63
180,48,4226.9
-180,50,4160.65
-178,50,4157.35
-176,50,4147.36
-174,50,4130.71
-172,50,4107.48
-170,50,4077.79
-168,50,4041.78
-166,50,3999.61
-164,50,3951.48
-162,50,3897.63
-160,50,3838.31
-158,50,3773.81
-156,50,3704.43
-154,50,3630.53
-152,50,3552.45
-150,50,3470.57
-148,50,3385.31
-146,50,3297.09
-144,50,3206.34
-142,50,3113.51
-140,50,3019.07
-138,50,2923.48
-136,50,2827.23
-134,50,2730.8
-132,50,2634.66
-130,50,2539.3
-128,50,2445.19
-126,50,2352.79
-124,50,2262.55
-122,50,2174.93
-120,50,2090.35
-118,50,2009.21
-116,50,1931.9
-114,50,1858.79
-112,50,1790.23
-110,50,1726.53
-108,50,1668
-106,50,1614.89
-104,50,1567.46
-102,50,1525.92
-100,50,1490.45
-98,50,1461.21
-96,50,1438.33
-94,50,1421.92
-92,50,1412.04
-90,50,1408.75
-88,50,1412.04
-86,50,1421.92
-84,50,1438.33
-82,50,1461.2
-80,50,1490.43
-78,50,1525.9
-76,50,1567.44
-74,50,1614.87
-72,50,1667.98
-70,50,1726.51
-68,50,1790.2
-66,50,1858.76
-64,50,1931.87
-62,50,2009.18
-60,50,2090.32
-58,50,2174.9
-56,50,2262.52
-54,50,2352.75
-52,50,2445.15
-50,50,2539.26
-48,50,2634.62
-46,50,2730.76
-44,50,2827.19
-42,50,2923.44
-40,50,3019.02
-38,50,3113.47
-36,50,3206.3
-34,50,3297.05
-32,50,3385.27
-30,50,3470.53
-28,50,3552.4
-26,50,3630.49
-24,50,3704.39
-22,50,3773.77
-20,50,3838.27
-18,50,3897.59
-16,50,3951.44
-14,50,3999.57
-12,50,4041.74
-10,50,4077.76
-8,50,4107.45
-6,50,4130.68
-4,50,4147.33
-2,50,4157.33
0,50,4160.63
2,50,4157.22
4,50,4147.1
6,50,4130.34
8,50,4107
10,50,4077.2
12,50,4041.07
14,50,3998.79
16,50,3950.56
18,50,3896.6
20,50,3837.17
22,50,3772.56
24,50,3703.09
26,50,3629.08
28,50,3550.9
30,50,3468.93
32,50,3383.57
34,50,3295.25
36,50,3204.41
38,50,3111.49
40,50,3016.96
42,50,2921.29
44,50,2824.96
46,50,2728.45
48,50,2632.23
