Phi[deg],Theta[deg],re(rEY)[mV]
18,84,1699.98
20,84,1713.94
22,84,1724.27
24,84,1730.93
26,84,1733.87
28,84,1733.04
30,84,1728.39
32,84,1719.85
34,84,1707.37
36,84,1690.89
38,84,1670.37
40,84,1645.8
42,84,1617.16
44,84,1584.47
46,84,1547.79
48,84,1507.2
50,84,1462.8
52,84,1414.76
54,84,1363.26
56,84,1308.53
58,84,1250.83
60,84,1190.46
62,84,1127.76
64,84,1063.08
66,84,996.803
68,84,929.347
70,84,861.133
72,84,792.596
74,84,724.175
76,84,656.311
78,84,589.442
80,84,523.992
82,84,460.372
84,84,398.973
86,84,340.164
88,84,284.285
90,84,231.647
92,84,182.531
94,84,137.182
96,84,95.8118
98,84,58.5968
100,84,25.6794
102,84,-2.83204
104,84,-26.8614
106,84,-46.3631
108,84,-61.3204
110,84,-71.7424
112,84,-77.6617
114,84,-79.1315
116,84,-76.223
118,84,-69.0229
120,84,-57.6301
122,84,-42.1542
124,84,-22.7129
126,84,0.569139
128,84,27.5621
130,84,58.1314
132,84,92.1383
134,84,129.439
136,84,169.886
138,84,213.326
140,84,259.596
142,84,308.528
144,84,359.942
146,84,413.645
148,84,469.433
150,84,527.084
152,84,586.36
154,84,647.006
156,84,708.746
158,84,771.287
160,84,834.314
162,84,897.496
164,84,960.482
166,84,1022.91
168,84,1084.39
170,84,1144.55
172,84,1202.97
174,84,1259.27
176,84,1313.03
178,84,1363.86
180,84,1411.37
-180,86,1366.72
-178,86,1412.38
-176,86,1454.11
-174,86,1491.58
-172,86,1524.47
-170,86,1552.52
-168,86,1575.47
-166,86,1593.13
-164,86,1605.35
-162,86,1612.01
-160,86,1613.04
-158,86,1608.45
-156,86,1598.24
-154,86,1582.52
-152,86,1561.4
-150,86,1535.07
-148,86,1503.72
-146,86,1467.62
-144,86,1427.05
-142,86,1382.31
-140,86,1333.74
-138,86,1281.68
-136,86,1226.5
-134,86,1168.56
-132,86,1108.22
-130,86,1045.84
-128,86,981.771
-126,86,916.342
-124,86,849.871
-122,86,782.658
-120,86,714.982
-118,86,647.098
-116,86,579.246
-114,86,511.644
-112,86,444.494
-110,86,377.984
-108,86,312.292
-106,86,247.587
-104,86,184.037
-102,86,121.808
-100,86,61.0705
-98,86,2.00391
-96,86,-55.2034
-94,86,-110.35
-92,86,-163.22
-90,86,-213.581
-88,86,-261.188
-86,86,-305.777
-84,86,-347.074
-82,86,-384.795
-80,86,-418.646
-78,86,-448.334
-76,86,-473.566
-74,86,-494.058
-72,86,-509.54
-70,86,-519.763
-68,86,-524.502
-66,86,-523.569
-64,86,-516.813
-62,86,-504.129
-60,86,-485.459
-58,86,-460.803
-56,86,-430.214
-54,86,-393.807
-52,86,-351.754
-50,86,-304.287
-48,86,-251.696
-46,86,-194.325
-44,86,-132.565
-42,86,-66.8558
-40,86,2.32843
-38,86,74.4815
-36,86,149.075
-34,86,225.565
-32,86,303.402
-30,86,382.041
-28,86,460.943
-26,86,539.591
-24,86,617.492
-22,86,694.182
-20,86,769.236
-18,86,842.269
-16,86,912.937
-14,86,980.944
-12,86,1046.04
-10,86,1108.01
-8,86,1166.7
-6,86,1221.98
-4,86,1273.77
-2,86,1322.02
0,86,1366.69
2,86,1407.8
4,86,1445.36
6,86,1479.4
8,86,1509.95
10,86,1537.06
12,86,1560.77
14,86,1581.1
16,86,1598.09
18,86,1611.73
20,86,1622.03
22,86,1628.98
24,86,1632.54
26,86,1632.67
28,86,1629.33
30,86,1622.44
32,86,1611.95
34,86,1597.79
36,86,1579.91
38,86,1558.25
40,86,1532.78
42,86,1503.49
44,86,1470.38
46,86,1433.49
48,86,1392.88
50,86,1348.67
52,86,1300.98
54,86,1249.99
56,86,1195.93
58,86,1139.03
60,86,1079.59
62,86,1017.93
64,86,954.392
66,86,889.365
68,86,823.245
70,86,756.448
72,86,689.402
74,86,622.541
76,86,556.3
78,86,491.109
80,86,427.388
82,86,365.542
84,86,305.956
86,86,248.991
88,86,194.981
90,86,144.23
92,86,97.0088
94,86,53.5558
96,86,14.073
98,86,-21.2725
100,86,-52.3483
102,86,-79.0562
104,86,-101.33
106,86,-119.135
108,86,-132.464
110,86,-141.335
112,86,-145.789
114,86,-145.888
116,86,-141.709
118,86,-133.344
120,86,-120.895
122,86,-104.475
124,86,-84.2005
126,86,-60.1951
128,86,-32.585
130,86,-1.49932
132,86,32.9305
134,86,70.5704
136,86,111.283
138,86,154.926
140,86,201.352
142,86,250.405
144,86,301.922
146,86,355.725
148,86,411.624
150,86,469.414
152,86,528.872
154,86,589.757
156,86,651.806
158,86,714.737
160,86,778.249
162,86,842.019
164,86,905.705
166,86,968.948
168,86,1031.37
170,86,1092.6
172,86,1152.22
174,86,1209.84
176,86,1265.07
178,86,1317.49
180,86,1366.72
-180,88,1321.53
-178,88,1368.66
-176,88,1412
-174,88,1451.21
-172,88,1485.98
-170,88,1516.04
-168,88,1541.14
-166,88,1561.07
-164,88,1575.7
-162,88,1584.89
-160,88,1588.58
-158,88,1586.77
-156,88,1579.48
-154,88,1566.79
-152,88,1548.83
-150,88,1525.78
-148,88,1497.85
-146,88,1465.28
-144,88,1428.36
-142,88,1387.39
-140,88,1342.7
-138,88,1294.64
-136,88,1243.55
-134,88,1189.8
-132,88,1133.74
-130,88,1075.72
-128,88,1016.06
-126,88,955.104
-124,88,893.14
-122,88,830.453
-120,88,767.304
-118,88,703.933
-116,88,640.557
-114,88,577.375
-112,88,514.569
-110,88,452.306
-108,88,390.742
-106,88,330.029
-104,88,270.311
-102,88,211.736
-100,88,154.458
-98,88,98.6366
-96,88,44.445
-94,88,-7.93025
-92,88,-58.2865
-90,88,-106.404
-88,88,-152.046
-86,88,-194.959
-84,88,-234.876
-82,88,-271.517
-80,88,-304.593
-78,88,-333.813
-76,88,-358.884
-74,88,-379.523
-72,88,-395.458
-70,88,-406.435
-68,88,-412.23
-66,88,-412.646
-64,88,-407.529
-62,88,-396.767
-60,88,-380.298
-58,88,-358.112
-56,88,-330.258
-54,88,-296.841
-52,88,-258.028
-50,88,-214.043
-48,88,-165.167
-46,88,-111.737
-44,88,-54.1368
-42,88,7.20331
-40,88,71.817
-38,88,139.207
-36,88,208.854
-34,88,280.226
-32,88,352.782
-30,88,425.988
-28,88,499.32
-26,88,572.271
-24,88,644.363
-22,88,715.149
-20,88,784.217
-18,88,851.2
-16,88,915.774
-14,88,977.658
-12,88,1036.62
-10,88,1092.48
-8,88,1145.08
-6,88,1194.34
-4,88,1240.17
-2,88,1282.57
0,88,1321.51
2,88,1357.02
4,88,1389.15
6,88,1417.93
8,88,1443.43
10,88,1465.71
12,88,1484.82
14,88,1500.8
16,88,1513.69
18,88,1523.52
20,88,1530.3
22,88,1534
24,88,1534.62
26,88,1532.11
28,88,1526.41
30,88,1517.48
32,88,1505.24
34,88,1489.62
36,88,1470.56
38,88,1448
40,88,1421.9
42,88,1392.22
44,88,1358.96
46,88,1322.15
48,88,1281.84
50,88,1238.12
52,88,1191.12
54,88,1140.99
56,88,1087.93
58,88,1032.19
60,88,974.033
62,88,913.777
64,88,851.759
66,88,788.346
68,88,723.927
70,88,658.91
72,88,593.713
74,88,528.762
76,88,464.484
78,88,401.301
80,88,339.626
82,88,279.855
84,88,222.365
86,88,167.509
88,88,115.614
90,88,66.9731
92,88,21.8498
94,88,-19.5285
96,88,-56.9693
98,88,-90.3157
100,88,-119.446
102,88,-144.272
104,88,-164.739
106,88,-180.821
108,88,-192.522
110,88,-199.868
112,88,-202.91
114,88,-201.715
116,88,-196.369
118,88,-186.966
120,88,-173.612
122,88,-156.422
124,88,-135.511
126,88,-111.001
128,88,-83.0139
130,88,-51.6716
132,88,-17.0979
134,88,20.583
136,88,61.2451
138,88,104.76
140,88,150.993
142,88,199.806
144,88,251.048
146,88,304.561
148,88,360.171
150,88,417.688
152,88,476.907
154,88,537.6
156,88,599.521
158,88,662.403
160,88,725.954
162,88,789.865
164,88,853.802
166,88,917.416
168,88,980.339
170,88,1042.19
172,88,1102.58
174,88,1161.1
176,88,1217.37
178,88,1270.98
180,88,1321.53
-180,90,1275.82
-178,90,1324.03
-176,90,1368.6
-174,90,1409.2
-172,90,1445.52
-170,90,1477.28
-168,90,1504.23
-166,90,1526.17
-164,90,1542.95
-162,90,1554.44
-160,90,1560.59
-158,90,1561.39
-156,90,1556.85
-154,90,1547.07
-152,90,1532.17
-150,90,1512.32
-148,90,1487.73
-146,90,1458.66
-144,90,1425.36
-142,90,1388.16
-140,90,1347.38
-138,90,1303.34
-136,90,1256.4
-134,90,1206.91
-132,90,1155.2
-130,90,1101.62
-128,90,1046.49
-126,90,990.107
-124,90,932.767
-122,90,874.731
-120,90,816.243
-118,90,757.523
-116,90,698.768
-114,90,640.158
-112,90,581.852
-110,90,523.998
-108,90,466.731
-106,90,410.18
-104,90,354.471
-102,90,299.732
-100,90,246.098
-98,90,193.711
-96,90,142.728
-94,90,93.3194
-92,90,45.6745
-90,90,-4.91144e-12
-88,90,-43.4783
-86,90,-84.5171
-84,90,-122.857
-82,90,-158.224
-80,90,-190.337
-78,90,-218.906
-76,90,-243.642
-74,90,-264.263
-72,90,-280.496
-70,90,-292.089
-68,90,-298.811
-66,90,-300.466
-64,90,-296.893
-62,90,-287.977
-60,90,-273.65
-58,90,-253.896
-56,90,-228.757
-54,90,-198.331
-52,90,-162.776
-50,90,-122.309
-48,90,-77.2039
-46,90,-27.7861
-44,90,25.5682
-42,90,82.4399
-40,90,142.372
-38,90,204.88
-36,90,269.454
-34,90,335.575
-32,90,402.715
-30,90,470.354
-28,90,537.982
-26,90,605.108
-24,90,671.268
-22,90,736.033
-20,90,799.01
-18,90,859.849
-16,90,918.244
-14,90,973.936
-12,90,1026.71
-10,90,1076.41
-8,90,1122.91
-6,90,1166.12
-4,90,1206.01
-2,90,1242.56
0,90,1275.8
2,90,1305.76
4,90,1332.51
6,90,1356.11
8,90,1376.65
10,90,1394.18
12,90,1408.79
14,90,1420.54
16,90,1429.47
18,90,1435.63
20,90,1439.02
22,90,1439.64
24,90,1437.48
26,90,1432.5
28,90,1424.65
30,90,1413.87
32,90,1400.08
34,90,1383.22
36,90,1363.22
38,90,1340
40,90,1313.51
42,90,1283.71
44,90,1250.59
46,90,1214.15
48,90,1174.44
50,90,1131.52
52,90,1085.52
54,90,1036.57
56,90,984.86
58,90,930.618
60,90,874.102
62,90,815.608
64,90,755.462
66,90,694.019
68,90,631.656
70,90,568.77
72,90,505.767
74,90,443.065
76,90,381.078
78,90,320.221
80,90,260.894
82,90,203.485
84,90,148.362
86,90,95.8684
88,90,46.3194
90,90,6.23658e-12
92,90,-42.8378
94,90,-81.9769
96,90,-117.235
98,90,-148.467
100,90,-175.562
102,90,-198.442
104,90,-217.063
106,90,-231.41
108,90,-241.495
110,90,-247.354
112,90,-249.047
114,90,-246.646
116,90,-240.243
118,90,-229.936
120,90,-215.835
122,90,-198.053
124,90,-176.706
126,90,-151.912
128,90,-123.787
130,90,-92.4466
132,90,-58.006
134,90,-20.5783
136,90,19.7227
138,90,62.7821
140,90,108.481
142,90,156.697
144,90,207.296
146,90,260.137
148,90,315.063
150,90,371.903
152,90,430.467
154,90,490.547
156,90,551.911
158,90,614.306
160,90,677.456
162,90,741.062
164,90,804.805
166,90,868.343
168,90,931.317
170,90,993.355
172,90,1054.07
174,90,1113.07
176,90,1169.96
178,90,1224.34
180,90,1275.82
-180,92,1229.59
-178,92,1278.49
-176,92,1323.93
-174,92,1365.56
-172,92,1403.08
-170,92,1436.22
-168,92,1464.71
-166,92,1488.38
-164,92,1507.05
-162,92,1520.62
-160,92,1529.01
-158,92,1532.22
-156,92,1530.27
-154,92,1523.25
-152,92,1511.28
-150,92,1494.54
-148,92,1473.22
-146,92,1447.57
-144,92,1417.87
-142,92,1384.42
-140,92,1347.53
-138,92,1307.53
-136,92,1264.76
-134,92,1219.56
-132,92,1172.27
-130,92,1123.19
-128,92,1072.64
-126,92,1020.92
-124,92,968.293
-122,92,915.004
-120,92,861.278
-118,92,807.317
-116,92,753.298
-114,92,699.379
-112,92,645.7
-110,92,592.386
-108,92,539.552
-106,92,487.306
-104,92,435.754
-102,92,385.006
-100,92,335.175
-98,92,286.388
-96,92,238.783
-94,92,192.516
-92,92,147.761
-90,92,104.711
-88,92,63.5807
-86,92,24.6019
-84,92,-11.975
-82,92,-45.8851
-80,92,-76.852
-78,92,-104.593
-76,92,-128.823
-74,92,-149.261
-72,92,-165.638
-70,92,-177.701
-68,92,-185.219
-66,92,-187.993
-64,92,-185.862
-62,92,-178.704
-60,92,-166.447
-58,92,-149.071
-56,92,-126.61
-54,92,-99.1566
-52,92,-66.8598
-50,92,-29.9278
-48,92,11.3757
-46,92,56.7342
-44,92,105.783
-42,92,158.114
-40,92,213.283
-38,92,270.817
-36,92,330.223
-34,92,390.993
-32,92,452.616
-30,92,514.587
-28,92,576.413
-26,92,637.62
-24,92,697.762
-22,92,756.429
-20,92,813.246
-18,92,867.883
-16,92,920.055
-14,92,969.524
-12,92,1016.1
-10,92,1059.63
-8,92,1100.03
-6,92,1137.22
-4,92,1171.2
-2,92,1201.97
0,92,1229.57
2,92,1254.06
4,92,1275.53
6,92,1294.05
8,92,1309.73
10,92,1322.65
12,92,1332.9
14,92,1340.55
16,92,1345.67
18,92,1348.31
20,92,1348.48
22,92,1346.19
24,92,1341.43
26,92,1334.17
28,92,1324.36
30,92,1311.94
32,92,1296.83
34,92,1278.95
36,92,1258.23
38,92,1234.59
40,92,1207.96
42,92,1178.3
44,92,1145.59
46,92,1109.8
48,92,1070.98
50,92,1029.17
52,92,984.476
54,92,937.027
56,92,886.994
58,92,834.584
60,92,780.042
62,92,723.649
64,92,665.717
66,92,606.586
68,92,546.62
70,92,486.201
72,92,425.724
74,92,365.592
76,92,306.21
78,92,247.978
80,92,191.287
82,92,136.512
84,92,84.011
86,92,34.1147
88,92,-12.8722
90,92,-56.6762
92,92,-97.0568
94,92,-133.808
96,92,-166.76
98,92,-195.778
100,92,-220.762
102,92,-241.646
104,92,-258.397
106,92,-271.008
108,92,-279.502
110,92,-283.924
112,92,-284.339
114,92,-280.828
116,92,-273.486
118,92,-262.417
120,92,-247.729
122,92,-229.537
124,92,-207.954
126,92,-183.095
128,92,-155.069
130,92,-123.986
132,92,-89.9501
134,92,-53.0632
136,92,-13.4262
138,92,28.8603
140,92,73.6935
142,92,120.966
144,92,170.564
146,92,222.361
148,92,276.222
150,92,331.991
152,92,389.499
154,92,448.553
156,92,508.939
158,92,570.421
160,92,632.737
162,92,695.603
164,92,758.712
166,92,821.733
168,92,884.319
170,92,946.106
172,92,1006.71
174,92,1065.76
176,92,1122.85
178,92,1177.59
180,92,1229.59
-180,94,1182.86
-178,94,1232.07
-176,94,1277.99
-174,94,1320.29
-172,94,1358.67
-170,94,1392.85
-168,94,1422.59
-166,94,1447.69
-164,94,1467.99
-162,94,1483.38
-160,94,1493.79
-158,94,1499.21
-156,94,1499.67
-154,94,1495.26
-152,94,1486.08
-150,94,1472.32
-148,94,1454.18
-146,94,1431.89
-144,94,1405.72
-142,94,1375.97
-140,94,1342.95
-138,94,1306.98
-136,94,1268.39
-134,94,1227.49
-132,94,1184.62
-130,94,1140.08
-128,94,1094.17
-126,94,1047.16
-124,94,999.295
-122,94,950.816
-120,94,901.922
-118,94,852.796
-116,94,803.594
-114,94,754.454
-112,94,705.495
-110,94,656.82
-108,94,608.525
-106,94,560.697
-104,94,513.422
-102,94,466.789
-100,94,420.894
-98,94,375.846
-96,94,331.765
-94,94,288.791
-92,94,247.083
-90,94,206.821
-88,94,168.205
-86,94,131.457
-84,94,96.8146
-82,94,64.5352
-80,94,34.8863
-78,94,8.14401
-76,94,-15.4126
-74,94,-35.5073
-72,94,-51.8733
-70,94,-64.2595
-68,94,-72.4372
-66,94,-76.2068
-64,94,-75.4042
-62,94,-69.9065
-60,94,-59.6375
-58,94,-44.5715
-56,94,-24.737
-54,94,-0.218983
-52,94,28.8408
-50,94,62.2439
-48,94,99.7367
-46,94,141.014
-44,94,185.723
-42,94,233.469
-40,94,283.823
-38,94,336.325
-36,94,390.497
-34,94,445.849
-32,94,501.889
-30,94,558.127
-28,94,614.089
-26,94,669.32
-24,94,723.396
-22,94,775.925
-20,94,826.553
-18,94,874.971
-16,94,920.915
-14,94,964.168
-12,94,1004.56
-10,94,1041.97
-8,94,1076.31
-6,94,1107.56
-4,94,1135.7
-2,94,1160.77
0,94,1182.84
2,94,1201.97
4,94,1218.28
6,94,1231.86
8,94,1242.82
10,94,1251.27
12,94,1257.32
14,94,1261.05
16,94,1262.53
18,94,1261.82
20,94,1258.95
22,94,1253.94
24,94,1246.78
26,94,1237.44
28,94,1225.88
30,94,1212.02
32,94,1195.79
34,94,1177.12
36,94,1155.91
38,94,1132.09
40,94,1105.58
42,94,1076.31
44,94,1044.26
46,94,1009.4
48,94,971.74
50,94,931.329
52,94,888.243
54,94,842.599
56,94,794.549
58,94,744.286
60,94,692.039
62,94,638.07
64,94,582.676
66,94,526.18
68,94,468.932
70,94,411.297
72,94,353.657
74,94,296.4
76,94,239.915
78,94,184.591
80,94,130.804
82,94,78.9169
84,94,29.2727
86,94,-17.8091
88,94,-62.0369
90,94,-103.15
92,94,-140.92
94,94,-175.153
96,94,-205.691
98,94,-232.412
100,94,-255.226
102,94,-274.08
104,94,-288.949
106,94,-299.838
108,94,-306.778
110,94,-309.822
112,94,-309.041
114,94,-304.524
116,94,-296.367
118,94,-284.678
120,94,-269.567
122,94,-251.146
124,94,-229.528
126,94,-204.82
128,94,-177.127
130,94,-146.549
132,94,-113.181
134,94,-77.113
136,94,-38.4319
138,94,2.77625
140,94,46.4247
142,94,92.4233
144,94,140.675
146,94,191.075
148,94,243.503
150,94,297.825
152,94,353.888
154,94,411.519
156,94,470.523
158,94,530.679
160,94,591.742
162,94,653.443
164,94,715.489
166,94,777.563
168,94,839.329
170,94,900.432
172,94,960.505
174,94,1019.17
176,94,1076.04
178,94,1130.73
180,94,1182.86
-180,96,1135.64
-178,96,1184.76
-176,96,1230.79
-174,96,1273.4
-172,96,1312.3
-170,96,1347.2
-168,96,1377.87
-166,96,1404.11
-164,96,1425.76
-162,96,1442.72
-160,96,1454.92
-158,96,1462.34
-156,96,1465.03
-154,96,1463.04
-152,96,1456.51
-150,96,1445.61
-148,96,1430.52
-146,96,1411.49
-144,96,1388.78
-142,96,1362.68
-140,96,1333.48
-138,96,1301.5
-136,96,1267.05
-134,96,1230.45
-132,96,1192
-130,96,1152.01
-128,96,1110.74
-126,96,1068.45
-124,96,1025.38
-122,96,981.746
-120,96,937.723
-118,96,893.474
-116,96,849.138
-114,96,804.831
-112,96,760.652
-110,96,716.685
-108,96,673.002
-106,96,629.672
-104,96,586.761
-102,96,544.34
-100,96,502.486
-98,96,461.287
-96,96,420.85
-94,96,381.297
-92,96,342.771
-90,96,305.438
-88,96,269.484
-86,96,235.118
-84,96,202.568
-82,96,172.079
-80,96,143.91
-78,96,118.327
-76,96,95.6043
-74,96,76.0104
-72,96,59.8076
-70,96,47.2435
-68,96,38.5445
-66,96,33.9089
-64,96,33.5012
-62,96,37.4457
-60,96,45.8216
-58,96,58.6588
-56,96,75.9344
-54,96,97.5705
-52,96,123.434
-50,96,153.335
-48,96,187.032
-46,96,224.231
-44,96,264.594
-42,96,307.74
-40,96,353.255
-38,96,400.697
-36,96,449.605
-34,96,499.508
-32,96,549.932
-30,96,600.408
-28,96,650.482
-26,96,699.721
-24,96,747.721
-22,96,794.111
-20,96,838.56
-18,96,880.782
-16,96,920.532
-14,96,957.618
-12,96,991.889
-10,96,1023.25
-8,96,1051.63
-6,96,1077.02
-4,96,1099.44
-2,96,1118.95
0,96,1135.61
2,96,1149.54
4,96,1160.84
6,96,1169.63
8,96,1176.05
10,96,1180.22
12,96,1182.24
14,96,1182.23
16,96,1180.26
18,96,1176.41
20,96,1170.7
22,96,1163.17
24,96,1153.82
26,96,1142.6
28,96,1129.49
30,96,1114.41
32,96,1097.29
34,96,1078.04
36,96,1056.57
38,96,1032.8
40,96,1006.64
42,96,978.012
44,96,946.875
46,96,913.195
48,96,876.968
50,96,838.224
52,96,797.025
54,96,753.469
56,96,707.694
58,96,659.874
60,96,610.219
62,96,558.975
64,96,506.421
66,96,452.863
68,96,398.632
70,96,344.077
72,96,289.563
74,96,235.461
76,96,182.147
78,96,129.99
80,96,79.3525
82,96,30.5833
84,96,-15.9898
86,96,-60.0615
88,96,-101.354
90,96,-139.621
92,96,-174.646
94,96,-206.249
96,96,-234.285
98,96,-258.643
100,96,-279.246
102,96,-296.049
104,96,-309.041
106,96,-318.234
108,96,-323.668
110,96,-325.403
112,96,-323.517
114,96,-318.103
116,96,-309.261
118,96,-297.099
120,96,-281.729
122,96,-263.26
124,96,-241.801
126,96,-217.456
128,96,-190.322
130,96,-160.489
132,96,-128.041
134,96,-93.0567
136,96,-55.6094
138,96,-15.7698
140,96,26.3919
142,96,70.8026
144,96,117.384
146,96,166.048
148,96,216.696
150,96,269.212
152,96,323.463
154,96,379.294
156,96,436.528
158,96,494.963
160,96,554.371
162,96,614.499
164,96,675.07
166,96,735.78
168,96,796.307
170,96,856.309
172,96,915.428
174,96,973.296
176,96,1029.54
178,96,1083.78
180,96,1135.64
-180,98,1087.93
-178,98,1136.59
-176,98,1182.37
-174,98,1224.94
-172,98,1264
-170,98,1299.29
-168,98,1330.58
-166,98,1357.67
-164,98,1380.4
-162,98,1398.67
-160,98,1412.42
-158,98,1421.63
-156,98,1426.33
-154,98,1426.6
-152,98,1422.55
-150,98,1414.36
-148,98,1402.2
-146,98,1386.32
-144,98,1366.97
-142,98,1344.43
-140,98,1318.98
-138,98,1290.93
-136,98,1260.58
-134,98,1228.24
-132,98,1194.19
-130,98,1158.71
-128,98,1122.06
-126,98,1084.49
-124,98,1046.21
-122,98,1007.42
-120,98,968.265
-118,98,928.904
-116,98,889.448
-114,98,849.996
-112,98,810.624
-110,98,771.396
-108,98,732.367
-106,98,693.584
-104,98,655.094
-102,98,616.949
-100,98,579.209
-98,98,541.944
-96,98,505.242
-94,98,469.211
-92,98,433.978
-90,98,399.692
-88,98,366.527
-86,98,334.678
-84,98,304.36
-82,98,275.805
-80,98,249.264
-78,98,224.992
-76,98,203.253
-74,98,184.311
-72,98,168.419
-70,98,155.821
-68,98,146.74
-66,98,141.37
-64,98,139.876
-62,98,142.382
-60,98,148.969
-58,98,159.671
-56,98,174.47
-54,98,193.295
-52,98,216.021
-50,98,242.469
-48,98,272.408
-46,98,305.559
-44,98,341.596
-42,98,380.155
-40,98,420.84
-38,98,463.227
-36,98,506.874
-34,98,551.331
-32,98,596.144
-30,98,640.867
-28,98,685.067
-26,98,728.334
-24,98,770.287
-22,98,810.579
-20,98,848.901
-18,98,884.988
-16,98,918.62
-14,98,949.625
-12,98,977.877
-10,98,1003.3
-8,98,1025.84
-6,98,1045.52
-4,98,1062.37
-2,98,1076.47
0,98,1087.91
2,98,1096.8
4,98,1103.28
6,98,1107.49
8,98,1109.56
10,98,1109.64
12,98,1107.85
14,98,1104.31
16,98,1099.1
18,98,1092.31
20,98,1083.98
22,98,1074.15
24,98,1062.8
26,98,1049.93
28,98,1035.48
30,98,1019.39
32,98,1001.59
34,98,981.988
36,98,960.484
38,98,936.985
40,98,911.398
42,98,883.646
44,98,853.662
46,98,821.405
48,98,786.858
50,98,750.033
52,98,710.979
54,98,669.776
56,98,626.544
58,98,581.438
60,98,534.651
62,98,486.41
64,98,436.973
66,98,386.629
68,98,335.689
70,98,284.484
72,98,233.359
74,98,182.668
76,98,132.769
78,98,84.0132
80,98,36.7473
82,98,-8.69793
84,98,-52.0101
86,98,-92.8998
88,98,-131.104
90,98,-166.391
92,98,-198.559
94,98,-227.442
96,98,-252.907
98,98,-274.854
100,98,-293.22
102,98,-307.971
104,98,-319.102
106,98,-326.638
108,98,-330.626
110,98,-331.131
112,98,-328.237
114,98,-322.041
116,98,-312.645
118,98,-300.159
120,98,-284.692
122,98,-266.353
124,98,-245.245
126,98,-221.466
128,98,-195.106
130,98,-166.245
132,98,-134.957
134,98,-101.307
136,98,-65.3543
138,98,-27.155
140,98,13.2373
142,98,55.7671
144,98,100.374
146,98,146.989
148,98,195.532
150,98,245.907
152,98,298
154,98,351.676
156,98,406.776
158,98,463.117
160,98,520.489
162,98,578.656
164,98,637.357
166,98,696.305
168,98,755.192
170,98,813.689
172,98,871.45
174,98,928.121
176,98,983.335
178,98,1036.73
180,98,1087.93
-180,100,1039.76
-178,100,1087.59
-176,100,1132.75
-174,100,1174.93
-172,100,1213.83
-170,100,1249.19
-168,100,1280.79
-166,100,1308.43
-164,100,1331.97
-162,100,1351.29
-160,100,1366.35
-158,100,1377.12
-156,100,1383.63
-154,100,1385.96
-152,100,1384.22
-150,100,1378.58
-148,100,1369.22
-146,100,1356.36
-144,100,1340.25
-142,100,1321.16
-140,100,1299.38
-138,100,1275.18
-136,100,1248.85
-134,100,1220.7
-132,100,1190.98
-130,100,1159.97
-128,100,1127.9
-126,100,1095
-124,100,1061.47
-122,100,1027.48
-120,100,993.176
-118,100,958.678
-116,100,924.085
-114,100,889.473
-112,100,854.9
-110,100,820.413
-108,100,786.043
-106,100,751.822
-104,100,717.778
-102,100,683.943
-100,100,650.36
-98,100,617.082
-96,100,584.18
-94,100,551.745
-92,100,519.889
-90,100,488.745
-88,100,458.473
-86,100,429.253
-84,100,401.287
-82,100,374.796
-80,100,350.015
-78,100,327.191
-76,100,306.578
-74,100,288.428
-72,100,272.99
-70,100,260.499
-68,100,251.172
-66,100,245.202
-64,100,242.749
-62,100,243.937
-60,100,248.848
-58,100,257.52
-56,100,269.939
-54,100,286.04
-52,100,305.707
-50,100,328.771
-48,100,355.014
-46,100,384.17
-44,100,415.929
-42,100,449.945
-40,100,485.84
-38,100,523.209
-36,100,561.633
-34,100,600.683
-32,100,639.927
-30,100,678.943
-28,100,717.323
-26,100,754.679
-24,100,790.656
-22,100,824.929
-20,100,857.214
-18,100,887.269
-16,100,914.899
-14,100,939.952
-12,100,962.324
-10,100,981.956
-8,100,998.832
-6,100,1012.97
-4,100,1024.44
-2,100,1033.32
0,100,1039.73
2,100,1043.8
4,100,1045.68
6,100,1045.52
8,100,1043.48
10,100,1039.7
12,100,1034.32
14,100,1027.47
16,100,1019.26
18,100,1009.76
20,100,999.027
22,100,987.105
24,100,973.994
26,100,959.677
28,100,944.112
30,100,927.237
32,100,908.971
34,100,889.224
36,100,867.895
38,100,844.883
40,100,820.09
42,100,793.426
44,100,764.817
46,100,734.207
48,100,701.566
50,100,666.894
52,100,630.22
54,100,591.609
56,100,551.162
58,100,509.017
60,100,465.346
62,100,420.356
64,100,374.287
66,100,327.404
68,100,280
70,100,232.385
72,100,184.884
74,100,137.832
76,100,91.5643
78,100,46.4167
80,100,2.71522
82,100,-39.227
84,100,-79.1151
86,100,-116.676
88,100,-151.665
90,100,-183.863
92,100,-213.085
94,100,-239.178
96,100,-262.022
98,100,-281.531
100,100,-297.652
102,100,-310.362
104,100,-319.666
106,100,-325.596
108,100,-328.206
110,100,-327.568
112,100,-323.77
114,100,-316.911
116,100,-307.095
118,100,-294.432
120,100,-279.029
122,100,-260.991
124,100,-240.418
126,100,-217.399
128,100,-192.017
130,100,-164.342
132,100,-134.436
134,100,-102.353
136,100,-68.1372
138,100,-31.8291
140,100,6.53365
142,100,46.9127
144,100,89.2656
146,100,133.542
148,100,179.681
150,100,227.606
152,100,277.222
154,100,328.414
156,100,381.042
158,100,434.941
160,100,489.922
162,100,545.764
164,100,602.226
166,100,659.035
168,100,715.901
170,100,772.509
172,100,828.528
174,100,883.616
176,100,937.42
178,100,989.585
180,100,1039.76
-180,102,991.135
-178,102,1037.79
-176,102,1081.99
-174,102,1123.44
