Phi[deg],Theta[deg],im(rEY)[mV]
50,86,-354.221
52,86,-346.206
54,86,-336.156
56,86,-324.235
58,86,-310.647
60,86,-295.627
62,86,-279.441
64,86,-262.382
66,86,-244.764
68,86,-226.912
70,86,-209.164
72,86,-191.856
74,86,-175.319
76,86,-159.872
78,86,-145.815
80,86,-133.422
82,86,-122.934
84,86,-114.558
86,86,-108.459
88,86,-104.756
90,86,-103.524
92,86,-104.786
94,86,-108.518
96,86,-114.647
98,86,-123.052
100,86,-133.567
102,86,-145.987
104,86,-160.069
106,86,-175.539
108,86,-192.098
110,86,-209.426
112,86,-227.192
114,86,-245.06
116,86,-262.692
118,86,-279.763
120,86,-295.958
122,86,-310.986
124,86,-324.579
126,86,-336.503
128,86,-346.555
130,86,-354.569
132,86,-360.42
134,86,-364.02
136,86,-365.321
138,86,-364.31
140,86,-361.012
142,86,-355.483
144,86,-347.807
146,86,-338.092
148,86,-326.467
150,86,-313.074
152,86,-298.068
154,86,-281.608
156,86,-263.853
158,86,-244.964
160,86,-225.092
162,86,-204.382
164,86,-182.968
166,86,-160.973
168,86,-138.505
170,86,-115.661
172,86,-92.5267
174,86,-69.1754
176,86,-45.6712
178,86,-22.071
180,86,1.57357
-180,88,1.59322
-178,88,22.8632
-176,88,44.0847
-174,88,65.2114
-172,88,86.1919
-170,88,106.968
-168,88,127.47
-166,88,147.621
-164,88,167.329
-162,88,186.491
-160,88,204.99
-158,88,222.699
-156,88,239.48
-154,88,255.184
-152,88,269.66
-150,88,282.753
-148,88,294.307
-146,88,304.175
-144,88,312.218
-142,88,318.311
-140,88,322.349
-138,88,324.249
-136,88,323.959
-134,88,321.454
-132,88,316.746
-130,88,309.883
-128,88,300.951
-126,88,290.074
-124,88,277.415
-122,88,263.17
-120,88,247.572
-118,88,230.883
-116,88,213.389
-114,88,195.397
-112,88,177.23
-110,88,159.215
-108,88,141.685
-106,88,124.965
-104,88,109.368
-102,88,95.1872
-100,88,82.693
-98,88,72.1233
-96,88,63.6805
-94,88,57.5266
-92,88,53.78
-90,88,52.5128
-88,88,53.7494
-86,88,57.4656
-84,88,63.5895
-82,88,72.0031
-80,88,82.5443
-78,88,95.0112
-76,88,109.165
-74,88,124.738
-72,88,141.435
-70,88,158.944
-68,88,176.938
-66,88,195.088
-64,88,213.063
-62,88,230.543
-60,88,247.221
-58,88,262.808
-56,88,277.044
-54,88,289.698
-52,88,300.57
-50,88,309.499
-48,88,316.361
-46,88,321.07
-44,88,323.578
-42,88,323.873
-40,88,321.978
-38,88,317.948
-36,88,311.864
-34,88,303.831
-32,88,293.975
-30,88,282.433
-28,88,269.354
-26,88,254.893
-24,88,239.204
-22,88,222.441
-20,88,204.75
-18,88,186.269
-16,88,167.127
-14,88,147.439
-12,88,127.309
-10,88,106.828
-8,88,86.0746
-6,88,65.1167
-4,88,44.0129
-2,88,22.8146
0,88,1.56796
2,88,-19.6833
4,88,-40.8954
6,88,-62.0222
8,88,-83.012
10,88,-103.806
12,88,-124.336
14,88,-144.523
16,88,-164.274
18,88,-183.488
20,88,-202.045
22,88,-219.82
24,88,-236.671
26,88,-252.452
28,88,-267.01
30,88,-280.188
32,88,-291.832
34,88,-301.793
36,88,-309.931
38,88,-316.122
40,88,-320.258
42,88,-322.259
44,88,-322.069
46,88,-319.665
48,88,-315.057
50,88,-308.295
52,88,-299.462
54,88,-288.684
56,88,-276.121
58,88,-261.973
60,88,-246.468
62,88,-229.871
64,88,-212.466
66,88,-194.561
68,88,-176.477
70,88,-158.543
72,88,-141.09
74,88,-124.444
76,88,-108.916
78,88,-94.8018
80,88,-82.369
82,88,-71.8559
84,88,-63.4646
86,88,-57.357
88,88,-53.6512
90,88,-52.4189
92,88,-53.6842
94,88,-57.4228
96,88,-63.5626
98,88,-71.9853
100,88,-82.5288
102,88,-94.9908
104,88,-109.133
106,88,-124.687
108,88,-141.357
110,88,-158.832
112,88,-176.786
114,88,-194.888
116,88,-212.808
118,88,-230.227
120,88,-246.835
122,88,-262.348
124,88,-276.504
126,88,-289.07
128,88,-299.851
130,88,-308.683
132,88,-315.444
134,88,-320.047
136,88,-322.445
138,88,-322.628
140,88,-320.618
142,88,-316.471
144,88,-310.269
146,88,-302.117
148,88,-292.142
150,88,-280.482
152,88,-267.287
154,88,-252.712
156,88,-236.912
158,88,-220.041
160,88,-202.247
162,88,-183.668
164,88,-164.433
166,88,-144.659
168,88,-124.45
170,88,-103.898
172,88,-83.0806
174,88,-62.0674
176,88,-40.9172
178,88,-19.6815
180,88,1.59322
-180,90,1.61136
-178,90,20.3569
-176,90,39.0592
-174,90,57.6774
-172,90,76.1658
-170,90,94.4712
-168,90,112.531
-166,90,130.273
-164,90,147.612
-162,90,164.45
-160,90,180.677
-158,90,196.172
-156,90,210.803
-154,90,224.428
-152,90,236.901
-150,90,248.073
-148,90,257.795
-146,90,265.922
-144,90,272.322
-142,90,276.873
-140,90,279.472
-138,90,280.042
-136,90,278.528
-134,90,274.908
-132,90,269.194
-130,90,261.432
-128,90,251.705
-126,90,240.135
-124,90,226.878
-122,90,212.129
-120,90,196.111
-118,90,179.081
-116,90,161.318
-114,90,143.121
-112,90,124.804
-110,90,106.688
-108,90,89.0962
-106,90,72.3453
-104,90,56.741
-102,90,42.5706
-100,90,30.0964
-98,90,19.5512
-96,90,11.1323
-94,90,4.99798
-92,90,1.26376
-90,90,5.95522e-12
-88,90,1.23041
-86,90,4.93152
-84,90,11.0332
-82,90,19.4201
-80,90,29.9344
-78,90,42.3786
-76,90,56.5206
-74,90,72.0978
-72,90,88.8233
-70,90,106.392
-68,90,124.486
-66,90,142.783
-64,90,160.962
-62,90,178.71
-60,90,195.727
-58,90,211.732
-56,90,226.473
-54,90,239.722
-52,90,251.288
-50,90,261.011
-48,90,268.773
-46,90,274.488
-44,90,278.11
-42,90,279.629
-40,90,279.066
-38,90,276.474
-36,90,271.933
-34,90,265.545
-32,90,257.43
-30,90,247.722
-28,90,236.565
-26,90,224.109
-24,90,210.501
-22,90,195.889
-20,90,180.414
-18,90,164.207
-16,90,147.391
-14,90,130.075
-12,90,112.356
-10,90,94.32
-8,90,76.0391
-6,90,57.5758
-4,90,38.983
-2,90,20.3065
0,90,1.58689
2,90,-17.1375
4,90,-35.8284
6,90,-54.4451
8,90,-72.9416
10,90,-91.2645
12,90,-109.352
14,90,-127.129
16,90,-144.512
18,90,-161.402
20,90,-177.689
22,90,-193.251
24,90,-207.954
26,90,-221.658
28,90,-234.216
30,90,-245.476
32,90,-255.29
34,90,-263.514
36,90,-270.012
38,90,-274.664
40,90,-277.367
42,90,-278.04
44,90,-276.631
46,90,-273.117
48,90,-267.508
50,90,-259.85
52,90,-250.228
54,90,-238.761
56,90,-225.606
58,90,-210.957
60,90,-195.038
62,90,-178.105
64,90,-160.436
66,90,-142.33
68,90,-124.102
70,90,-106.071
72,90,-88.5611
74,90,-71.8885
76,90,-56.3586
78,90,-42.2581
80,90,-29.8493
82,90,-19.3646
84,90,-11.0009
86,90,-4.91633
88,90,-1.22599
90,90,2.07768e-12
92,90,-1.26179
94,90,-4.98763
96,90,-11.1072
98,90,-19.5049
100,90,-30.0227
102,90,-42.4631
104,90,-56.5938
106,90,-72.1521
108,90,-88.8511
110,90,-106.386
112,90,-124.438
114,90,-142.686
116,90,-160.809
118,90,-178.493
120,90,-195.439
122,90,-211.368
124,90,-226.024
126,90,-239.184
128,90,-250.654
130,90,-260.277
132,90,-267.932
134,90,-273.537
136,90,-277.046
138,90,-278.447
140,90,-277.764
142,90,-275.051
144,90,-270.386
146,90,-263.873
148,90,-255.634
150,90,-245.803
152,90,-234.524
154,90,-221.948
156,90,-208.223
158,90,-193.499
160,90,-177.915
162,90,-161.605
164,90,-144.691
166,90,-127.284
168,90,-109.482
170,90,-91.3696
172,90,-73.0211
174,90,-54.4988
176,90,-35.8561
178,90,-17.1391
180,90,1.61136
-180,92,1.62789
-178,92,17.698
-176,92,33.7304
-174,92,49.69
-172,92,65.5369
-170,92,81.224
-168,92,96.6952
-166,92,111.884
-164,92,126.711
-162,92,141.086
-160,92,154.906
-158,92,168.057
-156,92,180.412
-154,92,191.839
-152,92,202.196
-150,92,211.342
-148,92,219.135
-146,92,225.435
-144,92,230.114
-142,92,233.057
-140,92,234.165
-138,92,233.36
-136,92,230.593
-134,92,225.842
-132,92,219.117
-130,92,210.463
-128,92,199.962
-126,92,187.729
-124,92,173.918
-122,92,158.715
-120,92,142.338
-118,92,125.035
-116,92,107.075
-114,92,88.7501
-112,92,70.3627
-110,92,52.2247
-108,92,34.6489
-106,92,17.9429
-104,92,2.4029
-102,92,-11.6926
-100,92,-24.0891
-98,92,-34.5609
-96,92,-42.9166
-94,92,-49.0027
-92,92,-52.707
-90,92,-53.9615
-88,92,-52.7429
-86,92,-49.0742
-84,92,-43.0232
-82,92,-34.7019
-80,92,-24.2634
-78,92,-11.8991
-76,92,2.16563
-74,92,17.6764
-72,92,34.355
-70,92,51.9053
-68,92,70.0198
-66,92,88.3858
-64,92,106.692
-62,92,124.634
-60,92,141.923
-58,92,158.288
-56,92,173.481
-54,92,187.284
-52,92,199.511
-50,92,210.009
-48,92,218.662
-46,92,225.388
-44,92,230.142
-42,92,232.914
-40,92,233.725
-38,92,232.626
-36,92,229.694
-34,92,225.026
-32,92,218.739
-30,92,210.962
-28,92,201.833
-26,92,191.493
-24,92,180.086
-22,92,167.751
-20,92,154.622
-18,92,140.824
-16,92,126.473
-14,92,111.67
-12,92,96.5071
-10,92,81.0621
-8,92,65.4017
-6,92,49.5822
-4,92,33.6503
-2,92,17.646
0,92,1.60428
2,92,-14.4424
4,92,-30.4616
6,92,-46.4181
8,92,-62.2719
10,92,-77.9757
12,92,-93.4731
14,92,-108.697
16,92,-123.569
18,92,-137.997
20,92,-151.877
22,92,-165.096
24,92,-177.525
26,92,-189.033
28,92,-199.476
30,92,-208.713
32,92,-216.601
34,92,-223
36,92,-227.781
38,92,-230.828
40,92,-232.042
42,92,-231.345
44,92,-228.687
46,92,-224.045
48,92,-217.429
50,92,-208.885
52,92,-198.492
54,92,-186.367
56,92,-172.662
58,92,-157.563
60,92,-141.289
62,92,-124.087
64,92,-106.226
66,92,-87.9964
68,92,-69.7019
70,92,-51.6535
72,92,-34.1639
74,92,-17.5402
76,92,-2.07852
78,92,11.9432
80,92,24.2706
82,92,34.6785
84,92,42.9756
86,92,49.0088
88,92,52.6664
90,92,53.8804
92,92,52.6281
94,92,48.9325
96,92,42.8618
98,92,34.5281
100,92,24.0848
102,92,11.7234
104,92,-2.33073
106,92,-17.823
108,92,-34.4751
110,92,-51.991
112,92,-70.0632
114,92,-88.3792
116,92,-106.628
118,92,-124.505
120,92,-141.721
122,92,-158.006
124,92,-173.113
126,92,-186.824
128,92,-198.952
130,92,-209.346
132,92,-217.889
134,92,-224.501
136,92,-229.137
138,92,-231.788
140,92,-232.475
142,92,-231.249
144,92,-228.189
146,92,-223.392
148,92,-216.976
150,92,-209.071
152,92,-199.814
154,92,-189.35
156,92,-177.821
158,92,-165.368
160,92,-152.126
162,92,-138.221
164,92,-123.767
166,92,-108.869
168,92,-93.6183
170,92,-78.0934
172,92,-62.3618
174,92,-46.4798
176,92,-30.4949
178,92,-14.4473
180,92,1.62789
-180,94,1.64266
-178,94,14.8917
-176,94,28.1088
-174,94,41.265
-172,94,54.3264
-170,94,67.2521
-168,94,79.9927
-166,94,92.4879
-164,94,104.666
-162,94,116.444
-160,94,127.726
-158,94,138.405
-156,94,148.362
-154,94,157.473
-152,94,165.604
-150,94,172.621
-148,94,178.388
-146,94,182.773
-144,94,185.655
-142,94,186.922
-140,94,186.48
-138,94,184.256
-136,94,180.201
-134,94,174.295
-132,94,166.548
-130,94,157.004
-128,94,145.74
-126,94,132.867
-124,94,118.534
-122,94,102.919
-120,94,86.2323
-118,94,68.7117
-116,94,50.6179
-114,94,32.2299
-112,94,13.8405
-110,94,-4.2505
-108,94,-21.7417
-106,94,-38.3367
-104,94,-53.75
-102,94,-67.7134
-100,94,-79.9814
-98,94,-90.3366
-96,94,-98.5944
-94,94,-104.607
-92,94,-108.266
-90,94,-109.506
-88,94,-108.304
-86,94,-104.683
-84,94,-98.7078
-82,94,-90.4865
-80,94,-80.1668
-78,94,-67.933
-76,94,-54.0024
-74,94,-38.6202
-72,94,-22.0545
-70,94,-4.59056
-68,94,13.4753
-66,94,31.8419
-64,94,50.2093
-62,94,68.285
-60,94,85.7899
-58,94,102.463
-56,94,118.067
-54,94,132.392
-52,94,145.259
-50,94,156.519
-48,94,166.062
-46,94,173.81
-44,94,179.719
-42,94,183.779
-40,94,186.01
-38,94,186.461
-36,94,185.205
-34,94,182.336
-32,94,177.965
-30,94,172.215
-28,94,165.216
-26,94,157.103
-24,94,148.013
-22,94,138.078
-20,94,127.422
-18,94,116.165
-16,94,104.413
-14,94,92.2606
-12,94,79.7928
-10,94,67.0804
-8,94,54.1835
-6,94,41.1516
-4,94,28.0253
-2,94,14.8385
0,94,1.62001
2,94,-11.6036
4,94,-24.8057
6,94,-37.9573
8,94,-51.0244
10,94,-63.966
12,94,-76.7321
14,94,-89.2626
16,94,-101.485
18,94,-113.316
20,94,-124.659
22,94,-135.406
24,94,-145.44
26,94,-154.632
28,94,-162.851
30,94,-169.961
32,94,-175.825
34,94,-180.312
36,94,-183.298
38,94,-184.672
40,94,-184.339
42,94,-182.225
44,94,-178.283
46,94,-172.489
48,94,-164.856
50,94,-155.424
52,94,-144.271
54,94,-131.51
56,94,-117.287
58,94,-101.78
60,94,-85.2006
62,94,-67.7847
64,94,-49.793
66,94,-31.5047
68,94,-13.212
70,94,4.78562
72,94,22.187
74,94,38.696
76,94,54.0275
78,94,67.9137
80,94,80.1094
82,94,90.3976
84,94,98.5939
86,94,104.551
88,94,108.16
90,94,109.357
92,94,108.12
94,94,104.47
96,94,98.4733
98,94,90.2382
100,94,79.9124
102,94,67.6806
104,94,53.76
106,94,38.3959
108,94,21.8566
110,94,4.42718
112,94,-13.596
114,94,-31.9118
116,94,-50.2204
118,94,-68.2297
120,94,-85.6604
122,94,-102.252
124,94,-117.768
126,94,-131.998
128,94,-144.763
130,94,-155.917
132,94,-165.348
134,94,-172.978
136,94,-178.766
138,94,-182.7
140,94,-184.803
142,94,-185.124
144,94,-183.736
146,94,-180.734
148,94,-176.23
150,94,-170.347
152,94,-163.216
154,94,-154.975
156,94,-145.759
158,94,-135.702
160,94,-124.929
162,94,-113.56
164,94,-101.701
166,94,-89.4503
168,94,-76.891
170,94,-64.0954
172,94,-51.1238
174,94,-38.0264
176,94,-24.8443
178,94,-11.6116
180,94,1.64266
-180,96,1.65558
-178,96,11.9452
-176,96,22.2089
-174,96,32.4239
-172,96,42.5628
-170,96,52.5912
-168,96,62.4662
-166,96,72.135
-164,96,81.5332
-162,96,90.5851
-160,96,99.2027
-158,96,107.287
-156,96,114.729
-154,96,121.41
-152,96,127.208
-150,96,131.994
-148,96,135.641
-146,96,138.026
-144,96,139.031
-142,96,138.553
-140,96,136.502
-138,96,132.809
-136,96,127.428
-134,96,120.34
-132,96,111.554
-130,96,101.112
-128,96,89.0876
-126,96,75.5888
-124,96,60.7555
-122,96,44.7595
-120,96,27.8014
-118,96,10.1085
-116,96,-8.06992
-114,96,-26.4666
-112,96,-44.8017
-110,96,-62.7881
-108,96,-80.1373
-106,96,-96.5654
-104,96,-111.799
-102,96,-125.582
-100,96,-137.678
-98,96,-147.88
-96,96,-156.01
-94,96,-161.927
-92,96,-165.528
-90,96,-166.749
-88,96,-165.568
-86,96,-162.008
-84,96,-156.13
-82,96,-148.038
-80,96,-137.874
-78,96,-125.813
-76,96,-112.065
-74,96,-96.8641
-72,96,-80.4668
-70,96,-63.1464
-68,96,-45.1866
-66,96,-26.8757
-64,96,-8.50075
-62,96,9.65843
-60,96,27.3347
-58,96,44.2786
-56,96,60.2631
-54,96,75.0873
-52,96,88.5797
-50,96,100.6
-48,96,111.04
-46,96,119.827
-44,96,126.919
-42,96,132.305
-40,96,136.006
-38,96,138.066
-36,96,138.556
-34,96,137.564
-32,96,135.194
-30,96,131.564
-28,96,126.797
-26,96,121.02
-24,96,114.36
-22,96,106.942
-20,96,98.8822
-18,96,90.2905
-16,96,81.2658
-14,96,71.8957
-12,96,62.256
-10,96,52.4109
-8,96,42.4133
-6,96,32.3058
-4,96,22.1226
-2,96,11.8911
0,96,1.63397
2,96,-8.62834
4,96,-18.8754
6,96,-29.0845
8,96,-39.2279
10,96,-49.2712
12,96,-59.1712
14,96,-68.8747
16,96,-78.3171
18,96,-87.422
20,96,-96.101
22,96,-104.255
24,96,-111.773
26,96,-118.537
28,96,-124.424
30,96,-129.304
32,96,-133.05
34,96,-135.538
36,96,-136.65
38,96,-136.281
40,96,-134.342
42,96,-130.762
44,96,-125.496
46,96,-118.522
48,96,-109.852
50,96,-99.5254
52,96,-87.6163
54,96,-74.2318
56,96,-59.5118
58,96,-43.6274
60,96,-26.7794
62,96,-9.19433
64,96,8.87855
66,96,27.1724
68,96,45.4076
70,96,63.2974
72,96,80.5536
74,96,96.8927
76,96,112.042
78,96,125.744
80,96,137.766
82,96,147.898
84,96,155.964
86,96,161.823
88,96,165.372
90,96,166.547
92,96,165.329
94,96,161.738
96,96,155.837
98,96,147.73
100,96,137.559
102,96,125.5
104,96,111.761
106,96,96.5774
108,96,80.2062
110,96,62.9204
112,96,45.0035
114,96,26.7439
116,96,8.42845
118,96,-9.66325
120,96,-27.2642
122,96,-44.1253
124,96,-60.0199
126,96,-74.7473
128,96,-88.1363
130,96,-100.047
132,96,-110.373
134,96,-119.04
136,96,-126.007
138,96,-131.266
140,96,-134.835
142,96,-136.762
144,96,-137.116
146,96,-135.987
148,96,-133.481
150,96,-129.715
152,96,-124.813
154,96,-118.904
156,96,-112.115
158,96,-104.571
160,96,-96.3902
162,96,-87.683
164,96,-78.5491
166,96,-69.0768
168,96,-59.3426
170,96,-49.4112
172,96,-39.3361
174,96,-29.1605
176,96,-18.919
178,96,-8.63933
180,96,1.65558
-180,98,1.66654
-178,98,8.86755
-176,98,16.049
-174,98,23.1943
-172,98,30.2826
-170,98,37.2863
-168,98,44.1697
-166,98,50.8871
-164,98,57.3821
-162,98,63.5868
-160,98,69.4217
-158,98,74.7964
-156,98,79.6106
-154,98,83.7554
-152,98,87.116
-150,98,89.5738
-148,98,91.0099
-146,98,91.3087
-144,98,90.3611
-142,98,88.069
-140,98,84.3487
-138,98,79.1351
-136,98,72.3851
-134,98,64.0807
-132,98,54.2315
-130,98,42.8772
-128,98,30.0882
-126,98,15.9666
-124,98,0.6456
-122,98,-15.7118
-120,98,-32.9148
-118,98,-50.7476
-116,98,-68.9731
-114,98,-87.3373
-112,98,-105.574
-110,98,-123.41
-108,98,-140.572
-106,98,-156.789
-104,98,-171.801
-102,98,-185.363
-100,98,-197.253
-98,98,-207.271
-96,98,-215.25
-94,98,-221.054
-92,98,-224.584
-90,98,-225.782
-88,98,-224.626
-86,98,-221.137
-84,98,-215.374
-82,98,-207.436
-80,98,-197.456
-78,98,-185.605
-76,98,-172.078
-74,98,-157.1
-72,98,-140.916
-70,98,-123.785
-68,98,-105.976
-66,98,-87.7645
-64,98,-69.4231
-62,98,-51.2178
-60,98,-33.4026
-58,98,-16.2145
-56,98,0.130743
-54,98,15.4423
-52,98,29.557
-50,98,42.3417
-48,98,53.6943
-46,98,63.5442
-44,98,71.8518
-42,98,78.6074
-40,98,83.8288
-38,98,87.5591
-36,98,89.8633
-34,98,90.825
-32,98,90.5423
-30,98,89.1241
-28,98,86.686
-26,98,83.3468
-24,98,79.2249
-22,98,74.4353
-20,98,69.0865
-18,98,63.2789
-16,98,57.1028
-14,98,50.6374
-12,98,43.9506
-10,98,37.0988
-8,98,30.1274
-6,98,23.0721
-4,98,15.9603
-2,98,8.81285
0,98,1.64604
2,98,-5.52607
4,98,-12.6894
6,98,-19.8274
8,98,-26.9191
10,98,-33.9368
12,98,-40.8445
14,98,-47.5961
16,98,-54.1349
18,98,-60.3924
20,98,-66.2887
22,98,-71.7329
24,98,-76.6239
26,98,-80.8524
28,98,-84.3027
30,98,-86.8557
32,98,-88.392
34,98,-88.7951
36,98,-87.9554
38,98,-85.7741
40,98,-82.1671
42,98,-77.0687
44,98,-70.4352
46,98,-62.2482
48,98,-52.5169
50,98,-41.2804
52,98,-28.609
54,98,-14.6042
56,98,0.601173
58,98,16.8443
60,98,33.9347
62,98,51.6569
64,98,69.7742
66,98,88.0329
68,98,106.167
70,98,123.904
72,98,140.97
74,98,157.095
76,98,172.02
78,98,185.5
80,98,197.312
82,98,207.259
84,98,215.171
86,98,220.915
88,98,224.392
90,98,225.543
92,98,224.348
94,98,220.827
96,98,215.039
98,98,207.084
100,98,197.097
102,98,185.245
104,98,171.727
106,98,156.767
108,98,140.608
110,98,123.511
112,98,105.746
114,98,87.586
116,98,69.3045
118,98,51.1673
120,98,33.4282
122,98,16.3239
124,98,0.0698152
126,98,-15.1435
128,98,-29.1534
130,98,-41.8271
132,98,-53.063
134,98,-62.7911
136,98,-70.9724
138,98,-77.5977
140,98,-82.6855
142,98,-86.2796
144,98,-88.4459
146,98,-89.2685
148,98,-88.8465
150,98,-87.2894
152,98,-84.7138
154,98,-81.2394
156,98,-76.9853
158,98,-72.0673
160,98,-66.5948
162,98,-60.669
164,98,-54.3811
166,98,-47.8109
168,98,-41.027
170,98,-34.0865
172,98,-27.0353
174,98,-19.9097
176,98,-12.7375
178,98,-5.53989
180,98,1.66654
-180,100,1.67543
-178,100,5.66985
-176,100,9.65103
-174,100,13.609
-172,100,17.5296
-170,100,21.3922
-168,100,25.1682
-166,100,28.8196
-164,100,32.298
-162,100,35.5437
-160,100,38.4863
-158,100,41.0442
-156,100,43.1265
-154,100,44.6339
-152,100,45.4609
-150,100,45.4983
-148,100,44.6365
-146,100,42.7681
-144,100,39.7922
-142,100,35.6175
-140,100,30.1664
-138,100,23.3783
-136,100,15.2135
-134,100,5.65529
-132,100,-5.28653
-130,100,-17.5744
-128,100,-31.1416
-126,100,-45.8917
-124,100,-61.6989
-122,100,-78.4092
-120,100,-95.8425
-118,100,-113.795
-116,100,-132.043
-114,100,-150.346
-112,100,-168.454
-110,100,-186.107
-108,100,-203.048
-106,100,-219.02
-104,100,-233.778
-102,100,-247.091
-100,100,-258.747
-98,100,-268.559
-96,100,-276.367
-94,100,-282.044
-92,100,-285.497
-90,100,-286.669
-88,100,-285.541
-86,100,-282.131
-84,100,-276.496
-82,100,-268.729
-80,100,-258.958
-78,100,-247.341
-76,100,-234.065
-74,100,-219.343
-72,100,-203.404
-70,100,-186.495
-68,100,-168.87
-66,100,-150.789
-64,100,-132.509
-62,100,-114.282
-60,100,-96.3479
-58,100,-78.9301
-56,100,-62.2325
-54,100,-46.4353
-52,100,-31.6924
-50,100,-18.1297
-48,100,-5.84372
-46,100,5.09881
-44,100,14.6602
-42,100,22.8308
-40,100,29.6269
-38,100,35.0883
-36,100,39.2756
-34,100,42.2661
-32,100,44.1512
-30,100,45.0317
-28,100,45.0147
-26,100,44.21
-24,100,42.7266
-22,100,40.6698
-20,100,38.1389
-18,100,35.2248
-16,100,32.0087
-14,100,28.5612
-12,100,24.9418
-10,100,21.1987
-8,100,17.3699
-6,100,13.4837
-4,100,9.56067
-2,100,5.61487
0,100,1.65611
2,100,-2.30799
4,100,-6.26977
6,100,-10.2193
8,100,-14.1422
10,100,-18.0178
12,100,-21.8172
14,100,-25.5022
16,100,-29.0238
18,100,-32.322
20,100,-35.3258
22,100,-37.9531
24,100,-40.1123
26,100,-41.7034
28,100,-42.6205
30,100,-42.7537
32,100,-41.9926
34,100,-40.2293
36,100,-37.3621
38,100,-33.2993
40,100,-27.9627
42,100,-21.2911
44,100,-13.2441
46,100,-3.80483
48,100,7.01754
50,100,19.1859
52,100,32.6338
54,100,47.2653
56,100,62.9549
58,100,79.549
60,100,96.8677
62,100,114.708
64,100,132.845
66,100,151.041
68,100,169.044
70,100,186.597
72,100,203.439
74,100,219.318
76,100,233.987
78,100,247.215
80,100,258.792
82,100,268.53
84,100,276.27
86,100,281.886
88,100,285.284
90,100,286.407
92,100,285.238
94,100,281.795
96,100,276.134
98,100,268.35
100,100,258.57
102,100,246.952
104,100,233.685
106,100,218.979
108,100,203.065
110,100,186.19
112,100,168.609
114,100,150.579
116,100,132.359
118,100,114.201
120,100,96.3431
122,100,79.0097
124,100,62.404
126,100,46.7058
128,100,32.0688
130,100,18.6182
132,100,6.45008
134,100,-4.36931
136,100,-13.8029
138,100,-21.8416
140,100,-28.5025
142,100,-33.8261
144,100,-37.8735
146,100,-40.7231
148,100,-42.4669
150,100,-43.2066
152,100,-43.0501
154,100,-42.1081
156,100,-40.4904
158,100,-38.3032
160,100,-35.6466
162,100,-32.6122
164,100,-29.2823
166,100,-25.728
168,100,-22.0095
170,100,-18.1758
172,100,-14.2654
174,100,-10.3071
176,100,-6.32201
178,100,-2.32446
180,100,1.67543
-180,102,1.68217
-178,102,2.3649
-176,102,3.04088
-174,102,3.70679
-172,102,4.35515
-170,102,4.97247
-168,102,5.53757
-166,102,6.02023
-164,102,6.38019
-162,102,6.56657
-160,102,6.51776
-158,102,6.16183
-156,102,5.41741
-154,102,4.19509
-152,102,2.39937
-150,102,-0.0690479
-148,102,-3.31041
-146,102,-7.42287
-144,102,-12.4991
-142,102,-18.6229
-140,102,-25.8656
-138,102,-34.2827
-136,102,-43.9106
-134,102,-54.764
-132,102,-66.8332
-130,102,-80.0826
-128,102,-94.4493
-126,102,-109.843
-124,102,-126.144
-122,102,-143.21
-120,102,-160.871
-118,102,-178.936
-116,102,-197.194
-114,102,-215.422
-112,102,-233.382
-110,102,-250.833
-108,102,-267.531
-106,102,-283.237
-104,102,-297.72
-102,102,-310.763
-100,102,-322.168
-98,102,-331.758
-96,102,-339.383
-94,102,-344.924
-92,102,-348.293
-90,102,-349.437
-88,102,-348.338
-86,102,-345.013
-84,102,-339.515
-82,102,-331.932
-80,102,-322.384
-78,102,-311.02
-76,102,-298.015
-74,102,-283.568
-72,102,-267.897
-70,102,-251.23
-68,102,-233.809
-66,102,-215.876
-64,102,-197.673
-62,102,-179.436
-60,102,-161.39
-58,102,-143.746
-56,102,-126.693
-54,102,-110.401
-52,102,-95.0158
-50,102,-80.6538
-48,102,-67.4064
-46,102,-55.3365
-44,102,-44.4799
-42,102,-34.8462
-40,102,-26.4209
-38,102,-19.1676
-36,102,-13.0309
-34,102,-7.93957
-32,102,-3.80993
-30,102,-0.549356
-28,102,1.9402
-26,102,3.7589
-24,102,5.00593
-22,102,5.77673
-20,102,6.16058
-18,102,6.23876
-16,102,6.08309
-14,102,5.75507
-12,102,5.30544
-10,102,4.77435
-8,102,4.1919
-6,102,3.57912
-4,102,2.94936
-2,102,2.30996
0,102,1.66409
2,102,1.01286
4,102,0.357414
6,102,-0.298927
8,102,-0.948621
10,102,-1.57802
12,102,-2.16569
14,102,-2.68109
16,102,-3.08356
18,102,-3.32178
20,102,-3.33362
22,102,-3.0466
24,102,-2.37874
26,102,-1.24002
28,102,0.465711
30,102,2.83839
32,102,5.97891
34,102,9.98608
36,102,14.9532
38,102,20.9647
40,102,28.0923
42,102,36.3923
44,102,45.9015
46,102,56.6352
48,102,68.584
50,102,81.7128
52,102,95.9591
54,102,111.233
56,102,127.416
58,102,144.364
60,102,161.909
62,102,179.86
64,102,198.007
66,102,216.125
68,102,233.979
70,102,251.327
72,102,267.927
74,102,283.538
76,102,297.931
78,102,310.888
80,102,322.212
82,102,331.726
84,102,339.282
86,102,344.761
88,102,348.073
90,102,349.168
92,102,348.027
94,102,344.667
96,102,339.143
98,102,331.542
100,102,321.984
102,102,310.618
104,102,297.621
106,102,283.19
108,102,267.543
110,102,250.911
112,102,233.532
