Phi[deg],Theta[deg],re(rEZ)[mV]
68,98,1225.48
70,98,1214.09
72,98,1200.77
74,98,1185.53
76,98,1168.39
78,98,1149.37
80,98,1128.5
82,98,1105.81
84,98,1081.33
86,98,1055.1
88,98,1027.14
90,98,997.506
92,98,966.225
94,98,933.34
96,98,898.892
98,98,862.925
100,98,825.487
102,98,786.626
104,98,746.393
106,98,704.845
108,98,662.038
110,98,618.036
112,98,572.905
114,98,526.713
116,98,479.536
118,98,431.452
120,98,382.543
122,98,332.896
124,98,282.602
126,98,231.753
128,98,180.448
130,98,128.785
132,98,76.8674
134,98,24.7979
136,98,-27.319
138,98,-79.3786
140,98,-131.276
142,98,-182.909
144,98,-234.175
146,98,-284.975
148,98,-335.211
150,98,-384.79
152,98,-433.622
154,98,-481.62
156,98,-528.702
158,98,-574.79
160,98,-619.81
162,98,-663.692
164,98,-706.371
166,98,-747.784
168,98,-787.873
170,98,-826.584
172,98,-863.866
174,98,-899.668
176,98,-933.946
178,98,-966.654
180,98,-997.752
-180,100,-1017.61
-178,100,-1048.45
-176,100,-1077.65
-174,100,-1105.15
-172,100,-1130.93
-170,100,-1154.94
-168,100,-1177.14
-166,100,-1197.51
-164,100,-1216.01
-162,100,-1232.6
-160,100,-1247.27
-158,100,-1260
-156,100,-1270.75
-154,100,-1279.51
-152,100,-1286.29
-150,100,-1291.06
-148,100,-1293.82
-146,100,-1294.6
-144,100,-1293.39
-142,100,-1290.21
-140,100,-1285.1
-138,100,-1278.08
-136,100,-1269.2
-134,100,-1258.5
-132,100,-1246.03
-130,100,-1231.86
-128,100,-1216.04
-126,100,-1198.66
-124,100,-1179.77
-122,100,-1159.48
-120,100,-1137.84
-118,100,-1114.96
-116,100,-1090.92
-114,100,-1065.81
-112,100,-1039.7
-110,100,-1012.7
-108,100,-984.894
-106,100,-956.355
-104,100,-927.17
-102,100,-897.416
-100,100,-867.168
-98,100,-836.497
-96,100,-805.467
-94,100,-774.139
-92,100,-742.568
-90,100,-710.804
-88,100,-678.893
-86,100,-646.874
-84,100,-614.783
-82,100,-582.648
-80,100,-550.495
-78,100,-518.346
-76,100,-486.216
-74,100,-454.119
-72,100,-422.065
-70,100,-390.061
-68,100,-358.11
-66,100,-326.215
-64,100,-294.376
-62,100,-262.591
-60,100,-230.858
-58,100,-199.173
-56,100,-167.531
-54,100,-135.927
-52,100,-104.356
-50,100,-72.8121
-48,100,-41.2887
-46,100,-9.78008
-44,100,21.7202
-42,100,53.2183
-40,100,84.7206
-38,100,116.233
-36,100,147.763
-34,100,179.315
-32,100,210.895
-30,100,242.509
-28,100,274.161
-26,100,305.855
-24,100,337.595
-22,100,369.383
-20,100,401.217
-18,100,433.098
-16,100,465.02
-14,100,496.978
-12,100,528.962
-10,100,560.959
-8,100,592.952
-6,100,624.922
-4,100,656.843
-2,100,688.685
0,100,720.414
2,100,751.99
4,100,783.369
6,100,814.5
8,100,845.328
10,100,875.794
12,100,905.831
14,100,935.37
16,100,964.336
18,100,992.653
20,100,1020.24
22,100,1047.01
24,100,1072.87
26,100,1097.75
28,100,1121.55
30,100,1144.19
32,100,1165.58
34,100,1185.63
36,100,1204.26
38,100,1221.39
40,100,1236.95
42,100,1250.87
44,100,1263.08
46,100,1273.52
48,100,1282.15
50,100,1288.9
52,100,1293.76
54,100,1296.67
56,100,1297.63
58,100,1296.6
60,100,1293.58
62,100,1288.56
64,100,1281.54
66,100,1272.53
68,100,1261.53
70,100,1248.57
72,100,1233.66
74,100,1216.84
76,100,1198.11
78,100,1177.52
80,100,1155.1
82,100,1130.88
84,100,1104.9
86,100,1077.19
88,100,1047.8
90,100,1016.76
92,100,984.121
94,100,949.921
96,100,914.206
98,100,877.021
100,100,838.415
102,100,798.438
104,100,757.141
106,100,714.581
108,100,670.815
110,100,625.904
112,100,579.912
114,100,532.909
116,100,484.964
118,100,436.155
120,100,386.56
122,100,336.262
124,100,285.349
126,100,233.908
128,100,182.033
130,100,129.819
132,100,77.3623
134,100,24.7617
136,100,-27.8838
138,100,-80.4746
140,100,-132.912
142,100,-185.096
144,100,-236.932
146,100,-288.324
148,100,-339.18
150,100,-389.41
152,100,-438.928
154,100,-487.652
156,100,-535.501
158,100,-582.402
160,100,-628.282
162,100,-673.073
164,100,-716.712
166,100,-759.136
168,100,-800.289
170,100,-840.116
172,100,-878.565
174,100,-915.585
176,100,-951.129
178,100,-985.151
180,100,-1017.61
-180,102,-1029.55
-178,102,-1061.54
-176,102,-1091.94
-174,102,-1120.69
-172,102,-1147.75
-170,102,-1173.09
-168,102,-1196.66
-166,102,-1218.42
-164,102,-1238.33
-162,102,-1256.36
-160,102,-1272.49
-158,102,-1286.67
-156,102,-1298.88
-154,102,-1309.11
-152,102,-1317.34
-150,102,-1323.54
-148,102,-1327.73
-146,102,-1329.89
-144,102,-1330.04
-142,102,-1328.19
-140,102,-1324.35
-138,102,-1318.56
-136,102,-1310.85
-134,102,-1301.26
-132,102,-1289.84
-130,102,-1276.64
-128,102,-1261.72
-126,102,-1245.15
-124,102,-1227
-122,102,-1207.35
-120,102,-1186.26
-118,102,-1163.83
-116,102,-1140.14
-114,102,-1115.27
-112,102,-1089.31
-110,102,-1062.34
-108,102,-1034.45
-106,102,-1005.73
-104,102,-976.24
-102,102,-946.074
-100,102,-915.301
-98,102,-883.992
-96,102,-852.213
-94,102,-820.026
-92,102,-787.489
-90,102,-754.653
-88,102,-721.567
-86,102,-688.273
-84,102,-654.808
-82,102,-621.208
-80,102,-587.5
-78,102,-553.71
-76,102,-519.859
-74,102,-485.964
-72,102,-452.042
-70,102,-418.102
-68,102,-384.154
-66,102,-350.206
-64,102,-316.261
-62,102,-282.325
-60,102,-248.399
-58,102,-214.485
-56,102,-180.583
-54,102,-146.692
-52,102,-112.813
-50,102,-78.9442
-48,102,-45.0842
-46,102,-11.2318
-44,102,22.6144
-42,102,56.456
-40,102,90.2946
-38,102,124.132
-36,102,157.968
-34,102,191.806
-32,102,225.646
-30,102,259.487
-28,102,293.331
-26,102,327.175
-24,102,361.019
-22,102,394.858
-20,102,428.688
-18,102,462.503
-16,102,496.293
-14,102,530.047
-12,102,563.751
-10,102,597.387
-8,102,630.935
-6,102,664.37
-4,102,697.662
-2,102,730.779
0,102,763.684
2,102,796.332
4,102,828.677
6,102,860.667
8,102,892.245
10,102,923.349
12,102,953.912
14,102,983.865
16,102,1013.13
18,102,1041.64
20,102,1069.3
22,102,1096.04
24,102,1121.77
26,102,1146.4
28,102,1169.86
30,102,1192.04
32,102,1212.88
34,102,1232.29
36,102,1250.19
38,102,1266.51
40,102,1281.18
42,102,1294.12
44,102,1305.28
46,102,1314.62
48,102,1322.07
50,102,1327.6
52,102,1331.18
54,102,1332.77
56,102,1332.37
58,102,1329.95
60,102,1325.51
62,102,1319.05
64,102,1310.57
66,102,1300.1
68,102,1287.64
70,102,1273.22
72,102,1256.86
74,102,1238.59
76,102,1218.45
78,102,1196.47
80,102,1172.68
82,102,1147.13
84,102,1119.86
86,102,1090.91
88,102,1060.32
90,102,1028.13
92,102,994.391
94,102,959.15
96,102,922.451
98,102,884.341
100,102,844.871
102,102,804.091
104,102,762.054
106,102,718.814
108,102,674.428
110,102,628.956
112,102,582.461
114,102,535.008
116,102,486.667
118,102,437.51
120,102,387.611
122,102,337.051
124,102,285.91
126,102,234.273
128,102,182.228
130,102,129.864
132,102,77.272
134,102,24.5449
136,102,-28.2242
138,102,-80.9415
140,102,-133.514
142,102,-185.849
144,102,-237.856
146,102,-289.444
148,102,-340.528
150,102,-391.022
152,102,-440.845
154,102,-489.917
156,102,-538.165
158,102,-585.515
160,102,-631.9
162,102,-677.253
164,102,-721.512
166,102,-764.617
168,102,-806.512
170,102,-847.143
172,102,-886.455
174,102,-924.4
176,102,-960.929
178,102,-995.992
180,102,-1029.55
-180,104,-1033.6
-178,104,-1066.49
-176,104,-1097.84
-174,104,-1127.61
-172,104,-1155.74
-170,104,-1182.19
-168,104,-1206.92
-166,104,-1229.88
-164,104,-1251.04
-162,104,-1270.35
-160,104,-1287.78
-158,104,-1303.29
-156,104,-1316.85
-154,104,-1328.43
-152,104,-1338.02
-150,104,-1345.6
-148,104,-1351.14
-146,104,-1354.66
-144,104,-1356.14
-142,104,-1355.6
-140,104,-1353.05
-138,104,-1348.51
-136,104,-1342.01
-134,104,-1333.59
-132,104,-1323.28
-130,104,-1311.14
-128,104,-1297.22
-126,104,-1281.58
-124,104,-1264.28
-122,104,-1245.41
-120,104,-1225.02
-118,104,-1203.21
-116,104,-1180.04
-114,104,-1155.6
-112,104,-1129.98
-110,104,-1103.25
-108,104,-1075.49
-106,104,-1046.8
-104,104,-1017.24
-102,104,-986.891
-100,104,-955.832
-98,104,-924.131
-96,104,-891.854
-94,104,-859.064
-92,104,-825.819
-90,104,-792.174
-88,104,-758.178
-86,104,-723.876
-84,104,-689.31
-82,104,-654.517
-80,104,-619.53
-78,104,-584.376
-76,104,-549.083
-74,104,-513.672
-72,104,-478.162
-70,104,-442.57
-68,104,-406.909
-66,104,-371.192
-64,104,-335.429
-62,104,-299.628
-60,104,-263.797
-58,104,-227.942
-56,104,-192.068
-54,104,-156.18
-52,104,-120.281
-50,104,-84.3773
-48,104,-48.4706
-46,104,-12.5645
-44,104,23.3377
-42,104,59.2329
-40,104,95.118
-38,104,130.99
-36,104,166.845
-34,104,202.68
-32,104,238.49
-30,104,274.272
-28,104,310.02
-26,104,345.729
-24,104,381.391
-22,104,416.998
-20,104,452.54
-18,104,488.006
-16,104,523.383
-14,104,558.653
-12,104,593.799
-10,104,628.799
-8,104,663.627
-6,104,698.254
-4,104,732.649
-2,104,766.774
0,104,800.589
2,104,834.048
4,104,867.102
6,104,899.698
8,104,931.775
10,104,963.273
12,104,994.124
14,104,1024.26
16,104,1053.6
18,104,1082.08
20,104,1109.61
22,104,1136.12
24,104,1161.51
26,104,1185.72
28,104,1208.65
30,104,1230.23
32,104,1250.37
34,104,1269
36,104,1286.05
38,104,1301.44
40,104,1315.11
42,104,1327
44,104,1337.05
46,104,1345.22
48,104,1351.46
50,104,1355.74
52,104,1358.03
54,104,1358.32
56,104,1356.58
58,104,1352.81
60,104,1347.01
62,104,1339.19
64,104,1329.35
66,104,1317.52
68,104,1303.71
70,104,1287.96
72,104,1270.3
74,104,1250.76
76,104,1229.37
78,104,1206.18
80,104,1181.24
82,104,1154.57
84,104,1126.24
86,104,1096.27
88,104,1064.73
90,104,1031.65
92,104,997.083
94,104,961.08
96,104,923.686
98,104,884.95
100,104,844.924
102,104,803.658
104,104,761.204
106,104,717.616
108,104,672.951
110,104,627.266
112,104,580.622
114,104,533.081
116,104,484.71
118,104,435.576
120,104,385.751
122,104,335.31
124,104,284.328
126,104,232.884
128,104,181.061
130,104,128.941
132,104,76.6101
134,104,24.1533
136,104,-28.3421
138,104,-80.7894
140,104,-133.102
142,104,-185.193
144,104,-236.978
146,104,-288.375
148,104,-339.301
150,104,-389.677
152,104,-439.428
154,104,-488.478
156,104,-536.757
158,104,-584.198
160,104,-630.733
162,104,-676.301
164,104,-720.841
166,104,-764.296
168,104,-806.609
170,104,-847.727
172,104,-887.598
174,104,-926.171
176,104,-963.395
178,104,-999.222
180,104,-1033.6
-180,106,-1029.9
-178,106,-1063.42
-176,106,-1095.47
-174,106,-1126
-172,106,-1154.96
-170,106,-1182.31
-168,106,-1207.99
-166,106,-1231.96
-164,106,-1254.18
-162,106,-1274.6
-160,106,-1293.17
-158,106,-1309.86
-156,106,-1324.64
-154,106,-1337.46
-152,106,-1348.31
-150,106,-1357.17
-148,106,-1364
-146,106,-1368.81
-144,106,-1371.59
-142,106,-1372.34
-140,106,-1371.06
-138,106,-1367.78
-136,106,-1362.52
-134,106,-1355.3
-132,106,-1346.16
-130,106,-1335.14
-128,106,-1322.3
-126,106,-1307.69
-124,106,-1291.37
-122,106,-1273.4
-120,106,-1253.85
-118,106,-1232.8
-116,106,-1210.32
-114,106,-1186.49
-112,106,-1161.39
-110,106,-1135.09
-108,106,-1107.67
-106,106,-1079.22
-104,106,-1049.82
-102,106,-1019.52
-100,106,-988.415
-98,106,-956.567
-96,106,-924.043
-94,106,-890.906
-92,106,-857.216
-90,106,-823.028
-88,106,-788.393
-86,106,-753.36
-84,106,-717.972
-82,106,-682.269
-80,106,-646.287
-78,106,-610.06
-76,106,-573.615
-74,106,-536.981
-72,106,-500.18
-70,106,-463.233
-68,106,-426.16
-66,106,-388.976
-64,106,-351.696
-62,106,-314.335
-60,106,-276.904
-58,106,-239.415
-56,106,-201.876
-54,106,-164.298
-52,106,-126.69
-50,106,-89.0599
-48,106,-51.4158
-46,106,-13.7656
-44,106,23.8829
-42,106,61.5222
-40,106,99.1445
-38,106,136.742
-36,106,174.307
-34,106,211.831
-32,106,249.306
-30,106,286.722
-28,106,324.07
-26,106,361.339
-24,106,398.517
-22,106,435.591
-20,106,472.546
-18,106,509.367
-16,106,546.035
-14,106,582.53
-12,106,618.828
-10,106,654.903
-8,106,690.726
-6,106,726.264
-4,106,761.483
-2,106,796.342
0,106,830.797
2,106,864.801
4,106,898.304
6,106,931.249
8,106,963.577
10,106,995.225
12,106,1026.13
14,106,1056.21
16,106,1085.41
18,106,1113.65
20,106,1140.84
22,106,1166.92
24,106,1191.8
26,106,1215.4
28,106,1237.65
30,106,1258.47
32,106,1277.77
34,106,1295.5
36,106,1311.58
38,106,1325.95
40,106,1338.54
42,106,1349.31
44,106,1358.2
46,106,1365.16
48,106,1370.18
50,106,1373.2
52,106,1374.22
54,106,1373.22
56,106,1370.19
58,106,1365.13
60,106,1358.04
62,106,1348.94
64,106,1337.85
66,106,1324.77
68,106,1309.76
70,106,1292.83
72,106,1274.02
74,106,1253.38
76,106,1230.94
78,106,1206.74
80,106,1180.85
82,106,1153.29
84,106,1124.12
86,106,1093.39
88,106,1061.15
90,106,1027.44
92,106,992.323
94,106,955.84
96,106,918.043
98,106,878.982
100,106,838.707
102,106,797.27
104,106,754.722
106,106,711.117
108,106,666.509
110,106,620.954
112,106,574.509
114,106,527.235
116,106,479.193
118,106,430.448
120,106,381.065
122,106,331.115
124,106,280.667
126,106,229.796
128,106,178.575
130,106,127.083
132,106,75.3962
134,106,23.5947
136,106,-28.2421
138,106,-80.0344
140,106,-131.703
142,106,-183.168
144,106,-234.351
146,106,-285.177
148,106,-335.57
150,106,-385.457
152,106,-434.768
154,106,-483.432
156,106,-531.384
158,106,-578.561
160,106,-624.899
162,106,-670.34
164,106,-714.825
166,106,-758.3
168,106,-800.71
170,106,-842.001
172,106,-882.123
174,106,-921.024
176,106,-958.654
178,106,-994.963
180,106,-1029.9
-180,108,-1018.63
-178,108,-1052.52
-176,108,-1085.01
-174,108,-1116.06
-172,108,-1145.62
-170,108,-1173.63
-168,108,-1200.05
-166,108,-1224.82
-164,108,-1247.9
-162,108,-1269.24
-160,108,-1288.79
-158,108,-1306.5
-156,108,-1322.35
-154,108,-1336.29
-152,108,-1348.29
-150,108,-1358.32
-148,108,-1366.36
-146,108,-1372.39
-144,108,-1376.41
-142,108,-1378.4
-140,108,-1378.38
-138,108,-1376.35
-136,108,-1372.32
-134,108,-1366.33
-132,108,-1358.4
-130,108,-1348.56
-128,108,-1336.87
-126,108,-1323.37
-124,108,-1308.11
-122,108,-1291.16
-120,108,-1272.58
-118,108,-1252.43
-116,108,-1230.79
-114,108,-1207.73
-112,108,-1183.32
-110,108,-1157.64
-108,108,-1130.77
-106,108,-1102.77
-104,108,-1073.72
-102,108,-1043.71
-100,108,-1012.79
-98,108,-981.033
-96,108,-948.511
-94,108,-915.283
-92,108,-881.41
-90,108,-846.948
-88,108,-811.949
-86,108,-776.464
-84,108,-740.538
-82,108,-704.214
-80,108,-667.532
-78,108,-630.527
-76,108,-593.232
-74,108,-555.678
-72,108,-517.893
-70,108,-479.902
-68,108,-441.727
-66,108,-403.391
-64,108,-364.913
-62,108,-326.31
-60,108,-287.599
-58,108,-248.796
-56,108,-209.916
-54,108,-170.973
-52,108,-131.979
-50,108,-92.9482
-48,108,-53.8925
-46,108,-14.8242
-44,108,24.2446
-42,108,63.302
-40,108,102.336
-38,108,141.334
-36,108,180.285
-34,108,219.175
-32,108,257.992
-30,108,296.721
-28,108,335.349
-26,108,373.86
-24,108,412.238
-22,108,450.465
-20,108,488.522
-18,108,526.389
-16,108,564.043
-14,108,601.458
-12,108,638.608
-10,108,675.462
-8,108,711.988
-6,108,748.15
-4,108,783.909
-2,108,819.223
0,108,854.046
2,108,888.328
4,108,922.018
6,108,955.058
8,108,987.388
10,108,1018.95
12,108,1049.67
14,108,1079.48
16,108,1108.32
18,108,1136.11
20,108,1162.77
22,108,1188.24
24,108,1212.43
26,108,1235.26
28,108,1256.68
30,108,1276.6
32,108,1294.95
34,108,1311.67
36,108,1326.68
38,108,1339.95
40,108,1351.4
42,108,1360.99
44,108,1368.67
46,108,1374.42
48,108,1378.2
50,108,1379.98
52,108,1379.75
54,108,1377.51
56,108,1373.24
58,108,1366.96
60,108,1358.68
62,108,1348.4
64,108,1336.16
66,108,1321.98
68,108,1305.9
70,108,1287.95
72,108,1268.17
74,108,1246.61
76,108,1223.31
78,108,1198.32
80,108,1171.68
82,108,1143.46
84,108,1113.7
86,108,1082.46
88,108,1049.78
90,108,1015.71
92,108,980.313
94,108,943.634
96,108,905.725
98,108,866.637
100,108,826.419
102,108,785.123
104,108,742.8
106,108,699.501
108,108,655.28
110,108,610.189
112,108,564.284
114,108,517.62
116,108,470.256
118,108,422.251
120,108,373.667
122,108,324.566
124,108,275.015
126,108,225.079
128,108,174.827
130,108,124.329
132,108,73.6555
134,108,22.8782
136,108,-27.9307
138,108,-78.6991
140,108,-129.355
142,108,-179.826
144,108,-230.043
146,108,-279.935
148,108,-329.434
150,108,-378.473
152,108,-426.988
154,108,-474.914
156,108,-522.192
158,108,-568.761
160,108,-614.563
162,108,-659.543
164,108,-703.645
166,108,-746.817
168,108,-789.005
170,108,-830.159
172,108,-870.228
174,108,-909.16
176,108,-946.906
178,108,-983.414
180,108,-1018.63
-180,110,-1000.08
-178,110,-1034.06
-176,110,-1066.74
-174,110,-1098.06
-172,110,-1127.97
-170,110,-1156.42
-168,110,-1183.35
-166,110,-1208.71
-164,110,-1232.45
-162,110,-1254.52
-160,110,-1274.86
-158,110,-1293.44
-156,110,-1310.2
-154,110,-1325.11
-152,110,-1338.13
-150,110,-1349.22
-148,110,-1358.37
-146,110,-1365.54
-144,110,-1370.72
-142,110,-1373.91
-140,110,-1375.1
-138,110,-1374.29
-136,110,-1371.5
-134,110,-1366.74
-132,110,-1360.03
-130,110,-1351.42
-128,110,-1340.92
-126,110,-1328.6
-124,110,-1314.49
-122,110,-1298.66
-120,110,-1281.15
-118,110,-1262.03
-116,110,-1241.36
-114,110,-1219.22
-112,110,-1195.67
-110,110,-1170.78
-108,110,-1144.63
-106,110,-1117.28
-104,110,-1088.81
-102,110,-1059.29
-100,110,-1028.78
-98,110,-997.353
-96,110,-965.076
-94,110,-932.01
-92,110,-898.214
-90,110,-863.744
-88,110,-828.655
-86,110,-792.998
-84,110,-756.821
-82,110,-720.168
-80,110,-683.082
-78,110,-645.602
-76,110,-607.763
-74,110,-569.601
-72,110,-531.147
-70,110,-492.429
-68,110,-453.475
-66,110,-414.311
-64,110,-374.96
-62,110,-335.444
-60,110,-295.785
-58,110,-256.003
-56,110,-216.116
-54,110,-176.143
-52,110,-136.101
-50,110,-96.0072
-48,110,-55.8784
-46,110,-15.7307
-44,110,24.4196
-42,110,64.5564
-40,110,104.664
-38,110,144.725
-36,110,184.725
-34,110,224.645
-32,110,264.469
-30,110,304.179
-28,110,343.756
-26,110,383.181
-24,110,422.432
-22,110,461.489
-20,110,500.327
-18,110,538.923
-16,110,577.248
-14,110,615.274
-12,110,652.97
-10,110,690.303
-8,110,727.236
-6,110,763.73
-4,110,799.745
-2,110,835.235
0,110,870.152
2,110,904.446
4,110,938.064
6,110,970.948
8,110,1003.04
10,110,1034.27
12,110,1064.59
14,110,1093.92
16,110,1122.19
18,110,1149.33
20,110,1175.28
22,110,1199.96
24,110,1223.3
26,110,1245.23
28,110,1265.67
30,110,1284.57
32,110,1301.86
34,110,1317.47
36,110,1331.34
38,110,1343.43
40,110,1353.69
42,110,1362.07
44,110,1368.54
46,110,1373.06
48,110,1375.61
50,110,1376.17
52,110,1374.74
54,110,1371.31
56,110,1365.88
58,110,1358.47
60,110,1349.09
62,110,1337.75
64,110,1324.5
66,110,1309.36
68,110,1292.36
70,110,1273.56
72,110,1252.99
74,110,1230.7
76,110,1206.74
78,110,1181.16
80,110,1154.02
82,110,1125.37
84,110,1095.27
86,110,1063.75
88,110,1030.89
90,110,996.733
92,110,961.331
94,110,924.738
96,110,887.004
98,110,848.181
100,110,808.32
102,110,767.47
104,110,725.681
106,110,683.004
108,110,639.488
110,110,595.185
112,110,550.146
114,110,504.424
116,110,458.071
118,110,411.143
120,110,363.696
122,110,315.788
124,110,267.476
126,110,218.821
128,110,169.885
130,110,120.73
132,110,71.4185
134,110,22.0149
136,110,-27.4166
138,110,-76.8118
140,110,-126.106
142,110,-175.236
144,110,-224.139
146,110,-272.751
148,110,-321.012
150,110,-368.862
152,110,-416.243
154,110,-463.095
156,110,-509.365
158,110,-554.996
160,110,-599.936
162,110,-644.132
164,110,-687.533
166,110,-730.087
168,110,-771.746
170,110,-812.459
172,110,-852.176
174,110,-890.847
176,110,-928.421
178,110,-964.849
180,110,-1000.08
-180,112,-974.584
-178,112,-1008.4
-176,112,-1041
-174,112,-1072.35
-172,112,-1102.37
-170,112,-1131.02
-168,112,-1158.24
-166,112,-1183.98
-164,112,-1208.17
-162,112,-1230.78
-160,112,-1251.73
-158,112,-1270.99
-156,112,-1288.51
-154,112,-1304.24
-152,112,-1318.13
-150,112,-1330.17
-148,112,-1340.3
-146,112,-1348.52
-144,112,-1354.78
-142,112,-1359.1
-140,112,-1361.44
-138,112,-1361.82
-136,112,-1360.23
-134,112,-1356.69
-132,112,-1351.22
-130,112,-1343.84
-128,112,-1334.59
-126,112,-1323.49
-124,112,-1310.6
-122,112,-1295.95
-120,112,-1279.61
-118,112,-1261.63
-116,112,-1242.06
-114,112,-1220.97
-112,112,-1198.42
-110,112,-1174.49
-108,112,-1149.23
-106,112,-1122.72
-104,112,-1095.01
-102,112,-1066.19
-100,112,-1036.31
-98,112,-1005.44
-96,112,-973.648
-94,112,-940.989
-92,112,-907.523
-90,112,-873.309
-88,112,-838.401
-86,112,-802.85
-84,112,-766.707
-82,112,-730.017
-80,112,-692.825
-78,112,-655.173
-76,112,-617.1
-74,112,-578.643
-72,112,-539.838
-70,112,-500.716
-68,112,-461.31
-66,112,-421.648
-64,112,-381.758
-62,112,-341.666
-60,112,-301.398
-58,112,-260.976
-56,112,-220.425
-54,112,-179.767
-52,112,-139.022
-50,112,-98.2118
-48,112,-57.357
-46,112,-16.4776
-44,112,24.4065
-42,112,65.2754
-40,112,106.109
-38,112,146.887
-36,112,187.59
-34,112,228.197
-32,112,268.686
-30,112,309.036
-28,112,349.225
-26,112,389.227
-24,112,429.02
-22,112,468.577
-20,112,507.87
-18,112,546.872
-16,112,585.551
-14,112,623.875
-12,112,661.809
-10,112,699.317
-8,112,736.36
-6,112,772.897
-4,112,808.882
-2,112,844.271
0,112,879.014
2,112,913.058
4,112,946.351
6,112,978.834
8,112,1010.45
10,112,1041.13
12,112,1070.83
14,112,1099.46
16,112,1126.97
18,112,1153.29
20,112,1178.35
22,112,1202.09
24,112,1224.43
26,112,1245.31
28,112,1264.67
30,112,1282.44
32,112,1298.57
34,112,1313
36,112,1325.67
38,112,1336.54
40,112,1345.57
42,112,1352.72
44,112,1357.96
46,112,1361.27
48,112,1362.62
50,112,1362.01
52,112,1359.43
54,112,1354.88
56,112,1348.38
58,112,1339.93
60,112,1329.56
62,112,1317.3
64,112,1303.17
66,112,1287.21
68,112,1269.47
70,112,1249.99
72,112,1228.81
74,112,1206
76,112,1181.59
78,112,1155.65
80,112,1128.22
82,112,1099.38
84,112,1069.16
86,112,1037.63
88,112,1004.85
90,112,970.862
92,112,935.725
94,112,899.493
96,112,862.215
98,112,823.944
100,112,784.729
102,112,744.619
104,112,703.664
106,112,661.909
108,112,619.405
110,112,576.198
112,112,532.336
114,112,487.868
116,112,442.843
118,112,397.31
120,112,351.321
122,112,304.925
124,112,258.176
126,112,211.127
128,112,163.831
130,112,116.344
132,112,68.7207
134,112,21.0171
136,112,-26.7106
138,112,-74.4061
140,112,-122.013
142,112,-169.477
144,112,-216.74
146,112,-263.75
148,112,-310.451
150,112,-356.79
152,112,-402.717
154,112,-448.178
156,112,-493.124
158,112,-537.504
160,112,-581.271
162,112,-624.376
164,112,-666.771
166,112,-708.408
168,112,-749.239
170,112,-789.217
172,112,-828.292
174,112,-866.417
176,112,-903.541
178,112,-939.614
180,112,-974.584
-180,114,-942.572
-178,114,-975.965
-176,114,-1008.25
-174,114,-1039.37
-172,114,-1069.27
-170,114,-1097.89
-168,114,-1125.17
-166,114,-1151.06
-164,114,-1175.51
-162,114,-1198.45
-160,114,-1219.82
-158,114,-1239.59
-156,114,-1257.69
-154,114,-1274.08
-152,114,-1288.71
-150,114,-1301.55
-148,114,-1312.55
-146,114,-1321.7
-144,114,-1328.96
-142,114,-1334.31
-140,114,-1337.74
-138,114,-1339.25
-136,114,-1338.83
-134,114,-1336.49
-132,114,-1332.24
-130,114,-1326.1
-128,114,-1318.1
-126,114,-1308.27
-124,114,-1296.63
-122,114,-1283.25
-120,114,-1268.15
-118,114,-1251.39
-116,114,-1233.02
-114,114,-1213.1
-112,114,-1191.7
-110,114,-1168.86
-108,114,-1144.65
-106,114,-1119.14
-104,114,-1092.38
-102,114,-1064.45
-100,114,-1035.41
-98,114,-1005.31
-96,114,-974.229
-94,114,-942.213
-92,114,-909.326
-90,114,-875.623
-88,114,-841.159
-86,114,-805.987
-84,114,-770.157
-82,114,-733.718
-80,114,-696.716
-78,114,-659.194
-76,114,-621.194
-74,114,-582.756
-72,114,-543.919
-70,114,-504.718
-68,114,-465.187
-66,114,-425.359
-64,114,-385.266
-62,114,-344.937
-60,114,-304.401
-58,114,-263.685
-56,114,-222.816
-54,114,-181.821
-52,114,-140.723
-50,114,-99.5473
-48,114,-58.3181
-46,114,-17.059
-44,114,24.2067
-42,114,65.4555
-40,114,106.664
-38,114,147.809
-36,114,188.866
-34,114,229.811
-32,114,270.619
-30,114,311.265
-28,114,351.723
-26,114,391.965
-24,114,431.964
-22,114,471.689
-20,114,511.11
-18,114,550.195
-16,114,588.91
-14,114,627.219
-12,114,665.085
-10,114,702.468
-8,114,739.327
-6,114,775.618
-4,114,811.296
-2,114,846.312
0,114,880.616
2,114,914.157
4,114,946.879
6,114,978.726
8,114,1009.64
10,114,1039.56
12,114,1068.43
14,114,1096.18
16,114,1122.75
18,114,1148.07
20,114,1172.09
22,114,1194.74
24,114,1215.95
26,114,1235.67
28,114,1253.84
30,114,1270.4
32,114,1285.29
34,114,1298.47
36,114,1309.89
38,114,1319.51
40,114,1327.3
42,114,1333.21
44,114,1337.24
46,114,1339.36
48,114,1339.56
50,114,1337.82
52,114,1334.16
54,114,1328.59
56,114,1321.1
58,114,1311.73
60,114,1300.5
62,114,1287.44
64,114,1272.58
66,114,1255.97
68,114,1237.66
70,114,1217.68
72,114,1196.09
74,114,1172.94
76,114,1148.3
78,114,1122.2
80,114,1094.72
82,114,1065.92
84,114,1035.83
86,114,1004.54
88,114,972.08
90,114,938.521
92,114,903.912
94,114,868.307
96,114,831.757
98,114,794.312
100,114,756.021
102,114,716.933
104,114,677.093
106,114,636.548
108,114,595.343
110,114,553.522
112,114,511.129
114,114,468.209
116,114,424.807
118,114,380.965
120,114,336.729
122,114,292.145
124,114,247.257
126,114,202.112
