Phi[deg],Theta[deg],im(rEZ)[mV]
-128,52,-1233.58
-126,52,-1264.53
-124,52,-1293.93
-122,52,-1321.77
-120,52,-1348.03
-118,52,-1372.7
-116,52,-1395.75
-114,52,-1417.17
-112,52,-1436.95
-110,52,-1455.07
-108,52,-1471.51
-106,52,-1486.26
-104,52,-1499.3
-102,52,-1510.64
-100,52,-1520.25
-98,52,-1528.12
-96,52,-1534.26
-94,52,-1538.64
-92,52,-1541.28
-90,52,-1542.15
-88,52,-1541.28
-86,52,-1538.65
-84,52,-1534.26
-82,52,-1528.13
-80,52,-1520.26
-78,52,-1510.65
-76,52,-1499.32
-74,52,-1486.27
-72,52,-1471.52
-70,52,-1455.09
-68,52,-1436.97
-66,52,-1417.2
-64,52,-1395.78
-62,52,-1372.72
-60,52,-1348.06
-58,52,-1321.8
-56,52,-1293.96
-54,52,-1264.56
-52,52,-1233.61
-50,52,-1201.15
-48,52,-1167.19
-46,52,-1131.75
-44,52,-1094.85
-42,52,-1056.53
-40,52,-1016.81
-38,52,-975.726
-36,52,-933.307
-34,52,-889.591
-32,52,-844.619
-30,52,-798.435
-28,52,-751.087
-26,52,-702.627
-24,52,-653.112
-22,52,-602.601
-20,52,-551.16
-18,52,-498.857
-16,52,-445.765
-14,52,-391.961
-12,52,-337.526
-10,52,-282.542
-8,52,-227.097
-6,52,-171.28
-4,52,-115.183
-2,52,-58.8969
0,52,-2.51724
2,52,53.8619
4,52,110.146
6,52,166.241
8,52,222.054
10,52,277.494
12,52,332.472
14,52,386.9
16,52,440.696
18,52,493.778
20,52,546.07
22,52,597.5
24,52,647.997
26,52,697.499
28,52,745.943
30,52,793.274
32,52,839.44
34,52,884.393
36,52,928.089
38,52,970.488
40,52,1011.55
42,52,1051.25
44,52,1089.55
46,52,1126.42
48,52,1161.83
50,52,1195.77
52,52,1228.21
54,52,1259.12
56,52,1288.5
58,52,1316.31
60,52,1342.55
62,52,1367.19
64,52,1390.22
66,52,1411.62
68,52,1431.37
70,52,1449.46
72,52,1465.88
74,52,1480.61
76,52,1493.64
78,52,1504.96
80,52,1514.56
82,52,1522.42
84,52,1528.55
86,52,1532.92
88,52,1535.55
90,52,1536.43
92,52,1535.55
94,52,1532.92
96,52,1528.54
98,52,1522.42
100,52,1514.55
102,52,1504.96
104,52,1493.64
106,52,1480.61
108,52,1465.88
110,52,1449.46
112,52,1431.36
114,52,1411.61
116,52,1390.21
118,52,1367.19
120,52,1342.55
122,52,1316.31
124,52,1288.49
126,52,1259.12
128,52,1228.2
130,52,1195.77
132,52,1161.83
134,52,1126.41
136,52,1089.54
138,52,1051.25
140,52,1011.55
142,52,970.491
144,52,928.094
146,52,884.399
148,52,839.448
150,52,793.283
152,52,745.953
154,52,697.511
156,52,648.011
158,52,597.516
160,52,546.088
162,52,493.797
164,52,440.717
166,52,386.923
168,52,332.496
170,52,277.52
172,52,222.081
174,52,166.27
176,52,110.176
178,52,53.893
180,52,-2.48503
-180,54,-2.60086
-178,54,-64.0044
-176,54,-125.307
-174,54,-186.407
-172,54,-247.204
-170,54,-307.601
-168,54,-367.501
-166,54,-426.81
-164,54,-485.438
-162,54,-543.299
-160,54,-600.309
-158,54,-656.389
-156,54,-711.465
-154,54,-765.467
-152,54,-818.328
-150,54,-869.988
-148,54,-920.39
-146,54,-969.481
-144,54,-1017.21
-142,54,-1063.54
-140,54,-1108.42
-138,54,-1151.82
-136,54,-1193.71
-134,54,-1234.04
-132,54,-1272.79
-130,54,-1309.94
-128,54,-1345.46
-126,54,-1379.32
-124,54,-1411.5
-122,54,-1441.98
-120,54,-1470.74
-118,54,-1497.76
-116,54,-1523.01
-114,54,-1546.48
-112,54,-1568.15
-110,54,-1588
-108,54,-1606.02
-106,54,-1622.19
-104,54,-1636.5
-102,54,-1648.93
-100,54,-1659.46
-98,54,-1668.1
-96,54,-1674.82
-94,54,-1679.64
-92,54,-1682.52
-90,54,-1683.49
-88,54,-1682.53
-86,54,-1679.64
-84,54,-1674.83
-82,54,-1668.11
-80,54,-1659.47
-78,54,-1648.94
-76,54,-1636.51
-74,54,-1622.21
-72,54,-1606.04
-70,54,-1588.02
-68,54,-1568.17
-66,54,-1546.5
-64,54,-1523.03
-62,54,-1497.78
-60,54,-1470.77
-58,54,-1442.01
-56,54,-1411.53
-54,54,-1379.35
-52,54,-1345.49
-50,54,-1309.98
-48,54,-1272.83
-46,54,-1234.08
-44,54,-1193.74
-42,54,-1151.86
-40,54,-1108.46
-38,54,-1063.58
-36,54,-1017.25
-34,54,-969.521
-32,54,-920.43
-30,54,-870.029
-28,54,-818.369
-26,54,-765.508
-24,54,-711.506
-22,54,-656.43
-20,54,-600.349
-18,54,-543.339
-16,54,-485.478
-14,54,-426.849
-12,54,-367.539
-10,54,-307.639
-8,54,-247.241
-6,54,-186.443
-4,54,-125.342
-2,54,-64.0387
0,54,-2.63396
2,54,58.7703
4,54,120.072
6,54,181.171
8,54,241.966
10,54,302.359
12,54,362.254
14,54,421.557
16,54,480.178
18,54,538.031
20,54,595.032
22,54,651.101
24,54,706.166
26,54,760.154
28,54,813.002
30,54,864.646
32,54,915.031
34,54,964.104
36,54,1011.82
38,54,1058.12
40,54,1102.99
42,54,1146.36
44,54,1188.22
46,54,1228.53
48,54,1267.27
50,54,1304.39
52,54,1339.88
54,54,1373.72
56,54,1405.87
58,54,1436.33
60,54,1465.06
62,54,1492.05
64,54,1517.28
66,54,1540.73
68,54,1562.37
70,54,1582.21
72,54,1600.21
74,54,1616.36
76,54,1630.65
78,54,1643.06
80,54,1653.58
82,54,1662.21
84,54,1668.92
86,54,1673.73
88,54,1676.61
90,54,1677.57
92,54,1676.61
94,54,1673.73
96,54,1668.92
98,54,1662.2
100,54,1653.58
102,54,1643.05
104,54,1630.64
106,54,1616.35
108,54,1600.2
110,54,1582.2
112,54,1562.37
114,54,1540.72
116,54,1517.27
118,54,1492.04
120,54,1465.05
122,54,1436.32
124,54,1405.87
126,54,1373.71
128,54,1339.88
130,54,1304.38
132,54,1267.26
134,54,1228.53
136,54,1188.22
138,54,1146.36
140,54,1102.99
142,54,1058.13
144,54,1011.82
146,54,964.11
148,54,915.038
150,54,864.655
152,54,813.012
154,54,760.167
156,54,706.18
158,54,651.117
160,54,595.049
162,54,538.05
164,54,480.2
166,54,421.58
168,54,362.278
170,54,302.385
172,54,241.993
174,54,181.2
176,54,120.103
178,54,58.8021
180,54,-2.60086
-180,56,-2.71362
-178,56,-68.9891
-176,56,-135.156
-174,56,-201.108
-172,56,-266.736
-170,56,-331.936
-168,56,-396.606
-166,56,-460.645
-164,56,-523.956
-162,56,-586.448
-160,56,-648.03
-158,56,-708.618
-156,56,-768.131
-154,56,-826.495
-152,56,-883.638
-150,56,-939.494
-148,56,-994.002
-146,56,-1047.1
-144,56,-1098.75
-142,56,-1148.88
-140,56,-1197.47
-138,56,-1244.46
-136,56,-1289.81
-134,56,-1333.5
-132,56,-1375.49
-130,56,-1415.75
-128,56,-1454.25
-126,56,-1490.96
-124,56,-1525.85
-122,56,-1558.91
-120,56,-1590.11
-118,56,-1619.42
-116,56,-1646.82
-114,56,-1672.29
-112,56,-1695.81
-110,56,-1717.36
-108,56,-1736.93
-106,56,-1754.48
-104,56,-1770.01
-102,56,-1783.51
-100,56,-1794.95
-98,56,-1804.33
-96,56,-1811.64
-94,56,-1816.86
-92,56,-1820
-90,56,-1821.05
-88,56,-1820
-86,56,-1816.87
-84,56,-1811.64
-82,56,-1804.34
-80,56,-1794.96
-78,56,-1783.52
-76,56,-1770.03
-74,56,-1754.5
-72,56,-1736.94
-70,56,-1717.38
-68,56,-1695.83
-66,56,-1672.31
-64,56,-1646.84
-62,56,-1619.44
-60,56,-1590.13
-58,56,-1558.94
-56,56,-1525.88
-54,56,-1490.99
-52,56,-1454.28
-50,56,-1415.78
-48,56,-1375.53
-46,56,-1333.54
-44,56,-1289.85
-42,56,-1244.49
-40,56,-1197.51
-38,56,-1148.92
-36,56,-1098.79
-34,56,-1047.14
-32,56,-994.043
-30,56,-939.536
-28,56,-883.68
-26,56,-826.537
-24,56,-768.174
-22,56,-708.66
-20,56,-648.072
-18,56,-586.489
-16,56,-523.997
-14,56,-460.685
-12,56,-396.646
-10,56,-331.975
-8,56,-266.774
-6,56,-201.145
-4,56,-135.193
-2,56,-69.0241
0,56,-2.74746
2,56,63.5288
4,56,129.696
6,56,195.646
8,56,261.272
10,56,326.47
12,56,391.135
14,56,455.169
16,56,518.475
18,56,580.959
20,56,642.533
22,56,703.112
24,56,762.615
26,56,820.967
28,56,878.097
30,56,933.94
32,56,988.432
34,56,1041.52
36,56,1093.14
38,56,1143.26
40,56,1191.82
42,56,1238.79
44,56,1284.13
46,56,1327.8
48,56,1369.77
50,56,1410
52,56,1448.48
54,56,1485.16
56,56,1520.03
58,56,1553.07
60,56,1584.24
62,56,1613.53
64,56,1640.9
66,56,1666.35
68,56,1689.85
70,56,1711.39
72,56,1730.93
74,56,1748.47
76,56,1763.99
78,56,1777.47
80,56,1788.9
82,56,1798.27
84,56,1805.56
86,56,1810.78
88,56,1813.91
90,56,1814.96
92,56,1813.91
94,56,1810.78
96,56,1805.56
98,56,1798.26
100,56,1788.89
102,56,1777.46
104,56,1763.98
106,56,1748.46
108,56,1730.92
110,56,1711.38
112,56,1689.85
114,56,1666.35
116,56,1640.9
118,56,1613.52
120,56,1584.23
122,56,1553.06
124,56,1520.03
126,56,1485.15
128,56,1448.47
130,56,1410
132,56,1369.76
134,56,1327.8
136,56,1284.13
138,56,1238.79
140,56,1191.83
142,56,1143.26
144,56,1093.15
146,56,1041.52
148,56,988.439
150,56,933.948
152,56,878.108
154,56,820.979
156,56,762.629
158,56,703.127
160,56,642.551
162,56,580.979
164,56,518.496
166,56,455.192
168,56,391.16
170,56,326.496
172,56,261.301
174,56,195.676
176,56,129.727
178,56,63.5613
180,56,-2.71362
-180,58,-2.82306
-178,58,-73.7614
-176,58,-144.585
-174,58,-215.18
-172,58,-285.434
-170,58,-355.234
-168,58,-424.472
-166,58,-493.043
-164,58,-560.844
-162,58,-627.775
-160,58,-693.742
-158,58,-758.656
-156,58,-822.43
-154,58,-884.983
-152,58,-946.241
-150,58,-1006.13
-148,58,-1064.59
-146,58,-1121.55
-144,58,-1176.96
-142,58,-1230.76
-140,58,-1282.91
-138,58,-1333.36
-136,58,-1382.07
-134,58,-1428.99
-132,58,-1474.1
-130,58,-1517.36
-128,58,-1558.73
-126,58,-1598.19
-124,58,-1635.71
-122,58,-1671.26
-120,58,-1704.8
-118,58,-1736.33
-116,58,-1765.81
-114,58,-1793.21
-112,58,-1818.52
-110,58,-1841.71
-108,58,-1862.76
-106,58,-1881.65
-104,58,-1898.37
-102,58,-1912.9
-100,58,-1925.21
-98,58,-1935.31
-96,58,-1943.17
-94,58,-1948.8
-92,58,-1952.17
-90,58,-1953.3
-88,58,-1952.18
-86,58,-1948.8
-84,58,-1943.18
-82,58,-1935.32
-80,58,-1925.22
-78,58,-1912.91
-76,58,-1898.39
-74,58,-1881.67
-72,58,-1862.78
-70,58,-1841.73
-68,58,-1818.54
-66,58,-1793.23
-64,58,-1765.83
-62,58,-1736.36
-60,58,-1704.83
-58,58,-1671.29
-56,58,-1635.74
-54,58,-1598.23
-52,58,-1558.77
-50,58,-1517.4
-48,58,-1474.14
-46,58,-1429.03
-44,58,-1382.11
-42,58,-1333.4
-40,58,-1282.95
-38,58,-1230.8
-36,58,-1177
-34,58,-1121.59
-32,58,-1064.63
-30,58,-1006.17
-28,58,-946.284
-26,58,-885.026
-24,58,-822.473
-22,58,-758.699
-20,58,-693.785
-18,58,-627.817
-16,58,-560.885
-14,58,-493.084
-12,58,-424.513
-10,58,-355.274
-8,58,-285.473
-6,58,-215.218
-4,58,-144.622
-2,58,-73.7971
0,58,-2.85748
2,58,68.0817
4,58,138.906
6,58,209.5
8,58,279.752
10,58,349.55
12,58,418.785
14,58,487.352
16,58,555.147
18,58,622.072
20,58,688.033
22,58,752.938
24,58,816.703
26,58,879.247
28,58,940.493
30,58,1000.37
32,58,1058.81
34,58,1115.76
36,58,1171.16
38,58,1224.94
40,58,1277.07
42,58,1327.51
44,58,1376.19
46,58,1423.1
48,58,1468.19
50,58,1511.43
52,58,1552.78
54,58,1592.22
56,58,1629.71
58,58,1665.24
60,58,1698.76
62,58,1730.27
64,58,1759.72
66,58,1787.11
68,58,1812.39
70,58,1835.57
72,58,1856.6
74,58,1875.48
76,58,1892.18
78,58,1906.7
80,58,1919
82,58,1929.09
84,58,1936.94
86,58,1942.56
88,58,1945.93
90,58,1947.06
92,58,1945.93
94,58,1942.56
96,58,1936.94
98,58,1929.08
100,58,1919
102,58,1906.69
104,58,1892.18
106,58,1875.47
108,58,1856.6
110,58,1835.56
112,58,1812.39
114,58,1787.1
116,58,1759.71
118,58,1730.26
120,58,1698.76
122,58,1665.23
124,58,1629.71
126,58,1592.21
128,58,1552.77
130,58,1511.42
132,58,1468.19
134,58,1423.1
136,58,1376.19
138,58,1327.5
140,58,1277.07
142,58,1224.94
144,58,1171.16
146,58,1115.77
148,58,1058.82
150,58,1000.38
152,58,940.503
154,58,879.259
156,58,816.717
158,58,752.954
160,58,688.05
162,58,622.092
164,58,555.169
166,58,487.375
168,58,418.81
170,58,349.577
172,58,279.78
174,58,209.53
176,58,138.937
178,58,68.1148
180,58,-2.82306
-180,60,-2.92891
-178,60,-78.2671
-176,60,-153.485
-174,60,-228.463
-172,60,-303.082
-170,60,-377.226
-168,60,-450.78
-166,60,-523.632
-164,60,-595.675
-162,60,-666.805
-160,60,-736.922
-158,60,-805.93
-156,60,-873.739
-154,60,-940.263
-152,60,-1005.42
-150,60,-1069.14
-148,60,-1131.34
-146,60,-1191.97
-144,60,-1250.96
-142,60,-1308.25
-140,60,-1363.79
-138,60,-1417.53
-136,60,-1469.43
-134,60,-1519.44
-132,60,-1567.52
-130,60,-1613.64
-128,60,-1657.75
-126,60,-1699.83
-124,60,-1739.85
-122,60,-1777.76
-120,60,-1813.55
-118,60,-1847.19
-116,60,-1878.64
-114,60,-1907.89
-112,60,-1934.9
-110,60,-1959.65
-108,60,-1982.12
-106,60,-2002.29
-104,60,-2020.13
-102,60,-2035.64
-100,60,-2048.79
-98,60,-2059.56
-96,60,-2067.96
-94,60,-2073.96
-92,60,-2077.57
-90,60,-2078.77
-88,60,-2077.57
-86,60,-2073.97
-84,60,-2067.96
-82,60,-2059.57
-80,60,-2048.8
-78,60,-2035.65
-76,60,-2020.15
-74,60,-2002.3
-72,60,-1982.14
-70,60,-1959.67
-68,60,-1934.92
-66,60,-1907.91
-64,60,-1878.67
-62,60,-1847.22
-60,60,-1813.58
-58,60,-1777.79
-56,60,-1739.88
-54,60,-1699.87
-52,60,-1657.79
-50,60,-1613.67
-48,60,-1567.56
-46,60,-1519.48
-44,60,-1469.47
-42,60,-1417.57
-40,60,-1363.83
-38,60,-1308.29
-36,60,-1251
-34,60,-1192.02
-32,60,-1131.39
-30,60,-1069.18
-28,60,-1005.47
-26,60,-940.307
-24,60,-873.783
-22,60,-805.974
-20,60,-736.965
-18,60,-666.848
-16,60,-595.718
-14,60,-523.674
-12,60,-450.821
-10,60,-377.266
-8,60,-303.122
-6,60,-228.501
-4,60,-153.522
-2,60,-78.3032
0,60,-2.96376
2,60,72.3754
4,60,147.594
6,60,222.571
8,60,297.19
10,60,371.332
12,60,444.883
14,60,517.732
16,60,589.772
18,60,660.897
20,60,731.008
22,60,800.01
24,60,867.811
26,60,934.327
28,60,999.477
30,60,1063.18
32,60,1125.38
34,60,1185.99
36,60,1244.97
38,60,1302.24
40,60,1357.77
42,60,1411.5
44,60,1463.38
46,60,1513.37
48,60,1561.43
50,60,1607.53
52,60,1651.63
54,60,1693.69
56,60,1733.68
58,60,1771.58
60,60,1807.35
62,60,1840.97
64,60,1872.4
66,60,1901.63
68,60,1928.62
70,60,1953.36
72,60,1975.81
74,60,1995.97
76,60,2013.8
78,60,2029.29
80,60,2042.43
82,60,2053.2
84,60,2061.59
86,60,2067.59
88,60,2071.19
90,60,2072.39
92,60,2071.19
94,60,2067.58
96,60,2061.58
98,60,2053.2
100,60,2042.43
102,60,2029.29
104,60,2013.79
106,60,1995.96
108,60,1975.81
110,60,1953.35
112,60,1928.61
114,60,1901.62
116,60,1872.4
118,60,1840.96
120,60,1807.35
122,60,1771.57
124,60,1733.68
126,60,1693.68
128,60,1651.62
130,60,1607.52
132,60,1561.43
134,60,1513.36
136,60,1463.37
138,60,1411.49
140,60,1357.77
142,60,1302.25
144,60,1244.97
146,60,1186
148,60,1125.38
150,60,1063.19
152,60,999.487
154,60,934.339
156,60,867.825
158,60,800.025
160,60,731.025
162,60,660.916
164,60,589.793
166,60,517.756
168,60,444.908
170,60,371.359
172,60,297.218
174,60,222.602
176,60,147.626
178,60,72.4089
180,60,-2.92891
-180,62,-3.03092
-178,62,-82.4545
-176,62,-161.753
-174,62,-240.801
-172,62,-319.476
-170,62,-397.656
-168,62,-475.222
-166,62,-552.057
-164,62,-628.048
-162,62,-703.088
-160,62,-777.07
-158,62,-849.896
-156,62,-921.47
-154,62,-991.701
-152,62,-1060.5
-150,62,-1127.8
-148,62,-1193.51
-146,62,-1257.57
-144,62,-1319.91
-142,62,-1380.47
-140,62,-1439.19
-138,62,-1496.02
-136,62,-1550.91
-134,62,-1603.82
-132,62,-1654.69
-130,62,-1703.49
-128,62,-1750.18
-126,62,-1794.73
-124,62,-1837.09
-122,62,-1877.24
-120,62,-1915.13
-118,62,-1950.75
-116,62,-1984.06
-114,62,-2015.04
-112,62,-2043.64
-110,62,-2069.86
-108,62,-2093.66
-106,62,-2115.03
-104,62,-2133.93
-102,62,-2150.35
-100,62,-2164.28
-98,62,-2175.7
-96,62,-2184.59
-94,62,-2190.95
-92,62,-2194.77
-90,62,-2196.04
-88,62,-2194.77
-86,62,-2190.96
-84,62,-2184.6
-82,62,-2175.71
-80,62,-2164.29
-78,62,-2150.36
-76,62,-2133.94
-74,62,-2115.04
-72,62,-2093.68
-70,62,-2069.88
-68,62,-2043.67
-66,62,-2015.06
-64,62,-1984.09
-62,62,-1950.78
-60,62,-1915.16
-58,62,-1877.27
-56,62,-1837.12
-54,62,-1794.76
-52,62,-1750.22
-50,62,-1703.53
-48,62,-1654.73
-46,62,-1603.86
-44,62,-1550.95
-42,62,-1496.06
-40,62,-1439.23
-38,62,-1380.51
-36,62,-1319.95
-34,62,-1257.62
-32,62,-1193.56
-30,62,-1127.84
-28,62,-1060.55
-26,62,-991.745
-24,62,-921.514
-22,62,-849.94
-20,62,-777.114
-18,62,-703.131
-16,62,-628.091
-14,62,-552.099
-12,62,-475.264
-10,62,-397.697
-8,62,-319.516
-6,62,-240.84
-4,62,-161.791
-2,62,-82.491
0,62,-3.06603
2,62,76.3587
4,62,155.658
6,62,234.706
8,62,313.381
10,62,391.56
12,62,469.124
14,62,545.957
16,62,621.945
18,62,696.981
20,62,770.96
22,62,843.78
24,62,915.348
26,62,985.573
28,62,1054.37
30,62,1121.66
32,62,1187.36
34,62,1251.41
36,62,1313.74
38,62,1374.29
40,62,1433
42,62,1489.81
44,62,1544.69
46,62,1597.58
48,62,1648.44
50,62,1697.23
52,62,1743.9
54,62,1788.43
56,62,1830.78
58,62,1870.91
60,62,1908.79
62,62,1944.39
64,62,1977.68
66,62,2008.64
68,62,2037.23
70,62,2063.44
72,62,2087.22
74,62,2108.57
76,62,2127.47
78,62,2143.88
80,62,2157.8
82,62,2169.21
84,62,2178.09
86,62,2184.45
88,62,2188.26
90,62,2189.54
92,62,2188.26
94,62,2184.45
96,62,2178.09
98,62,2169.2
100,62,2157.79
102,62,2143.87
104,62,2127.46
106,62,2108.57
108,62,2087.22
110,62,2063.43
112,62,2037.22
114,62,2008.63
116,62,1977.67
118,62,1944.38
120,62,1908.78
122,62,1870.9
124,62,1830.77
126,62,1788.42
128,62,1743.89
130,62,1697.22
132,62,1648.43
134,62,1597.58
136,62,1544.69
138,62,1489.81
140,62,1433
142,62,1374.29
144,62,1313.74
146,62,1251.41
148,62,1187.37
150,62,1121.66
152,62,1054.38
154,62,985.585
156,62,915.362
158,62,843.796
160,62,770.977
162,62,697.001
164,62,621.967
166,62,545.98
168,62,469.149
170,62,391.587
172,62,313.41
174,62,234.737
176,62,155.69
178,62,76.3924
180,62,-3.03092
-180,64,-3.12882
-178,64,-86.2753
-176,64,-169.293
-174,64,-252.052
-172,64,-334.425
-170,64,-416.287
-168,64,-497.514
-166,64,-577.986
-164,64,-657.585
-162,64,-736.2
-160,64,-813.721
-158,64,-890.043
-156,64,-965.068
-154,64,-1038.7
-152,64,-1110.85
-150,64,-1181.44
-148,64,-1250.38
-146,64,-1317.59
-144,64,-1383.02
-142,64,-1446.6
-140,64,-1508.25
-138,64,-1567.94
-136,64,-1625.59
-134,64,-1681.17
-132,64,-1734.63
-130,64,-1785.91
-128,64,-1834.99
-126,64,-1881.81
-124,64,-1926.35
-122,64,-1968.55
-120,64,-2008.4
-118,64,-2045.85
-116,64,-2080.88
-114,64,-2113.45
-112,64,-2143.53
-110,64,-2171.1
-108,64,-2196.13
-106,64,-2218.6
-104,64,-2238.48
-102,64,-2255.75
-100,64,-2270.4
-98,64,-2282.4
-96,64,-2291.76
-94,64,-2298.44
-92,64,-2302.46
-90,64,-2303.8
-88,64,-2302.46
-86,64,-2298.45
-84,64,-2291.76
-82,64,-2282.41
-80,64,-2270.41
-78,64,-2255.76
-76,64,-2238.49
-74,64,-2218.62
-72,64,-2196.15
-70,64,-2171.12
-68,64,-2143.56
-66,64,-2113.47
-64,64,-2080.9
-62,64,-2045.88
-60,64,-2008.43
-58,64,-1968.58
-56,64,-1926.38
-54,64,-1881.84
-52,64,-1835.02
-50,64,-1785.95
-48,64,-1734.67
-46,64,-1681.21
-44,64,-1625.63
-42,64,-1567.98
-40,64,-1508.3
-38,64,-1446.64
-36,64,-1383.07
-34,64,-1317.64
-32,64,-1250.42
-30,64,-1181.48
-28,64,-1110.9
-26,64,-1038.75
-24,64,-965.113
-22,64,-890.088
-20,64,-813.765
-18,64,-736.244
-16,64,-657.629
-14,64,-578.028
-12,64,-497.556
-10,64,-416.328
-8,64,-334.465
-6,64,-252.091
-4,64,-169.33
-2,64,-86.3119
0,64,-3.16404
2,64,79.9837
4,64,163.002
6,64,245.761
8,64,328.135
10,64,409.996
12,64,491.223
14,64,571.693
16,64,651.291
18,64,729.904
20,64,807.422
22,64,883.741
24,64,958.762
26,64,1032.39
28,64,1104.54
30,64,1175.12
32,64,1244.05
34,64,1311.26
36,64,1376.68
38,64,1440.25
40,64,1501.89
42,64,1561.57
44,64,1619.21
46,64,1674.78
48,64,1728.22
50,64,1779.5
52,64,1828.56
54,64,1875.37
56,64,1919.89
58,64,1962.08
60,64,2001.92
62,64,2039.36
64,64,2074.37
66,64,2106.93
68,64,2137
70,64,2164.56
72,64,2189.58
74,64,2212.03
76,64,2231.9
78,64,2249.17
80,64,2263.8
82,64,2275.8
84,64,2285.15
86,64,2291.83
88,64,2295.85
90,64,2297.18
92,64,2295.84
94,64,2291.83
96,64,2285.15
98,64,2275.8
100,64,2263.8
102,64,2249.16
104,64,2231.9
106,64,2212.03
108,64,2189.57
110,64,2164.55
112,64,2136.99
114,64,2106.92
116,64,2074.36
118,64,2039.35
120,64,2001.91
122,64,1962.07
124,64,1919.88
126,64,1875.36
128,64,1828.55
130,64,1779.49
132,64,1728.22
134,64,1674.78
136,64,1619.21
138,64,1561.56
140,64,1501.89
142,64,1440.25
144,64,1376.68
146,64,1311.26
148,64,1244.05
150,64,1175.12
152,64,1104.55
154,64,1032.4
156,64,958.776
158,64,883.757
160,64,807.439
162,64,729.923
164,64,651.313
166,64,571.717
168,64,491.248
170,64,410.024
172,64,328.164
174,64,245.792
176,64,163.034
178,64,80.0175
180,64,-3.12882
-180,66,-3.22233
-178,66,-89.6851
-176,66,-176.015
-174,66,-262.081
-172,66,-347.752
-170,66,-432.898
-168,66,-517.393
-166,66,-601.114
-164,66,-683.939
-162,66,-765.754
-160,66,-846.444
-158,66,-925.903
-156,66,-1004.03
-154,66,-1080.72
-152,66,-1155.88
-150,66,-1229.43
-148,66,-1301.28
-146,66,-1371.35
-144,66,-1439.57
-142,66,-1505.87
-140,66,-1570.19
-138,66,-1632.46
-136,66,-1692.62
-134,66,-1750.63
-132,66,-1806.42
-130,66,-1859.97
-128,66,-1911.2
-126,66,-1960.1
-124,66,-2006.6
-122,66,-2050.68
-120,66,-2092.3
-118,66,-2131.42
-116,66,-2168
-114,66,-2202.02
-112,66,-2233.44
-110,66,-2262.24
-108,66,-2288.38
-106,66,-2311.84
-104,66,-2332.6
-102,66,-2350.64
-100,66,-2365.94
-98,66,-2378.48
-96,66,-2388.24
-94,66,-2395.22
-92,66,-2399.42
-90,66,-2400.82
-88,66,-2399.42
-86,66,-2395.23
-84,66,-2388.25
-82,66,-2378.48
-80,66,-2365.95
-78,66,-2350.65
-76,66,-2332.62
-74,66,-2311.86
-72,66,-2288.4
-70,66,-2262.25
-68,66,-2233.46
-66,66,-2202.04
-64,66,-2168.02
-62,66,-2131.44
-60,66,-2092.33
-58,66,-2050.71
-56,66,-2006.63
-54,66,-1960.13
-52,66,-1911.24
-50,66,-1860
-48,66,-1806.46
-46,66,-1750.67
-44,66,-1692.66
-42,66,-1632.5
-40,66,-1570.23
-38,66,-1505.92
-36,66,-1439.62
-34,66,-1371.39
-32,66,-1301.32
-30,66,-1229.47
-28,66,-1155.93
-26,66,-1080.76
-24,66,-1004.07
-22,66,-925.948
-20,66,-846.489
-18,66,-765.798
-16,66,-683.983
-14,66,-601.156
-12,66,-517.435
-10,66,-432.939
-8,66,-347.792
-6,66,-262.12
-4,66,-176.053
-2,66,-89.7216
0,66,-3.25749
2,66,83.2066
4,66,169.538
6,66,255.605
8,66,341.276
10,66,426.422
12,66,510.918
14,66,594.638
16,66,677.464
18,66,759.277
20,66,839.967
22,66,919.424
24,66,997.545
26,66,1074.23
28,66,1149.39
30,66,1222.94
32,66,1294.78
34,66,1364.85
36,66,1433.07
38,66,1499.36
40,66,1563.67
42,66,1625.93
44,66,1686.09
46,66,1744.09
48,66,1799.88
50,66,1853.41
52,66,1904.64
54,66,1953.52
56,66,2000.02
58,66,2044.09
60,66,2085.69
62,66,2124.8
64,66,2161.38
66,66,2195.39
68,66,2226.8
70,66,2255.58
72,66,2281.72
74,66,2305.17
76,66,2325.93
78,66,2343.96
80,66,2359.25
82,66,2371.78
84,66,2381.54
86,66,2388.52
88,66,2392.71
90,66,2394.11
92,66,2392.71
94,66,2388.52
96,66,2381.54
98,66,2371.78
100,66,2359.24
102,66,2343.95
104,66,2325.92
106,66,2305.17
108,66,2281.71
110,66,2255.58
112,66,2226.79
114,66,2195.38
116,66,2161.37
118,66,2124.79
120,66,2085.68
122,66,2044.08
124,66,2000.01
126,66,1953.51
128,66,1904.63
130,66,1853.4
132,66,1799.87
134,66,1744.08
136,66,1686.09
138,66,1625.93
140,66,1563.67
142,66,1499.36
144,66,1433.07
146,66,1364.86
148,66,1294.79
150,66,1222.95
152,66,1149.4
154,66,1074.24
156,66,997.559
158,66,919.439
160,66,839.984
162,66,759.297
164,66,677.485
166,66,594.662
168,66,510.943
170,66,426.449
172,66,341.305
174,66,255.635
176,66,169.57
178,66,83.2403
180,66,-3.22233
-180,68,-3.31113
-178,68,-92.644
-176,68,-181.842
-174,68,-270.771
-172,68,-359.299
-170,68,-447.293
-168,68,-534.625
-166,68,-621.168
-164,68,-706.8
-162,68,-791.401
-160,68,-874.857
-158,68,-957.055
-156,68,-1037.89
-154,68,-1117.26
-152,68,-1195.07
-150,68,-1271.22
-148,68,-1345.63
-146,68,-1418.22
-144,68,-1488.9
-142,68,-1557.61
