Phi[deg],Theta[deg],re(rEZ)[mV]
-98,82,-2984.31
-96,82,-2997.58
-94,82,-3010.47
-92,82,-3022.98
-90,82,-3035.1
-88,82,-3046.82
-86,82,-3058.14
-84,82,-3069.06
-82,82,-3079.55
-80,82,-3089.62
-78,82,-3099.24
-76,82,-3108.41
-74,82,-3117.12
-72,82,-3125.34
-70,82,-3133.07
-68,82,-3140.29
-66,82,-3146.98
-64,82,-3153.14
-62,82,-3158.73
-60,82,-3163.75
-58,82,-3168.18
-56,82,-3172.02
-54,82,-3175.24
-52,82,-3177.83
-50,82,-3179.8
-48,82,-3181.13
-46,82,-3181.82
-44,82,-3181.86
-42,82,-3181.26
-40,82,-3180.02
-38,82,-3178.14
-36,82,-3175.63
-34,82,-3172.5
-32,82,-3168.76
-30,82,-3164.41
-28,82,-3159.48
-26,82,-3153.98
-24,82,-3147.92
-22,82,-3141.32
-20,82,-3134.19
-18,82,-3126.55
-16,82,-3118.42
-14,82,-3109.81
-12,82,-3100.73
-10,82,-3091.2
-8,82,-3081.24
-6,82,-3070.84
-4,82,-3060.02
-2,82,-3048.8
0,82,-3037.17
2,82,-3025.15
4,82,-3012.74
6,82,-2999.95
8,82,-2986.79
10,82,-2973.25
12,82,-2959.35
14,82,-2945.09
16,82,-2930.48
18,82,-2915.53
20,82,-2900.25
22,82,-2884.65
24,82,-2868.75
26,82,-2852.57
28,82,-2836.11
30,82,-2819.41
32,82,-2802.49
34,82,-2785.37
36,82,-2768.08
38,82,-2750.64
40,82,-2733.1
42,82,-2715.48
44,82,-2697.81
46,82,-2680.14
48,82,-2662.48
50,82,-2644.88
52,82,-2627.36
54,82,-2609.96
56,82,-2592.71
58,82,-2575.63
60,82,-2558.75
62,82,-2542.09
64,82,-2525.69
66,82,-2509.54
68,82,-2493.68
70,82,-2478.12
72,82,-2462.87
74,82,-2447.93
76,82,-2433.33
78,82,-2419.07
80,82,-2405.15
82,82,-2391.58
84,82,-2378.37
86,82,-2365.52
88,82,-2353.03
90,82,-2340.92
92,82,-2329.19
94,82,-2317.84
96,82,-2306.89
98,82,-2296.35
100,82,-2286.21
102,82,-2276.51
104,82,-2267.24
106,82,-2258.43
108,82,-2250.09
110,82,-2242.24
112,82,-2234.89
114,82,-2228.07
116,82,-2221.78
118,82,-2216.06
120,82,-2210.91
122,82,-2206.34
124,82,-2202.39
126,82,-2199.06
128,82,-2196.35
130,82,-2194.29
132,82,-2192.88
134,82,-2192.13
136,82,-2192.03
138,82,-2192.59
140,82,-2193.8
142,82,-2195.67
144,82,-2198.18
146,82,-2201.33
148,82,-2205.09
150,82,-2209.47
152,82,-2214.44
154,82,-2219.99
156,82,-2226.1
158,82,-2232.76
160,82,-2239.94
162,82,-2247.63
164,82,-2255.82
166,82,-2264.48
168,82,-2273.6
170,82,-2283.17
172,82,-2293.17
174,82,-2303.59
176,82,-2314.43
178,82,-2325.66
180,82,-2337.29
-180,84,-2200.19
-178,84,-2215.12
-176,84,-2230.54
-174,84,-2246.44
-172,84,-2262.8
-170,84,-2279.62
-168,84,-2296.88
-166,84,-2314.58
-164,84,-2332.68
-162,84,-2351.19
-160,84,-2370.08
-158,84,-2389.33
-156,84,-2408.93
-154,84,-2428.84
-152,84,-2449.04
-150,84,-2469.51
-148,84,-2490.21
-146,84,-2511.11
-144,84,-2532.18
-142,84,-2553.38
-140,84,-2574.69
-138,84,-2596.05
-136,84,-2617.44
-134,84,-2638.82
-132,84,-2660.15
-130,84,-2681.39
-128,84,-2702.51
-126,84,-2723.48
-124,84,-2744.27
-122,84,-2764.84
-120,84,-2785.17
-118,84,-2805.25
-116,84,-2825.03
-114,84,-2844.52
-112,84,-2863.68
-110,84,-2882.51
-108,84,-2900.99
-106,84,-2919.12
-104,84,-2936.88
-102,84,-2954.27
-100,84,-2971.28
-98,84,-2987.9
-96,84,-3004.13
-94,84,-3019.95
-92,84,-3035.37
-90,84,-3050.37
-88,84,-3064.94
-86,84,-3079.08
-84,84,-3092.76
-82,84,-3105.96
-80,84,-3118.68
-78,84,-3130.9
-76,84,-3142.58
-74,84,-3153.71
-72,84,-3164.27
-70,84,-3174.23
-68,84,-3183.55
-66,84,-3192.22
-64,84,-3200.22
-62,84,-3207.5
-60,84,-3214.05
-58,84,-3219.85
-56,84,-3224.87
-54,84,-3229.09
-52,84,-3232.5
-50,84,-3235.08
-48,84,-3236.83
-46,84,-3237.73
-44,84,-3237.78
-42,84,-3236.98
-40,84,-3235.33
-38,84,-3232.85
-36,84,-3229.54
-34,84,-3225.42
-32,84,-3220.5
-30,84,-3214.8
-28,84,-3208.35
-26,84,-3201.16
-24,84,-3193.27
-22,84,-3184.7
-20,84,-3175.48
-18,84,-3165.62
-16,84,-3155.17
-14,84,-3144.14
-12,84,-3132.56
-10,84,-3120.45
-8,84,-3107.84
-6,84,-3094.73
-4,84,-3081.16
-2,84,-3067.13
0,84,-3052.67
2,84,-3037.77
4,84,-3022.46
6,84,-3006.74
8,84,-2990.62
10,84,-2974.1
12,84,-2957.2
14,84,-2939.92
16,84,-2922.26
18,84,-2904.23
20,84,-2885.85
22,84,-2867.12
24,84,-2848.05
26,84,-2828.66
28,84,-2808.96
30,84,-2788.98
32,84,-2768.73
34,84,-2748.23
36,84,-2727.52
38,84,-2706.62
40,84,-2685.57
42,84,-2664.39
44,84,-2643.12
46,84,-2621.8
48,84,-2600.45
50,84,-2579.13
52,84,-2557.86
54,84,-2536.68
56,84,-2515.63
58,84,-2494.75
60,84,-2474.05
62,84,-2453.59
64,84,-2433.38
66,84,-2413.46
68,84,-2393.84
70,84,-2374.56
72,84,-2355.64
74,84,-2337.09
76,84,-2318.93
78,84,-2301.18
80,84,-2283.85
82,84,-2266.95
84,84,-2250.51
86,84,-2234.52
88,84,-2219.01
90,84,-2203.98
92,84,-2189.44
94,84,-2175.4
96,84,-2161.88
98,84,-2148.89
100,84,-2136.45
102,84,-2124.55
104,84,-2113.23
106,84,-2102.5
108,84,-2092.37
110,84,-2082.86
112,84,-2073.98
114,84,-2065.76
116,84,-2058.21
118,84,-2051.35
120,84,-2045.19
122,84,-2039.75
124,84,-2035.04
126,84,-2031.08
128,84,-2027.88
130,84,-2025.45
132,84,-2023.79
134,84,-2022.9
136,84,-2022.8
138,84,-2023.48
140,84,-2024.94
142,84,-2027.18
144,84,-2030.18
146,84,-2033.94
148,84,-2038.45
150,84,-2043.7
152,84,-2049.67
154,84,-2056.35
156,84,-2063.72
158,84,-2071.76
160,84,-2080.47
162,84,-2089.81
164,84,-2099.78
166,84,-2110.36
168,84,-2121.53
170,84,-2133.28
172,84,-2145.59
174,84,-2158.45
176,84,-2171.85
178,84,-2185.76
180,84,-2200.19
-180,86,-2058.67
-178,86,-2076.4
-176,86,-2094.72
-174,86,-2113.63
-172,86,-2133.1
-170,86,-2153.12
-168,86,-2173.67
-166,86,-2194.72
-164,86,-2216.25
-162,86,-2238.24
-160,86,-2260.67
-158,86,-2283.5
-156,86,-2306.7
-154,86,-2330.25
-152,86,-2354.1
-150,86,-2378.23
-148,86,-2402.59
-146,86,-2427.14
-144,86,-2451.84
-142,86,-2476.66
-140,86,-2501.54
-138,86,-2526.45
-136,86,-2551.35
-134,86,-2576.19
-132,86,-2600.94
-130,86,-2625.56
-128,86,-2650.01
-126,86,-2674.26
-124,86,-2698.28
-122,86,-2722.04
-120,86,-2745.51
-118,86,-2768.69
-116,86,-2791.53
-114,86,-2814.04
-112,86,-2836.2
-110,86,-2857.99
-108,86,-2879.42
-106,86,-2900.46
-104,86,-2921.11
-102,86,-2941.37
-100,86,-2961.24
-98,86,-2980.7
-96,86,-2999.75
-94,86,-3018.39
-92,86,-3036.59
-90,86,-3054.36
-88,86,-3071.66
-86,86,-3088.5
-84,86,-3104.85
-82,86,-3120.68
-80,86,-3135.97
-78,86,-3150.7
-76,86,-3164.82
-74,86,-3178.32
-72,86,-3191.15
-70,86,-3203.27
-68,86,-3214.66
-66,86,-3225.27
-64,86,-3235.06
-62,86,-3244
-60,86,-3252.06
-58,86,-3259.19
-56,86,-3265.38
-54,86,-3270.59
-52,86,-3274.79
-50,86,-3277.98
-48,86,-3280.13
-46,86,-3281.24
-44,86,-3281.29
-42,86,-3280.3
-40,86,-3278.25
-38,86,-3275.18
-36,86,-3271.08
-34,86,-3265.98
-32,86,-3259.91
-30,86,-3252.88
-28,86,-3244.94
-26,86,-3236.11
-24,86,-3226.42
-22,86,-3215.93
-20,86,-3204.65
-18,86,-3192.64
-16,86,-3179.92
-14,86,-3166.54
-12,86,-3152.53
-10,86,-3137.91
-8,86,-3122.73
-6,86,-3107.01
-4,86,-3090.78
-2,86,-3074.06
0,86,-3056.86
2,86,-3039.21
4,86,-3021.11
6,86,-3002.59
8,86,-2983.65
10,86,-2964.3
12,86,-2944.54
14,86,-2924.39
16,86,-2903.84
18,86,-2882.9
20,86,-2861.58
22,86,-2839.89
24,86,-2817.83
26,86,-2795.42
28,86,-2772.66
30,86,-2749.57
32,86,-2726.18
34,86,-2702.5
36,86,-2678.56
38,86,-2654.38
40,86,-2630
42,86,-2605.44
44,86,-2580.75
46,86,-2555.95
48,86,-2531.1
50,86,-2506.22
52,86,-2481.37
54,86,-2456.58
56,86,-2431.89
58,86,-2407.35
60,86,-2383
62,86,-2358.87
64,86,-2335
66,86,-2311.44
68,86,-2288.2
70,86,-2265.34
72,86,-2242.87
74,86,-2220.83
76,86,-2199.24
78,86,-2178.12
80,86,-2157.51
82,86,-2137.41
84,86,-2117.85
86,86,-2098.85
88,86,-2080.42
90,86,-2062.58
92,86,-2045.35
94,86,-2028.73
96,86,-2012.76
98,86,-1997.43
100,86,-1982.78
102,86,-1968.81
104,86,-1955.53
106,86,-1942.98
108,86,-1931.15
110,86,-1920.07
112,86,-1909.76
114,86,-1900.22
116,86,-1891.49
118,86,-1883.56
120,86,-1876.46
122,86,-1870.21
124,86,-1864.8
126,86,-1860.26
128,86,-1856.6
130,86,-1853.82
132,86,-1851.92
134,86,-1850.93
136,86,-1850.82
138,86,-1851.61
140,86,-1853.3
142,86,-1855.87
144,86,-1859.33
146,86,-1863.67
148,86,-1868.87
150,86,-1874.93
152,86,-1881.84
154,86,-1889.57
156,86,-1898.12
158,86,-1907.48
160,86,-1917.61
162,86,-1928.52
164,86,-1940.18
166,86,-1952.57
168,86,-1965.69
170,86,-1979.52
172,86,-1994.03
174,86,-2009.21
176,86,-2025.06
178,86,-2041.55
180,86,-2058.67
-180,88,-1913.84
-178,88,-1934.24
-176,88,-1955.33
-174,88,-1977.11
-172,88,-1999.55
-170,88,-2022.62
-168,88,-2046.3
-166,88,-2070.55
-164,88,-2095.36
-162,88,-2120.68
-160,88,-2146.48
-158,88,-2172.73
-156,88,-2199.38
-154,88,-2226.39
-152,88,-2253.72
-150,88,-2281.33
-148,88,-2309.16
-146,88,-2337.18
-144,88,-2365.33
-142,88,-2393.56
-140,88,-2421.83
-138,88,-2450.09
-136,88,-2478.29
-134,88,-2506.4
-132,88,-2534.36
-130,88,-2562.15
-128,88,-2589.71
-126,88,-2617.03
-124,88,-2644.07
-122,88,-2670.81
-120,88,-2697.22
-118,88,-2723.28
-116,88,-2748.99
-114,88,-2774.32
-112,88,-2799.27
-110,88,-2823.83
-108,88,-2848
-106,88,-2871.77
-104,88,-2895.13
-102,88,-2918.09
-100,88,-2940.64
-98,88,-2962.78
-96,88,-2984.49
-94,88,-3005.78
-92,88,-3026.62
-90,88,-3047.01
-88,88,-3066.92
-86,88,-3086.34
-84,88,-3105.23
-82,88,-3123.58
-80,88,-3141.33
-78,88,-3158.47
-76,88,-3174.94
-74,88,-3190.71
-72,88,-3205.73
-70,88,-3219.95
-68,88,-3233.33
-66,88,-3245.81
-64,88,-3257.35
-62,88,-3267.9
-60,88,-3277.42
-58,88,-3285.85
-56,88,-3293.17
-54,88,-3299.34
-52,88,-3304.32
-50,88,-3308.1
-48,88,-3310.64
-46,88,-3311.95
-44,88,-3312.01
-42,88,-3310.82
-40,88,-3308.4
-38,88,-3304.74
-36,88,-3299.88
-34,88,-3293.83
-32,88,-3286.63
-30,88,-3278.32
-28,88,-3268.92
-26,88,-3258.49
-24,88,-3247.07
-22,88,-3234.71
-20,88,-3221.46
-18,88,-3207.35
-16,88,-3192.45
-14,88,-3176.81
-12,88,-3160.45
-10,88,-3143.44
-8,88,-3125.8
-6,88,-3107.57
-4,88,-3088.8
-2,88,-3069.5
0,88,-3049.71
2,88,-3029.44
4,88,-3008.71
6,88,-2987.54
8,88,-2965.94
10,88,-2943.92
12,88,-2921.48
14,88,-2898.63
16,88,-2875.37
18,88,-2851.71
20,88,-2827.65
22,88,-2803.19
24,88,-2778.34
26,88,-2753.1
28,88,-2727.49
30,88,-2701.51
32,88,-2675.19
34,88,-2648.53
36,88,-2621.56
38,88,-2594.31
40,88,-2566.81
42,88,-2539.09
44,88,-2511.17
46,88,-2483.12
48,88,-2454.95
50,88,-2426.72
52,88,-2398.48
54,88,-2370.27
56,88,-2342.13
58,88,-2314.12
60,88,-2286.29
62,88,-2258.67
64,88,-2231.32
66,88,-2204.28
68,88,-2177.6
70,88,-2151.31
72,88,-2125.46
74,88,-2100.09
76,88,-2075.22
78,88,-2050.89
80,88,-2027.14
82,88,-2003.98
84,88,-1981.45
86,88,-1959.57
88,88,-1938.37
90,88,-1917.86
92,88,-1898.07
94,88,-1879.01
96,88,-1860.71
98,88,-1843.18
100,88,-1826.45
102,88,-1810.52
104,88,-1795.41
106,88,-1781.15
108,88,-1767.74
110,88,-1755.2
112,88,-1743.55
114,88,-1732.8
116,88,-1722.96
118,88,-1714.06
120,88,-1706.1
122,88,-1699.09
124,88,-1693.04
126,88,-1687.97
128,88,-1683.89
130,88,-1680.79
132,88,-1678.68
134,88,-1677.58
136,88,-1677.47
138,88,-1678.37
140,88,-1680.26
142,88,-1683.15
144,88,-1687.03
146,88,-1691.89
148,88,-1697.73
150,88,-1704.54
152,88,-1712.3
154,88,-1721.01
156,88,-1730.65
158,88,-1741.22
160,88,-1752.69
162,88,-1765.05
164,88,-1778.29
166,88,-1792.39
168,88,-1807.33
170,88,-1823.11
172,88,-1839.7
174,88,-1857.08
176,88,-1875.25
178,88,-1894.17
180,88,-1913.84
-180,90,-1766.86
-178,90,-1789.76
-176,90,-1813.46
-174,90,-1837.94
-172,90,-1863.17
-170,90,-1889.13
-168,90,-1915.76
-166,90,-1943.05
-164,90,-1970.95
-162,90,-1999.41
-160,90,-2028.4
-158,90,-2057.87
-156,90,-2087.77
-154,90,-2118.05
-152,90,-2148.66
-150,90,-2179.54
-148,90,-2210.64
-146,90,-2241.91
-144,90,-2273.29
-142,90,-2304.72
-140,90,-2336.15
-138,90,-2367.53
-136,90,-2398.81
-134,90,-2429.95
-132,90,-2460.9
-130,90,-2491.61
-128,90,-2522.06
-126,90,-2552.22
-124,90,-2582.05
-122,90,-2611.52
-120,90,-2640.64
-118,90,-2669.36
-116,90,-2697.7
-114,90,-2725.63
-112,90,-2753.15
-110,90,-2780.26
-108,90,-2806.96
-106,90,-2833.25
-104,90,-2859.12
-102,90,-2884.58
-100,90,-2909.62
-98,90,-2934.25
-96,90,-2958.45
-94,90,-2982.21
-92,90,-3005.52
-90,90,-3028.37
-88,90,-3050.73
-86,90,-3072.58
-84,90,-3093.88
-82,90,-3114.59
-80,90,-3134.69
-78,90,-3154.11
-76,90,-3172.82
-74,90,-3190.75
-72,90,-3207.86
-70,90,-3224.09
-68,90,-3239.37
-66,90,-3253.64
-64,90,-3266.86
-62,90,-3278.95
-60,90,-3289.86
-58,90,-3299.55
-56,90,-3307.95
-54,90,-3315.04
-52,90,-3320.77
-50,90,-3325.11
-48,90,-3328.04
-46,90,-3329.54
-44,90,-3329.61
-42,90,-3328.24
-40,90,-3325.44
-38,90,-3321.23
-36,90,-3315.63
-34,90,-3308.67
-32,90,-3300.39
-30,90,-3290.83
-28,90,-3280.05
-26,90,-3268.09
-24,90,-3255
-22,90,-3240.85
-20,90,-3225.7
-18,90,-3209.6
-16,90,-3192.62
-14,90,-3174.81
-12,90,-3156.23
-10,90,-3136.94
-8,90,-3116.97
-6,90,-3096.38
-4,90,-3075.2
-2,90,-3053.48
0,90,-3031.24
2,90,-3008.52
4,90,-2985.33
6,90,-2961.68
8,90,-2937.6
10,90,-2913.1
12,90,-2888.17
14,90,-2862.82
16,90,-2837.06
18,90,-2810.88
20,90,-2784.29
22,90,-2757.28
24,90,-2729.86
26,90,-2702.02
28,90,-2673.78
30,90,-2645.14
32,90,-2616.11
34,90,-2586.71
36,90,-2556.95
38,90,-2526.86
40,90,-2496.47
42,90,-2465.81
44,90,-2434.92
46,90,-2403.82
48,90,-2372.58
50,90,-2341.22
52,90,-2309.81
54,90,-2278.4
56,90,-2247.03
58,90,-2215.76
60,90,-2184.65
62,90,-2153.76
64,90,-2123.13
66,90,-2092.82
68,90,-2062.88
70,90,-2033.36
72,90,-2004.32
74,90,-1975.79
76,90,-1947.83
78,90,-1920.46
80,90,-1893.74
82,90,-1867.7
84,90,-1842.37
86,90,-1817.78
88,90,-1793.97
90,90,-1770.95
92,90,-1748.76
94,90,-1727.42
96,90,-1706.94
98,90,-1687.36
100,90,-1668.69
102,90,-1650.94
104,90,-1634.14
106,90,-1618.29
108,90,-1603.43
110,90,-1589.55
112,90,-1576.67
114,90,-1564.81
116,90,-1553.98
118,90,-1544.18
120,90,-1535.44
122,90,-1527.75
124,90,-1521.13
126,90,-1515.58
128,90,-1511.12
130,90,-1507.73
132,90,-1505.44
134,90,-1504.24
136,90,-1504.13
138,90,-1505.12
140,90,-1507.2
142,90,-1510.37
144,90,-1514.62
146,90,-1519.96
148,90,-1526.38
150,90,-1533.86
152,90,-1542.4
154,90,-1552
156,90,-1562.64
158,90,-1574.31
160,90,-1587
162,90,-1600.7
164,90,-1615.39
166,90,-1631.07
168,90,-1647.71
170,90,-1665.29
172,90,-1683.82
174,90,-1703.25
176,90,-1723.59
178,90,-1744.8
180,90,-1766.86
-180,92,-1618.86
-178,92,-1644.07
-176,92,-1670.2
-174,92,-1697.19
-172,92,-1725.03
-170,92,-1753.67
-168,92,-1783.06
-166,92,-1813.17
-164,92,-1843.95
-162,92,-1875.35
-160,92,-1907.32
-158,92,-1939.79
-156,92,-1972.72
-154,92,-2006.04
-152,92,-2039.7
-150,92,-2073.62
-148,92,-2107.75
-146,92,-2142.03
-144,92,-2176.39
-142,92,-2210.77
-140,92,-2245.11
-138,92,-2279.37
-136,92,-2313.47
-134,92,-2347.39
-132,92,-2381.06
-130,92,-2414.46
-128,92,-2447.54
-126,92,-2480.27
-124,92,-2512.63
-122,92,-2544.6
-120,92,-2576.16
-118,92,-2607.3
-116,92,-2638.02
-114,92,-2668.31
-112,92,-2698.16
-110,92,-2727.59
-108,92,-2756.59
-106,92,-2785.16
-104,92,-2813.32
-102,92,-2841.06
-100,92,-2868.39
-98,92,-2895.29
-96,92,-2921.77
-94,92,-2947.82
-92,92,-2973.41
-90,92,-2998.54
-88,92,-3023.17
-86,92,-3047.27
-84,92,-3070.81
-82,92,-3093.74
-80,92,-3116.02
-78,92,-3137.59
-76,92,-3158.4
-74,92,-3178.37
-72,92,-3197.45
-70,92,-3215.56
-68,92,-3232.64
-66,92,-3248.61
-64,92,-3263.41
-62,92,-3276.96
-60,92,-3289.2
-58,92,-3300.07
-56,92,-3309.51
-54,92,-3317.48
-52,92,-3323.91
-50,92,-3328.79
-48,92,-3332.09
-46,92,-3333.77
-44,92,-3333.84
-42,92,-3332.29
-40,92,-3329.14
-38,92,-3324.4
-36,92,-3318.1
-34,92,-3310.28
-32,92,-3300.97
-30,92,-3290.24
-28,92,-3278.13
-26,92,-3264.72
-24,92,-3250.06
-22,92,-3234.22
-20,92,-3217.28
-18,92,-3199.3
-16,92,-3180.36
-14,92,-3160.52
-12,92,-3139.85
-10,92,-3118.41
-8,92,-3096.26
-6,92,-3073.46
-4,92,-3050.05
-2,92,-3026.07
0,92,-3001.57
2,92,-2976.57
4,92,-2951.1
6,92,-2925.18
8,92,-2898.82
10,92,-2872.03
12,92,-2844.83
14,92,-2817.2
16,92,-2789.16
18,92,-2760.69
20,92,-2731.79
22,92,-2702.47
24,92,-2672.71
26,92,-2642.52
28,92,-2611.9
30,92,-2580.84
32,92,-2549.36
34,92,-2517.47
36,92,-2485.17
38,92,-2452.5
40,92,-2419.48
42,92,-2386.14
44,92,-2352.51
46,92,-2318.64
48,92,-2284.56
50,92,-2250.33
52,92,-2216
54,92,-2181.63
56,92,-2147.28
58,92,-2113
60,92,-2078.85
62,92,-2044.91
64,92,-2011.23
66,92,-1977.87
68,92,-1944.9
70,92,-1912.37
72,92,-1880.35
74,92,-1848.88
76,92,-1818.03
78,92,-1787.84
80,92,-1758.35
82,92,-1729.62
84,92,-1701.68
86,92,-1674.58
88,92,-1648.34
90,92,-1622.99
92,92,-1598.58
94,92,-1575.12
96,92,-1552.65
98,92,-1531.17
100,92,-1510.72
102,92,-1491.31
104,92,-1472.96
106,92,-1455.69
108,92,-1439.5
110,92,-1424.41
112,92,-1410.43
114,92,-1397.57
116,92,-1385.85
118,92,-1375.26
120,92,-1365.82
122,92,-1357.53
124,92,-1350.4
126,92,-1344.43
128,92,-1339.63
130,92,-1336
132,92,-1333.55
134,92,-1332.26
136,92,-1332.15
138,92,-1333.22
140,92,-1335.47
142,92,-1338.88
144,92,-1343.47
146,92,-1349.23
148,92,-1356.15
150,92,-1364.23
152,92,-1373.47
154,92,-1383.86
156,92,-1395.39
158,92,-1408.05
160,92,-1421.84
162,92,-1436.75
164,92,-1452.76
166,92,-1469.87
168,92,-1488.05
170,92,-1507.3
172,92,-1527.59
174,92,-1548.92
176,92,-1571.25
178,92,-1594.57
180,92,-1618.86
-180,94,-1470.95
-178,94,-1498.29
-176,94,-1526.63
-174,94,-1555.93
-172,94,-1586.15
-170,94,-1617.26
-168,94,-1649.19
-166,94,-1681.89
-164,94,-1715.33
-162,94,-1749.42
-160,94,-1784.12
-158,94,-1819.35
-156,94,-1855.06
-154,94,-1891.17
-152,94,-1927.61
-150,94,-1964.32
-148,94,-2001.21
-146,94,-2038.24
-144,94,-2075.31
-142,94,-2112.37
-140,94,-2149.36
-138,94,-2186.21
-136,94,-2222.87
-134,94,-2259.28
-132,94,-2295.41
-130,94,-2331.2
-128,94,-2366.64
-126,94,-2401.67
-124,94,-2436.3
-122,94,-2470.48
-120,94,-2504.23
-118,94,-2537.52
-116,94,-2570.35
-114,94,-2602.73
-112,94,-2634.67
-110,94,-2666.15
-108,94,-2697.21
-106,94,-2727.83
-104,94,-2758.03
-102,94,-2787.82
-100,94,-2817.2
-98,94,-2846.16
-96,94,-2874.7
-94,94,-2902.81
-92,94,-2930.48
-90,94,-2957.68
-88,94,-2984.38
-86,94,-3010.55
-84,94,-3036.15
-82,94,-3061.12
-80,94,-3085.42
-78,94,-3108.97
-76,94,-3131.71
-74,94,-3153.58
-72,94,-3174.48
-70,94,-3194.35
-68,94,-3213.1
-66,94,-3230.66
-64,94,-3246.93
-62,94,-3261.85
-60,94,-3275.33
-58,94,-3287.31
-56,94,-3297.72
-54,94,-3306.51
-52,94,-3313.61
-50,94,-3318.99
-48,94,-3322.62
-46,94,-3324.48
-44,94,-3324.55
-42,94,-3322.84
-40,94,-3319.36
-38,94,-3314.12
-36,94,-3307.16
-34,94,-3298.53
-32,94,-3288.26
-30,94,-3276.43
-28,94,-3263.09
-26,94,-3248.32
-24,94,-3232.18
-22,94,-3214.77
-20,94,-3196.16
-18,94,-3176.43
-16,94,-3155.67
-14,94,-3133.94
-12,94,-3111.34
-10,94,-3087.92
-8,94,-3063.77
-6,94,-3038.93
-4,94,-3013.46
-2,94,-2987.43
0,94,-2960.85
2,94,-2933.78
4,94,-2906.24
6,94,-2878.25
8,94,-2849.84
10,94,-2821
12,94,-2791.74
14,94,-2762.07
16,94,-2731.98
18,94,-2701.46
20,94,-2670.51
22,94,-2639.13
24,94,-2607.29
26,94,-2575.01
28,94,-2542.26
30,94,-2509.05
32,94,-2475.39
34,94,-2441.27
36,94,-2406.72
38,94,-2371.74
40,94,-2336.36
42,94,-2300.61
44,94,-2264.53
46,94,-2228.15
48,94,-2191.52
50,94,-2154.69
52,94,-2117.72
54,94,-2080.66
56,94,-2043.58
58,94,-2006.55
60,94,-1969.64
62,94,-1932.91
64,94,-1896.43
66,94,-1860.28
68,94,-1824.52
70,94,-1789.23
72,94,-1754.47
74,94,-1720.31
76,94,-1686.8
78,94,-1654
80,94,-1621.98
82,94,-1590.78
84,94,-1560.45
86,94,-1531.03
88,94,-1502.58
90,94,-1475.11
92,94,-1448.67
94,94,-1423.29
96,94,-1399
98,94,-1375.82
100,94,-1353.76
102,94,-1332.86
104,94,-1313.12
106,94,-1294.57
108,94,-1277.2
110,94,-1261.04
112,94,-1246.09
114,94,-1232.36
116,94,-1219.86
118,94,-1208.58
120,94,-1198.54
122,94,-1189.73
124,94,-1182.16
126,94,-1175.83
128,94,-1170.75
130,94,-1166.91
132,94,-1164.31
134,94,-1162.96
136,94,-1162.85
138,94,-1163.99
140,94,-1166.37
142,94,-1170
144,94,-1174.87
146,94,-1180.99
148,94,-1188.35
150,94,-1196.95
152,94,-1206.79
154,94,-1217.87
156,94,-1230.18
158,94,-1243.72
160,94,-1258.48
162,94,-1274.46
164,94,-1291.64
166,94,-1310.02
168,94,-1329.59
170,94,-1350.33
172,94,-1372.23
174,94,-1395.26
176,94,-1419.41
178,94,-1444.65
180,94,-1470.95
-180,96,-1324.25
-178,96,-1353.49
-176,96,-1383.82
-174,96,-1415.19
-172,96,-1447.57
-170,96,-1480.89
-168,96,-1515.11
-166,96,-1550.17
-164,96,-1585.99
-162,96,-1622.52
-160,96,-1659.69
-158,96,-1697.41
-156,96,-1735.62
-154,96,-1774.25
-152,96,-1813.2
-150,96,-1852.4
-148,96,-1891.78
-146,96,-1931.25
-144,96,-1970.75
-142,96,-2010.2
-140,96,-2049.54
-138,96,-2088.69
-136,96,-2127.6
-134,96,-2166.22
-132,96,-2204.51
-130,96,-2242.41
-128,96,-2279.9
-126,96,-2316.95
-124,96,-2353.55
-122,96,-2389.67
-120,96,-2425.31
-118,96,-2460.47
-116,96,-2495.14
-114,96,-2529.34
-112,96,-2563.08
-110,96,-2596.37
-108,96,-2629.21
-106,96,-2661.62
-104,96,-2693.62
-102,96,-2725.2
-100,96,-2756.38
-98,96,-2787.16
-96,96,-2817.53
-94,96,-2847.48
-92,96,-2876.99
-90,96,-2906.05
-88,96,-2934.61
-86,96,-2962.64
-84,96,-2990.09
-82,96,-3016.91
-80,96,-3043.03
-78,96,-3068.38
-76,96,-3092.89
-74,96,-3116.48
-72,96,-3139.05
-70,96,-3160.53
-68,96,-3180.81
-66,96,-3199.82
-64,96,-3217.45
-62,96,-3233.62
-60,96,-3248.25
-58,96,-3261.25
-56,96,-3272.55
-54,96,-3282.09
-52,96,-3289.81
-50,96,-3295.66
-48,96,-3299.6
-46,96,-3301.62
-44,96,-3301.69
-42,96,-3299.83
-40,96,-3296.04
-38,96,-3290.34
-36,96,-3282.78
-34,96,-3273.4
-32,96,-3262.25
-30,96,-3249.4
-28,96,-3234.92
-26,96,-3218.9
-24,96,-3201.41
-22,96,-3182.56
-20,96,-3162.42
-18,96,-3141.09
-16,96,-3118.66
-14,96,-3095.22
-12,96,-3070.85
-10,96,-3045.64
-8,96,-3019.66
-6,96,-2992.98
-4,96,-2965.66
-2,96,-2937.77
0,96,-2909.34
2,96,-2880.41
4,96,-2851.03
6,96,-2821.21
8,96,-2790.96
10,96,-2760.31
12,96,-2729.24
14,96,-2697.77
16,96,-2665.89
18,96,-2633.59
20,96,-2600.85
22,96,-2567.67
24,96,-2534.03
26,96,-2499.91
28,96,-2465.32
30,96,-2430.25
