Phi[deg],Theta[deg],re(rEX)[mV]
114,132,8.93766
116,132,10.4115
118,132,12.1748
120,132,14.2804
122,132,16.7816
124,132,19.7301
126,132,23.1748
128,132,27.1598
130,132,31.7222
132,132,36.8908
134,132,42.6842
136,132,49.1092
138,132,56.16
140,132,63.8169
142,132,72.0458
144,132,80.7978
146,132,90.0097
148,132,99.6041
150,132,109.491
152,132,119.567
154,132,129.721
156,132,139.831
158,132,149.772
160,132,159.413
162,132,168.623
164,132,177.272
166,132,185.237
168,132,192.4
170,132,198.652
172,132,203.899
174,132,208.06
176,132,211.068
178,132,212.878
180,132,213.459
-180,134,163.412
-178,134,162.837
-176,134,161.199
-174,134,158.522
-172,134,154.85
-170,134,150.241
-168,134,144.765
-166,134,138.508
-164,134,131.566
-162,134,124.042
-160,134,116.046
-158,134,107.695
-156,134,99.1026
-154,134,90.3857
-152,134,81.6566
-150,134,73.0226
-148,134,64.5837
-146,134,56.4314
-144,134,48.6465
-142,134,41.2984
-140,134,34.4443
-138,134,28.1285
-136,134,22.3823
-134,134,17.2244
-132,134,12.6611
-130,134,8.68744
-128,134,5.28787
-126,134,2.43782
-124,134,0.104984
-122,134,-1.74913
-120,134,-3.16762
-118,134,-4.19658
-116,134,-4.88352
-114,134,-5.27595
-112,134,-5.42002
-110,134,-5.35936
-108,134,-5.13412
-106,134,-4.78026
-104,134,-4.329
-102,134,-3.80662
-100,134,-3.23441
-98,134,-2.6289
-96,134,-2.00233
-94,134,-1.36318
-92,134,-0.71705
-90,134,-0.0675118
-88,134,0.582894
-86,134,1.23162
-84,134,1.87508
-82,134,2.50767
-80,134,3.12085
-78,134,3.70236
-76,134,4.23563
-74,134,4.6993
-72,134,5.06703
-70,134,5.30754
-68,134,5.38479
-66,134,5.25854
-64,134,4.88509
-62,134,4.21819
-60,134,3.21025
-58,134,1.81363
-56,134,-0.0178528
-54,134,-2.3274
-52,134,-5.15361
-50,134,-8.52892
-48,134,-12.478
-46,134,-17.0165
-44,134,-22.1495
-42,134,-27.8708
-40,134,-34.1619
-38,134,-40.9916
-36,134,-48.3155
-34,134,-56.0768
-32,134,-64.2062
-30,134,-72.6227
-28,134,-81.2352
-26,134,-89.9437
-24,134,-98.641
-22,134,-107.215
-20,134,-115.549
-18,134,-123.528
-16,134,-131.038
-14,134,-137.967
-12,134,-144.212
-10,134,-149.678
-8,134,-154.279
-6,134,-157.945
-4,134,-160.616
-2,134,-162.251
0,134,-162.824
2,134,-162.326
4,134,-160.766
6,134,-158.169
8,134,-154.577
10,134,-150.047
12,134,-144.651
14,134,-138.474
16,134,-131.61
18,134,-124.163
20,134,-116.243
22,134,-107.965
24,134,-99.4442
26,134,-90.7958
28,134,-82.1321
30,134,-73.5601
32,134,-65.1796
34,134,-57.0817
36,134,-49.347
38,134,-42.0447
40,134,-35.2317
42,134,-28.9522
44,134,-23.2372
46,134,-18.1053
48,134,-13.5627
50,134,-9.60431
52,134,-6.21452
54,134,-3.3687
56,134,-1.03453
58,134,0.826491
60,134,2.25743
62,134,3.30432
64,134,4.01461
66,134,4.43569
68,134,4.61357
70,134,4.59172
72,134,4.41012
74,134,4.1045
76,134,3.70587
78,134,3.24024
80,134,2.72863
82,134,2.18729
84,134,1.62811
86,134,1.05927
88,134,0.486007
90,134,-0.0884559
92,134,-0.661953
94,134,-1.23232
96,134,-1.79635
98,134,-2.34883
100,134,-2.88163
102,134,-3.38288
104,134,-3.8364
106,134,-4.22122
108,134,-4.51141
110,134,-4.67605
112,134,-4.67948
114,134,-4.48182
116,134,-4.03971
118,134,-3.30725
120,134,-2.23714
122,134,-0.782076
124,134,1.10386
126,134,3.46362
128,134,6.33554
130,134,9.75185
132,134,13.737
134,134,18.3065
136,134,23.4654
138,134,29.2071
140,134,35.5132
142,134,42.3523
144,134,49.6801
146,134,57.4398
148,134,65.5619
150,134,73.9656
152,134,82.5599
154,134,91.2447
156,134,99.913
158,134,108.453
160,134,116.748
162,134,124.683
164,134,132.145
166,134,139.021
168,134,145.21
170,134,150.615
172,134,155.152
174,134,158.75
176,134,161.351
178,134,162.913
180,134,163.412
-180,136,113.193
-178,136,112.7
-176,136,111.303
-174,136,109.027
-172,136,105.907
-170,136,101.993
-168,136,97.3501
-166,136,92.0507
-164,136,86.1784
-162,136,79.8243
-160,136,73.085
-158,136,66.0607
-156,136,58.8531
-154,136,51.5634
-152,136,44.2903
-150,136,37.1281
-148,136,30.1648
-146,136,23.4808
-144,136,17.1476
-142,136,11.2267
-140,136,5.76895
-138,136,0.813954
-136,136,-3.60988
-134,136,-7.48532
-132,136,-10.8058
-130,136,-13.575
-128,136,-15.8056
-126,136,-17.5185
-124,136,-18.7415
-122,136,-19.508
-120,136,-19.8556
-118,136,-19.825
-116,136,-19.4581
-114,136,-18.7975
-112,136,-17.8845
-110,136,-16.7589
-108,136,-15.4575
-106,136,-14.014
-104,136,-12.458
-102,136,-10.8152
-100,136,-9.10722
-98,136,-7.35175
-96,136,-5.56286
-94,136,-3.75155
-92,136,-1.92641
-90,136,-0.0943456
-88,136,1.7386
-86,136,3.56637
-84,136,5.38205
-82,136,7.17703
-80,136,8.94026
-78,136,10.6576
-76,136,12.3114
-74,136,13.88
-72,136,15.3376
-70,136,16.6544
-68,136,17.7969
-66,136,18.7279
-64,136,19.4078
-62,136,19.7949
-60,136,19.8469
-58,136,19.5214
-56,136,18.7778
-54,136,17.5785
-52,136,15.8897
-50,136,13.6837
-48,136,10.9394
-46,136,7.64398
-44,136,3.79375
-42,136,-0.604918
-40,136,-5.53489
-38,136,-10.9679
-36,136,-16.8644
-34,136,-23.1737
-32,136,-29.8344
-30,136,-36.7752
-28,136,-43.9157
-26,136,-51.168
-24,136,-58.438
-22,136,-65.627
-20,136,-72.6339
-18,136,-79.3572
-16,136,-85.6966
-14,136,-91.5556
-12,136,-96.8434
-10,136,-101.477
-8,136,-105.381
-6,136,-108.495
-4,136,-110.767
-2,136,-112.16
0,136,-112.652
2,136,-112.235
4,136,-110.916
6,136,-108.718
8,136,-105.677
10,136,-101.844
12,136,-97.2804
14,136,-92.0601
16,136,-86.2661
18,136,-79.9891
20,136,-73.3251
22,136,-66.3742
24,136,-59.2377
26,136,-52.0164
28,136,-44.8086
30,136,-37.7084
32,136,-30.8035
34,136,-24.174
36,136,-17.8911
38,136,-12.016
40,136,-6.59951
42,136,-1.68091
44,136,2.71155
46,136,6.56077
48,136,9.86039
50,136,12.6141
52,136,14.8346
54,136,16.543
56,136,17.767
58,136,18.5401
60,136,18.8998
62,136,18.8867
64,136,18.5428
66,136,17.9104
68,136,17.0309
70,136,15.9436
72,136,14.6855
74,136,13.2897
76,136,11.7858
78,136,10.1993
80,136,8.5515
82,136,6.8597
84,136,5.13771
86,136,3.39622
88,136,1.64347
90,136,-0.113992
92,136,-1.87049
94,136,-3.62034
96,136,-5.357
98,136,-7.07228
100,136,-8.7555
102,136,-10.393
104,136,-11.9673
106,136,-13.4573
108,136,-14.8376
110,136,-16.0788
112,136,-17.1475
114,136,-18.0073
116,136,-18.6186
118,136,-18.9402
120,136,-18.93
122,136,-18.546
124,136,-17.7479
126,136,-16.4982
128,136,-14.7636
130,136,-12.5164
132,136,-9.73585
134,136,-6.40918
136,136,-2.53289
138,136,1.88649
140,136,6.83176
142,136,12.2746
144,136,18.1753
146,136,24.4833
148,136,31.1372
150,136,38.0656
152,136,45.1883
154,136,52.4173
156,136,59.6587
158,136,66.8141
160,136,73.7825
162,136,80.4623
164,136,86.7538
166,136,92.5606
168,136,97.792
170,136,102.365
172,136,106.206
174,136,109.253
176,136,111.455
178,136,112.776
180,136,113.193
-180,138,63.6672
-178,138,63.2528
-176,138,62.0908
-174,138,60.2007
-172,138,57.6145
-170,138,54.3755
-168,138,50.5381
-166,138,46.1661
-164,138,41.3314
-162,138,36.1126
-160,138,30.593
-158,138,24.8592
-156,138,18.9994
-154,138,13.101
-152,138,7.24946
-150,138,1.52662
-148,138,-3.99106
-146,138,-9.23362
-144,138,-14.1387
-142,138,-18.6526
-140,138,-22.7307
-138,138,-26.338
-136,138,-29.4493
-134,138,-32.0488
-132,138,-34.1303
-130,138,-35.6963
-128,138,-36.7572
-126,138,-37.3308
-124,138,-37.4408
-122,138,-37.116
-120,138,-36.3894
-118,138,-35.2963
-116,138,-33.874
-114,138,-32.1601
-112,138,-30.1917
-110,138,-28.0049
-108,138,-25.6335
-106,138,-23.1087
-104,138,-20.4588
-102,138,-17.7088
-100,138,-14.8805
-98,138,-11.9923
-96,138,-9.06001
-94,138,-6.09673
-92,138,-3.11365
-90,138,-0.12057
-88,138,2.87338
-86,138,5.8591
-84,138,8.82675
-82,138,11.7651
-80,138,14.6611
-78,138,17.4988
-76,138,20.2598
-74,138,22.9223
-72,138,25.4611
-70,138,27.848
-68,138,30.0517
-66,138,32.0381
-64,138,33.7712
-62,138,35.2139
-60,138,36.3282
-58,138,37.077
-56,138,37.4247
-54,138,37.3383
-52,138,36.7889
-50,138,35.7526
-48,138,34.2115
-46,138,32.1551
-44,138,29.5808
-42,138,26.4947
-40,138,22.9124
-38,138,18.859
-36,138,14.3695
-34,138,9.48821
-32,138,4.26887
-30,138,-1.22631
-28,138,-6.92749
-26,138,-12.7583
-24,138,-18.637
-22,138,-24.4783
-20,138,-30.1947
-18,138,-35.6983
-16,138,-40.9026
-14,138,-45.7242
-12,138,-50.0846
-10,138,-53.912
-8,138,-57.1427
-6,138,-59.7224
-4,138,-61.6076
-2,138,-62.7664
0,138,-63.1796
2,138,-62.8403
4,138,-61.7549
6,138,-59.9424
8,138,-57.4345
10,138,-54.2742
12,138,-50.5153
14,138,-46.2214
16,138,-41.464
18,138,-36.3211
20,138,-30.876
22,138,-25.2148
24,138,-19.4251
26,138,-13.5943
28,138,-7.8074
30,138,-2.14589
32,138,3.31402
34,138,8.50266
36,138,13.358
38,138,17.8264
40,138,21.8636
42,138,25.4348
44,138,28.5148
46,138,31.0882
48,138,33.1489
50,138,34.6993
52,138,35.7501
54,138,36.3189
56,138,36.4296
58,138,36.1112
60,138,35.3962
62,138,34.3202
64,138,32.9203
66,138,31.2339
68,138,29.2983
70,138,27.1491
72,138,24.82
74,138,22.3421
76,138,19.7434
78,138,17.0487
80,138,14.2794
82,138,11.4538
84,138,8.58727
86,138,5.69265
88,138,2.78077
90,138,-0.138904
92,138,-3.05762
94,138,-5.96662
96,138,-8.85646
98,138,-11.7163
100,138,-14.5334
102,138,-17.2924
104,138,-19.9751
106,138,-22.5601
108,138,-25.0226
110,138,-27.3349
112,138,-29.4657
114,138,-31.3817
116,138,-33.0471
118,138,-34.425
120,138,-35.4778
122,138,-36.1688
124,138,-36.4624
126,138,-36.3262
128,138,-35.7313
130,138,-34.6541
132,138,-33.0769
134,138,-30.9894
136,138,-28.3891
138,138,-25.2822
140,138,-21.6846
142,138,-17.6212
144,138,-13.1272
146,138,-8.24686
148,138,-3.03399
150,138,2.44927
152,138,8.13313
154,138,13.9413
156,138,19.7922
158,138,25.6006
160,138,31.2792
162,138,36.7403
164,138,41.8976
166,138,46.6678
168,138,50.9729
170,138,54.7412
172,138,57.9092
174,138,60.4231
176,138,62.2396
178,138,63.3274
180,138,63.6672
-180,140,15.67
-178,140,15.3311
-176,140,14.3926
-174,140,12.8713
-172,140,10.7942
-170,140,8.19832
-168,140,5.12995
-166,140,1.64338
-164,140,-2.20013
-162,140,-6.33367
-160,140,-10.6861
-158,140,-15.1836
-156,140,-19.751
-154,140,-24.3135
-152,140,-28.7981
-150,140,-33.1349
-148,140,-37.2582
-146,140,-41.108
-144,140,-44.6308
-142,140,-47.7801
-140,140,-50.5176
-138,140,-52.8127
-136,140,-54.6434
-134,140,-55.9958
-132,140,-56.8642
-130,140,-57.2502
-128,140,-57.1626
-126,140,-56.6163
-124,140,-55.6317
-122,140,-54.2337
-120,140,-52.4506
-118,140,-50.3135
-116,140,-47.8551
-114,140,-45.1087
-112,140,-42.1077
-110,140,-38.8845
-108,140,-35.4701
-106,140,-31.8936
-104,140,-28.1818
-102,140,-24.359
-100,140,-20.4469
-98,140,-16.4647
-96,140,-12.4293
-94,140,-8.35567
-92,140,-4.25719
-90,140,-0.14613
-88,140,3.9658
-86,140,8.06688
-84,140,12.1448
-82,140,16.1862
-80,140,20.1761
-78,140,24.0975
-76,140,27.9312
-74,140,31.6554
-72,140,35.2458
-70,140,38.6754
-68,140,41.9153
-66,140,44.9342
-64,140,47.6995
-62,140,50.178
-60,140,52.3362
-58,140,54.1412
-56,140,55.5619
-54,140,56.5698
-52,140,57.14
-50,140,57.2519
-48,140,56.8905
-46,140,56.0469
-44,140,54.7193
-42,140,52.9135
-40,140,50.6431
-38,140,47.9301
-36,140,44.8048
-34,140,41.3055
-32,140,37.4786
-30,140,33.3775
-28,140,29.0621
-26,140,24.5979
-24,140,20.0548
-22,140,15.5056
-20,140,11.0252
-18,140,6.68849
-16,140,2.5693
-14,140,-1.26133
-12,140,-4.73655
-10,140,-7.79514
-8,140,-10.3829
-6,140,-12.4535
-4,140,-13.9702
-2,140,-14.9056
0,140,-15.2433
2,140,-14.9777
4,140,-14.1139
6,140,-12.6683
8,140,-10.6676
10,140,-8.14848
12,140,-5.1568
14,140,-1.74648
16,140,2.02157
18,140,6.08082
20,140,10.3605
22,140,14.7871
24,140,19.2859
26,140,23.7823
28,140,28.2037
30,140,32.4804
32,140,36.5471
34,140,40.3441
36,140,43.8181
38,140,46.9229
40,140,49.6202
42,140,51.8798
44,140,53.6798
46,140,55.0066
48,140,55.8544
50,140,56.225
52,140,56.1273
54,140,55.5761
56,140,54.592
58,140,53.1999
60,140,51.428
62,140,49.3073
64,140,46.8705
66,140,44.1509
68,140,41.1815
70,140,37.9948
72,140,34.6216
74,140,31.0906
76,140,27.4286
78,140,23.6596
80,140,19.8049
82,140,15.8836
84,140,11.9123
86,140,7.90551
88,140,3.8764
90,140,-0.163147
92,140,-4.20175
94,140,-8.22805
96,140,-12.2301
98,140,-16.1949
100,140,-20.1079
102,140,-23.9525
104,140,-27.7097
106,140,-31.3583
108,140,-34.8742
110,140,-38.2309
112,140,-41.3996
114,140,-44.3497
116,140,-47.0488
118,140,-49.4639
120,140,-51.5618
122,140,-53.3102
124,140,-54.678
126,140,-55.637
128,140,-56.1626
130,140,-56.2343
132,140,-55.8374
134,140,-54.9632
136,140,-53.6101
138,140,-51.7837
140,140,-49.498
142,140,-46.775
144,140,-43.645
146,140,-40.1464
148,140,-36.3256
150,140,-32.2359
152,140,-27.9371
154,140,-23.4948
156,140,-18.9786
158,140,-14.4613
160,140,-10.0175
162,140,-5.7221
164,140,-1.64861
166,140,2.13211
168,140,5.55346
170,140,8.55451
172,140,11.0813
174,140,13.0879
176,140,14.5376
178,140,15.4037
180,140,15.67
-180,142,-30.0038
-178,142,-30.2716
-176,142,-30.9998
-174,142,-32.1747
-172,142,-33.7735
-170,142,-35.765
-168,142,-38.1105
-166,142,-40.7644
-164,142,-43.6751
-162,142,-46.7866
-160,142,-50.0391
-158,142,-53.3703
-156,142,-56.7173
-154,142,-60.017
-152,142,-63.2078
-150,142,-66.2308
-148,142,-69.0306
-146,142,-71.5565
-144,142,-73.7631
-142,142,-75.6112
-140,142,-77.068
-138,142,-78.1076
-136,142,-78.711
-134,142,-78.8666
-132,142,-78.569
-130,142,-77.8196
-128,142,-76.6259
-126,142,-75.0004
-124,142,-72.9607
-122,142,-70.5281
-120,142,-67.7274
-118,142,-64.5855
-116,142,-61.1312
-114,142,-57.394
-112,142,-53.4036
-110,142,-49.1895
-108,142,-44.78
-106,142,-40.2021
-104,142,-35.4811
-102,142,-30.6407
-100,142,-25.7022
-98,142,-20.6853
-96,142,-15.608
-94,142,-10.4866
-92,142,-5.33612
-90,142,-0.170966
-88,142,4.99503
-86,142,10.148
-84,142,15.2737
-82,142,20.3569
-80,142,25.3812
-78,142,30.3288
-76,142,35.1799
-74,142,39.913
-72,142,44.5044
-70,142,48.9289
-68,142,53.1592
-66,142,57.167
-64,142,60.9227
-62,142,64.3967
-60,142,67.5591
-58,142,70.3812
-56,142,72.8359
-54,142,74.8985
-52,142,76.5473
-50,142,77.7648
-48,142,78.5381
-46,142,78.86
-44,142,78.7288
-42,142,78.1495
-40,142,77.1341
-38,142,75.7011
-36,142,73.8765
-34,142,71.6928
-32,142,69.1893
-30,142,66.4111
-28,142,63.4089
-26,142,60.238
-24,142,56.9573
-22,142,53.6281
-20,142,50.3134
-18,142,47.0762
-16,142,43.9787
-14,142,41.0804
-12,142,38.4376
-10,142,36.1016
-8,142,34.1179
-6,142,32.5254
-4,142,31.355
-2,142,30.6296
0,142,30.363
2,142,30.56
4,142,31.2162
6,142,32.318
8,142,33.8429
10,142,35.7603
12,142,38.0316
14,142,40.6118
16,142,43.4496
18,142,46.4893
20,142,49.6713
22,142,52.934
24,142,56.2146
26,142,59.4503
28,142,62.5799
30,142,65.5447
32,142,68.2897
34,142,70.7644
36,142,72.9237
38,142,74.7286
40,142,76.1464
42,142,77.1515
44,142,77.7252
46,142,77.8557
48,142,77.538
50,142,76.7736
52,142,75.5698
54,142,73.9395
56,142,71.9
58,142,69.473
60,142,66.6828
62,142,63.5567
64,142,60.1231
66,142,56.4115
68,142,52.4516
70,142,48.2726
72,142,43.9026
74,142,39.3686
76,142,34.6956
78,142,29.9069
80,142,25.0237
82,142,20.0656
84,142,15.05
86,142,9.99303
88,142,4.90948
90,142,-0.186675
92,142,-5.28192
94,142,-10.3627
96,142,-15.4152
98,142,-20.4244
100,142,-25.3745
102,142,-30.2478
104,142,-35.0251
106,142,-39.685
108,142,-44.2045
110,142,-48.5584
112,142,-52.72
114,142,-56.6611
116,142,-60.3528
118,142,-63.7654
120,142,-66.8695
122,142,-69.6367
124,142,-72.0401
126,142,-74.0553
128,142,-75.6607
130,142,-76.8393
132,142,-77.5782
134,142,-77.8702
136,142,-77.714
138,142,-77.1147
140,142,-76.0843
142,142,-74.6415
144,142,-72.8121
146,142,-70.6289
148,142,-68.1309
150,142,-65.3635
152,142,-62.3772
154,142,-59.2272
156,142,-55.9722
158,142,-52.6737
160,142,-49.3942
162,142,-46.1968
164,142,-43.1432
166,142,-40.293
168,142,-37.7021
170,142,-35.4215
172,142,-33.4966
174,142,-31.9659
176,142,-30.86
178,142,-30.2015
180,142,-30.0038
-180,144,-72.6133
-178,144,-72.8148
-176,144,-73.3486
-174,144,-74.203
-172,144,-75.3593
-170,144,-76.7918
-168,144,-78.4683
-166,144,-80.3513
-164,144,-82.3982
-162,144,-84.5625
-160,144,-86.7947
-158,144,-89.0436
-156,144,-91.2567
-154,144,-93.382
-152,144,-95.3684
-150,144,-97.167
-148,144,-98.7318
-146,144,-100.021
-144,144,-100.996
-142,144,-101.625
-140,144,-101.881
-138,144,-101.741
-136,144,-101.191
-134,144,-100.219
-132,144,-98.8231
-130,144,-97.0031
-128,144,-94.7659
-126,144,-92.1222
-124,144,-89.0871
-122,144,-85.6792
-120,144,-81.9198
-118,144,-77.8326
-116,144,-73.4427
-114,144,-68.7764
-112,144,-63.8603
-110,144,-58.7208
-108,144,-53.3839
-106,144,-47.8748
-104,144,-42.2174
-102,144,-36.4344
-100,144,-30.5468
-98,144,-24.5747
-96,144,-18.5365
-94,144,-12.4496
-92,144,-6.33047
-90,144,-0.19502
-88,144,5.94125
-86,144,12.0628
-84,144,18.1538
-82,144,24.1977
-80,144,30.177
-78,144,36.0733
-76,144,41.8667
-74,144,47.5358
-72,144,53.0579
-70,144,58.4092
-68,144,63.5643
-66,144,68.4973
-64,144,73.1815
-62,144,77.5903
-60,144,81.6974
-58,144,85.4774
-56,144,88.9067
-54,144,91.9638
-52,144,94.63
-50,144,96.8902
-48,144,98.7333
-46,144,100.153
-44,144,101.148
-42,144,101.722
-40,144,101.884
-38,144,101.652
-36,144,101.046
-34,144,100.092
-32,144,98.825
-30,144,97.281
-28,144,95.5025
-26,144,93.5353
-24,144,91.4282
-22,144,89.2321
-20,144,86.9992
-18,144,84.7817
-16,144,82.6308
-14,144,80.5959
-12,144,78.7235
-10,144,77.0561
-8,144,75.6311
-6,144,74.4808
-4,144,73.6307
-2,144,73.0996
0,144,72.8991
2,144,73.0331
4,144,73.4979
6,144,74.2824
8,144,75.3682
10,144,76.7297
12,144,78.3354
14,144,80.1479
16,144,82.125
18,144,84.2205
20,144,86.3854
22,144,88.5686
24,144,90.7182
26,144,92.7822
28,144,94.7099
30,144,96.4528
32,144,97.9651
34,144,99.2049
36,144,100.135
38,144,100.722
40,144,100.941
42,144,100.768
44,144,100.189
46,144,99.1933
48,144,97.7777
50,144,95.9432
52,144,93.6961
54,144,91.0476
56,144,88.0127
58,144,84.6099
60,144,80.8605
62,144,76.7881
64,144,72.4179
66,144,67.776
68,144,62.8888
70,144,57.7827
72,144,52.4835
74,144,47.0162
76,144,41.4045
78,144,35.6708
80,144,29.8361
82,144,23.92
84,144,17.9407
86,144,11.9154
88,144,5.86013
90,144,-0.209439
92,144,-6.27813
94,144,-12.3307
96,144,-18.3517
98,144,-24.325
100,144,-30.2333
102,144,-36.0587
104,144,-41.7814
106,144,-47.3805
108,144,-52.8338
110,144,-58.1176
112,144,-63.2069
114,144,-68.0762
116,144,-72.699
118,144,-77.049
120,144,-81.1002
122,144,-84.8276
124,144,-88.2077
126,144,-91.2193
128,144,-93.844
130,144,-96.0667
132,144,-97.8767
134,144,-99.2676
136,144,-100.238
138,144,-100.793
140,144,-100.941
142,144,-100.699
144,144,-100.088
146,144,-99.135
148,144,-97.8728
150,144,-96.3389
152,144,-94.5754
154,144,-92.628
156,144,-90.5454
158,144,-88.3784
160,144,-86.1791
162,144,-83.9993
164,144,-81.8904
166,144,-79.9013
168,144,-78.0784
170,144,-76.4638
172,144,-75.095
174,144,-74.0036
176,144,-73.2151
178,144,-72.7479
180,144,-72.6133
-180,146,-111.482
-178,146,-111.624
-176,146,-111.98
-174,146,-112.543
-172,146,-113.297
-170,146,-114.221
-168,146,-115.289
-166,146,-116.471
-164,146,-117.731
-162,146,-119.032
-160,146,-120.335
-158,146,-121.597
-156,146,-122.775
-154,146,-123.827
-152,146,-124.713
-150,146,-125.391
-148,146,-125.825
-146,146,-125.98
-144,146,-125.825
-142,146,-125.334
-140,146,-124.486
-138,146,-123.261
-136,146,-121.648
-134,146,-119.638
-132,146,-117.229
-130,146,-114.423
-128,146,-111.223
-126,146,-107.642
-124,146,-103.69
-122,146,-99.3852
-120,146,-94.7454
-118,146,-89.7915
-116,146,-84.5456
-114,146,-79.031
-112,146,-73.2716
-110,146,-67.2913
-108,146,-61.1139
-106,146,-54.7627
-104,146,-48.2603
-102,146,-41.6285
-100,146,-34.8879
-98,146,-28.0585
-96,146,-21.159
-94,146,-14.2076
-92,146,-7.22167
-90,146,-0.218233
-88,146,6.78598
-86,146,13.7742
-84,146,20.7295
-82,146,27.6344
-80,146,34.4707
-78,146,41.2197
-76,146,47.8613
-74,146,54.3749
-72,146,60.7385
-70,146,66.9297
-68,146,72.9249
-66,146,78.7004
-64,146,84.2321
-62,146,89.496
-60,146,94.4689
-58,146,99.1284
-56,146,103.454
-54,146,107.426
-52,146,111.029
-50,146,114.25
-48,146,117.079
-46,146,119.511
-44,146,121.542
-42,146,123.178
-40,146,124.425
-38,146,125.296
-36,146,125.808
-34,146,125.984
-32,146,125.849
-30,146,125.435
-28,146,124.776
-26,146,123.909
-24,146,122.874
-22,146,121.712
-20,146,120.465
-18,146,119.177
-16,146,117.888
-14,146,116.639
-12,146,115.468
-10,146,114.408
-8,146,113.491
-6,146,112.743
-4,146,112.184
-2,146,111.83
0,146,111.69
2,146,111.767
4,146,112.059
6,146,112.555
8,146,113.243
10,146,114.1
12,146,115.101
14,146,116.215
16,146,117.41
18,146,118.646
20,146,119.885
22,146,121.084
24,146,122.202
26,146,123.197
28,146,124.027
30,146,124.652
32,146,125.036
34,146,125.144
36,146,124.947
38,146,124.417
40,146,123.532
42,146,122.276
44,146,120.636
46,146,118.603
48,146,116.176
50,146,113.355
52,146,110.147
54,146,106.56
56,146,102.609
58,146,98.3083
60,146,93.6778
62,146,88.7378
64,146,83.5104
66,146,78.0188
68,146,72.2866
70,146,66.3378
72,146,60.1959
74,146,53.8842
76,146,47.4249
78,146,40.8397
80,146,34.149
82,146,27.3724
84,146,20.5286
86,146,13.6353
88,146,6.70978
90,146,-0.23139
92,146,-7.17173
94,146,-14.0948
96,146,-20.9839
98,146,-27.822
100,146,-34.5912
102,146,-41.273
104,146,-47.8478
106,146,-54.2952
108,146,-60.5937
110,146,-66.7209
112,146,-72.6539
114,146,-78.369
116,146,-83.8425
118,146,-89.0507
120,146,-93.9706
122,146,-98.5802
124,146,-102.859
126,146,-106.788
128,146,-110.352
130,146,-113.538
132,146,-116.335
134,146,-118.739
136,146,-120.748
138,146,-122.365
140,146,-123.598
142,146,-124.459
144,146,-124.967
146,146,-125.143
148,146,-125.013
150,146,-124.609
152,146,-123.964
154,146,-123.115
156,146,-122.103
158,146,-120.968
160,146,-119.753
162,146,-118.5
164,146,-117.251
166,146,-116.045
168,146,-114.921
170,146,-113.911
172,146,-113.047
174,146,-112.355
176,146,-111.854
178,146,-111.56
180,146,-111.482
-180,148,-146.012
-178,148,-146.098
-176,148,-146.297
-174,148,-146.6
-172,148,-146.994
-170,148,-147.464
-168,148,-147.989
-166,148,-148.544
-164,148,-149.102
-162,148,-149.633
-160,148,-150.105
-158,148,-150.483
-156,148,-150.736
-154,148,-150.828
-152,148,-150.727
-150,148,-150.402
-148,148,-149.821
-146,148,-148.958
-144,148,-147.79
-142,148,-146.293
-140,148,-144.452
-138,148,-142.252
-136,148,-139.684
-134,148,-136.742
-132,148,-133.423
-130,148,-129.73
-128,148,-125.668
-126,148,-121.246
-124,148,-116.475
-122,148,-111.369
-120,148,-105.945
-118,148,-100.22
-116,148,-94.2158
-114,148,-87.9516
-112,148,-81.4491
-110,148,-74.7301
-108,148,-67.8164
-106,148,-60.7296
-104,148,-53.491
-102,148,-46.1214
-100,148,-38.6409
-98,148,-31.0691
-96,148,-23.4249
-94,148,-15.7268
-92,148,-7.99282
-90,148,-0.240546
-88,148,7.51246
-86,148,15.2487
-84,148,22.9504
-82,148,30.5996
-80,148,38.178
-78,148,45.6663
-76,148,53.0452
-74,148,60.2943
-72,148,67.3929
-70,148,74.3195
-68,148,81.0526
-66,148,87.5703
-64,148,93.8506
-62,148,99.8722
-60,148,105.614
-58,148,111.057
-56,148,116.182
-54,148,120.973
-52,148,125.416
-50,148,129.498
-48,148,133.212
-46,148,136.552
-44,148,139.515
-42,148,142.104
-40,148,144.325
-38,148,146.187
-36,148,147.704
-34,148,148.892
-32,148,149.774
-30,148,150.373
-28,148,150.717
-26,148,150.835
-24,148,150.759
-22,148,150.522
-20,148,150.158
-18,148,149.699
-16,148,149.18
-14,148,148.633
-12,148,148.087
-10,148,147.571
-8,148,147.107
-6,148,146.718
-4,148,146.419
-2,148,146.223
0,148,146.137
2,148,146.164
4,148,146.301
6,148,146.542
8,148,146.874
10,148,147.282
12,148,147.744
14,148,148.237
16,148,148.733
18,148,149.203
20,148,149.614
22,148,149.935
24,148,150.131
26,148,150.169
28,148,150.016
30,148,149.641
32,148,149.014
34,148,148.107
36,148,146.898
38,148,145.365
40,148,143.49
42,148,141.261
44,148,138.667
46,148,135.703
48,148,132.367
50,148,128.661
52,148,124.59
54,148,120.163
56,148,115.392
58,148,110.29
60,148,104.875
62,148,99.1635
64,148,93.1761
66,148,86.9332
68,148,80.4561
70,148,73.7665
72,148,66.8859
74,148,59.8359
76,148,52.6375
78,148,45.3114
80,148,37.8775
82,148,30.3551
84,148,22.763
86,148,15.1192
88,148,7.44159
90,148,-0.252478
92,148,-7.94577
94,148,-15.6211
96,148,-23.2609
98,148,-30.8477
100,148,-38.3632
