Phi[deg],Theta[deg],im(rEY)[mV]
46,44,-352.847
48,44,-398.308
50,44,-443.644
52,44,-488.623
54,44,-533.012
56,44,-576.58
58,44,-619.095
60,44,-660.331
62,44,-700.07
64,44,-738.096
66,44,-774.204
68,44,-808.199
70,44,-839.895
72,44,-869.121
74,44,-895.716
76,44,-919.535
78,44,-940.449
80,44,-958.343
82,44,-973.118
84,44,-984.694
86,44,-993.008
88,44,-998.015
90,44,-999.686
92,44,-998.013
94,44,-993.005
96,44,-984.689
98,44,-973.111
100,44,-958.333
102,44,-940.438
104,44,-919.523
106,44,-895.701
108,44,-869.105
110,44,-839.877
112,44,-808.179
114,44,-774.183
116,44,-738.073
118,44,-700.046
120,44,-660.306
122,44,-619.068
124,44,-576.551
126,44,-532.983
128,44,-488.593
130,44,-443.612
132,44,-398.275
134,44,-352.813
136,44,-307.457
138,44,-262.433
140,44,-217.964
142,44,-174.263
144,44,-131.541
146,44,-89.9955
148,44,-49.8187
150,44,-11.1908
152,44,25.718
154,44,60.7486
156,44,93.7533
158,44,124.596
160,44,153.152
162,44,179.31
164,44,202.967
166,44,224.035
168,44,242.435
170,44,258.101
172,44,270.975
174,44,281.013
176,44,288.179
178,44,292.448
180,44,293.806
-180,46,233.689
-178,46,232.14
-176,46,227.697
-174,46,220.374
-172,46,210.195
-170,46,197.193
-168,46,181.409
-166,46,162.898
-164,46,141.721
-162,46,117.953
-160,46,91.6798
-158,46,62.997
-156,46,32.0133
-154,46,-1.15098
-152,46,-36.3634
-150,46,-73.4795
-148,46,-112.343
-146,46,-152.785
-144,46,-194.628
-142,46,-237.679
-140,46,-281.741
-138,46,-326.602
-136,46,-372.047
-134,46,-417.851
-132,46,-463.784
-130,46,-509.613
-128,46,-555.101
-126,46,-600.011
-124,46,-644.105
-122,46,-687.15
-120,46,-728.914
-118,46,-769.171
-116,46,-807.703
-114,46,-844.3
-112,46,-878.761
-110,46,-910.898
-108,46,-940.534
-106,46,-967.506
-104,46,-991.665
-102,46,-1012.88
-100,46,-1031.03
-98,46,-1046.02
-96,46,-1057.77
-94,46,-1066.2
-92,46,-1071.28
-90,46,-1072.98
-88,46,-1071.28
-86,46,-1066.2
-84,46,-1057.77
-82,46,-1046.02
-80,46,-1031.03
-78,46,-1012.88
-76,46,-991.67
-74,46,-967.512
-72,46,-940.541
-70,46,-910.906
-68,46,-878.77
-66,46,-844.309
-64,46,-807.713
-62,46,-769.182
-60,46,-728.926
-58,46,-687.163
-56,46,-644.119
-54,46,-600.026
-52,46,-555.117
-50,46,-509.63
-48,46,-463.802
-46,46,-417.87
-44,46,-372.067
-42,46,-326.623
-40,46,-281.762
-38,46,-237.702
-36,46,-194.651
-34,46,-152.809
-32,46,-112.368
-30,46,-73.5051
-28,46,-36.3897
-26,46,-1.17792
-24,46,31.9857
-22,46,62.9687
-20,46,91.6509
-18,46,117.924
-16,46,141.691
-14,46,162.867
-12,46,181.378
-10,46,197.161
-8,46,210.163
-6,46,220.341
-4,46,227.663
-2,46,232.105
0,46,233.654
2,46,232.304
4,46,228.06
6,46,220.935
8,46,210.954
10,46,198.147
12,46,182.557
14,46,164.238
16,46,143.251
18,46,119.67
20,46,93.5799
22,46,65.0772
24,46,34.2697
26,46,1.27737
28,46,-33.7677
30,46,-70.7213
32,46,-109.427
34,46,-149.718
36,46,-191.414
38,46,-234.326
40,46,-278.253
42,46,-322.988
44,46,-368.312
46,46,-414.001
48,46,-459.827
50,46,-505.556
52,46,-550.95
54,46,-595.773
56,46,-639.787
58,46,-682.757
60,46,-724.453
62,46,-764.649
64,46,-803.125
66,46,-839.672
68,46,-874.088
70,46,-906.185
72,46,-935.786
74,46,-962.727
76,46,-986.86
78,46,-1008.05
80,46,-1026.18
82,46,-1041.16
84,46,-1052.89
86,46,-1061.32
88,46,-1066.39
90,46,-1068.09
92,46,-1066.39
94,46,-1061.31
96,46,-1052.89
98,46,-1041.15
100,46,-1026.17
102,46,-1008.04
104,46,-986.847
106,46,-962.712
108,46,-935.769
110,46,-906.167
112,46,-874.068
114,46,-839.65
116,46,-803.102
118,46,-764.624
120,46,-724.427
122,46,-682.73
124,46,-639.758
126,46,-595.742
128,46,-550.918
130,46,-505.523
132,46,-459.794
134,46,-413.967
136,46,-368.276
138,46,-322.951
140,46,-278.216
142,46,-234.288
144,46,-191.376
146,46,-149.679
148,46,-109.388
150,46,-70.6819
152,46,-33.7281
154,46,1.31697
156,46,34.3093
158,46,65.1167
160,46,93.6193
162,46,119.709
164,46,143.29
166,46,164.276
168,46,182.596
170,46,198.185
172,46,210.991
174,46,220.972
176,46,228.096
178,46,232.339
180,46,233.689
-180,48,171.533
-178,48,170.012
-176,48,165.652
-174,48,158.464
-172,48,148.47
-170,48,135.699
-168,48,120.189
-166,48,101.988
-164,48,81.1536
-162,48,57.7528
-160,48,31.8646
-158,48,3.57889
-156,48,-27.0026
-154,48,-59.7662
-152,48,-94.5855
-150,48,-131.322
-148,48,-169.825
-146,48,-209.93
-144,48,-251.462
-142,48,-294.233
-140,48,-338.047
-138,48,-382.695
-136,48,-427.961
-134,48,-473.621
-132,48,-519.443
-130,48,-565.194
-128,48,-610.634
-126,48,-655.523
-124,48,-699.622
-122,48,-742.692
-120,48,-784.5
-118,48,-824.816
-116,48,-863.418
-114,48,-900.094
-112,48,-934.639
-110,48,-966.862
-108,48,-996.584
-106,48,-1023.64
-104,48,-1047.88
-102,48,-1069.16
-100,48,-1087.37
-98,48,-1102.42
-96,48,-1114.2
-94,48,-1122.67
-92,48,-1127.77
-90,48,-1129.47
-88,48,-1127.77
-86,48,-1122.67
-84,48,-1114.21
-82,48,-1102.42
-80,48,-1087.38
-78,48,-1069.16
-76,48,-1047.88
-74,48,-1023.64
-72,48,-996.59
-70,48,-966.869
-68,48,-934.647
-66,48,-900.102
-64,48,-863.428
-62,48,-824.826
-60,48,-784.511
-58,48,-742.704
-56,48,-699.635
-54,48,-655.537
-52,48,-610.649
-50,48,-565.21
-48,48,-519.461
-46,48,-473.639
-44,48,-427.981
-42,48,-382.715
-40,48,-338.068
-38,48,-294.255
-36,48,-251.484
-34,48,-209.953
-32,48,-169.849
-30,48,-131.347
-28,48,-94.6114
-26,48,-59.7927
-24,48,-27.0299
-22,48,3.55091
-20,48,31.8359
-18,48,57.7235
-16,48,81.1236
-14,48,101.958
-12,48,120.158
-10,48,135.667
-8,48,148.438
-6,48,158.431
-4,48,165.618
-2,48,169.977
0,48,171.498
2,48,170.174
4,48,166.011
6,48,159.019
8,48,149.221
10,48,136.644
12,48,121.326
14,48,103.315
16,48,82.6683
18,48,59.4524
20,48,33.7459
22,48,5.63834
24,48,-24.7689
26,48,-57.3625
28,48,-92.0165
30,48,-128.593
32,48,-166.94
34,48,-206.896
36,48,-248.284
38,48,-290.919
40,48,-334.601
42,48,-379.125
44,48,-424.274
46,48,-469.822
48,48,-515.541
50,48,-561.195
52,48,-606.544
54,48,-651.35
56,48,-695.373
58,48,-738.373
60,48,-780.117
62,48,-820.376
64,48,-858.926
66,48,-895.556
68,48,-930.06
70,48,-962.247
72,48,-991.937
74,48,-1018.96
76,48,-1043.18
78,48,-1064.44
80,48,-1082.64
82,48,-1097.67
84,48,-1109.45
86,48,-1117.91
88,48,-1123
90,48,-1124.7
92,48,-1123
94,48,-1117.9
96,48,-1109.44
98,48,-1097.66
100,48,-1082.63
102,48,-1064.43
104,48,-1043.16
106,48,-1018.95
108,48,-991.92
110,48,-962.228
112,48,-930.04
114,48,-895.534
116,48,-858.903
118,48,-820.35
120,48,-780.09
122,48,-738.345
124,48,-695.343
126,48,-651.319
128,48,-606.512
130,48,-561.161
132,48,-515.506
134,48,-469.787
136,48,-424.237
138,48,-379.088
140,48,-334.563
142,48,-290.88
144,48,-248.245
146,48,-206.856
148,48,-166.9
150,48,-128.552
152,48,-91.9759
154,48,-57.3218
156,48,-24.7283
158,48,5.67885
160,48,33.7862
162,48,59.4924
164,48,82.708
166,48,103.355
168,48,121.365
170,48,136.682
172,48,149.259
174,48,159.057
176,48,166.047
178,48,170.21
180,48,171.533
-180,50,107.452
-178,50,105.979
-176,50,101.758
-174,50,94.7999
-172,50,85.1223
-170,50,72.75
-168,50,57.7158
-166,50,40.0608
-164,50,19.8351
-162,50,-2.90128
-160,50,-28.0782
-158,50,-55.6144
-156,50,-85.4171
-154,50,-117.381
-152,50,-151.389
-150,50,-187.31
-148,50,-225
-146,50,-264.303
-144,50,-305.05
-142,50,-347.059
-140,50,-390.137
-138,50,-434.08
-136,50,-478.674
-134,50,-523.697
-132,50,-568.92
-130,50,-614.109
-128,50,-659.024
-126,50,-703.426
-124,50,-747.073
-122,50,-789.728
-120,50,-831.153
-118,50,-871.118
-116,50,-909.401
-114,50,-945.785
-112,50,-980.067
-110,50,-1012.05
-108,50,-1041.56
-106,50,-1068.43
-104,50,-1092.5
-102,50,-1113.65
-100,50,-1131.74
-98,50,-1146.69
-96,50,-1158.4
-94,50,-1166.81
-92,50,-1171.88
-90,50,-1173.57
-88,50,-1171.88
-86,50,-1166.81
-84,50,-1158.4
-82,50,-1146.69
-80,50,-1131.74
-78,50,-1113.65
-76,50,-1092.51
-74,50,-1068.43
-72,50,-1041.57
-70,50,-1012.06
-68,50,-980.074
-66,50,-945.793
-64,50,-909.41
-62,50,-871.128
-60,50,-831.163
-58,50,-789.739
-56,50,-747.086
-54,50,-703.439
-52,50,-659.039
-50,50,-614.124
-48,50,-568.937
-46,50,-523.715
-44,50,-478.693
-42,50,-434.1
-40,50,-390.158
-38,50,-347.081
-36,50,-305.072
-34,50,-264.326
-32,50,-225.024
-30,50,-187.334
-28,50,-151.414
-26,50,-117.407
-24,50,-85.4439
-22,50,-55.642
-20,50,-28.1065
-18,50,-2.93025
-16,50,19.8054
-14,50,40.0304
-12,50,57.6847
-10,50,72.7182
-8,50,85.0897
-6,50,94.7666
-4,50,101.724
-2,50,105.944
0,50,107.416
2,50,106.138
4,50,102.111
6,50,95.347
8,50,85.8621
10,50,73.6811
12,50,58.8365
14,50,41.369
16,50,21.3285
18,50,-1.22561
20,50,-26.2234
22,50,-53.584
24,50,-83.215
26,50,-115.012
28,50,-148.857
30,50,-184.62
32,50,-222.158
34,50,-261.315
36,50,-301.921
38,50,-343.796
40,50,-386.747
42,50,-430.568
44,50,-475.048
46,50,-519.965
48,50,-565.088
50,50,-610.183
52,50,-655.013
54,50,-699.336
56,50,-742.911
58,50,-785.5
60,50,-826.866
62,50,-866.778
64,50,-905.014
66,50,-941.356
68,50,-975.602
70,50,-1007.56
72,50,-1037.04
74,50,-1063.88
76,50,-1087.93
78,50,-1109.06
80,50,-1127.14
82,50,-1142.08
84,50,-1153.78
86,50,-1162.19
88,50,-1167.25
90,50,-1168.94
92,50,-1167.25
94,50,-1162.18
96,50,-1153.77
98,50,-1142.07
100,50,-1127.13
102,50,-1109.05
104,50,-1087.92
106,50,-1063.87
108,50,-1037.02
110,50,-1007.54
112,50,-975.581
114,50,-941.334
116,50,-904.989
118,50,-866.752
120,50,-826.838
122,50,-785.471
124,50,-742.88
126,50,-699.304
128,50,-654.98
130,50,-610.149
132,50,-565.052
134,50,-519.928
136,50,-475.011
138,50,-430.53
140,50,-386.707
142,50,-343.756
144,50,-301.881
146,50,-261.274
148,50,-222.117
150,50,-184.578
152,50,-148.815
154,50,-114.97
156,50,-83.1735
158,50,-53.5426
160,50,-26.1823
162,50,-1.18478
164,50,21.3689
166,50,41.409
168,50,58.876
170,50,73.72
172,50,85.9004
174,50,95.3846
176,50,102.148
178,50,106.174
180,50,107.452
-180,52,41.5682
-178,52,40.1622
-176,52,36.1389
-174,52,29.5064
-172,52,20.2784
-170,52,8.4744
-168,52,-5.87933
-166,52,-22.7494
-164,52,-42.0945
-162,52,-63.8643
-160,52,-87.9988
-158,52,-114.428
-156,52,-143.069
-154,52,-173.828
-152,52,-206.598
-150,52,-241.259
-148,52,-277.678
-146,52,-315.708
-144,52,-355.186
-142,52,-395.941
-140,52,-437.786
-138,52,-480.522
-136,52,-523.941
-134,52,-567.826
-132,52,-611.95
-130,52,-656.083
-128,52,-699.987
-126,52,-743.425
-124,52,-786.156
-122,52,-827.942
-120,52,-868.548
-118,52,-907.745
-116,52,-945.308
-114,52,-981.023
-112,52,-1014.69
-110,52,-1046.1
-108,52,-1075.1
-106,52,-1101.5
-104,52,-1125.16
-102,52,-1145.94
-100,52,-1163.73
-98,52,-1178.43
-96,52,-1189.94
-94,52,-1198.22
-92,52,-1203.2
-90,52,-1204.86
-88,52,-1203.2
-86,52,-1198.22
-84,52,-1189.95
-82,52,-1178.43
-80,52,-1163.74
-78,52,-1145.95
-76,52,-1125.16
-74,52,-1101.5
-72,52,-1075.1
-70,52,-1046.11
-68,52,-1014.69
-66,52,-981.03
-64,52,-945.315
-62,52,-907.753
-60,52,-868.558
-58,52,-827.953
-56,52,-786.167
-54,52,-743.438
-52,52,-700.001
-50,52,-656.098
-48,52,-611.966
-46,52,-567.842
-44,52,-523.959
-42,52,-480.54
-40,52,-437.805
-38,52,-395.962
-36,52,-355.208
-34,52,-315.73
-32,52,-277.701
-30,52,-241.283
-28,52,-206.623
-26,52,-173.853
-24,52,-143.095
-22,52,-114.455
-20,52,-88.0266
-18,52,-63.8928
-16,52,-42.1238
-14,52,-22.7794
-12,52,-5.91011
-10,52,8.44284
-8,52,20.246
-6,52,29.4732
-4,52,36.1049
-2,52,40.1274
0,52,41.5326
2,52,40.3178
4,52,36.4854
6,52,30.0431
8,52,21.0043
10,52,9.38823
12,52,-4.77927
14,52,-21.4652
16,52,-40.6284
18,52,-62.2192
20,52,-86.1778
22,52,-112.434
24,52,-140.907
26,52,-171.502
28,52,-204.113
30,52,-238.62
32,52,-274.89
34,52,-312.776
36,52,-352.118
38,52,-392.742
40,52,-434.462
42,52,-477.081
44,52,-520.391
46,52,-564.172
48,52,-608.201
50,52,-652.246
52,52,-696.069
54,52,-739.432
56,52,-782.096
58,52,-823.821
60,52,-864.373
62,52,-903.521
64,52,-941.042
66,52,-976.72
68,52,-1010.35
70,52,-1041.74
72,52,-1070.71
74,52,-1097.09
76,52,-1120.74
78,52,-1141.51
80,52,-1159.29
82,52,-1173.97
84,52,-1185.48
86,52,-1193.75
88,52,-1198.73
90,52,-1200.39
92,52,-1198.73
94,52,-1193.75
96,52,-1185.48
98,52,-1173.97
100,52,-1159.28
102,52,-1141.5
104,52,-1120.72
106,52,-1097.08
108,52,-1070.69
110,52,-1041.72
112,52,-1010.33
114,52,-976.697
116,52,-941.017
118,52,-903.495
120,52,-864.345
122,52,-823.792
124,52,-782.065
126,52,-739.4
128,52,-696.035
130,52,-652.211
132,52,-608.165
134,52,-564.135
136,52,-520.352
138,52,-477.042
140,52,-434.422
142,52,-392.701
144,52,-352.076
146,52,-312.734
148,52,-274.848
150,52,-238.577
152,52,-204.07
154,52,-171.459
156,52,-140.864
158,52,-112.392
160,52,-86.136
162,52,-62.1777
164,52,-40.5874
166,52,-21.4246
168,52,-4.73933
170,52,9.42753
172,52,21.0429
174,52,30.081
176,52,36.5225
178,52,40.3541
180,52,41.5682
-180,54,-25.987
-178,54,-27.3062
-176,54,-31.0739
-174,54,-37.2849
-172,54,-45.93
-170,54,-56.9958
-168,54,-70.4637
-166,54,-86.3095
-164,54,-104.502
-162,54,-125.002
-160,54,-147.763
-158,54,-172.725
-156,54,-199.82
-154,54,-228.968
-152,54,-260.073
-150,54,-293.03
-148,54,-327.716
-146,54,-363.997
-144,54,-401.722
-142,54,-440.728
-140,54,-480.839
-138,54,-521.864
-136,54,-563.602
-134,54,-605.843
-132,54,-648.367
-130,54,-690.946
-128,54,-733.35
-126,54,-775.342
-124,54,-816.688
-122,54,-857.15
-120,54,-896.497
-118,54,-934.501
-116,54,-970.941
-114,54,-1005.61
-112,54,-1038.29
-110,54,-1068.81
-108,54,-1096.97
-106,54,-1122.63
-104,54,-1145.63
-102,54,-1165.84
-100,54,-1183.13
-98,54,-1197.42
-96,54,-1208.62
-94,54,-1216.66
-92,54,-1221.51
-90,54,-1223.13
-88,54,-1221.51
-86,54,-1216.66
-84,54,-1208.62
-82,54,-1197.42
-80,54,-1183.13
-78,54,-1165.84
-76,54,-1145.63
-74,54,-1122.64
-72,54,-1096.98
-70,54,-1068.81
-68,54,-1038.3
-66,54,-1005.61
-64,54,-970.948
-62,54,-934.509
-60,54,-896.506
-58,54,-857.159
-56,54,-816.698
-54,54,-775.354
-52,54,-733.363
-50,54,-690.96
-48,54,-648.381
-46,54,-605.859
-44,54,-563.619
-42,54,-521.881
-40,54,-480.857
-38,54,-440.748
-36,54,-401.743
-34,54,-364.018
-32,54,-327.739
-30,54,-293.053
-28,54,-260.097
-26,54,-228.992
-24,54,-199.846
-22,54,-172.751
-20,54,-147.79
-18,54,-125.03
-16,54,-104.531
-14,54,-86.3391
-12,54,-70.4941
-10,54,-57.027
-8,54,-45.9621
-6,54,-37.3178
-4,54,-31.1077
-2,54,-27.3408
0,54,-26.0225
2,54,-27.1547
4,54,-30.7358
6,54,-36.7608
8,54,-45.2209
10,54,-56.1029
12,54,-69.3887
14,54,-85.0543
16,54,-103.069
18,54,-123.394
20,54,-145.982
22,54,-170.776
24,54,-197.707
26,54,-226.694
28,54,-257.644
30,54,-290.45
32,54,-324.991
34,54,-361.133
36,54,-398.725
38,54,-437.605
40,54,-477.595
42,54,-518.507
44,54,-560.14
46,54,-602.283
48,54,-644.715
50,54,-687.211
52,54,-729.538
54,54,-771.461
56,54,-812.744
58,54,-853.151
60,54,-892.449
62,54,-930.41
64,54,-966.813
66,54,-1001.44
68,54,-1034.1
70,54,-1064.59
72,54,-1092.74
74,54,-1118.39
76,54,-1141.37
78,54,-1161.57
80,54,-1178.85
82,54,-1193.13
84,54,-1204.33
86,54,-1212.37
88,54,-1217.21
90,54,-1218.83
92,54,-1217.21
94,54,-1212.37
96,54,-1204.32
98,54,-1193.13
100,54,-1178.84
102,54,-1161.55
104,54,-1141.36
106,54,-1118.37
108,54,-1092.73
110,54,-1064.58
112,54,-1034.08
114,54,-1001.42
116,54,-966.788
118,54,-930.383
120,54,-892.42
122,54,-853.121
124,54,-812.713
126,54,-771.428
128,54,-729.504
130,54,-687.175
132,54,-644.678
134,54,-602.245
136,54,-560.101
138,54,-518.467
140,54,-477.554
142,54,-437.563
144,54,-398.683
146,54,-361.09
148,54,-324.949
150,54,-290.407
152,54,-257.601
154,54,-226.651
156,54,-197.664
158,54,-170.733
160,54,-145.94
162,54,-123.352
164,54,-103.027
166,54,-85.0133
168,54,-69.3483
170,54,-56.0633
172,54,-45.182
174,54,-36.7228
176,54,-30.6986
178,54,-27.1184
180,54,-25.987
-180,56,-95.0739
-178,56,-96.2868
-176,56,-99.7416
-174,56,-105.436
-172,56,-113.367
-170,56,-123.526
-168,56,-135.906
-166,56,-150.49
-164,56,-167.261
-162,56,-186.193
-160,56,-207.25
-158,56,-230.391
-156,56,-255.56
-154,56,-282.693
-152,56,-311.711
-150,56,-342.522
-148,56,-375.019
-146,56,-409.08
-144,56,-444.57
-142,56,-481.337
-140,56,-519.216
-138,56,-558.029
-136,56,-597.584
-134,56,-637.679
-132,56,-678.102
-130,56,-718.634
-128,56,-759.049
-126,56,-799.118
-124,56,-838.61
-122,56,-877.295
-120,56,-914.945
-118,56,-951.335
-116,56,-986.251
-114,56,-1019.48
-112,56,-1050.83
-110,56,-1080.11
-108,56,-1107.15
-106,56,-1131.78
-104,56,-1153.87
-102,56,-1173.27
-100,56,-1189.89
-98,56,-1203.61
-96,56,-1214.37
-94,56,-1222.1
-92,56,-1226.76
-90,56,-1228.31
-88,56,-1226.76
-86,56,-1222.1
-84,56,-1214.37
-82,56,-1203.61
-80,56,-1189.89
-78,56,-1173.27
-76,56,-1153.87
-74,56,-1131.78
-72,56,-1107.15
-70,56,-1080.11
-68,56,-1050.84
-66,56,-1019.49
-64,56,-986.257
-62,56,-951.342
-60,56,-914.952
-58,56,-877.304
-56,56,-838.62
-54,56,-799.129
-52,56,-759.061
-50,56,-718.647
-48,56,-678.116
-46,56,-637.694
-44,56,-597.6
-42,56,-558.046
-40,56,-519.234
-38,56,-481.356
-36,56,-444.589
-34,56,-409.1
-32,56,-375.04
-30,56,-342.544
-28,56,-311.734
-26,56,-282.717
-24,56,-255.585
-22,56,-230.416
-20,56,-207.277
-18,56,-186.22
-16,56,-167.29
-14,56,-150.519
-12,56,-135.935
-10,56,-123.557
-8,56,-113.398
-6,56,-105.469
-4,56,-99.7751
-2,56,-96.3212
0,56,-95.1093
2,56,-96.1402
4,56,-99.4134
6,56,-104.927
8,56,-112.677
10,56,-122.658
12,56,-134.86
14,56,-149.269
16,56,-165.867
18,56,-184.628
20,56,-205.518
22,56,-228.494
24,56,-253.503
26,56,-280.48
28,56,-309.347
30,56,-340.011
32,56,-372.367
34,56,-406.293
36,56,-441.655
38,56,-478.3
40,56,-516.064
42,56,-554.768
44,56,-594.222
46,56,-634.224
48,56,-674.561
50,56,-715.014
52,56,-755.357
54,56,-795.362
56,56,-834.797
58,56,-873.432
60,56,-911.037
62,56,-947.39
64,56,-982.273
66,56,-1015.48
68,56,-1046.8
70,56,-1076.07
72,56,-1103.09
74,56,-1127.71
76,56,-1149.78
78,56,-1169.18
80,56,-1185.79
82,56,-1199.51
84,56,-1210.27
86,56,-1218
88,56,-1222.65
90,56,-1224.21
92,56,-1222.65
94,56,-1217.99
96,56,-1210.26
98,56,-1199.51
100,56,-1185.78
102,56,-1169.17
104,56,-1149.77
106,56,-1127.69
108,56,-1103.07
110,56,-1076.05
112,56,-1046.78
114,56,-1015.45
116,56,-982.248
118,56,-947.363
120,56,-911.009
122,56,-873.401
124,56,-834.765
126,56,-795.329
128,56,-755.323
130,56,-714.978
132,56,-674.523
134,56,-634.185
136,56,-594.183
138,56,-554.728
140,56,-516.022
142,56,-478.258
144,56,-441.612
146,56,-406.25
148,56,-372.324
150,56,-339.967
152,56,-309.303
154,56,-280.436
156,56,-253.46
158,56,-228.451
160,56,-205.475
162,56,-184.585
164,56,-165.825
166,56,-149.228
168,56,-134.819
170,56,-122.618
172,56,-112.638
174,56,-104.889
176,56,-99.3761
178,56,-96.1038
180,56,-95.0739
-180,58,-165.544
-178,58,-166.632
-176,58,-169.718
-174,58,-174.804
-172,58,-181.891
-170,58,-190.981
-168,58,-202.073
-166,58,-215.166
-164,58,-230.254
-162,58,-247.324
-160,58,-266.358
-158,58,-287.33
-156,58,-310.202
-154,58,-334.927
-152,58,-361.444
-150,58,-389.677
-148,58,-419.537
-146,58,-450.918
-144,58,-483.701
-142,58,-517.749
-140,58,-552.911
-138,58,-589.02
-136,58,-625.899
-134,58,-663.355
-132,58,-701.188
-130,58,-739.186
-128,58,-777.134
-126,58,-814.809
-124,58,-851.989
-122,58,-888.45
-120,58,-923.971
-118,58,-958.334
-116,58,-991.329
-114,58,-1022.75
-112,58,-1052.41
-110,58,-1080.13
-108,58,-1105.73
-106,58,-1129.07
-104,58,-1149.99
-102,58,-1168.38
-100,58,-1184.13
-98,58,-1197.14
-96,58,-1207.34
-94,58,-1214.67
-92,58,-1219.08
-90,58,-1220.56
-88,58,-1219.08
-86,58,-1214.67
-84,58,-1207.34
-82,58,-1197.14
-80,58,-1184.13
-78,58,-1168.38
-76,58,-1149.99
-74,58,-1129.07
-72,58,-1105.73
-70,58,-1080.13
-68,58,-1052.42
-66,58,-1022.76
-64,58,-991.334
-62,58,-958.339
-60,58,-923.977
-58,58,-888.458
-56,58,-851.998
-54,58,-814.818
-52,58,-777.144
-50,58,-739.197
-48,58,-701.2
-46,58,-663.369
-44,58,-625.913
-42,58,-589.036
-40,58,-552.927
-38,58,-517.767
-36,58,-483.72
-34,58,-450.938
-32,58,-419.557
-30,58,-389.698
-28,58,-361.466
-26,58,-334.95
-24,58,-310.226
-22,58,-287.354
-20,58,-266.383
-18,58,-247.35
-16,58,-230.281
-14,58,-215.195
-12,58,-202.103
-10,58,-191.011
-8,58,-181.922
-6,58,-174.836
-4,58,-169.751
-2,58,-166.666
0,58,-165.579
2,58,-166.491
4,58,-169.401
6,58,-174.311
8,58,-181.224
10,58,-190.14
12,58,-201.061
14,58,-213.984
16,58,-228.903
18,58,-245.807
20,58,-264.679
22,58,-285.492
24,58,-308.209
26,58,-332.783
28,58,-359.153
30,58,-387.244
32,58,-416.968
34,58,-448.219
36,58,-480.878
38,58,-514.808
40,58,-549.859
42,58,-585.866
44,58,-622.648
46,58,-660.016
48,58,-697.767
50,58,-735.692
52,58,-773.573
54,58,-811.19
56,58,-848.318
58,58,-884.734
60,58,-920.216
62,58,-954.547
64,58,-987.515
66,58,-1018.92
68,58,-1048.56
70,58,-1076.26
72,58,-1101.85
74,58,-1125.18
76,58,-1146.1
78,58,-1164.49
80,58,-1180.23
82,58,-1193.24
84,58,-1203.44
86,58,-1210.77
88,58,-1215.18
90,58,-1216.66
92,58,-1215.18
94,58,-1210.77
96,58,-1203.44
98,58,-1193.24
100,58,-1180.22
102,58,-1164.48
104,58,-1146.09
106,58,-1125.16
108,58,-1101.84
110,58,-1076.24
112,58,-1048.54
114,58,-1018.89
116,58,-987.489
118,58,-954.52
120,58,-920.188
122,58,-884.704
124,58,-848.286
126,58,-811.157
128,58,-773.538
130,58,-735.656
132,58,-697.729
134,58,-659.977
136,58,-622.608
138,58,-585.825
140,58,-549.818
142,58,-514.766
144,58,-480.835
146,58,-448.175
148,58,-416.924
150,58,-387.2
152,58,-359.108
154,58,-332.738
156,58,-308.165
158,58,-285.448
160,58,-264.636
162,58,-245.764
164,58,-228.86
166,58,-213.942
168,58,-201.02
170,58,-190.1
172,58,-181.185
174,58,-174.273
176,58,-169.364
178,58,-166.455
180,58,-165.544
-180,60,-237.242
-178,60,-238.186
-176,60,-240.85
-174,60,-245.238
-172,60,-251.358
-170,60,-259.221
-168,60,-268.837
-166,60,-280.216
-164,60,-293.367
-162,60,-308.294
-160,60,-324.997
-158,60,-343.466
-156,60,-363.684
-154,60,-385.622
-152,60,-409.238
-150,60,-434.477
-148,60,-461.269
-146,60,-489.526
-144,60,-519.146
-142,60,-550.011
-140,60,-581.984
-138,60,-614.915
-136,60,-648.64
-134,60,-682.981
-132,60,-717.748
-130,60,-752.743
-128,60,-787.759
-126,60,-822.585
-124,60,-857.008
-122,60,-890.813
-120,60,-923.786
-118,60,-955.72
-116,60,-986.41
-114,60,-1015.66
-112,60,-1043.29
-110,60,-1069.13
-108,60,-1093
-106,60,-1114.77
-104,60,-1134.3
-102,60,-1151.46
-100,60,-1166.16
-98,60,-1178.31
-96,60,-1187.84
-94,60,-1194.68
-92,60,-1198.8
-90,60,-1200.18
-88,60,-1198.8
-86,60,-1194.68
-84,60,-1187.84
-82,60,-1178.31
-80,60,-1166.16
-78,60,-1151.46
-76,60,-1134.3
-74,60,-1114.77
-72,60,-1093
-70,60,-1069.13
-68,60,-1043.3
-66,60,-1015.67
-64,60,-986.414
-62,60,-955.724
-60,60,-923.791
-58,60,-890.819
-56,60,-857.015
-54,60,-822.593
-52,60,-787.768
-50,60,-752.753
-48,60,-717.759
-46,60,-682.993
-44,60,-648.654
-42,60,-614.93
-40,60,-581.999
-38,60,-550.027
-36,60,-519.163
-34,60,-489.544
-32,60,-461.288
-30,60,-434.497
-28,60,-409.259
-26,60,-385.644
-24,60,-363.707
-22,60,-343.49
-20,60,-325.021
-18,60,-308.32
-16,60,-293.394
-14,60,-280.244
-12,60,-268.865
-10,60,-259.251
-8,60,-251.389
-6,60,-245.27
-4,60,-240.883
-2,60,-238.22
0,60,-237.277
2,60,-238.051
4,60,-240.545
6,60,-244.764
8,60,-250.716
10,60,-258.411
12,60,-267.861
14,60,-279.076
16,60,-292.065
18,60,-306.832
20,60,-323.378
22,60,-341.693
24,60,-361.761
26,60,-383.553
