Phi[deg],Theta[deg],im(rEX)[mV]
-58,38,565.399
-56,38,562.574
-54,38,556.794
-52,38,548.125
-50,38,536.652
-48,38,522.478
-46,38,505.725
-44,38,486.531
-42,38,465.048
-40,38,441.445
-38,38,415.903
-36,38,388.614
-34,38,359.781
-32,38,329.613
-30,38,298.327
-28,38,266.147
-26,38,233.295
-24,38,199.998
-22,38,166.481
-20,38,132.968
-18,38,99.676
-16,38,66.8195
-14,38,34.6044
-12,38,3.2283
-10,38,-27.1209
-8,38,-56.2663
-6,38,-84.0433
-4,38,-110.3
-2,38,-134.899
0,38,-157.716
2,38,-178.644
4,38,-197.589
6,38,-214.474
8,38,-229.238
10,38,-241.836
12,38,-252.238
14,38,-260.43
16,38,-266.414
18,38,-270.205
20,38,-271.836
22,38,-271.349
24,38,-268.802
26,38,-264.265
28,38,-257.82
30,38,-249.557
32,38,-239.579
34,38,-227.996
36,38,-214.924
38,38,-200.489
40,38,-184.819
42,38,-168.05
44,38,-150.318
46,38,-131.763
48,38,-112.526
50,38,-92.7491
52,38,-72.5717
54,38,-52.1332
56,38,-31.5701
58,38,-11.0156
60,38,9.40084
62,38,29.5546
64,38,49.3261
66,38,68.6013
68,38,87.2723
70,38,105.238
72,38,122.402
74,38,138.677
76,38,153.982
78,38,168.242
80,38,181.388
82,38,193.361
84,38,204.105
86,38,213.572
88,38,221.721
90,38,228.516
92,38,233.925
94,38,237.926
96,38,240.498
98,38,241.627
100,38,241.303
102,38,239.523
104,38,236.284
106,38,231.592
108,38,225.455
110,38,217.884
112,38,208.896
114,38,198.512
116,38,186.755
118,38,173.654
120,38,159.241
122,38,143.551
124,38,126.625
126,38,108.505
128,38,89.2401
130,38,68.88
132,38,47.4801
134,38,25.0988
136,38,1.79802
138,38,-22.3567
140,38,-47.2967
142,38,-72.9498
144,38,-99.2411
146,38,-126.093
148,38,-153.424
150,38,-181.151
152,38,-209.189
154,38,-237.449
156,38,-265.843
158,38,-294.277
160,38,-322.659
162,38,-350.894
164,38,-378.884
166,38,-406.532
168,38,-433.739
170,38,-460.405
172,38,-486.43
174,38,-511.713
176,38,-536.153
178,38,-559.646
180,38,-582.094
-180,40,-626.872
-178,40,-649.003
-176,40,-669.907
-174,40,-689.482
-172,40,-707.626
-170,40,-724.239
-168,40,-739.221
-166,40,-752.476
-164,40,-763.912
-162,40,-773.437
-160,40,-780.968
-158,40,-786.423
-156,40,-789.728
-154,40,-790.815
-152,40,-789.624
-150,40,-786.102
-148,40,-780.204
-146,40,-771.897
-144,40,-761.158
-142,40,-747.972
-140,40,-732.34
-138,40,-714.27
-136,40,-693.787
-134,40,-670.926
-132,40,-645.736
-130,40,-618.281
-128,40,-588.635
-126,40,-556.889
-124,40,-523.145
-122,40,-487.519
-120,40,-450.139
-118,40,-411.146
-116,40,-370.695
-114,40,-328.947
-112,40,-286.08
-110,40,-242.276
-108,40,-197.729
-106,40,-152.64
-104,40,-107.218
-102,40,-61.6758
-100,40,-16.2316
-98,40,28.8933
-96,40,73.4757
-94,40,117.292
-92,40,160.119
-90,40,201.738
-88,40,241.931
-86,40,280.488
-84,40,317.205
-82,40,351.886
-80,40,384.347
-78,40,414.413
-76,40,441.924
-74,40,466.733
-72,40,488.709
-70,40,507.739
-68,40,523.725
-66,40,536.592
-64,40,546.282
-62,40,552.758
-60,40,556.005
-58,40,556.029
-56,40,552.857
-54,40,546.538
-52,40,537.143
-50,40,524.761
-48,40,509.505
-46,40,491.505
-44,40,470.91
-42,40,447.886
-40,40,422.614
-38,40,395.29
-36,40,366.122
-34,40,335.329
-32,40,303.139
-30,40,269.787
-28,40,235.511
-26,40,200.556
-24,40,165.163
-22,40,129.577
-20,40,94.0357
-18,40,58.7752
-16,40,24.0237
-14,40,-9.99836
-12,40,-43.0802
-10,40,-75.022
-8,40,-105.636
-6,40,-134.75
-4,40,-162.202
-2,40,-187.849
0,40,-211.563
2,40,-233.232
4,40,-252.761
6,40,-270.073
8,40,-285.106
10,40,-297.818
12,40,-308.183
14,40,-316.191
16,40,-321.849
18,40,-325.182
20,40,-326.226
22,40,-325.034
24,40,-321.675
26,40,-316.227
28,40,-308.782
30,40,-299.444
32,40,-288.324
34,40,-275.545
36,40,-261.235
38,40,-245.531
40,40,-228.574
42,40,-210.51
44,40,-191.486
46,40,-171.652
48,40,-151.161
50,40,-130.162
52,40,-108.805
54,40,-87.2369
56,40,-65.6003
58,40,-44.035
60,40,-22.6755
62,40,-1.65073
64,40,18.9166
66,40,38.9103
68,40,58.2213
70,40,76.7474
72,40,94.3944
74,40,111.075
76,40,126.711
78,40,141.229
80,40,154.566
82,40,166.664
84,40,177.473
86,40,186.95
88,40,195.058
90,40,201.765
92,40,207.047
94,40,210.885
96,40,213.262
98,40,214.17
100,40,213.604
102,40,211.562
104,40,208.049
106,40,203.071
108,40,196.639
110,40,188.768
112,40,179.476
114,40,168.785
116,40,156.721
118,40,143.312
120,40,128.591
122,40,112.593
124,40,95.3594
126,40,76.9318
128,40,57.3573
130,40,36.6863
132,40,14.9724
134,40,-7.72695
136,40,-31.3511
138,40,-55.8361
140,40,-81.1145
142,40,-107.116
144,40,-133.767
146,40,-160.992
148,40,-188.711
150,40,-216.842
152,40,-245.304
154,40,-274.008
156,40,-302.867
158,40,-331.791
160,40,-360.687
162,40,-389.463
164,40,-418.023
166,40,-446.27
168,40,-474.106
170,40,-501.433
172,40,-528.149
174,40,-554.153
176,40,-579.344
178,40,-603.618
180,40,-626.872
-180,42,-665.57
-178,42,-688.334
-176,42,-709.913
-174,42,-730.201
-172,42,-749.093
-170,42,-766.485
-168,42,-782.272
-166,42,-796.354
-164,42,-808.629
-162,42,-819.002
-160,42,-827.38
-158,42,-833.673
-156,42,-837.8
-154,42,-839.682
-152,42,-839.251
-150,42,-836.445
-148,42,-831.21
-146,42,-823.504
-144,42,-813.294
-142,42,-800.559
-140,42,-785.289
-138,42,-767.487
-136,42,-747.171
-134,42,-724.369
-132,42,-699.126
-130,42,-671.5
-128,42,-641.564
-126,42,-609.405
-124,42,-575.123
-122,42,-538.836
-120,42,-500.672
-118,42,-460.775
-116,42,-419.301
-114,42,-376.417
-112,42,-332.305
-110,42,-287.155
-108,42,-241.168
-106,42,-194.553
-104,42,-147.528
-102,42,-100.317
-100,42,-53.1494
-98,42,-6.2579
-96,42,40.1215
-94,42,85.7518
-92,42,130.397
-90,42,173.822
-88,42,215.796
-86,42,256.095
-84,42,294.499
-82,42,330.798
-80,42,364.794
-78,42,396.297
-76,42,425.135
-74,42,451.147
-72,42,474.191
-70,42,494.143
-68,42,510.897
-66,42,524.367
-64,42,534.49
-62,42,541.224
-60,42,544.55
-58,42,544.472
-56,42,541.016
-54,42,534.235
-52,42,524.201
-50,42,511.011
-48,42,494.784
-46,42,475.659
-44,42,453.796
-42,42,429.372
-40,42,402.582
-38,42,373.636
-36,42,342.759
-34,42,310.185
-32,42,276.159
-30,42,240.932
-28,42,204.763
-26,42,167.91
-24,42,130.635
-22,42,93.1958
-20,42,55.8495
-18,42,18.8458
-16,42,-17.5723
-14,42,-53.1711
-12,42,-87.7278
-10,42,-121.032
-8,42,-152.886
-6,42,-183.109
-4,42,-211.535
-2,42,-238.013
0,42,-262.412
2,42,-284.618
4,42,-304.535
6,42,-322.087
8,42,-337.215
10,42,-349.878
12,42,-360.055
14,42,-367.743
16,42,-372.954
18,42,-375.721
20,42,-376.089
22,42,-374.121
24,42,-369.893
26,42,-363.496
28,42,-355.033
30,42,-344.618
32,42,-332.374
34,42,-318.436
36,42,-302.944
38,42,-286.045
40,42,-267.893
42,42,-248.643
44,42,-228.455
46,42,-207.489
48,42,-185.905
50,42,-163.862
52,42,-141.518
54,42,-119.025
56,42,-96.5341
58,42,-74.1885
60,42,-52.1269
62,42,-30.4809
64,42,-9.37513
66,42,11.0736
68,42,30.7565
70,42,49.5729
72,42,67.4306
74,42,84.2458
76,42,99.9433
78,42,114.456
80,42,127.724
82,42,139.696
84,42,150.329
86,42,159.585
88,42,167.433
90,42,173.85
92,42,178.816
94,42,182.318
96,42,184.347
98,42,184.9
100,42,183.976
102,42,181.579
104,42,177.718
106,42,172.402
108,42,165.647
110,42,157.468
112,42,147.888
114,42,136.928
116,42,124.616
118,42,110.981
120,42,96.0544
122,42,79.8728
124,42,62.4748
126,42,43.9022
128,42,24.2004
130,42,3.41784
132,42,-18.3935
134,42,-41.1786
136,42,-64.879
138,42,-89.4332
140,42,-114.777
142,42,-140.841
144,42,-167.557
146,42,-194.851
148,42,-222.646
150,42,-250.865
152,42,-279.428
154,42,-308.25
156,42,-337.248
158,42,-366.335
160,42,-395.422
162,42,-424.418
164,42,-453.231
166,42,-481.768
168,42,-509.933
170,42,-537.629
172,42,-564.757
174,42,-591.217
176,42,-616.908
178,42,-641.727
180,42,-665.57
-180,44,-697.764
-178,44,-720.945
-176,44,-743.003
-174,44,-763.83
-172,44,-783.32
-170,44,-801.363
-168,44,-817.853
-166,44,-832.682
-164,44,-845.744
-162,44,-856.936
-160,44,-866.156
-158,44,-873.31
-156,44,-878.304
-154,44,-881.053
-152,44,-881.478
-150,44,-879.506
-148,44,-875.076
-146,44,-868.134
-144,44,-858.637
-142,44,-846.556
-140,44,-831.872
-138,44,-814.578
-136,44,-794.685
-134,44,-772.213
-132,44,-747.201
-130,44,-719.702
-128,44,-689.782
-126,44,-657.526
-124,44,-623.032
-122,44,-586.414
-120,44,-547.801
-118,44,-507.336
-116,44,-465.178
-114,44,-421.497
-112,44,-376.478
-110,44,-330.315
-108,44,-283.216
-106,44,-235.397
-104,44,-187.084
-102,44,-138.51
-100,44,-89.9133
-98,44,-41.5382
-96,44,6.36799
-94,44,53.5563
-92,44,99.7777
-90,44,144.784
-88,44,188.332
-86,44,230.181
-84,44,270.099
-82,44,307.861
-80,44,343.255
-78,44,376.078
-76,44,406.144
-74,44,433.279
-72,44,457.331
-70,44,478.163
-68,44,495.659
-66,44,509.726
-64,44,520.293
-62,44,527.313
-60,44,530.76
-58,44,530.639
-56,44,526.975
-54,44,519.82
-52,44,509.252
-50,44,495.372
-48,44,478.304
-46,44,458.197
-44,44,435.22
-42,44,409.563
-40,44,381.433
-38,44,351.054
-36,44,318.665
-34,44,284.517
-32,44,248.871
-30,44,211.995
-28,44,174.163
-26,44,135.652
-24,44,96.7376
-22,44,57.696
-20,44,18.7979
-18,44,-19.6924
-16,44,-57.5185
-14,44,-94.4348
-12,44,-130.207
-10,44,-164.616
-8,44,-197.456
-6,44,-228.538
-4,44,-257.691
-2,44,-284.762
0,44,-309.616
2,44,-332.139
4,44,-352.235
6,44,-369.829
8,44,-384.866
10,44,-397.31
12,44,-407.144
14,44,-414.372
16,44,-419.014
18,44,-421.111
20,44,-420.717
22,44,-417.904
24,44,-412.761
26,44,-405.388
28,44,-395.899
30,44,-384.419
32,44,-371.085
34,44,-356.041
36,44,-339.44
38,44,-321.44
40,44,-302.206
42,44,-281.903
44,44,-260.702
46,44,-238.771
48,44,-216.279
50,44,-193.394
52,44,-170.278
54,44,-147.092
56,44,-123.99
58,44,-101.119
60,44,-78.6205
62,44,-56.6274
64,44,-35.2644
66,44,-14.6476
68,44,5.11645
70,44,23.9301
72,44,41.7051
74,44,58.3628
76,44,73.8334
78,44,88.0562
80,44,100.979
82,44,112.558
84,44,122.757
86,44,131.546
88,44,138.904
90,44,144.813
92,44,149.263
94,44,152.248
96,44,153.767
98,44,153.821
100,44,152.419
102,44,149.568
104,44,145.282
106,44,139.575
108,44,132.465
110,44,123.972
112,44,114.119
114,44,102.93
116,44,90.4322
118,44,76.6553
120,44,61.631
122,44,45.3942
124,44,27.982
126,44,9.43458
128,44,-10.205
130,44,-30.8909
132,44,-52.574
134,44,-75.2024
136,44,-98.721
138,44,-123.072
140,44,-148.195
142,44,-174.025
144,44,-200.497
146,44,-227.542
148,44,-255.088
150,44,-283.062
152,44,-311.388
154,44,-339.987
156,44,-368.781
158,44,-397.687
160,44,-426.622
162,44,-455.499
164,44,-484.232
166,44,-512.731
168,44,-540.905
170,44,-568.66
172,44,-595.902
174,44,-622.533
176,44,-648.455
178,44,-673.566
180,44,-697.764
-180,46,-723.122
-178,46,-746.49
-176,46,-768.817
-174,46,-789.997
-172,46,-809.919
-170,46,-828.474
-168,46,-845.55
-166,46,-861.035
-164,46,-874.819
-162,46,-886.79
-160,46,-896.842
-158,46,-904.869
-156,46,-910.77
-154,46,-914.45
-152,46,-915.821
-150,46,-914.799
-148,46,-911.311
-146,46,-905.295
-144,46,-896.697
-142,46,-885.475
-140,46,-871.601
-138,46,-855.06
-136,46,-835.851
-134,46,-813.988
-132,46,-789.5
-130,46,-762.434
-128,46,-732.85
-126,46,-700.826
-124,46,-666.458
-122,46,-629.855
-120,46,-591.144
-118,46,-550.468
-116,46,-507.985
-114,46,-463.865
-112,46,-418.296
-110,46,-371.476
-108,46,-323.617
-106,46,-274.94
-104,46,-225.677
-102,46,-176.069
-100,46,-126.362
-98,46,-76.8099
-96,46,-27.6704
-94,46,20.797
-92,46,68.3315
-90,46,114.673
-88,46,159.565
-86,46,202.754
-84,46,243.994
-82,46,283.049
-80,46,319.69
-78,46,353.702
-76,46,384.886
-74,46,413.056
-72,46,438.047
-70,46,459.71
-68,46,477.922
-66,46,492.578
-64,46,503.601
-62,46,510.936
-60,46,514.556
-58,46,514.459
-56,46,510.671
-54,46,503.245
-52,46,492.26
-50,46,477.821
-48,46,460.061
-46,46,439.135
-44,46,415.221
-42,46,388.519
-40,46,359.25
-38,46,327.651
-36,46,293.976
-34,46,258.488
-32,46,221.466
-30,46,183.193
-28,46,143.959
-26,46,104.057
-24,46,63.7772
-22,46,23.411
-20,46,-16.757
-18,46,-56.4494
-16,46,-95.398
-14,46,-133.346
-12,46,-170.05
-10,46,-205.282
-8,46,-238.83
-6,46,-270.5
-4,46,-300.117
-2,46,-327.525
0,46,-352.589
2,46,-375.194
4,46,-395.248
6,46,-412.677
8,46,-427.43
10,46,-439.479
12,46,-448.812
14,46,-455.44
16,46,-459.392
18,46,-460.717
20,46,-459.48
22,46,-455.764
24,46,-449.667
26,46,-441.3
28,46,-430.79
30,46,-418.273
32,46,-403.896
34,46,-387.816
36,46,-370.197
38,46,-351.208
40,46,-331.024
42,46,-309.82
44,46,-287.776
46,46,-265.069
48,46,-241.876
50,46,-218.371
52,46,-194.723
54,46,-171.096
56,46,-147.647
58,46,-124.527
60,46,-101.878
62,46,-79.8324
64,46,-58.5136
66,46,-38.0349
68,46,-18.4993
70,46,0.000371331
72,46,17.382
74,46,33.5735
76,46,48.5129
78,46,62.1477
80,46,74.4347
82,46,85.3391
84,46,94.8342
86,46,102.901
88,46,109.525
90,46,114.702
92,46,118.428
94,46,120.708
96,46,121.547
98,46,120.957
100,46,118.95
102,46,115.543
104,46,110.752
106,46,104.599
108,46,97.1032
110,46,88.2887
112,46,78.1797
114,46,66.802
116,46,54.1832
118,46,40.3526
120,46,25.341
122,46,9.18169
124,46,-8.09031
126,46,-26.4375
128,46,-45.8198
130,46,-66.1949
132,46,-87.5176
134,46,-109.74
136,46,-132.812
138,46,-156.68
140,46,-181.287
142,46,-206.577
144,46,-232.488
146,46,-258.956
148,46,-285.917
150,46,-313.302
152,46,-341.043
154,46,-369.067
156,46,-397.301
158,46,-425.671
160,46,-454.098
162,46,-482.504
164,46,-510.808
166,46,-538.927
168,46,-566.776
170,46,-594.267
172,46,-621.311
174,46,-647.814
176,46,-673.683
178,46,-698.819
180,46,-723.122
-180,48,-741.407
-178,48,-764.721
-176,48,-787.097
-174,48,-808.429
-172,48,-828.609
-170,48,-847.523
-168,48,-865.059
-166,48,-881.099
-164,48,-895.529
-162,48,-908.232
-160,48,-919.092
-158,48,-927.996
-156,48,-934.836
-154,48,-939.505
-152,48,-941.905
-150,48,-941.941
-148,48,-939.531
-146,48,-934.598
-144,48,-927.079
-142,48,-916.92
-140,48,-904.082
-138,48,-888.539
-136,48,-870.278
-134,48,-849.305
-132,48,-825.64
-130,48,-799.32
-128,48,-770.398
-126,48,-738.945
-124,48,-705.051
-122,48,-668.82
-120,48,-630.376
-118,48,-589.858
-116,48,-547.422
-114,48,-503.239
-112,48,-457.495
-110,48,-410.392
-108,48,-362.142
-106,48,-312.971
-104,48,-263.116
-102,48,-212.822
-100,48,-162.344
-98,48,-111.943
-96,48,-61.8833
-94,48,-12.4357
-92,48,36.1293
-90,48,83.5407
-88,48,129.53
-86,48,173.832
-84,48,216.188
-82,48,256.348
-80,48,294.072
-78,48,329.131
-76,48,361.312
-74,48,390.419
-72,48,416.273
-70,48,438.716
-68,48,457.612
-66,48,472.849
-64,48,484.34
-62,48,492.025
-60,48,495.87
-58,48,495.872
-56,48,492.054
-54,48,484.468
-52,48,473.197
-50,48,458.348
-48,48,440.06
-46,48,418.494
-44,48,393.837
-42,48,366.301
-40,48,336.117
-38,48,303.534
-36,48,268.819
-34,48,232.251
-32,48,194.122
-30,48,154.73
-28,48,114.381
-26,48,73.3798
-24,48,32.0342
-22,48,-9.35291
-20,48,-50.4839
-18,48,-91.0696
-16,48,-130.831
-14,48,-169.503
-12,48,-206.833
-10,48,-242.586
-8,48,-276.546
-6,48,-308.515
-4,48,-338.316
-2,48,-365.791
0,48,-390.807
2,48,-413.25
4,48,-433.03
6,48,-450.08
8,48,-464.354
10,48,-475.829
12,48,-484.501
14,48,-490.391
16,48,-493.535
18,48,-493.992
20,48,-491.839
22,48,-487.168
24,48,-480.088
26,48,-470.722
28,48,-459.208
30,48,-445.693
32,48,-430.337
34,48,-413.307
36,48,-394.778
38,48,-374.929
40,48,-353.944
42,48,-332.01
44,48,-309.312
46,48,-286.038
48,48,-262.369
50,48,-238.485
52,48,-214.561
54,48,-190.763
56,48,-167.251
58,48,-144.176
60,48,-121.679
62,48,-99.8923
64,48,-78.9347
66,48,-58.9158
68,48,-39.9328
70,48,-22.0718
72,48,-5.4073
74,48,9.99744
76,48,24.0899
78,48,36.8277
80,48,48.1785
82,48,58.1186
84,48,66.6326
86,48,73.7126
88,48,79.3569
90,48,83.5698
92,48,86.3604
94,48,87.7417
96,48,87.7301
98,48,86.3446
100,48,83.6065
102,48,79.5382
104,48,74.1637
106,48,67.5075
108,48,59.595
110,48,50.4521
112,48,40.105
114,48,28.5809
116,48,15.9072
118,48,2.1125
120,48,-12.7736
122,48,-28.7203
124,48,-45.6953
126,48,-63.6643
128,48,-82.5915
130,48,-102.439
132,48,-123.166
134,48,-144.73
136,48,-167.085
138,48,-190.186
140,48,-213.981
142,48,-238.419
144,48,-263.446
146,48,-289.006
148,48,-315.039
150,48,-341.487
152,48,-368.287
154,48,-395.377
156,48,-422.689
158,48,-450.159
160,48,-477.716
162,48,-505.29
164,48,-532.809
166,48,-560.197
168,48,-587.377
170,48,-614.27
172,48,-640.792
174,48,-666.858
176,48,-692.378
178,48,-717.26
180,48,-741.407
-180,50,-752.485
-178,50,-775.494
-176,50,-797.689
-174,50,-818.967
-172,50,-839.218
-170,50,-858.331
-168,50,-876.19
-166,50,-892.675
-164,50,-907.665
-162,50,-921.04
-160,50,-932.677
-158,50,-942.455
-156,50,-950.255
-154,50,-955.963
-152,50,-959.467
-150,50,-960.664
-148,50,-959.457
-146,50,-955.76
-144,50,-949.496
-142,50,-940.599
-140,50,-929.018
-138,50,-914.714
-136,50,-897.665
-134,50,-877.864
-132,50,-855.32
-130,50,-830.06
-128,50,-802.129
-126,50,-771.59
-124,50,-738.524
-122,50,-703.029
-120,50,-665.224
-118,50,-625.242
-116,50,-583.237
-114,50,-539.377
-112,50,-493.847
-110,50,-446.846
-108,50,-398.59
-106,50,-349.305
-104,50,-299.231
-102,50,-248.617
-100,50,-197.723
-98,50,-146.814
-96,50,-96.1654
-94,50,-46.0527
-92,50,3.24384
-90,50,51.4438
-88,50,98.2681
-86,50,143.441
-84,50,186.692
-82,50,227.759
-80,50,266.389
-78,50,302.342
-76,50,335.392
-74,50,365.33
-72,50,391.966
-70,50,415.13
-68,50,434.677
-66,50,450.484
-64,50,462.456
-62,50,470.527
-60,50,474.656
-58,50,474.837
-56,50,471.089
-54,50,463.466
-52,50,452.049
-50,50,436.95
-48,50,418.311
-46,50,396.301
-44,50,371.115
-42,50,342.971
-40,50,312.113
-38,50,278.802
-36,50,243.315
-34,50,205.947
-32,50,167.002
-30,50,126.792
-28,50,85.6356
-26,50,43.8524
-24,50,1.76187
-22,50,-40.3206
-20,50,-82.0862
-18,50,-123.235
-16,50,-163.481
-14,50,-202.548
-12,50,-240.18
-10,50,-276.137
-8,50,-310.198
-6,50,-342.163
-4,50,-371.855
-2,50,-399.117
0,50,-423.817
2,50,-445.846
4,50,-465.119
6,50,-481.572
8,50,-495.168
10,50,-505.89
12,50,-513.745
14,50,-518.759
16,50,-520.983
18,50,-520.483
20,50,-517.346
22,50,-511.677
24,50,-503.596
26,50,-493.237
28,50,-480.749
30,50,-466.292
32,50,-450.034
34,50,-432.154
36,50,-412.837
38,50,-392.273
40,50,-370.655
42,50,-348.176
44,50,-325.031
46,50,-301.413
48,50,-277.51
50,50,-253.505
52,50,-229.577
54,50,-205.893
56,50,-182.615
58,50,-159.893
60,50,-137.865
62,50,-116.66
64,50,-96.3922
66,50,-77.1653
68,50,-59.069
70,50,-42.1807
72,50,-26.5653
74,50,-12.2755
76,50,0.647519
78,50,12.1736
80,50,22.2829
82,50,30.9645
84,50,38.2163
86,50,44.0432
88,50,48.4566
90,50,51.4733
92,50,53.1141
94,50,53.4037
96,50,52.3689
98,50,50.0383
100,50,46.4418
102,50,41.6094
104,50,35.5715
106,50,28.358
108,50,19.9983
110,50,10.5213
112,50,-0.0448692
114,50,-11.6724
116,50,-24.3338
118,50,-38.0019
120,50,-52.649
122,50,-68.2472
124,50,-84.7676
126,50,-102.18
128,50,-120.454
130,50,-139.556
132,50,-159.452
134,50,-180.104
136,50,-201.475
138,50,-223.525
140,50,-246.209
142,50,-269.485
144,50,-293.306
146,50,-317.623
148,50,-342.388
150,50,-367.548
152,50,-393.052
154,50,-418.845
156,50,-444.872
158,50,-471.075
160,50,-497.396
162,50,-523.774
164,50,-550.147
166,50,-576.449
168,50,-602.613
170,50,-628.568
172,50,-654.24
174,50,-679.552
176,50,-704.421
178,50,-728.762
180,50,-752.485
-180,52,-756.32
-178,52,-778.77
-176,52,-800.549
-174,52,-821.558
-172,52,-841.689
-170,52,-860.832
-168,52,-878.868
-166,52,-895.678
-164,52,-911.136
-162,52,-925.116
-160,52,-937.489
-158,52,-948.126
-156,52,-956.899
-154,52,-963.684
-152,52,-968.358
-150,52,-970.808
-148,52,-970.923
-146,52,-968.605
-144,52,-963.763
-142,52,-956.32
-140,52,-946.211
-138,52,-933.384
-136,52,-917.803
-134,52,-899.45
-132,52,-878.323
-130,52,-854.436
-128,52,-827.825
-126,52,-798.542
-124,52,-766.658
-122,52,-732.266
-120,52,-695.475
-118,52,-656.413
-116,52,-615.228
-114,52,-572.084
-112,52,-527.161
-110,52,-480.659
-108,52,-432.79
-106,52,-383.781
-104,52,-333.872
-102,52,-283.314
-100,52,-232.371
-98,52,-181.312
-96,52,-130.417
-94,52,-79.9672
-92,52,-30.2507
-90,52,18.444
-88,52,65.8289
-86,52,111.618
-84,52,155.532
-82,52,197.296
-80,52,236.646
-78,52,273.33
-76,52,307.111
-74,52,337.768
-72,52,365.098
-70,52,388.922
-68,52,409.083
-66,52,425.448
-64,52,437.915
-62,52,446.409
-60,52,450.884
-58,52,451.328
-56,52,447.758
-54,52,440.226
-52,52,428.813
-50,52,413.635
-48,52,394.836
-46,52,372.589
-44,52,347.099
-42,52,318.591
-40,52,287.317
-38,52,253.55
-36,52,217.578
-34,52,179.709
-32,52,140.256
-30,52,99.547
-28,52,57.9107
-26,52,15.6794
-24,52,-26.8164
-22,52,-69.2506
-20,52,-111.305
-18,52,-152.672
-16,52,-193.055
-14,52,-232.177
-12,52,-269.773
-10,52,-305.602
-8,52,-339.441
-6,52,-371.09
-4,52,-400.372
-2,52,-427.133
0,52,-451.246
2,52,-472.605
4,52,-491.132
6,52,-506.77
8,52,-519.49
10,52,-529.283
12,52,-536.166
14,52,-540.175
16,52,-541.371
18,52,-539.832
20,52,-535.655
22,52,-528.957
24,52,-519.868
26,52,-508.534
28,52,-495.115
30,52,-479.781
32,52,-462.713
34,52,-444.098
36,52,-424.131
38,52,-403.011
40,52,-380.939
42,52,-358.117
44,52,-334.745
46,52,-311.021
48,52,-287.137
50,52,-263.282
52,52,-239.633
54,52,-216.361
56,52,-193.624
58,52,-171.571
60,52,-150.337
62,52,-130.045
64,52,-110.804
66,52,-92.7071
68,52,-75.8369
70,52,-60.2597
72,52,-46.029
74,52,-33.1851
76,52,-21.7559
78,52,-11.7577
80,52,-3.19599
82,52,3.93311
84,52,9.64203
86,52,13.9504
88,52,16.8841
90,52,18.4736
92,52,18.7532
94,52,17.7599
96,52,15.5321
98,52,12.1089
100,52,7.52951
102,52,1.83216
104,52,-4.94604
106,52,-12.7696
108,52,-21.6049
110,52,-31.42
112,52,-42.1851
114,52,-53.8719
116,52,-66.4536
118,52,-79.9044
120,52,-94.1995
122,52,-109.314
124,52,-125.224
126,52,-141.904
128,52,-159.328
130,52,-177.47
132,52,-196.302
134,52,-215.794
136,52,-235.915
138,52,-256.633
140,52,-277.913
142,52,-299.72
144,52,-322.016
146,52,-344.762
148,52,-367.92
150,52,-391.448
152,52,-415.303
154,52,-439.442
156,52,-463.822
158,52,-488.396
160,52,-513.117
162,52,-537.936
164,52,-562.803
166,52,-587.664
168,52,-612.463
170,52,-637.14
172,52,-661.632
174,52,-685.871
176,52,-709.785
178,52,-733.296
180,52,-756.32
-180,54,-752.981
-178,54,-774.614
-176,54,-795.739
-174,54,-816.261
-172,54,-836.075
-170,54,-855.073
-168,54,-873.137
-166,54,-890.145
-164,54,-905.969
-162,54,-920.478
-160,54,-933.536
-158,54,-945.008
-156,54,-954.756
-154,54,-962.647
-152,54,-968.548
-150,54,-972.331
-148,54,-973.875
-146,54,-973.069
-144,54,-969.807
-142,54,-963.999
-140,54,-955.566
-138,54,-944.442
-136,54,-930.579
-134,54,-913.944
-132,54,-894.52
-130,54,-872.313
-128,54,-847.344
-126,54,-819.655
-124,54,-789.306
-122,54,-756.38
-120,54,-720.977
-118,54,-683.218
-116,54,-643.242
-114,54,-601.208
-112,54,-557.292
-110,54,-511.687
-108,54,-464.603
-106,54,-416.265
-104,54,-366.912
-102,54,-316.795
-100,54,-266.178
-98,54,-215.334
-96,54,-164.543
-94,54,-114.094
-92,54,-64.279
-90,54,-15.3931
-88,54,32.2682
-86,54,78.4109
-84,54,122.745
-82,54,164.987
-80,54,204.863
-78,54,242.109
-76,54,276.477
-74,54,307.734
-72,54,335.667
-70,54,360.084
-68,54,380.819
-66,54,397.73
-64,54,410.704
-62,54,419.659
-60,54,424.543
-58,54,425.337
-56,54,422.057
-54,54,414.751
-52,54,403.5
-50,54,388.421
-48,54,369.66
-46,54,347.397
-44,54,321.839
-42,54,293.221
-40,54,261.803
-38,54,227.867
-36,54,191.711
-34,54,153.652
-32,54,114.017
-30,54,73.1418
-28,54,31.368
-26,54,-10.9625
-24,54,-53.5095
-22,54,-95.9382
-20,54,-137.922
-18,54,-179.147
-16,54,-219.313
-14,54,-258.135
-12,54,-295.349
-10,54,-330.71
-8,54,-363.997
-6,54,-395.011
-4,54,-423.577
-2,54,-449.547
0,54,-472.798
2,54,-493.231
4,54,-510.774
6,54,-525.382
8,54,-537.03
10,54,-545.724
12,54,-551.487
14,54,-554.369
16,54,-554.439
18,54,-551.788
20,54,-546.524
22,54,-538.774
24,54,-528.681
26,54,-516.403
28,54,-502.108
30,54,-485.978
32,54,-468.203
34,54,-448.981
36,54,-428.514
38,54,-407.011
40,54,-384.678
42,54,-361.725
44,54,-338.356
