Phi[deg],Theta[deg],re(rEZ)[mV]
24,88,471.153
26,88,507.829
28,88,543.889
30,88,579.277
32,88,613.935
34,88,647.805
36,88,680.83
38,88,712.954
40,88,744.123
42,88,774.286
44,88,803.394
46,88,831.401
48,88,858.266
50,88,883.953
52,88,908.428
54,88,931.664
56,88,953.639
58,88,974.335
60,88,993.739
62,88,1011.84
64,88,1028.65
66,88,1044.15
68,88,1058.35
70,88,1071.26
72,88,1082.89
74,88,1093.25
76,88,1102.35
78,88,1110.21
80,88,1116.83
82,88,1122.23
84,88,1126.42
86,88,1129.4
88,88,1131.19
90,88,1131.79
92,88,1131.19
94,88,1129.4
96,88,1126.42
98,88,1122.23
100,88,1116.83
102,88,1110.21
104,88,1102.35
106,88,1093.25
108,88,1082.89
110,88,1071.26
112,88,1058.35
114,88,1044.15
116,88,1028.64
118,88,1011.84
120,88,993.735
122,88,974.329
124,88,953.632
126,88,931.657
128,88,908.42
130,88,883.945
132,88,858.258
134,88,831.392
136,88,803.385
138,88,774.277
140,88,744.114
142,88,712.945
144,88,680.821
146,88,647.797
148,88,613.927
150,88,579.27
152,88,543.883
154,88,507.824
156,88,471.149
158,88,433.916
160,88,396.18
162,88,357.994
164,88,319.41
166,88,280.48
168,88,241.251
170,88,201.769
172,88,162.08
174,88,122.227
176,88,82.2516
178,88,42.1948
180,88,2.09689
-180,90,1.94779
-178,90,-43.0506
-176,90,-88.0018
-174,90,-132.857
-172,90,-177.568
-170,90,-222.083
-168,90,-266.351
-166,90,-310.319
-164,90,-353.933
-162,90,-397.137
-160,90,-439.871
-158,90,-482.077
-156,90,-523.694
-154,90,-564.66
-152,90,-604.91
-150,90,-644.383
-148,90,-683.014
-146,90,-720.739
-144,90,-757.497
-142,90,-793.228
-140,90,-827.873
-138,90,-861.378
-136,90,-893.689
-134,90,-924.759
-132,90,-954.545
-130,90,-983.009
-128,90,-1010.12
-126,90,-1035.84
-124,90,-1060.16
-122,90,-1083.05
-120,90,-1104.5
-118,90,-1124.52
-116,90,-1143.08
-114,90,-1160.21
-112,90,-1175.9
-110,90,-1190.15
-108,90,-1203
-106,90,-1214.43
-104,90,-1224.48
-102,90,-1233.15
-100,90,-1240.46
-98,90,-1246.42
-96,90,-1251.05
-94,90,-1254.34
-92,90,-1256.32
-90,90,-1256.98
-88,90,-1256.32
-86,90,-1254.35
-84,90,-1251.05
-82,90,-1246.43
-80,90,-1240.47
-78,90,-1233.17
-76,90,-1224.5
-74,90,-1214.45
-72,90,-1203.02
-70,90,-1190.18
-68,90,-1175.92
-66,90,-1160.24
-64,90,-1143.12
-62,90,-1124.55
-60,90,-1104.54
-58,90,-1083.08
-56,90,-1060.19
-54,90,-1035.88
-52,90,-1010.16
-50,90,-983.05
-48,90,-954.587
-46,90,-924.801
-44,90,-893.73
-42,90,-861.419
-40,90,-827.915
-38,90,-793.269
-36,90,-757.537
-34,90,-720.778
-32,90,-683.052
-30,90,-644.42
-28,90,-604.947
-26,90,-564.694
-24,90,-523.728
-22,90,-482.109
-20,90,-439.902
-18,90,-397.166
-16,90,-353.961
-14,90,-310.345
-12,90,-266.375
-10,90,-222.106
-8,90,-177.589
-6,90,-132.877
-4,90,-88.0195
-2,90,-43.0665
0,90,1.93356
2,90,46.9324
4,90,91.8818
6,90,136.733
8,90,181.437
10,90,225.943
12,90,270.2
14,90,314.155
16,90,357.754
18,90,400.94
20,90,443.655
22,90,485.84
24,90,527.435
26,90,568.376
28,90,608.602
30,90,648.047
32,90,686.65
34,90,724.347
36,90,761.076
38,90,796.777
40,90,831.391
42,90,864.864
44,90,897.145
46,90,928.184
48,90,957.94
50,90,986.373
52,90,1013.45
54,90,1039.14
56,90,1063.43
58,90,1086.29
60,90,1107.72
62,90,1127.71
64,90,1146.25
66,90,1163.36
68,90,1179.02
70,90,1193.26
72,90,1206.08
74,90,1217.5
76,90,1227.53
78,90,1236.19
80,90,1243.49
82,90,1249.44
84,90,1254.06
86,90,1257.35
88,90,1259.32
90,90,1259.97
92,90,1259.32
94,90,1257.35
96,90,1254.06
98,90,1249.44
100,90,1243.49
102,90,1236.19
104,90,1227.53
106,90,1217.5
108,90,1206.08
110,90,1193.26
112,90,1179.02
114,90,1163.35
116,90,1146.25
118,90,1127.71
120,90,1107.72
122,90,1086.29
124,90,1063.43
126,90,1039.14
128,90,1013.44
130,90,986.365
132,90,957.932
134,90,928.176
136,90,897.136
138,90,864.856
140,90,831.383
142,90,796.768
144,90,761.068
146,90,724.339
148,90,686.643
150,90,648.041
152,90,608.596
154,90,568.371
156,90,527.431
158,90,485.838
160,90,443.654
162,90,400.94
164,90,357.755
166,90,314.158
168,90,270.205
170,90,225.949
172,90,181.444
174,90,136.742
176,90,91.8927
178,90,46.945
180,90,1.94779
-180,92,1.78973
-178,92,-47.7488
-176,92,-97.2319
-174,92,-146.603
-172,92,-195.804
-170,92,-244.778
-168,92,-293.464
-166,92,-341.803
-164,92,-389.732
-162,92,-437.187
-160,92,-484.103
-158,92,-530.414
-156,92,-576.052
-154,92,-620.949
-152,92,-665.036
-150,92,-708.243
-148,92,-750.502
-146,92,-791.744
-144,92,-831.904
-142,92,-870.917
-140,92,-908.721
-138,92,-945.259
-136,92,-980.476
-134,92,-1014.32
-132,92,-1046.75
-130,92,-1077.73
-128,92,-1107.22
-126,92,-1135.18
-124,92,-1161.61
-122,92,-1186.48
-120,92,-1209.79
-118,92,-1231.52
-116,92,-1251.68
-114,92,-1270.26
-112,92,-1287.29
-110,92,-1302.76
-108,92,-1316.69
-106,92,-1329.1
-104,92,-1339.99
-102,92,-1349.4
-100,92,-1357.33
-98,92,-1363.79
-96,92,-1368.81
-94,92,-1372.38
-92,92,-1374.52
-90,92,-1375.24
-88,92,-1374.52
-86,92,-1372.39
-84,92,-1368.81
-82,92,-1363.8
-80,92,-1357.34
-78,92,-1349.42
-76,92,-1340.01
-74,92,-1329.12
-72,92,-1316.71
-70,92,-1302.79
-68,92,-1287.32
-66,92,-1270.3
-64,92,-1251.71
-62,92,-1231.56
-60,92,-1209.83
-58,92,-1186.52
-56,92,-1161.65
-54,92,-1135.22
-52,92,-1107.26
-50,92,-1077.77
-48,92,-1046.8
-46,92,-1014.37
-44,92,-980.519
-42,92,-945.302
-40,92,-908.764
-38,92,-870.959
-36,92,-831.945
-34,92,-791.785
-32,92,-750.541
-30,92,-708.281
-28,92,-665.073
-26,92,-620.985
-24,92,-576.087
-22,92,-530.447
-20,92,-484.134
-18,92,-437.217
-16,92,-389.76
-14,92,-341.83
-12,92,-293.489
-10,92,-244.801
-8,92,-195.826
-6,92,-146.622
-4,92,-97.2497
-2,92,-47.7648
0,92,1.77544
2,92,51.3146
4,92,100.796
6,92,150.164
8,92,199.36
10,92,248.326
12,92,297.003
14,92,345.33
16,92,393.245
18,92,440.685
20,92,487.584
22,92,533.877
24,92,579.495
26,92,624.371
28,92,668.435
30,92,711.618
32,92,753.852
34,92,795.069
36,92,835.202
38,92,874.188
40,92,911.965
42,92,948.476
44,92,983.665
46,92,1017.48
48,92,1049.89
50,92,1080.83
52,92,1110.29
54,92,1138.23
56,92,1164.64
58,92,1189.48
60,92,1212.76
62,92,1234.47
64,92,1254.61
66,92,1273.17
68,92,1290.17
70,92,1305.63
72,92,1319.54
74,92,1331.93
76,92,1342.82
78,92,1352.21
80,92,1360.12
82,92,1366.58
84,92,1371.59
86,92,1375.15
88,92,1377.29
90,92,1378
92,92,1377.29
94,92,1375.15
96,92,1371.59
98,92,1366.58
100,92,1360.12
102,92,1352.21
104,92,1342.82
106,92,1331.93
108,92,1319.54
110,92,1305.63
112,92,1290.17
114,92,1273.17
116,92,1254.6
118,92,1234.47
120,92,1212.76
122,92,1189.48
124,92,1164.63
126,92,1138.23
128,92,1110.29
130,92,1080.83
132,92,1049.88
134,92,1017.48
136,92,983.657
138,92,948.468
140,92,911.957
142,92,874.18
144,92,835.194
146,92,795.061
148,92,753.845
150,92,711.612
152,92,668.429
154,92,624.366
156,92,579.491
158,92,533.874
160,92,487.583
162,92,440.685
164,92,393.246
166,92,345.332
168,92,297.007
170,92,248.331
172,92,199.367
174,92,150.173
176,92,100.807
178,92,51.3272
180,92,1.78973
-180,94,1.62405
-178,94,-52.0571
-176,94,-105.675
-174,94,-159.165
-172,94,-212.462
-170,94,-265.501
-168,94,-318.214
-166,94,-370.533
-164,94,-422.39
-162,94,-473.714
-160,94,-524.433
-158,94,-574.474
-156,94,-623.763
-154,94,-672.227
-152,94,-719.792
-150,94,-766.382
-148,94,-811.925
-146,94,-856.348
-144,94,-899.582
-142,94,-941.559
-140,94,-982.215
-138,94,-1021.49
-136,94,-1059.33
-134,94,-1095.67
-132,94,-1130.48
-130,94,-1163.72
-128,94,-1195.35
-126,94,-1225.33
-124,94,-1253.66
-122,94,-1280.31
-120,94,-1305.28
-118,94,-1328.56
-116,94,-1350.14
-114,94,-1370.04
-112,94,-1388.27
-110,94,-1404.83
-108,94,-1419.74
-106,94,-1433.02
-104,94,-1444.68
-102,94,-1454.75
-100,94,-1463.23
-98,94,-1470.15
-96,94,-1475.52
-94,94,-1479.34
-92,94,-1481.63
-90,94,-1482.4
-88,94,-1481.64
-86,94,-1479.35
-84,94,-1475.53
-82,94,-1470.16
-80,94,-1463.25
-78,94,-1454.77
-76,94,-1444.7
-74,94,-1433.04
-72,94,-1419.77
-70,94,-1404.86
-68,94,-1388.3
-66,94,-1370.08
-64,94,-1350.18
-62,94,-1328.59
-60,94,-1305.32
-58,94,-1280.35
-56,94,-1253.7
-54,94,-1225.38
-52,94,-1195.39
-50,94,-1163.76
-48,94,-1130.53
-46,94,-1095.72
-44,94,-1059.37
-42,94,-1021.53
-40,94,-982.259
-38,94,-941.603
-36,94,-899.625
-34,94,-856.39
-32,94,-811.965
-30,94,-766.421
-28,94,-719.83
-26,94,-672.264
-24,94,-623.798
-22,94,-574.507
-20,94,-524.465
-18,94,-473.744
-16,94,-422.419
-14,94,-370.56
-12,94,-318.239
-10,94,-265.524
-8,94,-212.484
-6,94,-159.185
-4,94,-105.693
-2,94,-52.0731
0,94,1.60983
2,94,55.2918
4,94,108.909
6,94,162.396
8,94,215.689
10,94,268.721
12,94,321.426
14,94,373.736
16,94,425.581
18,94,476.892
20,94,527.596
22,94,577.622
24,94,626.894
26,94,675.34
28,94,722.885
30,94,769.455
32,94,814.976
34,94,859.377
36,94,902.588
38,94,944.541
40,94,985.173
42,94,1024.42
44,94,1062.23
46,94,1098.56
48,94,1133.34
50,94,1166.55
52,94,1198.16
54,94,1228.12
56,94,1256.42
58,94,1283.05
60,94,1308
62,94,1331.25
64,94,1352.82
66,94,1372.7
68,94,1390.91
70,94,1407.45
72,94,1422.35
74,94,1435.61
76,94,1447.26
78,94,1457.31
80,94,1465.79
82,94,1472.7
84,94,1478.06
86,94,1481.88
88,94,1484.17
90,94,1484.93
92,94,1484.17
94,94,1481.88
96,94,1478.06
98,94,1472.7
100,94,1465.79
102,94,1457.32
104,94,1447.26
106,94,1435.61
108,94,1422.35
110,94,1407.45
112,94,1390.91
114,94,1372.7
116,94,1352.82
118,94,1331.25
120,94,1308
122,94,1283.05
124,94,1256.42
126,94,1228.12
128,94,1198.15
130,94,1166.55
132,94,1133.34
134,94,1098.55
136,94,1062.23
138,94,1024.42
140,94,985.166
142,94,944.534
144,94,902.581
146,94,859.37
148,94,814.969
150,94,769.448
152,94,722.879
154,94,675.335
156,94,626.89
158,94,577.619
160,94,527.595
162,94,476.892
164,94,425.582
166,94,373.738
168,94,321.43
170,94,268.727
172,94,215.696
174,94,162.405
176,94,108.919
178,94,55.3043
180,94,1.62405
-180,96,1.45216
-178,96,-55.9392
-176,96,-113.26
-174,96,-170.438
-172,96,-227.401
-170,96,-284.077
-168,96,-340.391
-166,96,-396.269
-164,96,-451.634
-162,96,-506.411
-160,96,-560.522
-158,96,-613.887
-156,96,-666.428
-154,96,-718.066
-152,96,-768.722
-150,96,-818.316
-148,96,-866.773
-146,96,-914.015
-144,96,-959.972
-142,96,-1004.57
-140,96,-1047.75
-138,96,-1089.44
-136,96,-1129.59
-134,96,-1168.14
-132,96,-1205.05
-130,96,-1240.28
-128,96,-1273.79
-126,96,-1305.55
-124,96,-1335.55
-122,96,-1363.77
-120,96,-1390.2
-118,96,-1414.84
-116,96,-1437.68
-114,96,-1458.74
-112,96,-1478.02
-110,96,-1495.55
-108,96,-1511.32
-106,96,-1525.37
-104,96,-1537.71
-102,96,-1548.36
-100,96,-1557.33
-98,96,-1564.65
-96,96,-1570.33
-94,96,-1574.37
-92,96,-1576.8
-90,96,-1577.61
-88,96,-1576.8
-86,96,-1574.38
-84,96,-1570.34
-82,96,-1564.66
-80,96,-1557.35
-78,96,-1548.37
-76,96,-1537.73
-74,96,-1525.39
-72,96,-1511.35
-70,96,-1495.57
-68,96,-1478.05
-66,96,-1458.77
-64,96,-1437.72
-62,96,-1414.88
-60,96,-1390.24
-58,96,-1363.81
-56,96,-1335.6
-54,96,-1305.6
-52,96,-1273.83
-50,96,-1240.32
-48,96,-1205.09
-46,96,-1168.18
-44,96,-1129.63
-42,96,-1089.48
-40,96,-1047.79
-38,96,-1004.62
-36,96,-960.015
-34,96,-914.058
-32,96,-866.814
-30,96,-818.356
-28,96,-768.76
-26,96,-718.103
-24,96,-666.464
-22,96,-613.921
-20,96,-560.554
-18,96,-506.442
-16,96,-451.663
-14,96,-396.296
-12,96,-340.416
-10,96,-284.1
-8,96,-227.423
-6,96,-170.457
-4,96,-113.277
-2,96,-55.9551
0,96,1.43812
2,96,58.8305
4,96,116.151
6,96,173.327
8,96,230.287
10,96,286.957
12,96,343.265
14,96,399.135
16,96,454.492
18,96,509.258
20,96,563.357
22,96,616.709
24,96,669.236
26,96,720.859
28,96,771.498
30,96,821.075
32,96,869.514
34,96,916.738
36,96,962.674
38,96,1007.25
40,96,1050.41
42,96,1092.08
44,96,1132.21
46,96,1170.74
48,96,1207.63
50,96,1242.83
52,96,1276.32
54,96,1308.07
56,96,1338.05
58,96,1366.25
60,96,1392.66
62,96,1417.27
64,96,1440.1
66,96,1461.14
68,96,1480.41
70,96,1497.91
72,96,1513.67
74,96,1527.71
76,96,1540.03
78,96,1550.67
80,96,1559.64
82,96,1566.95
84,96,1572.62
86,96,1576.66
88,96,1579.08
90,96,1579.89
92,96,1579.08
94,96,1576.66
96,96,1572.62
98,96,1566.95
100,96,1559.64
102,96,1550.67
104,96,1540.04
106,96,1527.71
108,96,1513.67
110,96,1497.91
112,96,1480.41
114,96,1461.14
116,96,1440.1
118,96,1417.27
120,96,1392.65
122,96,1366.24
124,96,1338.04
126,96,1308.06
128,96,1276.32
130,96,1242.83
132,96,1207.62
134,96,1170.73
136,96,1132.2
138,96,1092.07
140,96,1050.4
142,96,1007.25
144,96,962.667
146,96,916.731
148,96,869.507
150,96,821.069
152,96,771.493
154,96,720.854
156,96,669.233
158,96,616.707
160,96,563.355
162,96,509.258
164,96,454.493
166,96,399.137
168,96,343.269
170,96,286.963
172,96,230.294
174,96,173.336
176,96,116.161
178,96,58.8428
180,96,1.45216
-180,98,1.27556
-178,98,-59.3629
-176,98,-119.924
-174,98,-180.328
-172,98,-240.497
-170,98,-300.352
-168,98,-359.812
-166,98,-418.796
-164,98,-477.223
-162,98,-535.01
-160,98,-592.074
-158,98,-648.331
-156,98,-703.697
-154,98,-758.089
-152,98,-811.425
-150,98,-863.621
-148,98,-914.597
-146,98,-964.276
-144,98,-1012.58
-142,98,-1059.44
-140,98,-1104.79
-138,98,-1148.56
-136,98,-1190.69
-134,98,-1231.14
-132,98,-1269.85
-130,98,-1306.79
-128,98,-1341.91
-126,98,-1375.2
-124,98,-1406.64
-122,98,-1436.2
-120,98,-1463.88
-118,98,-1489.68
-116,98,-1513.6
-114,98,-1535.65
-112,98,-1555.84
-110,98,-1574.19
-108,98,-1590.71
-106,98,-1605.42
-104,98,-1618.34
-102,98,-1629.48
-100,98,-1638.88
-98,98,-1646.55
-96,98,-1652.49
-94,98,-1656.73
-92,98,-1659.27
-90,98,-1660.11
-88,98,-1659.27
-86,98,-1656.73
-84,98,-1652.5
-82,98,-1646.56
-80,98,-1638.9
-78,98,-1629.5
-76,98,-1618.36
-74,98,-1605.44
-72,98,-1590.73
-70,98,-1574.22
-68,98,-1555.88
-66,98,-1535.69
-64,98,-1513.64
-62,98,-1489.72
-60,98,-1463.92
-58,98,-1436.24
-56,98,-1406.68
-54,98,-1375.25
-52,98,-1341.96
-50,98,-1306.83
-48,98,-1269.9
-46,98,-1231.18
-44,98,-1190.74
-42,98,-1148.6
-40,98,-1104.83
-38,98,-1059.49
-36,98,-1012.62
-34,98,-964.319
-32,98,-914.639
-30,98,-863.661
-28,98,-811.464
-26,98,-758.127
-24,98,-703.733
-22,98,-648.365
-20,98,-592.106
-18,98,-535.041
-16,98,-477.252
-14,98,-418.823
-12,98,-359.837
-10,98,-300.375
-8,98,-240.519
-6,98,-180.348
-4,98,-119.941
-2,98,-59.3785
0,98,1.26178
2,98,61.9015
4,98,122.462
6,98,182.866
8,98,243.033
10,98,302.884
12,98,362.339
14,98,421.318
16,98,479.738
18,98,537.516
20,98,594.571
22,98,650.818
24,98,706.173
26,98,760.554
28,98,813.876
30,98,866.058
32,98,917.02
34,98,966.684
36,98,1014.97
38,98,1061.82
40,98,1107.15
42,98,1150.9
44,98,1193.02
46,98,1233.44
48,98,1272.14
50,98,1309.06
52,98,1344.16
54,98,1377.44
56,98,1408.85
58,98,1438.4
60,98,1466.06
62,98,1491.85
64,98,1515.75
66,98,1537.79
68,98,1557.96
70,98,1576.29
72,98,1592.8
74,98,1607.5
76,98,1620.41
78,98,1631.55
80,98,1640.94
82,98,1648.59
84,98,1654.53
86,98,1658.76
88,98,1661.3
90,98,1662.14
92,98,1661.3
94,98,1658.76
96,98,1654.53
98,98,1648.59
100,98,1640.94
102,98,1631.55
104,98,1620.41
106,98,1607.5
108,98,1592.8
110,98,1576.3
112,98,1557.96
114,98,1537.79
116,98,1515.75
118,98,1491.85
120,98,1466.06
122,98,1438.39
124,98,1408.85
126,98,1377.43
128,98,1344.16
130,98,1309.05
132,98,1272.13
134,98,1233.44
136,98,1193.01
138,98,1150.89
140,98,1107.14
142,98,1061.81
144,98,1014.97
146,98,966.677
148,98,917.014
150,98,866.052
152,98,813.871
154,98,760.549
156,98,706.17
158,98,650.815
160,98,594.569
162,98,537.516
164,98,479.738
166,98,421.32
168,98,362.343
170,98,302.889
172,98,243.039
174,98,182.874
176,98,122.472
178,98,61.9134
180,98,1.27556
-180,100,1.09575
-178,100,-62.3005
-176,100,-125.613
-174,100,-188.756
-172,100,-251.646
-170,100,-314.196
-168,100,-376.322
-166,100,-437.936
-164,100,-498.951
-162,100,-559.281
-160,100,-618.836
-158,100,-677.529
-156,100,-735.273
-154,100,-791.979
-152,100,-847.562
-150,100,-901.937
-148,100,-955.021
-146,100,-1006.73
-144,100,-1057
-142,100,-1105.74
-140,100,-1152.89
-138,100,-1198.39
-136,100,-1242.17
-134,100,-1284.18
-132,100,-1324.39
-130,100,-1362.73
-128,100,-1399.2
-126,100,-1433.75
-124,100,-1466.36
-122,100,-1497.03
-120,100,-1525.75
-118,100,-1552.51
-116,100,-1577.32
-114,100,-1600.19
-112,100,-1621.14
-110,100,-1640.16
-108,100,-1657.3
-106,100,-1672.55
-104,100,-1685.95
-102,100,-1697.52
-100,100,-1707.27
-98,100,-1715.21
-96,100,-1721.38
-94,100,-1725.78
-92,100,-1728.41
-90,100,-1729.29
-88,100,-1728.41
-86,100,-1725.78
-84,100,-1721.39
-82,100,-1715.23
-80,100,-1707.28
-78,100,-1697.53
-76,100,-1685.97
-74,100,-1672.57
-72,100,-1657.32
-70,100,-1640.19
-68,100,-1621.17
-66,100,-1600.23
-64,100,-1577.36
-62,100,-1552.55
-60,100,-1525.79
-58,100,-1497.07
-56,100,-1466.4
-54,100,-1433.79
-52,100,-1399.24
-50,100,-1362.78
-48,100,-1324.43
-46,100,-1284.23
-44,100,-1242.21
-42,100,-1198.43
-40,100,-1152.94
-38,100,-1105.78
-36,100,-1057.04
-34,100,-1006.78
-32,100,-955.063
-30,100,-901.978
-28,100,-847.601
-26,100,-792.017
-24,100,-735.309
-22,100,-677.564
-20,100,-618.868
-18,100,-559.311
-16,100,-498.98
-14,100,-437.963
-12,100,-376.347
-10,100,-314.219
-8,100,-251.667
-6,100,-188.775
-4,100,-125.63
-2,100,-62.3158
0,100,1.08233
2,100,64.48
4,100,127.793
6,100,190.936
8,100,253.824
10,100,316.373
12,100,378.496
14,100,440.106
16,100,501.117
18,100,561.441
20,100,620.99
22,100,679.676
24,100,737.411
26,100,794.109
28,100,849.683
30,100,904.047
32,100,957.12
34,100,1008.82
36,100,1059.07
38,100,1107.8
40,100,1154.94
42,100,1200.42
44,100,1244.19
46,100,1286.19
48,100,1326.38
50,100,1364.71
52,100,1401.16
54,100,1435.69
56,100,1468.29
58,100,1498.95
60,100,1527.65
62,100,1554.4
64,100,1579.2
66,100,1602.06
68,100,1622.99
70,100,1642
72,100,1659.12
74,100,1674.37
76,100,1687.76
78,100,1699.32
80,100,1709.06
82,100,1717
84,100,1723.16
86,100,1727.56
88,100,1730.19
90,100,1731.06
92,100,1730.19
94,100,1727.56
96,100,1723.16
98,100,1717
100,100,1709.06
102,100,1699.32
104,100,1687.76
106,100,1674.37
108,100,1659.12
110,100,1642
112,100,1622.99
114,100,1602.06
116,100,1579.2
118,100,1554.4
120,100,1527.65
122,100,1498.95
124,100,1468.29
126,100,1435.69
128,100,1401.16
130,100,1364.71
132,100,1326.37
134,100,1286.19
136,100,1244.18
138,100,1200.42
140,100,1154.93
142,100,1107.8
144,100,1059.07
146,100,1008.82
148,100,957.115
150,100,904.042
152,100,849.678
154,100,794.105
156,100,737.408
158,100,679.673
160,100,620.988
162,100,561.44
164,100,501.117
166,100,440.108
168,100,378.499
170,100,316.378
172,100,253.831
174,100,190.944
176,100,127.803
178,100,64.4916
180,100,1.09575
-180,102,0.914297
-178,102,-64.7293
-176,102,-130.283
-174,102,-195.657
-172,102,-260.761
-170,102,-325.503
-168,102,-389.794
-166,102,-453.541
-164,102,-516.654
-162,102,-579.039
-160,102,-640.606
-158,102,-701.262
-156,102,-760.917
-154,102,-819.48
-152,102,-876.863
-150,102,-932.979
-148,102,-987.742
-146,102,-1041.07
-144,102,-1092.89
-142,102,-1143.12
-140,102,-1191.7
-138,102,-1238.56
-136,102,-1283.63
-134,102,-1326.88
-132,102,-1368.25
-130,102,-1407.71
-128,102,-1445.22
-126,102,-1480.75
-124,102,-1514.3
-122,102,-1545.83
-120,102,-1575.36
-118,102,-1602.87
-116,102,-1628.38
-114,102,-1651.9
-112,102,-1673.42
-110,102,-1692.99
-108,102,-1710.6
-106,102,-1726.29
-104,102,-1740.07
-102,102,-1751.96
-100,102,-1761.98
-98,102,-1770.16
-96,102,-1776.5
-94,102,-1781.02
-92,102,-1783.73
-90,102,-1784.64
-88,102,-1783.74
-86,102,-1781.03
-84,102,-1776.51
-82,102,-1770.17
-80,102,-1762
-78,102,-1751.98
-76,102,-1740.09
-74,102,-1726.31
-72,102,-1710.63
-70,102,-1693.02
-68,102,-1673.46
-66,102,-1651.93
-64,102,-1628.42
-62,102,-1602.91
-60,102,-1575.4
-58,102,-1545.87
-56,102,-1514.34
-54,102,-1480.8
-52,102,-1445.26
-50,102,-1407.76
-48,102,-1368.3
-46,102,-1326.93
-44,102,-1283.68
-42,102,-1238.6
-40,102,-1191.74
-38,102,-1143.17
-36,102,-1092.93
-34,102,-1041.11
-32,102,-987.784
-30,102,-933.019
-28,102,-876.902
-26,102,-819.518
-24,102,-760.953
-22,102,-701.296
-20,102,-640.638
-18,102,-579.069
-16,102,-516.682
-14,102,-453.568
-12,102,-389.818
-10,102,-325.526
-8,102,-260.781
-6,102,-195.676
-4,102,-130.3
-2,102,-64.7442
0,102,0.901294
2,102,66.5465
4,102,132.101
6,102,197.476
8,102,262.579
10,102,327.321
12,102,391.611
14,102,455.357
16,102,518.467
18,102,580.849
20,102,642.412
22,102,703.065
24,102,762.715
26,102,821.273
28,102,878.65
30,102,934.759
32,102,989.515
34,102,1042.84
36,102,1094.65
38,102,1144.87
40,102,1193.44
42,102,1240.28
44,102,1285.35
46,102,1328.59
48,102,1369.95
50,102,1409.39
52,102,1446.89
54,102,1482.41
56,102,1515.94
58,102,1547.47
60,102,1576.98
62,102,1604.49
64,102,1629.98
66,102,1653.49
68,102,1675.01
70,102,1694.56
72,102,1712.16
74,102,1727.84
76,102,1741.61
78,102,1753.5
80,102,1763.52
82,102,1771.69
84,102,1778.02
86,102,1782.54
88,102,1785.25
90,102,1786.15
92,102,1785.25
94,102,1782.54
96,102,1778.02
98,102,1771.69
100,102,1763.52
102,102,1753.5
104,102,1741.61
106,102,1727.84
108,102,1712.16
110,102,1694.56
112,102,1675.01
114,102,1653.49
116,102,1629.99
118,102,1604.49
120,102,1576.98
122,102,1547.47
124,102,1515.94
126,102,1482.41
128,102,1446.89
130,102,1409.39
132,102,1369.95
134,102,1328.58
136,102,1285.35
138,102,1240.28
140,102,1193.43
142,102,1144.86
144,102,1094.64
146,102,1042.83
148,102,989.509
150,102,934.753
152,102,878.645
154,102,821.269
156,102,762.711
158,102,703.062
160,102,642.411
162,102,580.848
164,102,518.467
166,102,455.358
168,102,391.614
170,102,327.326
172,102,262.586
174,102,197.484
176,102,132.111
178,102,66.5577
180,102,0.914297
-180,104,0.732762
-178,104,-66.632
-176,104,-133.902
-174,104,-200.982
-172,104,-267.778
-170,104,-334.193
-168,104,-400.133
-166,104,-465.503
-164,104,-530.206
-162,104,-594.147
-160,104,-657.232
-158,104,-719.365
-156,104,-780.453
-154,104,-840.404
-152,104,-899.127
-150,104,-956.534
-148,104,-1012.54
-146,104,-1067.06
-144,104,-1120.02
-142,104,-1171.34
-140,104,-1220.95
-138,104,-1268.8
-136,104,-1314.82
-134,104,-1358.95
-132,104,-1401.17
-130,104,-1441.42
-128,104,-1479.68
-126,104,-1515.92
-124,104,-1550.12
-122,104,-1582.28
-120,104,-1612.39
-118,104,-1640.44
-116,104,-1666.45
-114,104,-1690.42
-112,104,-1712.37
-110,104,-1732.32
-108,104,-1750.28
-106,104,-1766.27
-104,104,-1780.33
-102,104,-1792.46
-100,104,-1802.68
-98,104,-1811.02
-96,104,-1817.49
-94,104,-1822.1
-92,104,-1824.87
-90,104,-1825.79
-88,104,-1824.87
-86,104,-1822.11
-84,104,-1817.5
-82,104,-1811.03
-80,104,-1802.7
-78,104,-1792.47
-76,104,-1780.35
-74,104,-1766.3
-72,104,-1750.3
-70,104,-1732.35
-68,104,-1712.4
-66,104,-1690.45
-64,104,-1666.48
-62,104,-1640.48
-60,104,-1612.42
-58,104,-1582.32
-56,104,-1550.16
-54,104,-1515.96
-52,104,-1479.72
-50,104,-1441.46
-48,104,-1401.21
-46,104,-1359
-44,104,-1314.86
-42,104,-1268.84
-40,104,-1221
-38,104,-1171.38
-36,104,-1120.06
-34,104,-1067.1
-32,104,-1012.58
-30,104,-956.574
-28,104,-899.166
-26,104,-840.441
-24,104,-780.488
-22,104,-719.398
-20,104,-657.263
-18,104,-594.177
-16,104,-530.234
-14,104,-465.529
-12,104,-400.157
-10,104,-334.215
-8,104,-267.798
-6,104,-201
-4,104,-133.918
-2,104,-66.6463
0,104,0.720243
2,104,68.0867
4,104,135.358
6,104,202.44
8,104,269.236
10,104,335.653
12,104,401.593
14,104,466.963
16,104,531.666
18,104,595.607
20,104,658.691
22,104,720.823
24,104,781.91
26,104,841.859
28,104,900.579
30,104,957.983
32,104,1013.98
34,104,1068.5
36,104,1121.45
38,104,1172.77
40,104,1222.38
42,104,1270.22
44,104,1316.23
46,104,1360.36
48,104,1402.57
50,104,1442.81
