Phi[deg],Theta[deg],im(rEZ)[mV]
68,146,1083.43
70,146,1081.23
72,146,1079.19
74,146,1077.31
76,146,1075.62
78,146,1074.12
80,146,1072.83
82,146,1071.76
84,146,1070.92
86,146,1070.32
88,146,1069.96
90,146,1069.85
92,146,1069.98
94,146,1070.35
96,146,1070.97
98,146,1071.83
100,146,1072.91
102,146,1074.22
104,146,1075.73
106,146,1077.44
108,146,1079.33
110,146,1081.39
112,146,1083.6
114,146,1085.94
116,146,1088.4
118,146,1090.95
120,146,1093.58
122,146,1096.26
124,146,1098.99
126,146,1101.74
128,146,1104.49
130,146,1107.23
132,146,1109.93
134,146,1112.6
136,146,1115.2
138,146,1117.74
140,146,1120.19
142,146,1122.54
144,146,1124.8
146,146,1126.95
148,146,1128.98
150,146,1130.89
152,146,1132.68
154,146,1134.34
156,146,1135.87
158,146,1137.28
160,146,1138.55
162,146,1139.7
164,146,1140.71
166,146,1141.61
168,146,1142.37
170,146,1143.01
172,146,1143.53
174,146,1143.93
176,146,1144.2
178,146,1144.36
180,146,1144.4
-180,148,1047.4
-178,148,1047.34
-176,148,1047.17
-174,148,1046.9
-172,148,1046.53
-170,148,1046.06
-168,148,1045.49
-166,148,1044.82
-164,148,1044.05
-162,148,1043.16
-160,148,1042.18
-158,148,1041.09
-156,148,1039.89
-154,148,1038.59
-152,148,1037.19
-150,148,1035.68
-148,148,1034.07
-146,148,1032.37
-144,148,1030.57
-142,148,1028.69
-140,148,1026.73
-138,148,1024.69
-136,148,1022.59
-134,148,1020.44
-132,148,1018.24
-130,148,1016
-128,148,1013.74
-126,148,1011.48
-124,148,1009.22
-122,148,1006.98
-120,148,1004.78
-118,148,1002.62
-116,148,1000.53
-114,148,998.518
-112,148,996.603
-110,148,994.796
-108,148,993.113
-106,148,991.568
-104,148,990.171
-102,148,988.935
-100,148,987.87
-98,148,986.985
-96,148,986.286
-94,148,985.781
-92,148,985.473
-90,148,985.364
-88,148,985.457
-86,148,985.749
-84,148,986.238
-82,148,986.92
-80,148,987.79
-78,148,988.839
-76,148,990.06
-74,148,991.441
-72,148,992.972
-70,148,994.64
-68,148,996.432
-66,148,998.334
-64,148,1000.33
-62,148,1002.41
-60,148,1004.55
-58,148,1006.74
-56,148,1008.97
-54,148,1011.22
-52,148,1013.47
-50,148,1015.72
-48,148,1017.94
-46,148,1020.13
-44,148,1022.28
-42,148,1024.37
-40,148,1026.4
-38,148,1028.36
-36,148,1030.23
-34,148,1032.02
-32,148,1033.71
-30,148,1035.31
-28,148,1036.82
-26,148,1038.22
-24,148,1039.51
-22,148,1040.7
-20,148,1041.79
-18,148,1042.77
-16,148,1043.65
-14,148,1044.42
-12,148,1045.09
-10,148,1045.66
-8,148,1046.13
-6,148,1046.5
-4,148,1046.76
-2,148,1046.93
0,148,1047
2,148,1046.97
4,148,1046.84
6,148,1046.61
8,148,1046.28
10,148,1045.85
12,148,1045.32
14,148,1044.69
16,148,1043.95
18,148,1043.11
20,148,1042.16
22,148,1041.11
24,148,1039.95
26,148,1038.69
28,148,1037.32
30,148,1035.85
32,148,1034.28
34,148,1032.61
36,148,1030.85
38,148,1029
40,148,1027.07
42,148,1025.07
44,148,1023
46,148,1020.88
48,148,1018.71
50,148,1016.5
52,148,1014.28
54,148,1012.04
56,148,1009.81
58,148,1007.6
60,148,1005.42
62,148,1003.29
64,148,1001.23
66,148,999.241
68,148,997.35
70,148,995.568
72,148,993.909
74,148,992.386
76,148,991.011
78,148,989.797
80,148,988.752
82,148,987.887
84,148,987.208
86,148,986.721
88,148,986.43
90,148,986.338
92,148,986.446
94,148,986.752
96,148,987.255
98,148,987.95
100,148,988.831
102,148,989.891
104,148,991.121
106,148,992.51
108,148,994.048
110,148,995.722
112,148,997.518
114,148,999.423
116,148,1001.42
118,148,1003.5
120,148,1005.64
122,148,1007.83
124,148,1010.06
126,148,1012.3
128,148,1014.54
130,148,1016.78
132,148,1019
134,148,1021.18
136,148,1023.31
138,148,1025.39
140,148,1027.4
142,148,1029.34
144,148,1031.19
146,148,1032.96
148,148,1034.63
150,148,1036.21
152,148,1037.69
154,148,1039.06
156,148,1040.33
158,148,1041.49
160,148,1042.55
162,148,1043.5
164,148,1044.35
166,148,1045.09
168,148,1045.72
170,148,1046.25
172,148,1046.69
174,148,1047.02
176,148,1047.24
178,148,1047.37
180,148,1047.4
-180,150,949.49
-178,150,949.431
-176,150,949.291
-174,150,949.069
-172,150,948.765
-170,150,948.379
-168,150,947.909
-166,150,947.356
-164,150,946.718
-162,150,945.996
-160,150,945.189
-158,150,944.296
-156,150,943.319
-154,150,942.257
-152,150,941.113
-150,150,939.886
-148,150,938.581
-146,150,937.198
-144,150,935.743
-142,150,934.219
-140,150,932.632
-138,150,930.988
-136,150,929.293
-134,150,927.555
-132,150,925.782
-130,150,923.984
-128,150,922.17
-126,150,920.35
-124,150,918.537
-122,150,916.74
-120,150,914.972
-118,150,913.245
-116,150,911.571
-114,150,909.961
-112,150,908.429
-110,150,906.984
-108,150,905.639
-106,150,904.403
-104,150,903.287
-102,150,902.299
-100,150,901.448
-98,150,900.741
-96,150,900.182
-94,150,899.778
-92,150,899.531
-90,150,899.443
-88,150,899.515
-86,150,899.747
-84,150,900.135
-82,150,900.678
-80,150,901.37
-78,150,902.206
-76,150,903.179
-74,150,904.28
-72,150,905.501
-70,150,906.833
-68,150,908.263
-66,150,909.782
-64,150,911.379
-62,150,913.04
-60,150,914.754
-58,150,916.51
-56,150,918.295
-54,150,920.097
-52,150,921.906
-50,150,923.709
-48,150,925.497
-46,150,927.261
-44,150,928.99
-42,150,930.676
-40,150,932.312
-38,150,933.891
-36,150,935.408
-34,150,936.856
-32,150,938.231
-30,150,939.531
-28,150,940.752
-26,150,941.891
-24,150,942.948
-22,150,943.921
-20,150,944.809
-18,150,945.612
-16,150,946.331
-14,150,946.966
-12,150,947.517
-10,150,947.984
-8,150,948.369
-6,150,948.672
-4,150,948.893
-2,150,949.033
0,150,949.091
2,150,949.069
4,150,948.965
6,150,948.78
8,150,948.514
10,150,948.164
12,150,947.732
14,150,947.216
16,150,946.616
18,150,945.93
20,150,945.16
22,150,944.304
24,150,943.363
26,150,942.337
28,150,941.228
30,150,940.036
32,150,938.765
34,150,937.417
36,150,935.995
38,150,934.504
40,150,932.95
42,150,931.337
44,150,929.673
46,150,927.966
48,150,926.223
50,150,924.455
52,150,922.669
54,150,920.879
56,150,919.093
58,150,917.323
60,150,915.582
62,150,913.881
64,150,912.232
66,150,910.648
68,150,909.139
70,150,907.718
72,150,906.395
74,150,905.182
76,150,904.087
78,150,903.12
80,150,902.289
82,150,901.601
84,150,901.061
86,150,900.674
88,150,900.444
90,150,900.372
92,150,900.46
94,150,900.705
96,150,901.107
98,150,901.662
100,150,902.366
102,150,903.212
104,150,904.193
106,150,905.303
108,150,906.53
110,150,907.867
112,150,909.302
114,150,910.824
116,150,912.422
118,150,914.083
120,150,915.797
122,150,917.55
124,150,919.331
126,150,921.129
128,150,922.931
130,150,924.726
132,150,926.505
134,150,928.257
136,150,929.974
138,150,931.647
140,150,933.268
142,150,934.83
144,150,936.329
146,150,937.757
148,150,939.112
150,150,940.39
152,150,941.587
154,150,942.702
156,150,943.733
158,150,944.678
160,150,945.539
162,150,946.313
164,150,947.002
166,150,947.605
168,150,948.124
170,150,948.558
172,150,948.909
174,150,949.177
176,150,949.363
178,150,949.468
180,150,949.49
-180,152,851.574
-178,152,851.524
-176,152,851.409
-174,152,851.228
-172,152,850.981
-170,152,850.668
-168,152,850.289
-166,152,849.843
-164,152,849.329
-162,152,848.748
-160,152,848.1
-158,152,847.384
-156,152,846.601
-154,152,845.752
-152,152,844.838
-150,152,843.859
-148,152,842.819
-146,152,841.719
-144,152,840.562
-142,152,839.353
-140,152,838.094
-138,152,836.791
-136,152,835.45
-134,152,834.076
-132,152,832.676
-130,152,831.257
-128,152,829.827
-126,152,828.394
-124,152,826.966
-122,152,825.553
-120,152,824.163
-118,152,822.806
-116,152,821.492
-114,152,820.228
-112,152,819.026
-110,152,817.893
-108,152,816.838
-106,152,815.869
-104,152,814.995
-102,152,814.221
-100,152,813.554
-98,152,812.999
-96,152,812.561
-94,152,812.243
-92,152,812.049
-90,152,811.979
-88,152,812.034
-86,152,812.213
-84,152,812.516
-82,152,812.939
-80,152,813.479
-78,152,814.132
-76,152,814.891
-74,152,815.752
-72,152,816.706
-70,152,817.748
-68,152,818.867
-66,152,820.057
-64,152,821.307
-62,152,822.609
-60,152,823.954
-58,152,825.332
-56,152,826.734
-54,152,828.15
-52,152,829.573
-50,152,830.993
-48,152,832.402
-46,152,833.792
-44,152,835.157
-42,152,836.49
-40,152,837.785
-38,152,839.036
-36,152,840.238
-34,152,841.388
-32,152,842.481
-30,152,843.515
-28,152,844.488
-26,152,845.397
-24,152,846.242
-22,152,847.02
-20,152,847.732
-18,152,848.376
-16,152,848.954
-14,152,849.465
-12,152,849.909
-10,152,850.286
-8,152,850.597
-6,152,850.843
-4,152,851.023
-2,152,851.137
0,152,851.187
2,152,851.171
4,152,851.09
6,152,850.944
8,152,850.732
10,152,850.454
12,152,850.11
14,152,849.699
16,152,849.22
18,152,848.674
20,152,848.061
22,152,847.379
24,152,846.631
26,152,845.816
28,152,844.935
30,152,843.99
32,152,842.982
34,152,841.915
36,152,840.79
38,152,839.612
40,152,838.384
42,152,837.112
44,152,835.801
46,152,834.457
48,152,833.086
50,152,831.695
52,152,830.293
54,152,828.887
56,152,827.486
58,152,826.099
60,152,824.735
62,152,823.403
64,152,822.113
66,152,820.874
68,152,819.695
70,152,818.584
72,152,817.552
74,152,816.604
76,152,815.75
78,152,814.996
80,152,814.349
82,152,813.812
84,152,813.392
86,152,813.092
88,152,812.913
90,152,812.859
92,152,812.928
94,152,813.121
96,152,813.437
98,152,813.871
100,152,814.422
102,152,815.084
104,152,815.852
106,152,816.72
108,152,817.681
110,152,818.728
112,152,819.851
114,152,821.044
116,152,822.296
118,152,823.598
120,152,824.942
122,152,826.318
124,152,827.716
126,152,829.128
128,152,830.544
130,152,831.957
132,152,833.357
134,152,834.738
136,152,836.091
138,152,837.411
140,152,838.692
142,152,839.927
144,152,841.112
146,152,842.244
148,152,843.318
150,152,844.332
152,152,845.283
154,152,846.169
156,152,846.989
158,152,847.742
160,152,848.428
162,152,849.045
164,152,849.595
166,152,850.076
168,152,850.49
170,152,850.837
172,152,851.116
174,152,851.33
176,152,851.477
178,152,851.558
180,152,851.574
-180,154,754.608
-178,154,754.567
-176,154,754.474
-174,154,754.329
-172,154,754.133
-170,154,753.885
-168,154,753.585
-166,154,753.232
-164,154,752.828
-162,154,752.37
-160,154,751.861
-158,154,751.299
-156,154,750.686
-154,154,750.021
-152,154,749.306
-150,154,748.543
-148,154,747.732
-146,154,746.875
-144,154,745.976
-142,154,745.036
-140,154,744.06
-138,154,743.05
-136,154,742.012
-134,154,740.949
-132,154,739.867
-130,154,738.772
-128,154,737.669
-126,154,736.564
-124,154,735.465
-122,154,734.377
-120,154,733.308
-118,154,732.266
-116,154,731.255
-114,154,730.285
-112,154,729.362
-110,154,728.493
-108,154,727.684
-106,154,726.941
-104,154,726.27
-102,154,725.677
-100,154,725.165
-98,154,724.739
-96,154,724.403
-94,154,724.159
-92,154,724.009
-90,154,723.954
-88,154,723.994
-86,154,724.13
-84,154,724.36
-82,154,724.683
-80,154,725.094
-78,154,725.592
-76,154,726.172
-74,154,726.829
-72,154,727.559
-70,154,728.355
-68,154,729.212
-66,154,730.122
-64,154,731.08
-62,154,732.078
-60,154,733.109
-58,154,734.167
-56,154,735.244
-54,154,736.332
-52,154,737.427
-50,154,738.52
-48,154,739.606
-46,154,740.678
-44,154,741.732
-42,154,742.762
-40,154,743.764
-38,154,744.733
-36,154,745.665
-34,154,746.558
-32,154,747.408
-30,154,748.213
-28,154,748.971
-26,154,749.681
-24,154,750.341
-22,154,750.95
-20,154,751.508
-18,154,752.014
-16,154,752.467
-14,154,752.869
-12,154,753.219
-10,154,753.518
-8,154,753.764
-6,154,753.959
-4,154,754.103
-2,154,754.195
0,154,754.236
2,154,754.227
4,154,754.166
6,154,754.053
8,154,753.89
10,154,753.674
12,154,753.406
14,154,753.087
16,154,752.715
18,154,752.29
20,154,751.813
22,154,751.284
24,154,750.703
26,154,750.07
28,154,749.387
30,154,748.655
32,154,747.875
34,154,747.049
36,154,746.18
38,154,745.27
40,154,744.323
42,154,743.343
44,154,742.333
46,154,741.298
48,154,740.244
50,154,739.176
52,154,738.1
54,154,737.021
56,154,735.947
58,154,734.885
60,154,733.84
62,154,732.821
64,154,731.835
66,154,730.888
68,154,729.987
70,154,729.139
72,154,728.351
74,154,727.628
76,154,726.977
78,154,726.403
80,154,725.91
82,154,725.502
84,154,725.182
86,154,724.954
88,154,724.819
90,154,724.779
92,154,724.833
94,154,724.982
96,154,725.224
98,154,725.557
100,154,725.979
102,154,726.486
104,154,727.074
106,154,727.739
108,154,728.474
110,154,729.275
112,154,730.136
114,154,731.049
116,154,732.008
118,154,733.007
120,154,734.037
122,154,735.093
124,154,736.167
126,154,737.251
128,154,738.34
130,154,739.426
132,154,740.504
134,154,741.567
136,154,742.61
138,154,743.628
140,154,744.617
142,154,745.572
144,154,746.488
146,154,747.364
148,154,748.197
150,154,748.983
152,154,749.721
154,154,750.409
156,154,751.046
158,154,751.632
160,154,752.165
162,154,752.646
164,154,753.074
166,154,753.449
168,154,753.771
170,154,754.041
172,154,754.258
174,154,754.423
176,154,754.537
178,154,754.598
180,154,754.608
-180,156,659.571
-178,156,659.537
-176,156,659.463
-174,156,659.35
-172,156,659.197
-170,156,659.005
-168,156,658.773
-166,156,658.501
-164,156,658.19
-162,156,657.839
-160,156,657.448
-158,156,657.018
-156,156,656.549
-154,156,656.041
-152,156,655.496
-150,156,654.914
-148,156,654.297
-146,156,653.647
-144,156,652.964
-142,156,652.252
-140,156,651.513
-138,156,650.75
-136,156,649.966
-134,156,649.164
-132,156,648.348
-130,156,647.523
-128,156,646.693
-126,156,645.863
-124,156,645.037
-122,156,644.22
-120,156,643.418
-118,156,642.636
-116,156,641.879
-114,156,641.152
-112,156,640.461
-110,156,639.81
-108,156,639.204
-106,156,638.648
-104,156,638.146
-102,156,637.702
-100,156,637.319
-98,156,637
-96,156,636.748
-94,156,636.564
-92,156,636.451
-90,156,636.408
-88,156,636.437
-86,156,636.537
-84,156,636.708
-82,156,636.946
-80,156,637.252
-78,156,637.622
-76,156,638.054
-74,156,638.543
-72,156,639.087
-70,156,639.68
-68,156,640.319
-66,156,640.998
-64,156,641.713
-62,156,642.459
-60,156,643.23
-58,156,644.022
-56,156,644.828
-54,156,645.644
-52,156,646.465
-50,156,647.285
-48,156,648.101
-46,156,648.908
-44,156,649.702
-42,156,650.478
-40,156,651.234
-38,156,651.965
-36,156,652.67
-34,156,653.346
-32,156,653.991
-30,156,654.602
-28,156,655.178
-26,156,655.718
-24,156,656.221
-22,156,656.686
-20,156,657.112
-18,156,657.5
-16,156,657.848
-14,156,658.157
-12,156,658.426
-10,156,658.656
-8,156,658.847
-6,156,658.998
-4,156,659.11
-2,156,659.183
0,156,659.217
2,156,659.212
4,156,659.168
6,156,659.085
8,156,658.962
10,156,658.8
12,156,658.598
14,156,658.357
16,156,658.075
18,156,657.755
20,156,657.394
22,156,656.994
24,156,656.555
26,156,656.077
28,156,655.561
30,156,655.009
32,156,654.421
34,156,653.799
36,156,653.146
38,156,652.462
40,156,651.75
42,156,651.014
44,156,650.257
46,156,649.482
48,156,648.692
50,156,647.893
52,156,647.088
54,156,646.282
56,156,645.48
58,156,644.687
60,156,643.908
62,156,643.149
64,156,642.414
66,156,641.709
68,156,641.038
70,156,640.408
72,156,639.822
74,156,639.285
76,156,638.802
78,156,638.376
80,156,638.01
82,156,637.708
84,156,637.471
86,156,637.303
88,156,637.204
90,156,637.176
92,156,637.217
94,156,637.33
96,156,637.511
98,156,637.76
100,156,638.075
102,156,638.454
104,156,638.893
106,156,639.389
108,156,639.938
110,156,640.536
112,156,641.179
114,156,641.861
116,156,642.577
118,156,643.324
120,156,644.094
122,156,644.884
124,156,645.687
126,156,646.499
128,156,647.315
130,156,648.129
132,156,648.937
134,156,649.736
136,156,650.519
138,156,651.285
140,156,652.028
142,156,652.747
144,156,653.438
146,156,654.098
148,156,654.726
150,156,655.32
152,156,655.878
154,156,656.398
156,156,656.881
158,156,657.324
160,156,657.728
162,156,658.093
164,156,658.417
166,156,658.701
168,156,658.945
170,156,659.149
172,156,659.312
174,156,659.437
176,156,659.521
178,156,659.566
180,156,659.571
-180,158,567.453
-178,158,567.425
-176,158,567.368
-174,158,567.281
-172,158,567.165
-170,158,567.02
-168,158,566.845
-166,158,566.641
-164,158,566.408
-162,158,566.145
-160,158,565.854
-158,158,565.533
-156,158,565.184
-154,158,564.807
-152,158,564.403
-150,158,563.972
-148,158,563.516
-146,158,563.035
-144,158,562.532
-142,158,562.007
-140,158,561.463
-138,158,560.902
-136,158,560.326
-134,158,559.738
-132,158,559.14
-130,158,558.536
-128,158,557.929
-126,158,557.321
-124,158,556.718
-122,158,556.122
-120,158,555.536
-118,158,554.966
-116,158,554.414
-114,158,553.885
-112,158,553.381
-110,158,552.907
-108,158,552.466
-106,158,552.061
-104,158,551.696
-102,158,551.372
-100,158,551.093
-98,158,550.861
-96,158,550.677
-94,158,550.542
-92,158,550.459
-90,158,550.427
-88,158,550.447
-86,158,550.518
-84,158,550.64
-82,158,550.811
-80,158,551.032
-78,158,551.299
-76,158,551.61
-74,158,551.964
-72,158,552.357
-70,158,552.786
-68,158,553.249
-66,158,553.741
-64,158,554.26
-62,158,554.801
-60,158,555.361
-58,158,555.936
-56,158,556.523
-54,158,557.117
-52,158,557.715
-50,158,558.313
-48,158,558.909
-46,158,559.498
-44,158,560.079
-42,158,560.647
-40,158,561.201
-38,158,561.738
-36,158,562.256
-34,158,562.754
-32,158,563.228
-30,158,563.679
-28,158,564.105
-26,158,564.504
-24,158,564.877
-22,158,565.222
-20,158,565.539
-18,158,565.827
-16,158,566.087
-14,158,566.317
-12,158,566.519
-10,158,566.692
-8,158,566.836
-6,158,566.95
-4,158,567.036
-2,158,567.093
0,158,567.12
2,158,567.119
4,158,567.089
6,158,567.029
8,158,566.941
10,158,566.823
12,158,566.676
14,158,566.5
16,158,566.294
18,158,566.06
20,158,565.796
22,158,565.503
24,158,565.181
26,158,564.832
28,158,564.455
30,158,564.051
32,158,563.622
34,158,563.168
36,158,562.691
38,158,562.192
40,158,561.674
42,158,561.138
44,158,560.587
46,158,560.024
48,158,559.451
50,158,558.87
52,158,558.287
54,158,557.702
56,158,557.122
58,158,556.548
60,158,555.984
62,158,555.435
64,158,554.904
66,158,554.394
68,158,553.911
70,158,553.456
72,158,553.033
74,158,552.647
76,158,552.299
78,158,551.992
80,158,551.729
82,158,551.512
84,158,551.343
86,158,551.223
88,158,551.153
90,158,551.133
92,158,551.165
94,158,551.247
96,158,551.38
98,158,551.561
100,158,551.79
102,158,552.065
104,158,552.383
106,158,552.743
108,158,553.142
110,158,553.575
112,158,554.041
114,158,554.536
116,158,555.056
118,158,555.598
120,158,556.157
122,158,556.731
124,158,557.315
126,158,557.905
128,158,558.498
130,158,559.091
132,158,559.68
134,158,560.262
136,158,560.833
138,158,561.392
140,158,561.935
142,158,562.46
144,158,562.965
146,158,563.448
148,158,563.908
150,158,564.343
152,158,564.752
154,158,565.134
156,158,565.488
158,158,565.813
160,158,566.11
162,158,566.377
164,158,566.615
166,158,566.823
168,158,567.002
170,158,567.151
172,158,567.27
174,158,567.36
176,158,567.42
178,158,567.451
180,158,567.453
-180,160,479.244
-178,160,479.222
-176,160,479.178
-174,160,479.114
-172,160,479.028
-170,160,478.921
-168,160,478.794
-166,160,478.645
-164,160,478.475
-162,160,478.285
-160,160,478.074
-158,160,477.842
-156,160,477.591
-154,160,477.319
-152,160,477.029
-150,160,476.72
-148,160,476.393
-146,160,476.049
-144,160,475.689
-142,160,475.315
-140,160,474.927
-138,160,474.528
-136,160,474.118
-134,160,473.7
-132,160,473.276
-130,160,472.848
-128,160,472.417
-126,160,471.987
-124,160,471.561
-122,160,471.139
-120,160,470.726
-118,160,470.323
-116,160,469.933
-114,160,469.56
-112,160,469.205
-110,160,468.871
-108,160,468.56
-106,160,468.274
-104,160,468.017
-102,160,467.788
-100,160,467.591
-98,160,467.427
-96,160,467.296
-94,160,467.201
-92,160,467.141
-90,160,467.117
-88,160,467.13
-86,160,467.178
-84,160,467.262
-82,160,467.381
-80,160,467.534
-78,160,467.72
-76,160,467.938
-74,160,468.184
-72,160,468.459
-70,160,468.759
-68,160,469.083
-66,160,469.428
-64,160,469.792
-62,160,470.171
-60,160,470.564
-58,160,470.968
-56,160,471.381
-54,160,471.799
-52,160,472.22
-50,160,472.642
-48,160,473.062
-46,160,473.479
-44,160,473.89
-42,160,474.292
-40,160,474.685
-38,160,475.066
-36,160,475.434
-34,160,475.788
-32,160,476.127
-30,160,476.448
-28,160,476.753
-26,160,477.039
-24,160,477.306
-22,160,477.554
-20,160,477.782
-18,160,477.989
-16,160,478.177
-14,160,478.344
-12,160,478.491
-10,160,478.617
-8,160,478.722
-6,160,478.806
-4,160,478.87
-2,160,478.913
0,160,478.935
2,160,478.937
4,160,478.918
6,160,478.878
8,160,478.817
10,160,478.735
12,160,478.632
14,160,478.509
16,160,478.364
18,160,478.199
20,160,478.013
22,160,477.807
24,160,477.581
26,160,477.335
28,160,477.069
30,160,476.785
32,160,476.482
34,160,476.163
36,160,475.828
38,160,475.477
40,160,475.113
42,160,474.737
44,160,474.351
46,160,473.955
48,160,473.554
50,160,473.147
52,160,472.739
54,160,472.33
56,160,471.924
58,160,471.524
60,160,471.13
62,160,470.747
64,160,470.377
66,160,470.022
68,160,469.685
70,160,469.369
72,160,469.075
74,160,468.806
76,160,468.564
78,160,468.352
80,160,468.17
82,160,468.02
84,160,467.903
86,160,467.82
88,160,467.773
90,160,467.761
92,160,467.784
94,160,467.843
96,160,467.937
98,160,468.065
100,160,468.226
102,160,468.419
104,160,468.643
106,160,468.895
108,160,469.174
110,160,469.479
112,160,469.806
114,160,470.153
116,160,470.517
118,160,470.897
120,160,471.29
122,160,471.693
124,160,472.103
126,160,472.518
128,160,472.935
130,160,473.351
132,160,473.766
134,160,474.175
136,160,474.578
138,160,474.971
140,160,475.354
142,160,475.725
144,160,476.081
146,160,476.423
148,160,476.748
150,160,477.055
152,160,477.344
154,160,477.614
156,160,477.865
158,160,478.095
160,160,478.305
162,160,478.494
164,160,478.662
166,160,478.809
168,160,478.935
170,160,479.039
172,160,479.123
174,160,479.185
176,160,479.226
178,160,479.246
180,160,479.244
-180,162,395.921
-178,162,395.903
-176,162,395.871
-174,162,395.824
-172,162,395.762
-170,162,395.686
-168,162,395.596
-166,162,395.491
-164,162,395.372
-162,162,395.238
-160,162,395.091
-158,162,394.93
-156,162,394.755
-154,162,394.566
-152,162,394.365
-150,162,394.151
-148,162,393.925
-146,162,393.688
-144,162,393.441
-142,162,393.183
-140,162,392.917
-138,162,392.643
-136,162,392.362
-134,162,392.076
-132,162,391.786
-130,162,391.494
-128,162,391.2
-126,162,390.907
-124,162,390.616
-122,162,390.329
-120,162,390.048
-118,162,389.774
-116,162,389.509
-114,162,389.256
-112,162,389.014
-110,162,388.787
-108,162,388.576
-106,162,388.382
-104,162,388.207
-102,162,388.052
-100,162,387.917
-98,162,387.805
-96,162,387.716
-94,162,387.65
-92,162,387.609
-90,162,387.591
-88,162,387.598
-86,162,387.63
-84,162,387.685
-82,162,387.764
-80,162,387.866
-78,162,387.99
-76,162,388.135
-74,162,388.3
-72,162,388.485
-70,162,388.686
-68,162,388.904
-66,162,389.136
-64,162,389.38
-62,162,389.636
-60,162,389.901
-58,162,390.174
-56,162,390.452
-54,162,390.735
-52,162,391.02
-50,162,391.306
-48,162,391.592
-46,162,391.875
-44,162,392.154
-42,162,392.428
-40,162,392.696
-38,162,392.956
-36,162,393.208
-34,162,393.45
-32,162,393.682
-30,162,393.903
-28,162,394.112
-26,162,394.309
-24,162,394.494
-22,162,394.665
-20,162,394.823
-18,162,394.968
-16,162,395.099
-14,162,395.215
-12,162,395.318
-10,162,395.407
-8,162,395.481
-6,162,395.542
-4,162,395.588
-2,162,395.62
0,162,395.638
2,162,395.641
4,162,395.631
6,162,395.606
8,162,395.566
10,162,395.512
12,162,395.445
14,162,395.362
16,162,395.266
18,162,395.155
20,162,395.03
22,162,394.892
24,162,394.739
26,162,394.574
28,162,394.395
30,162,394.204
32,162,394
34,162,393.785
36,162,393.559
38,162,393.324
40,162,393.079
42,162,392.826
44,162,392.567
46,162,392.302
48,162,392.032
50,162,391.76
52,162,391.486
54,162,391.212
56,162,390.941
58,162,390.672
60,162,390.409
62,162,390.153
64,162,389.906
66,162,389.669
68,162,389.445
70,162,389.234
72,162,389.038
74,162,388.86
76,162,388.699
78,162,388.558
80,162,388.437
82,162,388.338
84,162,388.262
86,162,388.208
88,162,388.177
90,162,388.171
92,162,388.188
94,162,388.228
96,162,388.292
98,162,388.379
100,162,388.488
102,162,388.619
104,162,388.77
106,162,388.941
108,162,389.129
110,162,389.334
112,162,389.554
114,162,389.788
116,162,390.034
118,162,390.29
120,162,390.555
122,162,390.827
124,162,391.103
126,162,391.383
128,162,391.664
130,162,391.946
132,162,392.225
134,162,392.502
136,162,392.774
138,162,393.04
140,162,393.299
142,162,393.55
144,162,393.791
146,162,394.022
148,162,394.243
150,162,394.451
152,162,394.647
154,162,394.83
156,162,394.999
158,162,395.155
160,162,395.297
162,162,395.425
164,162,395.538
166,162,395.637
168,162,395.722
170,162,395.791
172,162,395.847
174,162,395.887
176,162,395.913
178,162,395.924
180,162,395.921
-180,164,318.429
-178,164,318.415
-176,164,318.391
-174,164,318.358
-172,164,318.315
-170,164,318.262
-168,164,318.201
-166,164,318.129
-164,164,318.049
-162,164,317.959
-160,164,317.86
-158,164,317.752
-156,164,317.635
-154,164,317.51
-152,164,317.376
-150,164,317.234
-148,164,317.085
-146,164,316.928
-144,164,316.765
-142,164,316.595
-140,164,316.42
-138,164,316.24
-136,164,316.056
-134,164,315.869
-132,164,315.679
-130,164,315.488
-128,164,315.296
-126,164,315.105
-124,164,314.916
-122,164,314.729
-120,164,314.546
-118,164,314.367
-116,164,314.195
-114,164,314.03
-112,164,313.873
-110,164,313.726
-108,164,313.588
-106,164,313.462
-104,164,313.348
-102,164,313.247
-100,164,313.159
-98,164,313.086
-96,164,313.027
-94,164,312.983
-92,164,312.955
-90,164,312.943
-88,164,312.946
-86,164,312.965
-84,164,312.999
-82,164,313.049
-80,164,313.113
-78,164,313.191
-76,164,313.284
-74,164,313.389
-72,164,313.506
-70,164,313.635
-68,164,313.774
-66,164,313.923
-64,164,314.079
-62,164,314.244
-60,164,314.414
-58,164,314.589
-56,164,314.769
-54,164,314.951
-52,164,315.135
-50,164,315.32
-48,164,315.504
-46,164,315.688
-44,164,315.869
-42,164,316.047
-40,164,316.221
-38,164,316.391
-36,164,316.555
-34,164,316.714
-32,164,316.866
-30,164,317.011
-28,164,317.148
-26,164,317.278
-24,164,317.4
-22,164,317.514
-20,164,317.619
-18,164,317.715
-16,164,317.802
-14,164,317.881
-12,164,317.95
-10,164,318.01
-8,164,318.061
-6,164,318.103
-4,164,318.136
-2,164,318.159
0,164,318.173
2,164,318.178
4,164,318.173
6,164,318.159
8,164,318.136
10,164,318.103
12,164,318.061
14,164,318.01
16,164,317.95
18,164,317.88
20,164,317.801
22,164,317.713
24,164,317.617
26,164,317.511
28,164,317.398
30,164,317.276
32,164,317.146
34,164,317.009
36,164,316.866
38,164,316.716
40,164,316.56
42,164,316.399
44,164,316.234
46,164,316.065
48,164,315.894
50,164,315.721
52,164,315.547
54,164,315.373
