Phi[deg],Theta[deg],im(rEX)[mV]
-116,88,627.212
-114,88,632.362
-112,88,637.269
-110,88,641.851
-108,88,645.999
-106,88,649.579
-104,88,652.436
-102,88,654.4
-100,88,655.287
-98,88,654.909
-96,88,653.075
-94,88,649.599
-92,88,644.305
-90,88,637.032
-88,88,627.637
-86,88,616.003
-84,88,602.04
-82,88,585.689
-80,88,566.926
-78,88,545.762
-76,88,522.244
-74,88,496.458
-72,88,468.529
-70,88,438.617
-68,88,406.917
-66,88,373.657
-64,88,339.095
-62,88,303.516
-60,88,267.226
-58,88,230.549
-56,88,193.821
-54,88,157.383
-52,88,121.582
-50,88,86.7553
-48,88,53.2335
-46,88,21.3304
-44,88,-8.66051
-42,88,-36.4714
-40,88,-61.864
-38,88,-84.6334
-36,88,-104.611
-34,88,-121.665
-32,88,-135.706
-30,88,-146.683
-28,88,-154.585
-26,88,-159.44
-24,88,-161.313
-22,88,-160.302
-20,88,-156.54
-18,88,-150.182
-16,88,-141.412
-14,88,-130.429
-12,88,-117.448
-10,88,-102.693
-8,88,-86.3911
-6,88,-68.7709
-4,88,-50.0542
-2,88,-30.4538
0,88,-10.1681
2,88,10.6218
4,88,31.7556
6,88,53.0963
8,88,74.5323
10,88,95.9779
12,88,117.374
14,88,138.689
16,88,159.913
18,88,181.063
20,88,202.171
22,88,223.288
24,88,244.476
26,88,265.803
28,88,287.34
30,88,309.152
32,88,331.297
34,88,353.815
36,88,376.731
38,88,400.042
40,88,423.72
42,88,447.706
44,88,471.909
46,88,496.206
48,88,520.443
50,88,544.435
52,88,567.97
54,88,590.815
56,88,612.717
58,88,633.412
60,88,652.63
62,88,670.104
64,88,685.574
66,88,698.793
68,88,709.541
70,88,717.621
72,88,722.873
74,88,725.173
76,88,724.44
78,88,720.638
80,88,713.775
82,88,703.906
84,88,691.13
86,88,675.59
88,88,657.466
90,88,636.975
92,88,614.363
94,88,589.9
96,88,563.874
98,88,536.584
100,88,508.332
102,88,479.42
104,88,450.139
106,88,420.768
108,88,391.563
110,88,362.759
112,88,334.562
114,88,307.148
116,88,280.662
118,88,255.216
120,88,230.896
122,88,207.753
124,88,185.819
126,88,165.099
128,88,145.583
130,88,127.249
132,88,110.065
134,88,93.999
136,88,79.0198
138,88,65.1038
140,88,52.2378
142,88,40.4225
144,88,29.6747
146,88,20.0282
148,88,11.5344
150,88,4.26102
152,88,-1.70936
154,88,-6.28248
156,88,-9.35571
158,88,-10.8224
160,88,-10.5765
162,88,-8.51767
164,88,-4.5561
166,88,1.38234
168,88,9.35163
170,88,19.3815
172,88,31.474
174,88,45.6007
176,88,61.7016
178,88,79.6835
180,88,99.4211
-180,90,-6.07163e-11
-178,90,24.183
-176,90,49.995
-174,90,77.2108
-172,90,105.584
-170,90,134.853
-168,90,164.743
-166,90,194.977
-164,90,225.279
-162,90,255.381
-160,90,285.026
-158,90,313.98
-156,90,342.03
-154,90,368.995
-152,90,394.724
-150,90,419.101
-148,90,442.045
-146,90,463.511
-144,90,483.49
-142,90,502.006
-140,90,519.109
-138,90,534.878
-136,90,549.41
-134,90,562.818
-132,90,575.222
-130,90,586.747
-128,90,597.513
-126,90,607.63
-124,90,617.195
-122,90,626.283
-120,90,634.948
-118,90,643.217
-116,90,651.088
-114,90,658.529
-112,90,665.48
-110,90,671.854
-108,90,677.537
-106,90,682.391
-104,90,686.261
-102,90,688.977
-100,90,690.358
-98,90,690.22
-96,90,688.38
-94,90,684.659
-92,90,678.891
-90,90,670.926
-88,90,660.636
-86,90,647.916
-84,90,632.691
-82,90,614.92
-80,90,594.594
-78,90,571.741
-76,90,546.428
-74,90,518.757
-72,90,488.871
-70,90,456.947
-68,90,423.199
-66,90,387.871
-64,90,351.238
-62,90,313.6
-60,90,275.28
-58,90,236.614
-56,90,197.954
-54,90,159.656
-52,90,122.075
-50,90,85.5648
-48,90,50.4653
-46,90,17.1017
-44,90,-14.2224
-42,90,-43.2291
-40,90,-69.6709
-38,90,-93.3341
-36,90,-114.042
-34,90,-131.655
-32,90,-146.077
-30,90,-157.249
-28,90,-165.156
-26,90,-169.819
-24,90,-171.301
-22,90,-169.697
-20,90,-165.136
-18,90,-157.774
-16,90,-147.794
-14,90,-135.397
-12,90,-120.802
-10,90,-104.237
-8,90,-85.9362
-6,90,-66.1349
-4,90,-45.0648
-2,90,-22.9495
0,90,7.00764e-12
2,90,23.5889
4,90,47.6418
6,90,72.0052
8,90,96.5499
10,90,121.172
12,90,145.794
14,90,170.362
16,90,194.849
18,90,219.249
20,90,243.576
22,90,267.86
24,90,292.143
26,90,316.473
28,90,340.903
30,90,365.481
32,90,390.246
34,90,415.225
36,90,440.426
38,90,465.833
40,90,491.407
42,90,517.076
44,90,542.739
46,90,568.266
48,90,593.493
50,90,618.23
52,90,642.258
54,90,665.34
56,90,687.218
58,90,707.626
60,90,726.292
62,90,742.946
64,90,757.326
66,90,769.188
68,90,778.308
70,90,784.494
72,90,787.584
74,90,787.458
76,90,784.039
78,90,777.292
80,90,767.231
82,90,753.916
84,90,737.453
86,90,717.993
88,90,695.723
90,90,670.871
92,90,643.694
94,90,614.473
96,90,583.511
98,90,551.119
100,90,517.618
102,90,483.326
104,90,448.553
106,90,413.597
108,90,378.735
110,90,344.223
112,90,310.291
114,90,277.137
116,90,244.93
118,90,213.807
120,90,183.877
122,90,155.217
124,90,127.883
126,90,101.903
128,90,77.2922
130,90,54.0494
132,90,32.166
134,90,11.6295
136,90,-7.57133
138,90,-25.4425
140,90,-41.9806
142,90,-57.1706
144,90,-70.9828
146,90,-83.3724
148,90,-94.2791
150,90,-103.628
152,90,-111.332
154,90,-117.294
156,90,-121.409
158,90,-123.573
160,90,-123.681
162,90,-121.637
164,90,-117.358
166,90,-110.777
168,90,-101.848
170,90,-90.5523
172,90,-76.8984
174,90,-60.9265
176,90,-42.7098
178,90,-22.3545
180,90,-6.07163e-11
-180,92,-99.2751
-178,92,-72.3944
-176,92,-43.6782
-174,92,-13.365
-172,92,18.2854
-170,92,50.9971
-168,92,84.4837
-166,92,118.454
-164,92,152.619
-162,92,186.697
-160,92,220.419
-158,92,253.537
-156,92,285.826
-154,92,317.091
-152,92,347.167
-150,92,375.923
-148,92,403.266
-146,92,429.136
-144,92,453.509
-142,92,476.391
-140,92,497.82
-138,92,517.856
-136,92,536.581
-134,92,554.092
-132,92,570.492
-130,92,585.889
-128,92,600.386
-126,92,614.079
-124,92,627.049
-122,92,639.357
-120,92,651.043
-118,92,662.121
-116,92,672.578
-114,92,682.375
-112,92,691.442
-110,92,699.685
-108,92,706.986
-106,92,713.206
-104,92,718.189
-102,92,721.765
-100,92,723.758
-98,92,723.989
-96,92,722.28
-94,92,718.463
-92,92,712.382
-90,92,703.898
-88,92,692.897
-86,92,679.287
-84,92,663.011
-82,92,644.04
-80,92,622.383
-78,92,598.086
-76,92,571.232
-74,92,541.94
-72,92,510.369
-70,92,476.715
-68,92,441.205
-66,92,404.1
-64,92,365.69
-62,92,326.29
-60,92,286.234
-58,92,245.875
-56,92,205.573
-54,92,165.698
-52,92,126.615
-50,92,88.6875
-48,92,52.2661
-46,92,17.6847
-44,92,-14.7442
-42,92,-44.7343
-40,92,-72.0302
-38,92,-96.4105
-36,92,-117.691
-34,92,-135.725
-32,92,-150.41
-30,92,-161.681
-28,92,-169.517
-26,92,-173.935
-24,92,-174.992
-22,92,-172.78
-20,92,-167.425
-18,92,-159.082
-16,92,-147.933
-14,92,-134.181
-12,92,-118.045
-10,92,-99.7572
-8,92,-79.5575
-6,92,-57.6875
-4,92,-34.387
-2,92,-9.889
0,92,15.5841
2,92,41.8249
4,92,68.6437
6,92,95.8717
8,92,123.363
10,92,150.996
12,92,178.675
14,92,206.326
16,92,233.903
18,92,261.38
20,92,288.75
22,92,316.023
24,92,343.22
26,92,370.373
28,92,397.513
30,92,424.67
32,92,451.868
34,92,479.117
36,92,506.41
38,92,533.719
40,92,560.989
42,92,588.142
44,92,615.065
46,92,641.62
48,92,667.636
50,92,692.917
52,92,717.242
54,92,740.366
56,92,762.033
58,92,781.973
60,92,799.913
62,92,815.583
64,92,828.722
66,92,839.087
68,92,846.455
70,92,850.635
72,92,851.47
74,92,848.841
76,92,842.673
78,92,832.938
80,92,819.654
82,92,802.884
84,92,782.743
86,92,759.385
88,92,733.007
90,92,703.846
92,92,672.166
94,92,638.261
96,92,602.444
98,92,565.042
100,92,526.389
102,92,486.817
104,92,446.654
106,92,406.216
108,92,365.8
110,92,325.683
112,92,286.114
114,92,247.316
116,92,209.479
118,92,172.766
120,92,137.307
122,92,103.207
124,92,70.5427
126,92,39.3692
128,92,9.72322
130,92,-18.3725
132,92,-44.9049
134,92,-69.8655
136,92,-93.2459
138,92,-115.034
140,92,-135.211
142,92,-153.745
144,92,-170.596
146,92,-185.708
148,92,-199.012
150,92,-210.427
152,92,-219.86
154,92,-227.213
156,92,-232.381
158,92,-235.259
160,92,-235.749
162,92,-233.759
164,92,-229.211
166,92,-222.047
168,92,-212.23
170,92,-199.752
172,92,-184.631
174,92,-166.921
176,92,-146.707
178,92,-124.107
180,92,-99.2751
-180,94,-197.887
-178,94,-168.48
-176,94,-137.039
-174,94,-103.816
-172,94,-69.081
-170,94,-33.1224
-168,94,3.76191
-166,94,41.2697
-164,94,79.1003
-162,94,116.961
-160,94,154.571
-158,94,191.672
-156,94,228.027
-154,94,263.428
-152,94,297.697
-150,94,330.693
-148,94,362.307
-146,94,392.465
-144,94,421.129
-142,94,448.289
-140,94,473.968
-138,94,498.209
-136,94,521.078
-134,94,542.654
-132,94,563.023
-130,94,582.277
-128,94,600.502
-126,94,617.777
-124,94,634.166
-122,94,649.718
-120,94,664.457
-118,94,678.386
-116,94,691.481
-114,94,703.691
-112,94,714.94
-110,94,725.129
-108,94,734.136
-106,94,741.817
-104,94,748.019
-102,94,752.573
-100,94,755.307
-98,94,756.047
-96,94,754.624
-94,94,750.878
-92,94,744.664
-90,94,735.856
-88,94,724.351
-86,94,710.074
-84,94,692.98
-82,94,673.058
-80,94,650.333
-78,94,624.865
-76,94,596.753
-74,94,566.135
-72,94,533.183
-70,94,498.109
-68,94,461.155
-66,94,422.595
-64,94,382.734
-62,94,341.897
-60,94,300.431
-58,94,258.7
-56,94,217.075
-54,94,175.933
-52,94,135.65
-50,94,96.598
-48,94,59.1341
-46,94,23.6003
-44,94,-9.68364
-42,94,-40.4249
-40,94,-68.3611
-38,94,-93.2644
-36,94,-114.944
-34,94,-133.248
-32,94,-148.067
-30,94,-159.33
-28,94,-167.011
-26,94,-171.122
-24,94,-171.714
-22,94,-168.877
-20,94,-162.733
-18,94,-153.435
-16,94,-141.162
-14,94,-126.118
-12,94,-108.523
-10,94,-88.6113
-8,94,-66.6265
-6,94,-42.8154
-4,94,-17.4247
-2,94,9.30427
0,94,37.1393
2,94,65.8613
4,94,95.2679
6,94,125.176
8,94,155.424
10,94,185.873
12,94,216.41
14,94,246.943
16,94,277.406
18,94,307.753
20,94,337.957
22,94,368.009
24,94,397.91
26,94,427.671
28,94,457.306
30,94,486.827
32,94,516.241
34,94,545.54
36,94,574.705
38,94,603.692
40,94,632.438
42,94,660.851
44,94,688.812
46,94,716.173
48,94,742.759
50,94,768.369
52,94,792.776
54,94,815.738
56,94,836.994
58,94,856.274
60,94,873.307
62,94,887.824
64,94,899.567
66,94,908.292
68,94,913.782
70,94,915.847
72,94,914.334
74,94,909.129
76,94,900.159
78,94,887.401
80,94,870.876
82,94,850.655
84,94,826.855
86,94,799.637
88,94,769.207
90,94,735.805
92,94,699.706
94,94,661.213
96,94,620.649
98,94,578.352
100,94,534.668
102,94,489.944
104,94,444.523
106,94,398.737
108,94,352.902
110,94,307.313
112,94,262.239
114,94,217.925
116,94,174.583
118,94,132.399
120,94,91.5267
122,94,52.0943
124,94,14.2031
126,94,-22.068
128,94,-56.6586
130,94,-89.5232
132,94,-120.627
134,94,-149.939
136,94,-177.434
138,94,-203.08
140,94,-226.841
142,94,-248.674
144,94,-268.523
146,94,-286.324
148,94,-301.999
150,94,-315.462
152,94,-326.615
154,94,-335.36
156,94,-341.591
158,94,-345.207
160,94,-346.111
162,94,-344.219
164,94,-339.46
166,94,-331.784
168,94,-321.164
170,94,-307.602
172,94,-291.127
174,94,-271.804
176,94,-249.729
178,94,-225.036
180,94,-197.887
-180,96,-295.333
-178,96,-263.591
-176,96,-229.627
-174,96,-193.703
-172,96,-156.099
-170,96,-117.113
-168,96,-77.0524
-166,96,-36.2296
-164,96,5.04568
-162,96,46.471
-160,96,87.7576
-158,96,128.635
-156,96,168.858
-154,96,208.206
-152,96,246.493
-150,96,283.562
-148,96,319.293
-146,96,353.6
-144,96,386.428
-142,96,417.754
-140,96,447.583
-138,96,475.944
-136,96,502.885
-134,96,528.466
-132,96,552.759
-130,96,575.834
-128,96,597.764
-126,96,618.608
-124,96,638.417
-122,96,657.222
-120,96,675.036
-118,96,691.846
-116,96,707.619
-114,96,722.295
-112,96,735.79
-110,96,748
-108,96,758.796
-106,96,768.038
-104,96,775.57
-102,96,781.226
-100,96,784.839
-98,96,786.241
-96,96,785.271
-94,96,781.778
-92,96,775.629
-90,96,766.709
-88,96,754.929
-86,96,740.228
-84,96,722.575
-82,96,701.975
-80,96,678.466
-78,96,652.126
-76,96,623.068
-74,96,591.444
-72,96,557.442
-70,96,521.286
-68,96,483.231
-66,96,443.565
-64,96,402.603
-62,96,360.681
-60,96,318.156
-58,96,275.4
-56,96,232.792
-54,96,190.718
-52,96,149.56
-50,96,109.696
-48,96,71.4894
-46,96,35.288
-44,96,1.4167
-42,96,-29.8262
-40,96,-58.1731
-38,96,-83.3908
-36,96,-105.283
-34,96,-123.694
-32,96,-138.506
-30,96,-149.646
-28,96,-157.08
-26,96,-160.816
-24,96,-160.901
-22,96,-157.42
-20,96,-150.49
-18,96,-140.263
-16,96,-126.915
-14,96,-110.649
-12,96,-91.6842
-10,96,-70.2567
-8,96,-46.612
-6,96,-21.0011
-4,96,6.32395
-2,96,35.1147
0,96,65.1306
2,96,96.1423
4,96,127.936
6,96,160.315
8,96,193.104
10,96,226.148
12,96,259.317
14,96,292.502
16,96,325.617
18,96,358.598
20,96,391.399
22,96,423.99
24,96,456.353
26,96,488.481
28,96,520.369
30,96,552.01
32,96,583.394
34,96,614.499
36,96,645.29
38,96,675.712
40,96,705.689
42,96,735.12
44,96,763.876
46,96,791.805
48,96,818.726
50,96,844.434
52,96,868.701
54,96,891.282
56,96,911.918
58,96,930.342
60,96,946.282
62,96,959.473
64,96,969.659
66,96,976.603
68,96,980.089
70,96,979.933
72,96,975.985
74,96,968.134
76,96,956.316
78,96,940.507
80,96,920.736
82,96,897.077
84,96,869.652
86,96,838.628
88,96,804.215
90,96,766.661
92,96,726.246
94,96,683.281
96,96,638.098
98,96,591.045
100,96,542.477
102,96,492.756
104,96,442.236
106,96,391.265
108,96,340.175
110,96,289.277
112,96,238.861
114,96,189.191
116,96,140.501
118,96,92.9967
120,96,46.8573
122,96,2.2328
124,96,-40.7518
126,96,-81.9938
128,96,-121.41
130,96,-158.931
132,96,-194.502
134,96,-228.07
136,96,-259.59
138,96,-289.013
140,96,-316.287
142,96,-341.354
144,96,-364.148
146,96,-384.593
148,96,-402.604
150,96,-418.089
152,96,-430.95
154,96,-441.084
156,96,-448.389
158,96,-452.766
160,96,-454.123
162,96,-452.382
164,96,-447.479
166,96,-439.373
168,96,-428.047
170,96,-413.512
172,96,-395.809
174,96,-375.015
176,96,-351.237
178,96,-324.618
180,96,-295.333
-180,98,-391.129
-178,98,-357.262
-176,98,-320.994
-174,98,-282.596
-172,98,-242.357
-170,98,-200.584
-168,98,-157.59
-166,98,-113.695
-164,98,-69.2168
-162,98,-24.4655
-160,98,20.2627
-158,98,64.6894
-156,98,108.56
-154,98,151.645
-152,98,193.748
-150,98,234.703
-148,98,274.376
-146,98,312.668
-144,98,349.511
-142,98,384.867
-140,98,418.726
-138,98,451.099
-136,98,482.017
-134,98,511.524
-132,98,539.671
-130,98,566.515
-128,98,592.108
-126,98,616.493
-124,98,639.704
-122,98,661.758
-120,98,682.653
-118,98,702.365
-116,98,720.848
-114,98,738.034
-112,98,753.833
-110,98,768.133
-108,98,780.806
-106,98,791.707
-104,98,800.683
-102,98,807.57
-100,98,812.207
-98,98,814.433
-96,98,814.094
-94,98,811.049
-92,98,805.177
-90,98,796.374
-88,98,784.564
-86,98,769.7
-84,98,751.766
-82,98,730.779
-80,98,706.794
-78,98,679.902
-76,98,650.23
-74,98,617.943
-72,98,583.243
-70,98,546.364
-68,98,507.575
-66,98,467.173
-64,98,425.482
-62,98,382.848
-60,98,339.634
-58,98,296.22
-56,98,252.99
-54,98,210.337
-52,98,168.646
-50,98,128.3
-48,98,89.6676
-46,98,53.0987
-44,98,18.9227
-42,98,-12.5585
-40,98,-41.0735
-38,98,-66.3851
-36,98,-88.2929
-34,98,-106.636
-32,98,-121.293
-30,98,-132.185
-28,98,-139.275
-26,98,-142.564
-24,98,-142.096
-22,98,-137.949
-20,98,-130.238
-18,98,-119.11
-16,98,-104.739
-14,98,-87.3243
-12,98,-67.0856
-10,98,-44.2582
-8,98,-19.0888
-6,98,8.16883
-4,98,37.2587
-2,98,67.9269
0,98,99.9256
2,98,133.017
4,98,166.977
6,98,201.597
8,98,236.688
10,98,272.083
12,98,307.633
14,98,343.214
16,98,378.722
18,98,414.075
20,98,449.208
22,98,484.073
24,98,518.632
26,98,552.858
28,98,586.729
30,98,620.222
32,98,653.309
34,98,685.952
36,98,718.104
38,98,749.696
40,98,780.641
42,98,810.829
44,98,840.124
46,98,868.369
48,98,895.377
50,98,920.942
52,98,944.835
54,98,966.812
56,98,986.614
58,98,1003.98
60,98,1018.64
62,98,1030.33
64,98,1038.8
66,98,1043.82
68,98,1045.18
70,98,1042.7
72,98,1036.23
74,98,1025.67
76,98,1010.97
78,98,992.09
80,98,969.077
82,98,942.006
84,98,911.003
86,98,876.24
88,98,837.93
90,98,796.327
92,98,751.717
94,98,704.417
96,98,654.765
98,98,603.116
100,98,549.836
102,98,495.296
104,98,439.863
106,98,383.896
108,98,327.742
110,98,271.729
112,98,216.163
114,98,161.326
116,98,107.474
118,98,54.8322
120,98,3.60169
122,98,-46.045
124,98,-93.9601
126,98,-140.018
128,98,-184.112
130,98,-226.152
132,98,-266.06
134,98,-303.764
136,98,-339.199
138,98,-372.299
140,98,-402.996
142,98,-431.218
144,98,-456.887
146,98,-479.919
148,98,-500.222
150,98,-517.7
152,98,-532.25
154,98,-543.77
156,98,-552.16
158,98,-557.323
160,98,-559.175
162,98,-557.642
164,98,-552.669
166,98,-544.225
168,98,-532.301
170,98,-516.918
172,98,-498.129
174,98,-476.02
176,98,-450.71
178,98,-422.351
180,98,-391.129
-180,100,-484.807
-178,100,-449.04
-176,100,-410.705
-174,100,-370.078
-172,100,-327.455
-170,100,-283.15
-168,100,-237.481
-166,100,-190.775
-164,100,-143.355
-162,100,-95.5346
-160,100,-47.6179
-158,100,0.110946
-156,100,47.3897
-154,100,93.9824
-152,100,139.682
-150,100,184.313
-148,100,227.731
-146,100,269.825
-144,100,310.513
-142,100,349.742
-140,100,387.487
-138,100,423.743
-136,100,458.523
-134,100,491.855
-132,100,523.771
-130,100,554.309
-128,100,583.504
-126,100,611.384
-124,100,637.965
-122,100,663.248
-120,100,687.218
-118,100,709.839
-116,100,731.055
-114,100,750.788
-112,100,768.941
-110,100,785.398
-108,100,800.028
-106,100,812.687
-104,100,823.222
-102,100,831.473
-100,100,837.284
-98,100,840.501
-96,100,840.979
-94,100,838.587
-92,100,833.214
-90,100,824.768
-88,100,813.188
-86,100,798.437
-84,100,780.513
-82,100,759.449
-80,100,735.311
-78,100,708.204
-76,100,678.267
-74,100,645.678
-72,100,610.649
-70,100,573.426
-68,100,534.286
-66,100,493.534
-64,100,451.503
-62,100,408.545
-60,100,365.029
-58,100,321.338
-56,100,277.863
-54,100,234.996
-52,100,193.129
-50,100,152.645
-48,100,113.914
-46,100,77.2902
-44,100,43.1031
-42,100,11.6573
-40,100,-16.7734
-38,100,-41.9491
-36,100,-63.6665
-34,100,-81.7608
-32,100,-96.1075
-30,100,-106.623
-28,100,-113.265
-26,100,-116.032
-24,100,-114.96
-22,100,-110.125
-20,100,-101.636
-18,100,-89.6363
-16,100,-74.2958
-14,100,-55.8112
-12,100,-34.3995
-10,100,-10.2951
-8,100,16.2553
-6,100,44.9967
-4,100,75.6706
-2,100,108.019
0,100,141.788
2,100,176.733
4,100,212.621
6,100,249.234
8,100,286.37
10,100,323.849
12,100,361.509
14,100,399.209
16,100,436.829
18,100,474.269
20,100,511.447
22,100,548.296
24,100,584.76
26,100,620.795
28,100,656.36
30,100,691.415
32,100,725.916
34,100,759.812
36,100,793.039
38,100,825.519
40,100,857.154
42,100,887.825
44,100,917.391
46,100,945.688
48,100,972.527
50,100,997.7
52,100,1020.98
54,100,1042.12
56,100,1060.87
58,100,1076.97
60,100,1090.16
62,100,1100.17
64,100,1106.77
66,100,1109.73
68,100,1108.85
70,100,1103.95
72,100,1094.89
74,100,1081.57
76,100,1063.94
78,100,1041.99
80,100,1015.75
82,100,985.303
84,100,950.782
86,100,912.36
88,100,870.255
90,100,824.724
92,100,776.057
94,100,724.576
96,100,670.623
98,100,614.561
100,100,556.762
102,100,497.605
104,100,437.467
106,100,376.718
108,100,315.718
110,100,254.809
112,100,194.312
114,100,134.527
116,100,75.7262
118,100,18.1574
120,100,-37.9595
122,100,-92.4303
124,100,-145.085
126,100,-195.776
128,100,-244.376
130,100,-290.771
132,100,-334.863
134,100,-376.56
136,100,-415.778
138,100,-452.435
140,100,-486.447
142,100,-517.73
144,100,-546.194
146,100,-571.746
148,100,-594.288
150,100,-613.719
152,100,-629.936
154,100,-642.836
156,100,-652.322
158,100,-658.3
160,100,-660.692
162,100,-659.431
164,100,-654.47
166,100,-645.787
168,100,-633.382
170,100,-617.287
172,100,-597.565
174,100,-574.31
176,100,-547.652
178,100,-517.753
180,100,-484.807
-180,102,-575.922
-178,102,-538.493
-176,102,-498.338
-174,102,-455.739
-172,102,-410.998
-170,102,-364.431
-168,102,-316.362
-166,102,-267.12
-164,102,-217.031
-162,102,-166.415
-160,102,-115.578
-158,102,-64.8102
-156,102,-14.3789
-154,102,35.4733
-152,102,84.532
-150,102,132.612
-148,102,179.56
-146,102,225.252
-144,102,269.595
-142,102,312.521
-140,102,353.989
-138,102,393.979
-136,102,432.487
-134,102,469.522
-132,102,505.1
-130,102,539.241
-128,102,571.961
-126,102,603.271
-124,102,633.172
-122,102,661.65
-120,102,688.675
-118,102,714.201
-116,102,738.16
-114,102,760.466
-112,102,781.017
-110,102,799.691
-108,102,816.357
-106,102,830.869
-104,102,843.077
-102,102,852.825
-100,102,859.962
-98,102,864.342
-96,102,865.828
-94,102,864.299
-92,102,859.655
-90,102,851.817
-88,102,840.733
-86,102,826.382
-84,102,808.773
-82,102,787.951
-80,102,763.995
-78,102,737.022
-76,102,707.182
-74,102,674.664
-72,102,639.688
-70,102,602.51
-68,102,563.414
-66,102,522.712
-64,102,480.741
-62,102,437.859
-60,102,394.438
-58,102,350.863
-56,102,307.527
-54,102,264.824
-52,102,223.145
-50,102,182.874
-48,102,144.382
-46,102,108.022
-44,102,74.1253
-42,102,42.9957
-40,102,14.9082
-38,102,-9.89583
-36,102,-31.2112
-34,102,-48.8707
-32,102,-62.7468
-30,102,-72.7524
-28,102,-78.8408
-26,102,-81.0057
-24,102,-79.2796
-22,102,-73.7323
-20,102,-64.4691
-18,102,-51.6271
-16,102,-35.3731
-14,102,-15.8993
-12,102,6.58006
-10,102,31.8331
-8,102,59.6142
-6,102,89.6685
-4,102,121.736
-2,102,155.557
0,102,190.872
2,102,227.432
4,102,264.997
6,102,303.338
8,102,342.246
10,102,381.527
12,102,421.007
14,102,460.53
16,102,499.961
18,102,539.185
20,102,578.101
22,102,616.626
24,102,654.687
26,102,692.221
28,102,729.172
30,102,765.482
32,102,801.093
34,102,835.939
36,102,869.944
38,102,903.017
40,102,935.052
42,102,965.923
44,102,995.481
46,102,1023.56
48,102,1049.97
50,102,1074.49
52,102,1096.92
54,102,1117
56,102,1134.48
58,102,1149.11
60,102,1160.64
62,102,1168.81
64,102,1173.38
66,102,1174.15
68,102,1170.91
70,102,1163.49
72,102,1151.77
74,102,1135.65
76,102,1115.08
78,102,1090.05
80,102,1060.61
82,102,1026.84
84,102,988.869
86,102,946.883
88,102,901.098
90,102,851.774
92,102,799.205
94,102,743.714
96,102,685.648
98,102,625.373
100,102,563.268
102,102,499.716
104,102,435.104
106,102,369.811
108,102,304.206
110,102,238.644
112,102,173.461
114,102,108.971
116,102,45.4632
118,102,-16.7964
120,102,-77.5686
122,102,-136.639
124,102,-193.817
126,102,-248.934
128,102,-301.84
130,102,-352.403
132,102,-400.503
134,102,-446.029
136,102,-488.88
138,102,-528.956
140,102,-566.16
142,102,-600.395
144,102,-631.56
146,102,-659.555
148,102,-684.275
150,102,-705.616
152,102,-723.473
154,102,-737.745
156,102,-748.336
158,102,-755.158
160,102,-758.138
162,102,-757.217
164,102,-752.356
166,102,-743.54
168,102,-730.781
170,102,-714.118
172,102,-693.625
174,102,-669.404
176,102,-641.595
178,102,-610.367
180,102,-575.922
-180,104,-664.047
-178,104,-625.203
-176,104,-583.487
-174,104,-539.184
-172,104,-492.6
-170,104,-444.052
-168,104,-393.866
-166,104,-342.374
-164,104,-289.904
-162,104,-236.777
-160,104,-183.302
-158,104,-129.771
-156,104,-76.4574
-154,104,-23.6077
-152,104,28.5568
-150,104,79.8436
-148,104,130.089
-146,104,179.16
-144,104,226.949
-142,104,273.377
-140,104,318.388
-138,104,361.944
-136,104,404.026
-134,104,444.625
-132,104,483.74
-130,104,521.372
-128,104,557.521
-126,104,592.181
-124,104,625.336
-122,104,656.959
-120,104,687.006
-118,104,715.418
-116,104,742.119
-114,104,767.015
-112,104,789.998
-110,104,810.943
-108,104,829.716
-106,104,846.172
-104,104,860.164
-102,104,871.54
-100,104,880.156
-98,104,885.87
-96,104,888.558
-94,104,888.107
-92,104,884.426
-90,104,877.449
-88,104,867.136
-86,104,853.477
-84,104,836.493
-82,104,816.24
-80,104,792.81
-78,104,766.327
-76,104,736.953
-74,104,704.885
-72,104,670.353
-70,104,633.616
-68,104,594.966
-66,104,554.719
-64,104,513.215
-62,104,470.814
-60,104,427.89
-58,104,384.829
-56,104,342.022
-54,104,299.863
-52,104,258.742
-50,104,219.04
-48,104,181.128
-46,104,145.356
-44,104,112.053
-42,104,81.5235
-40,104,54.0413
-38,104,29.8477
-36,104,9.14862
-34,104,-7.88725
-32,104,-21.1302
-30,104,-30.4901
-28,104,-35.9168
-26,104,-37.3998
-24,104,-34.9669
-22,104,-28.6832
-20,104,-18.6486
-18,104,-4.99522
-16,104,12.1151
-14,104,32.4948
-12,104,55.9336
-10,104,82.2029
-8,104,111.059
-6,104,142.25
-4,104,175.514
-2,104,210.591
0,104,247.22
2,104,285.146
4,104,324.124
6,104,363.92
8,104,404.313
10,104,445.1
12,104,486.095
14,104,527.132
16,104,568.059
18,104,608.746
20,104,649.079
22,104,688.956
24,104,728.289
26,104,767
28,104,805.013
30,104,842.259
32,104,878.662
34,104,914.145
36,104,948.618
38,104,981.982
40,104,1014.12
42,104,1044.9
44,104,1074.16
46,104,1101.75
48,104,1127.46
50,104,1151.09
52,104,1172.41
54,104,1191.2
56,104,1207.2
58,104,1220.16
60,104,1229.84
62,104,1236
64,104,1238.41
66,104,1236.86
68,104,1231.16
70,104,1221.14
72,104,1206.7
74,104,1187.74
76,104,1164.22
78,104,1136.13
80,104,1103.52
82,104,1066.49
84,104,1025.16
86,104,979.711
88,104,930.376
90,104,877.409
92,104,821.106
94,104,761.792
96,104,699.816
98,104,635.546
