Phi[deg],Theta[deg],im(rEX)[mV]
32,100,821.792
34,100,841.354
36,100,856.496
38,100,867.266
40,100,873.731
42,100,875.974
44,100,874.096
46,100,868.205
48,100,858.42
50,100,844.861
52,100,827.655
54,100,806.929
56,100,782.814
58,100,755.438
60,100,724.934
62,100,691.437
64,100,655.084
66,100,616.02
68,100,574.393
70,100,530.361
72,100,484.092
74,100,435.764
76,100,385.565
78,100,333.697
80,100,280.371
82,100,225.811
84,100,170.251
86,100,113.931
88,100,57.1025
90,100,0.017585
92,100,-57.0673
94,100,-113.896
96,100,-170.215
98,100,-225.776
100,100,-280.336
102,100,-333.662
104,100,-385.531
106,100,-435.73
108,100,-484.058
110,100,-530.327
112,100,-574.359
114,100,-615.987
116,100,-655.052
118,100,-691.405
120,100,-724.903
122,100,-755.408
124,100,-782.784
126,100,-806.901
128,100,-827.627
130,100,-844.834
132,100,-858.394
134,100,-868.181
136,100,-874.073
138,100,-875.953
140,100,-873.711
142,100,-867.248
144,100,-856.479
146,100,-841.338
148,100,-821.778
150,100,-797.779
152,100,-769.351
154,100,-736.535
156,100,-699.407
158,100,-658.085
160,100,-612.722
162,100,-563.518
164,100,-510.708
166,100,-454.573
168,100,-395.43
170,100,-333.635
172,100,-269.573
174,100,-203.662
176,100,-136.343
178,100,-68.074
180,100,0.672212
-180,102,0.801704
-178,102,72.7082
-176,102,144.123
-174,102,214.561
-172,102,283.55
-170,102,350.638
-168,102,415.394
-166,102,477.419
-164,102,536.346
-162,102,591.843
-160,102,643.619
-158,102,691.423
-156,102,735.046
-154,102,774.321
-152,102,809.119
-150,102,839.351
-148,102,864.966
-146,102,885.944
-144,102,902.296
-142,102,914.058
-140,102,921.292
-138,102,924.075
-136,102,922.501
-134,102,916.677
-132,102,906.717
-130,102,892.743
-128,102,874.881
-126,102,853.263
-124,102,828.021
-122,102,799.29
-120,102,767.21
-118,102,731.924
-116,102,693.579
-114,102,652.33
-112,102,608.337
-110,102,561.771
-108,102,512.813
-106,102,461.654
-104,102,408.499
-102,102,353.563
-100,102,297.073
-98,102,239.269
-96,102,180.4
-94,102,120.723
-92,102,60.5052
-90,102,0.0146809
-88,102,-60.4758
-86,102,-120.694
-84,102,-180.37
-82,102,-239.24
-80,102,-297.044
-78,102,-353.534
-76,102,-408.47
-74,102,-461.626
-72,102,-512.785
-70,102,-561.743
-68,102,-608.309
-66,102,-652.303
-64,102,-693.554
-62,102,-731.899
-60,102,-767.187
-58,102,-799.268
-56,102,-828
-54,102,-853.244
-52,102,-874.864
-50,102,-892.727
-48,102,-906.703
-46,102,-916.665
-44,102,-922.491
-42,102,-924.067
-40,102,-921.286
-38,102,-914.054
-36,102,-902.293
-34,102,-885.943
-32,102,-864.967
-30,102,-839.354
-28,102,-809.122
-26,102,-774.326
-24,102,-735.052
-22,102,-691.43
-20,102,-643.626
-18,102,-591.85
-16,102,-536.353
-14,102,-477.427
-12,102,-415.402
-10,102,-350.646
-8,102,-283.558
-6,102,-214.568
-4,102,-144.13
-2,102,-72.7145
0,102,-0.807289
2,102,71.101
4,102,142.519
6,102,212.963
8,102,281.96
10,102,349.056
12,102,413.823
14,102,475.859
16,102,534.797
18,102,590.307
20,102,642.095
22,102,689.912
24,102,733.547
26,102,772.833
28,102,807.641
30,102,837.883
32,102,863.506
34,102,884.492
36,102,900.851
38,102,912.62
40,102,919.86
42,102,922.65
44,102,921.084
46,102,915.269
48,102,905.32
50,102,891.36
52,102,873.515
54,102,851.918
56,102,826.701
58,102,798.001
60,102,765.957
62,102,730.713
64,102,692.416
66,102,651.222
68,102,607.291
70,102,560.793
72,102,511.911
74,102,460.834
76,102,407.767
78,102,352.924
80,102,296.533
82,102,238.832
84,102,180.069
86,102,120.503
88,102,60.3956
90,102,0.0174184
92,102,-60.3608
94,102,-120.468
96,102,-180.035
98,102,-238.797
100,102,-296.498
102,102,-352.89
104,102,-407.733
106,102,-460.8
108,102,-511.877
110,102,-560.76
112,102,-607.258
114,102,-651.19
116,102,-692.385
118,102,-730.682
120,102,-765.927
122,102,-797.971
124,102,-826.672
126,102,-851.891
128,102,-873.489
130,102,-891.335
132,102,-905.296
134,102,-915.247
136,102,-921.063
138,102,-922.63
140,102,-919.842
142,102,-912.603
144,102,-900.835
146,102,-884.478
148,102,-863.493
150,102,-837.871
152,102,-807.631
154,102,-772.824
156,102,-733.54
158,102,-689.906
160,102,-642.091
162,102,-590.303
164,102,-534.795
166,102,-475.858
168,102,-413.823
170,102,-349.057
172,102,-281.962
174,102,-212.966
176,102,-142.523
178,102,-71.1058
180,102,0.801704
-180,104,0.92802
-178,104,75.5136
-176,104,149.597
-174,104,222.685
-172,104,294.294
-170,104,363.962
-168,104,431.249
-166,104,495.745
-164,104,557.071
-162,104,614.886
-160,104,668.887
-158,104,718.813
-156,104,764.442
-154,104,805.596
-152,104,842.136
-150,104,873.962
-148,104,901.011
-146,104,923.255
-144,104,940.695
-142,104,953.36
-140,104,961.302
-138,104,964.594
-136,104,963.325
-134,104,957.598
-132,104,947.525
-130,104,933.227
-128,104,914.832
-126,104,892.473
-124,104,866.287
-122,104,836.415
-120,104,803.002
-118,104,766.199
-116,104,726.164
-114,104,683.058
-112,104,637.056
-110,104,588.339
-108,104,537.099
-106,104,483.54
-104,104,427.88
-102,104,370.346
-100,104,311.18
-98,104,250.633
-96,104,188.969
-94,104,126.458
-92,104,63.3793
-90,104,0.0147562
-88,104,-63.3498
-86,104,-126.429
-84,104,-188.94
-82,104,-250.604
-80,104,-311.15
-78,104,-370.317
-76,104,-427.85
-74,104,-483.511
-72,104,-537.07
-70,104,-588.31
-68,104,-637.028
-66,104,-683.031
-64,104,-726.137
-62,104,-766.174
-60,104,-802.978
-58,104,-836.392
-56,104,-866.266
-54,104,-892.453
-52,104,-914.814
-50,104,-933.21
-48,104,-947.51
-46,104,-957.585
-44,104,-963.315
-42,104,-964.586
-40,104,-961.295
-38,104,-953.355
-36,104,-940.692
-34,104,-923.254
-32,104,-901.012
-30,104,-873.964
-28,104,-842.139
-26,104,-805.601
-24,104,-764.448
-22,104,-718.819
-20,104,-668.894
-18,104,-614.894
-16,104,-557.079
-14,104,-495.753
-12,104,-431.258
-10,104,-363.971
-8,104,-294.302
-6,104,-222.693
-4,104,-149.605
-2,104,-75.5206
0,104,-0.934467
2,104,73.653
4,104,147.741
6,104,220.835
8,104,292.454
10,104,362.133
12,104,429.433
14,104,493.943
16,104,555.284
18,104,613.116
20,104,667.134
22,104,717.077
24,104,762.723
26,104,803.894
28,104,840.45
30,104,872.292
32,104,899.357
34,104,921.616
36,104,939.071
38,104,951.75
40,104,959.707
42,104,963.014
44,104,961.761
46,104,956.051
48,104,945.997
50,104,931.722
52,104,913.352
54,104,891.022
56,104,864.869
58,104,835.035
60,104,801.666
62,104,764.913
64,104,724.933
66,104,681.889
68,104,635.955
70,104,587.313
72,104,536.154
74,104,482.683
76,104,427.116
78,104,369.681
80,104,310.618
82,104,250.179
84,104,188.626
86,104,126.229
88,104,63.2654
90,104,0.0172465
92,104,-63.2309
94,104,-126.195
96,104,-188.592
98,104,-250.145
100,104,-310.584
102,104,-369.647
104,104,-427.082
106,104,-482.65
108,104,-536.121
110,104,-587.28
112,104,-635.924
114,104,-681.858
116,104,-724.902
118,104,-764.883
120,104,-801.637
122,104,-835.007
124,104,-864.842
126,104,-890.996
128,104,-913.327
130,104,-931.698
132,104,-945.975
134,104,-956.03
136,104,-961.741
138,104,-962.995
140,104,-959.69
142,104,-951.734
144,104,-939.056
146,104,-921.603
148,104,-899.346
150,104,-872.282
152,104,-840.442
154,104,-803.887
156,104,-762.717
158,104,-717.072
160,104,-667.131
162,104,-613.113
164,104,-555.283
166,104,-493.943
168,104,-429.434
170,104,-362.135
172,104,-292.457
174,104,-220.839
176,104,-147.746
178,104,-73.6587
180,104,0.92802
-180,106,1.05051
-178,106,77.82
-176,106,154.081
-174,106,229.332
-172,106,303.085
-170,106,374.869
-168,106,444.238
-166,106,510.773
-164,106,574.088
-162,106,633.832
-160,106,689.694
-158,106,741.403
-156,106,788.727
-154,106,831.479
-152,106,869.509
-150,106,902.707
-148,106,931.001
-146,106,954.352
-144,106,972.753
-142,106,986.225
-140,106,994.812
-138,106,998.581
-136,106,997.616
-134,106,992.014
-132,106,981.886
-130,106,967.353
-128,106,948.541
-126,106,925.586
-124,106,898.627
-122,106,867.81
-120,106,833.286
-118,106,795.214
-116,106,753.756
-114,106,709.087
-112,106,661.388
-110,106,610.851
-108,106,557.679
-106,106,502.088
-104,106,444.305
-102,106,384.57
-100,106,323.136
-98,106,260.265
-96,106,196.232
-94,106,131.319
-92,106,65.815
-90,106,0.014874
-88,106,-65.7852
-86,106,-131.289
-84,106,-196.202
-82,106,-260.235
-80,106,-323.106
-78,106,-384.541
-76,106,-444.276
-74,106,-502.059
-72,106,-557.65
-70,106,-610.823
-68,106,-661.36
-66,106,-709.06
-64,106,-753.73
-62,106,-795.188
-60,106,-833.261
-58,106,-867.786
-56,106,-898.605
-54,106,-925.565
-52,106,-948.522
-50,106,-967.336
-48,106,-981.871
-46,106,-992.001
-44,106,-997.604
-42,106,-998.572
-40,106,-994.805
-38,106,-986.22
-36,106,-972.75
-34,106,-954.35
-32,106,-931.001
-30,106,-902.708
-28,106,-869.512
-26,106,-831.483
-24,106,-788.733
-22,106,-741.409
-20,106,-689.701
-18,106,-633.84
-16,106,-574.096
-14,106,-510.782
-12,106,-444.247
-10,106,-374.878
-8,106,-303.094
-6,106,-229.341
-4,106,-154.089
-2,106,-77.8278
0,106,-1.0578
2,106,75.7137
4,106,151.98
6,106,227.239
8,106,301.002
10,106,372.8
12,106,442.184
14,106,508.736
16,106,572.069
18,106,631.834
20,106,687.717
22,106,739.448
24,106,786.795
26,106,829.569
28,106,867.621
30,106,900.842
32,106,929.158
34,106,952.531
36,106,970.954
38,106,984.448
40,106,993.058
42,106,996.85
44,106,995.908
46,106,990.332
48,106,980.232
50,106,965.729
52,106,946.951
54,106,924.033
56,106,897.115
58,106,866.344
60,106,831.871
62,106,793.855
64,106,752.461
66,106,707.86
68,106,660.236
70,106,609.779
72,106,556.695
74,106,501.196
76,106,443.512
78,106,383.88
80,106,322.553
82,106,259.795
84,106,195.877
86,106,131.081
88,106,65.697
90,106,0.0170663
92,106,-65.6628
94,106,-131.047
96,106,-195.843
98,106,-259.761
100,106,-322.52
102,106,-383.847
104,106,-443.479
106,106,-501.164
108,106,-556.663
110,106,-609.748
112,106,-660.205
114,106,-707.83
116,106,-752.431
118,106,-793.827
120,106,-831.843
122,106,-866.317
124,106,-897.089
126,106,-924.008
128,106,-946.927
130,106,-965.707
132,106,-980.211
134,106,-990.313
136,106,-995.89
138,106,-996.833
140,106,-993.042
142,106,-984.434
144,106,-970.942
146,106,-952.52
148,106,-929.148
150,106,-900.833
152,106,-867.614
154,106,-829.563
156,106,-786.79
158,106,-739.445
160,106,-687.716
162,106,-631.833
164,106,-572.07
166,106,-508.737
168,106,-442.186
170,106,-372.803
172,106,-301.007
174,106,-227.244
176,106,-151.985
178,106,-75.7204
180,106,1.05051
-180,108,1.16855
-178,108,79.6194
-176,108,157.558
-174,108,234.48
-172,108,309.893
-170,108,383.322
-168,108,454.316
-166,108,522.451
-164,108,587.336
-162,108,648.613
-160,108,705.964
-158,108,759.109
-156,108,807.811
-154,108,851.871
-152,108,891.131
-150,108,925.474
-148,108,954.816
-146,108,979.11
-144,108,998.341
-142,108,1012.52
-140,108,1021.68
-138,108,1025.89
-136,108,1025.23
-134,108,1019.78
-132,108,1009.66
-130,108,994.976
-128,108,975.865
-126,108,952.46
-124,108,924.902
-122,108,893.342
-120,108,857.935
-118,108,818.844
-116,108,776.241
-114,108,730.307
-112,108,681.231
-110,108,629.215
-108,108,574.471
-106,108,517.223
-104,108,457.708
-102,108,396.178
-100,108,332.892
-98,108,268.124
-96,108,202.158
-94,108,135.284
-92,108,67.8025
-90,108,0.015031
-88,108,-67.7724
-86,108,-135.254
-84,108,-202.128
-82,108,-268.094
-80,108,-332.862
-78,108,-396.148
-76,108,-457.679
-74,108,-517.193
-72,108,-574.441
-70,108,-629.186
-68,108,-681.203
-66,108,-730.279
-64,108,-776.214
-62,108,-818.818
-60,108,-857.909
-58,108,-893.318
-56,108,-924.879
-54,108,-952.438
-52,108,-975.845
-50,108,-994.958
-48,108,-1009.64
-46,108,-1019.77
-44,108,-1025.22
-42,108,-1025.88
-40,108,-1021.68
-38,108,-1012.51
-36,108,-998.336
-34,108,-979.108
-32,108,-954.815
-30,108,-925.475
-28,108,-891.134
-26,108,-851.875
-24,108,-807.816
-22,108,-759.115
-20,108,-705.971
-18,108,-648.621
-16,108,-587.344
-14,108,-522.46
-12,108,-454.325
-10,108,-383.331
-8,108,-309.902
-6,108,-234.489
-4,108,-157.567
-2,108,-79.6279
0,108,-1.17664
2,108,77.2764
4,108,155.221
6,108,232.151
8,108,307.576
10,108,381.02
12,108,452.032
14,108,520.187
16,108,585.094
18,108,646.395
20,108,703.771
22,108,756.943
24,108,805.672
26,108,849.76
28,108,889.048
30,108,923.419
32,108,952.79
34,108,977.113
36,108,996.373
38,108,1010.58
40,108,1019.78
42,108,1024.02
44,108,1023.38
46,108,1017.97
48,108,1007.88
50,108,993.238
52,108,974.169
54,108,950.808
56,108,923.3
58,108,891.793
60,108,856.444
62,108,817.417
64,108,774.884
66,108,729.025
68,108,680.03
70,108,628.1
72,108,573.448
74,108,516.298
76,108,456.887
78,108,395.464
80,108,332.29
82,108,267.639
84,108,201.792
86,108,135.04
88,108,67.6805
90,108,0.016874
92,108,-67.6468
94,108,-135.006
96,108,-201.758
98,108,-267.605
100,108,-332.257
102,108,-395.431
104,108,-456.854
106,108,-516.266
108,108,-573.416
110,108,-628.069
112,108,-679.999
114,108,-728.995
116,108,-774.855
118,108,-817.389
120,108,-856.417
122,108,-891.767
124,108,-923.275
126,108,-950.785
128,108,-974.147
130,108,-993.217
132,108,-1007.86
134,108,-1017.95
136,108,-1023.37
138,108,-1024
140,108,-1019.76
142,108,-1010.57
144,108,-996.362
146,108,-977.104
148,108,-952.782
150,108,-923.413
152,108,-889.043
154,108,-849.756
156,108,-805.669
158,108,-756.941
160,108,-703.771
162,108,-646.395
164,108,-585.096
166,108,-520.19
168,108,-452.036
170,108,-381.025
172,108,-307.582
174,108,-232.158
176,108,-155.228
178,108,-77.284
180,108,1.16855
-180,110,1.28153
-178,110,80.9097
-176,110,160.025
-174,110,238.123
-172,110,314.71
-170,110,389.31
-168,110,461.47
-166,110,530.764
-164,110,596.796
-162,110,659.206
-160,110,717.67
-158,110,771.903
-156,110,821.66
-154,110,866.735
-152,110,906.963
-150,110,942.217
-148,110,972.406
-146,110,997.475
-144,110,1017.4
-142,110,1032.18
-140,110,1041.85
-138,110,1046.47
-136,110,1046.09
-134,110,1040.83
-132,110,1030.76
-130,110,1016.02
-128,110,996.731
-126,110,973.023
-124,110,945.042
-122,110,912.942
-120,110,876.88
-118,110,837.027
-116,110,793.558
-114,110,746.661
-112,110,696.533
-110,110,643.382
-108,110,587.428
-106,110,528.904
-104,110,468.055
-102,110,405.138
-100,110,340.424
-98,110,274.192
-96,110,206.733
-94,110,138.346
-92,110,69.3368
-90,110,0.0152231
-88,110,-69.3064
-86,110,-138.316
-84,110,-206.702
-82,110,-274.161
-80,110,-340.393
-78,110,-405.108
-76,110,-468.024
-74,110,-528.874
-72,110,-587.398
-70,110,-643.352
-68,110,-696.504
-66,110,-746.633
-64,110,-793.53
-62,110,-837
-60,110,-876.854
-58,110,-912.917
-56,110,-945.019
-54,110,-973.001
-52,110,-996.71
-50,110,-1016
-48,110,-1030.75
-46,110,-1040.81
-44,110,-1046.08
-42,110,-1046.46
-40,110,-1041.84
-38,110,-1032.17
-36,110,-1017.39
-34,110,-997.472
-32,110,-972.405
-30,110,-942.218
-28,110,-906.965
-26,110,-866.738
-24,110,-821.664
-22,110,-771.909
-20,110,-717.677
-18,110,-659.214
-16,110,-596.805
-14,110,-530.773
-12,110,-461.479
-10,110,-389.319
-8,110,-314.719
-6,110,-238.132
-4,110,-160.034
-2,110,-80.9189
0,110,-1.29038
2,110,78.3401
4,110,157.462
6,110,235.569
8,110,312.169
10,110,386.786
12,110,458.966
14,110,528.283
16,110,594.34
18,110,656.777
20,110,715.271
22,110,769.534
24,110,819.322
26,110,864.43
28,110,904.692
30,110,939.981
32,110,970.205
34,110,995.309
36,110,1015.27
38,110,1030.09
40,110,1039.8
42,110,1044.45
44,110,1044.12
46,110,1038.89
48,110,1028.87
50,110,1014.18
52,110,994.933
54,110,971.278
56,110,943.354
58,110,911.314
60,110,875.318
62,110,835.535
64,110,792.142
66,110,745.326
68,110,695.285
70,110,642.226
72,110,586.369
74,110,527.948
76,110,467.207
78,110,404.403
80,110,339.804
82,110,273.692
84,110,206.356
86,110,138.094
88,110,69.2112
90,110,0.0166654
92,110,-69.1779
94,110,-138.061
96,110,-206.323
98,110,-273.659
100,110,-339.772
102,110,-404.37
104,110,-467.175
106,110,-527.917
108,110,-586.338
110,110,-642.195
112,110,-695.255
114,110,-745.298
116,110,-792.114
118,110,-835.508
120,110,-875.292
122,110,-911.289
124,110,-943.33
126,110,-971.255
128,110,-994.912
130,110,-1014.16
132,110,-1028.85
134,110,-1038.87
136,110,-1044.1
138,110,-1044.44
140,110,-1039.79
142,110,-1030.08
144,110,-1015.26
146,110,-995.302
148,110,-970.199
150,110,-939.976
152,110,-904.689
154,110,-864.428
156,110,-819.321
158,110,-769.534
160,110,-715.272
162,110,-656.78
164,110,-594.343
166,110,-528.287
168,110,-458.971
170,110,-386.792
172,110,-312.176
174,110,-235.576
176,110,-157.469
178,110,-78.3485
180,110,1.28153
-180,112,1.38885
-178,112,81.694
-176,112,161.489
-174,112,240.271
-172,112,317.55
-170,112,392.85
-168,112,465.72
-166,112,535.733
-164,112,602.493
-162,112,665.638
-160,112,724.839
-158,112,779.81
-156,112,830.298
-154,112,876.094
-152,112,917.025
-150,112,952.956
-148,112,983.79
-146,112,1009.46
-144,112,1029.94
-142,112,1045.22
-140,112,1055.33
-138,112,1060.3
-136,112,1060.22
-134,112,1055.15
-132,112,1045.2
-130,112,1030.49
-128,112,1011.13
-126,112,987.27
-124,112,959.041
-122,112,926.603
-120,112,890.117
-118,112,849.756
-116,112,805.701
-114,112,758.144
-112,112,707.288
-110,112,653.347
-108,112,596.548
-106,112,537.129
-104,112,475.342
-102,112,411.451
-100,112,345.73
-98,112,278.466
-96,112,209.956
-94,112,140.503
-92,112,70.4178
-90,112,0.0154445
-88,112,-70.3869
-86,112,-140.472
-84,112,-209.925
-82,112,-278.436
-80,112,-345.699
-78,112,-411.42
-76,112,-475.311
-74,112,-537.098
-72,112,-596.517
-70,112,-653.317
-68,112,-707.258
-66,112,-758.115
-64,112,-805.673
-62,112,-849.729
-60,112,-890.091
-58,112,-926.578
-56,112,-959.017
-54,112,-987.247
-52,112,-1011.11
-50,112,-1030.47
-48,112,-1045.19
-46,112,-1055.13
-44,112,-1060.2
-42,112,-1060.29
-40,112,-1055.32
-38,112,-1045.21
-36,112,-1029.94
-34,112,-1009.46
-32,112,-983.788
-30,112,-952.956
-28,112,-917.026
-26,112,-876.097
-24,112,-830.302
-22,112,-779.815
-20,112,-724.846
-18,112,-665.645
-16,112,-602.502
-14,112,-535.742
-12,112,-465.73
-10,112,-392.86
-8,112,-317.56
-6,112,-240.281
-4,112,-161.499
-2,112,-81.7039
0,112,-1.39842
2,112,78.9092
4,112,158.711
6,112,237.504
8,112,314.797
10,112,390.115
12,112,463.007
14,112,533.045
16,112,599.833
18,112,663.008
20,112,722.242
22,112,777.247
24,112,827.772
26,112,873.605
28,112,914.575
30,112,950.546
32,112,981.421
34,112,1007.14
36,112,1027.66
38,112,1042.98
40,112,1053.13
42,112,1058.15
44,112,1058.11
46,112,1053.09
48,112,1043.2
50,112,1028.54
52,112,1009.24
54,112,985.435
56,112,957.271
58,112,924.9
60,112,888.487
62,112,848.203
64,112,804.23
66,112,756.76
68,112,705.996
70,112,652.153
72,112,595.456
74,112,536.144
76,112,474.47
78,112,410.694
80,112,345.094
82,112,277.954
84,112,209.569
86,112,140.244
88,112,70.2887
90,112,0.0164357
92,112,-70.2559
94,112,-140.212
96,112,-209.537
98,112,-277.921
100,112,-345.062
102,112,-410.663
104,112,-474.438
106,112,-536.114
108,112,-595.426
110,112,-652.123
112,112,-705.967
114,112,-756.732
116,112,-804.203
118,112,-848.177
120,112,-888.462
122,112,-924.877
124,112,-957.249
126,112,-985.414
128,112,-1009.22
130,112,-1028.52
132,112,-1043.18
134,112,-1053.08
136,112,-1058.1
138,112,-1058.14
140,112,-1053.12
142,112,-1042.97
144,112,-1027.65
146,112,-1007.13
148,112,-981.417
150,112,-950.543
152,112,-914.573
154,112,-873.605
156,112,-827.772
158,112,-777.249
160,112,-722.245
162,112,-663.012
164,112,-599.838
166,112,-533.051
168,112,-463.013
170,112,-390.122
172,112,-314.804
174,112,-237.512
176,112,-158.719
178,112,-78.9184
180,112,1.38885
-180,114,1.48997
-178,114,81.9812
-176,114,161.968
-174,114,240.952
-172,114,318.448
-170,114,393.986
-168,114,467.117
-166,114,537.416
-164,114,604.49
-162,114,667.975
-160,114,727.543
-158,114,782.905
-156,114,833.805
-154,114,880.029
-152,114,921.398
-150,114,957.774
-148,114,989.049
-146,114,1015.15
-144,114,1036.05
-142,114,1051.72
-140,114,1062.18
-138,114,1067.48
-136,114,1067.67
-134,114,1062.82
-132,114,1053.05
-130,114,1038.44
-128,114,1019.14
-126,114,995.26
-124,114,966.956
-122,114,934.381
-120,114,897.698
-118,114,857.081
-116,114,812.717
-114,114,764.8
-112,114,713.538
-110,114,659.15
-108,114,601.866
-106,114,541.931
-104,114,479.599
-102,114,415.14
-100,114,348.832
-98,114,280.966
-96,114,211.841
-94,114,141.764
-92,114,71.05
-90,114,0.0156884
-88,114,-71.0186
-86,114,-141.733
-84,114,-211.809
-82,114,-280.934
-80,114,-348.801
-78,114,-415.108
-76,114,-479.568
-74,114,-541.899
-72,114,-601.835
-70,114,-659.119
-68,114,-713.508
-66,114,-764.771
-64,114,-812.688
-62,114,-857.053
-60,114,-897.67
-58,114,-934.355
-56,114,-966.931
-54,114,-995.236
-52,114,-1019.12
-50,114,-1038.42
-48,114,-1053.03
-46,114,-1062.81
-44,114,-1067.65
-42,114,-1067.47
-40,114,-1062.17
-38,114,-1051.71
-36,114,-1036.04
-34,114,-1015.15
-32,114,-989.046
-30,114,-957.773
-28,114,-921.399
-26,114,-880.031
-24,114,-833.809
-22,114,-782.91
-20,114,-727.55
-18,114,-667.982
-16,114,-604.498
-14,114,-537.425
-12,114,-467.126
-10,114,-393.996
-8,114,-318.458
-6,114,-240.962
-4,114,-161.978
-2,114,-81.9916
0,114,-1.50019
2,114,78.9935
4,114,158.987
6,114,237.983
8,114,315.494
10,114,391.052
12,114,464.206
14,114,534.533
16,114,601.637
18,114,665.155
20,114,724.76
22,114,780.159
24,114,831.1
26,114,877.366
28,114,918.779
30,114,955.2
32,114,986.521
34,114,1012.67
36,114,1033.61
38,114,1049.34
40,114,1059.85
42,114,1065.2
44,114,1065.44
46,114,1060.65
48,114,1050.94
50,114,1036.39
52,114,1017.15
54,114,993.341
56,114,965.108
58,114,932.607
60,114,896.003
62,114,855.47
64,114,811.194
66,114,763.37
68,114,712.206
70,114,657.92
72,114,600.743
74,114,540.919
76,114,478.704
78,114,414.365
80,114,348.181
82,114,280.441
84,114,211.445
86,114,141.5
88,114,70.9175
90,114,0.0161801
92,114,-70.8852
94,114,-141.467
96,114,-211.413
98,114,-280.409
100,114,-348.149
102,114,-414.334
104,114,-478.674
106,114,-540.89
108,114,-600.714
110,114,-657.891
112,114,-712.178
114,114,-763.343
116,114,-811.168
118,114,-855.446
120,114,-895.98
122,114,-932.585
124,114,-965.087
126,114,-993.322
128,114,-1017.13
130,114,-1036.38
132,114,-1050.92
134,114,-1060.64
136,114,-1065.43
138,114,-1065.19
140,114,-1059.84
142,114,-1049.33
144,114,-1033.61
146,114,-1012.67
148,114,-986.518
150,114,-955.198
152,114,-918.779
154,114,-877.367
156,114,-831.102
158,114,-780.162
160,114,-724.764
162,114,-665.16
164,114,-601.643
166,114,-534.54
168,114,-464.214
170,114,-391.06
172,114,-315.503
174,114,-237.992
176,114,-158.996
178,114,-79.0035
180,114,1.48997
-180,116,1.58437
-178,116,81.7848
-176,116,161.488
-174,116,240.206
-172,116,317.459
-170,116,392.784
-168,116,465.739
-166,116,535.903
-164,116,602.885
-162,116,666.326
-160,116,725.899
-158,116,781.312
-156,116,832.31
-154,116,878.675
-152,116,920.223
-150,116,956.811
-148,116,988.327
-146,116,1014.69
-144,116,1035.86
-142,116,1051.81
-140,116,1062.56
-138,116,1068.13
-136,116,1068.58
-134,116,1063.98
-132,116,1054.42
-130,116,1040.01
-128,116,1020.87
-126,116,997.115
-124,116,968.904
-122,116,936.387
-120,116,899.729
-118,116,859.106
-116,116,814.704
-114,116,766.722
-112,116,715.37
-110,116,660.87
-108,116,603.456
-106,116,543.375
-104,116,480.885
-102,116,416.257
-100,116,349.773
-98,116,281.724
-96,116,212.413
-94,116,142.147
-92,116,71.242
-90,116,0.0159469
-88,116,-71.2101
-86,116,-142.115
-84,116,-212.381
-82,116,-281.692
-80,116,-349.741
-78,116,-416.225
-76,116,-480.853
-74,116,-543.343
-72,116,-603.424
-70,116,-660.839
-68,116,-715.339
-66,116,-766.692
-64,116,-814.674
-62,116,-859.077
-60,116,-899.701
-58,116,-936.361
-56,116,-968.879
-54,116,-997.091
-52,116,-1020.84
-50,116,-1039.99
-48,116,-1054.4
-46,116,-1063.96
-44,116,-1068.57
-42,116,-1068.12
-40,116,-1062.55
-38,116,-1051.8
-36,116,-1035.85
-34,116,-1014.69
-32,116,-988.323
-30,116,-956.81
-28,116,-920.224
-26,116,-878.676
-24,116,-832.313
-22,116,-781.317
-20,116,-725.905
-18,116,-666.333
-16,116,-602.893
-14,116,-535.911
-12,116,-465.748
-10,116,-392.794
-8,116,-317.47
-6,116,-240.217
-4,116,-161.499
-2,116,-81.7957
0,116,-1.59516
2,116,78.6078
4,116,158.319
6,116,237.048
8,116,314.318
10,116,389.664
12,116,462.644
14,116,532.837
16,116,599.852
18,116,663.329
20,116,722.941
22,116,778.396
24,116,829.438
26,116,875.848
28,116,917.445
30,116,954.083
32,116,985.65
34,116,1012.07
36,116,1033.29
38,116,1049.3
40,116,1060.1
42,116,1065.73
44,116,1066.24
46,116,1061.71
48,116,1052.21
50,116,1037.87
52,116,1018.79
54,116,995.118
56,116,966.984
58,116,934.548
60,116,897.975
62,116,857.44
64,116,813.132
66,116,765.248
68,116,713.999
70,116,659.606
72,116,602.304
74,116,542.339
76,116,479.969
78,116,415.464
80,116,349.107
82,116,281.188
84,116,212.009
86,116,141.877
88,116,71.1065
90,116,0.0158935
92,116,-71.0748
94,116,-141.845
96,116,-211.977
98,116,-281.157
100,116,-349.076
102,116,-415.434
104,116,-479.939
106,116,-542.31
108,116,-602.276
110,116,-659.579
112,116,-713.972
114,116,-765.223
116,116,-813.107
118,116,-857.417
120,116,-897.952
122,116,-934.527
124,116,-966.964
126,116,-995.099
128,116,-1018.78
130,116,-1037.86
132,116,-1052.2
134,116,-1061.7
136,116,-1066.23
138,116,-1065.72
140,116,-1060.1
142,116,-1049.29
144,116,-1033.29
146,116,-1012.07
148,116,-985.649
150,116,-954.083
152,116,-917.446
154,116,-875.851
156,116,-829.441
158,116,-778.4
160,116,-722.947
162,116,-663.336
164,116,-599.859
166,116,-532.845
168,116,-462.652
170,116,-389.673
172,116,-314.328
174,116,-237.059
176,116,-158.329
178,116,-78.6184
180,116,1.58437
-180,118,1.67156
-178,118,81.1231
-176,118,160.088
