Phi[deg],Theta[deg],re(rEZ)[mV]
-70,38,-1655.02
-68,38,-1654.88
-66,38,-1654.76
-64,38,-1654.66
-62,38,-1654.61
-60,38,-1654.6
-58,38,-1654.64
-56,38,-1654.74
-54,38,-1654.9
-52,38,-1655.12
-50,38,-1655.42
-48,38,-1655.78
-46,38,-1656.22
-44,38,-1656.72
-42,38,-1657.29
-40,38,-1657.92
-38,38,-1658.62
-36,38,-1659.36
-34,38,-1660.15
-32,38,-1660.97
-30,38,-1661.82
-28,38,-1662.69
-26,38,-1663.56
-24,38,-1664.42
-22,38,-1665.27
-20,38,-1666.09
-18,38,-1666.86
-16,38,-1667.59
-14,38,-1668.25
-12,38,-1668.84
-10,38,-1669.35
-8,38,-1669.77
-6,38,-1670.1
-4,38,-1670.33
-2,38,-1670.45
0,38,-1670.47
2,38,-1670.38
4,38,-1670.18
6,38,-1669.88
8,38,-1669.48
10,38,-1668.99
12,38,-1668.4
14,38,-1667.74
16,38,-1667.01
18,38,-1666.21
20,38,-1665.37
22,38,-1664.48
24,38,-1663.57
26,38,-1662.64
28,38,-1661.71
30,38,-1660.78
32,38,-1659.87
34,38,-1658.98
36,38,-1658.14
38,38,-1657.34
40,38,-1656.59
42,38,-1655.9
44,38,-1655.28
46,38,-1654.73
48,38,-1654.24
50,38,-1653.83
52,38,-1653.5
54,38,-1653.23
56,38,-1653.03
58,38,-1652.9
60,38,-1652.82
62,38,-1652.8
64,38,-1652.82
66,38,-1652.88
68,38,-1652.98
70,38,-1653.1
72,38,-1653.23
74,38,-1653.38
76,38,-1653.52
78,38,-1653.66
80,38,-1653.79
82,38,-1653.9
84,38,-1653.99
86,38,-1654.05
88,38,-1654.08
90,38,-1654.08
92,38,-1654.05
94,38,-1653.99
96,38,-1653.9
98,38,-1653.78
100,38,-1653.64
102,38,-1653.48
104,38,-1653.31
106,38,-1653.14
108,38,-1652.96
110,38,-1652.8
112,38,-1652.65
114,38,-1652.53
116,38,-1652.44
118,38,-1652.38
120,38,-1652.38
122,38,-1652.43
124,38,-1652.54
126,38,-1652.72
128,38,-1652.96
130,38,-1653.27
132,38,-1653.66
134,38,-1654.12
136,38,-1654.65
138,38,-1655.25
140,38,-1655.92
142,38,-1656.65
144,38,-1657.43
146,38,-1658.26
148,38,-1659.13
150,38,-1660.03
152,38,-1660.94
154,38,-1661.86
156,38,-1662.78
158,38,-1663.68
160,38,-1664.56
162,38,-1665.39
164,38,-1666.18
166,38,-1666.9
168,38,-1667.56
170,38,-1668.13
172,38,-1668.62
174,38,-1669.02
176,38,-1669.31
178,38,-1669.51
180,38,-1669.6
-180,40,-1803.1
-178,40,-1803.06
-176,40,-1802.86
-174,40,-1802.51
-172,40,-1802.02
-170,40,-1801.38
-168,40,-1800.62
-166,40,-1799.73
-164,40,-1798.73
-162,40,-1797.64
-160,40,-1796.46
-158,40,-1795.21
-156,40,-1793.9
-154,40,-1792.56
-152,40,-1791.19
-150,40,-1789.81
-148,40,-1788.44
-146,40,-1787.09
-144,40,-1785.76
-142,40,-1784.49
-140,40,-1783.26
-138,40,-1782.1
-136,40,-1781.02
-134,40,-1780.01
-132,40,-1779.09
-130,40,-1778.25
-128,40,-1777.5
-126,40,-1776.85
-124,40,-1776.28
-122,40,-1775.79
-120,40,-1775.39
-118,40,-1775.06
-116,40,-1774.8
-114,40,-1774.61
-112,40,-1774.47
-110,40,-1774.38
-108,40,-1774.33
-106,40,-1774.31
-104,40,-1774.32
-102,40,-1774.34
-100,40,-1774.38
-98,40,-1774.42
-96,40,-1774.46
-94,40,-1774.49
-92,40,-1774.52
-90,40,-1774.54
-88,40,-1774.55
-86,40,-1774.55
-84,40,-1774.55
-82,40,-1774.54
-80,40,-1774.53
-78,40,-1774.52
-76,40,-1774.53
-74,40,-1774.55
-72,40,-1774.6
-70,40,-1774.68
-68,40,-1774.8
-66,40,-1774.96
-64,40,-1775.19
-62,40,-1775.47
-60,40,-1775.83
-58,40,-1776.26
-56,40,-1776.77
-54,40,-1777.36
-52,40,-1778.04
-50,40,-1778.81
-48,40,-1779.67
-46,40,-1780.62
-44,40,-1781.64
-42,40,-1782.75
-40,40,-1783.93
-38,40,-1785.17
-36,40,-1786.46
-34,40,-1787.8
-32,40,-1789.17
-30,40,-1790.56
-28,40,-1791.95
-26,40,-1793.33
-24,40,-1794.69
-22,40,-1796
-20,40,-1797.26
-18,40,-1798.45
-16,40,-1799.55
-14,40,-1800.55
-12,40,-1801.45
-10,40,-1802.22
-8,40,-1802.85
-6,40,-1803.35
-4,40,-1803.7
-2,40,-1803.9
0,40,-1803.94
2,40,-1803.83
4,40,-1803.56
6,40,-1803.14
8,40,-1802.57
10,40,-1801.87
12,40,-1801.03
14,40,-1800.07
16,40,-1799
18,40,-1797.83
20,40,-1796.57
22,40,-1795.25
24,40,-1793.87
26,40,-1792.46
28,40,-1791.01
30,40,-1789.56
32,40,-1788.12
34,40,-1786.69
36,40,-1785.3
38,40,-1783.95
40,40,-1782.65
42,40,-1781.42
44,40,-1780.27
46,40,-1779.19
48,40,-1778.2
50,40,-1777.3
52,40,-1776.49
54,40,-1775.77
56,40,-1775.14
58,40,-1774.59
60,40,-1774.13
62,40,-1773.74
64,40,-1773.43
66,40,-1773.18
68,40,-1772.99
70,40,-1772.85
72,40,-1772.75
74,40,-1772.68
76,40,-1772.65
78,40,-1772.63
80,40,-1772.62
82,40,-1772.62
84,40,-1772.62
86,40,-1772.62
88,40,-1772.62
90,40,-1772.61
92,40,-1772.59
94,40,-1772.56
96,40,-1772.53
98,40,-1772.5
100,40,-1772.47
102,40,-1772.45
104,40,-1772.44
106,40,-1772.45
108,40,-1772.49
110,40,-1772.56
112,40,-1772.67
114,40,-1772.83
116,40,-1773.06
118,40,-1773.34
120,40,-1773.7
122,40,-1774.14
124,40,-1774.66
126,40,-1775.27
128,40,-1775.97
130,40,-1776.76
132,40,-1777.64
134,40,-1778.61
136,40,-1779.66
138,40,-1780.8
140,40,-1782.01
142,40,-1783.28
144,40,-1784.61
146,40,-1785.99
148,40,-1787.4
150,40,-1788.83
152,40,-1790.27
154,40,-1791.7
156,40,-1793.11
158,40,-1794.47
160,40,-1795.79
162,40,-1797.03
164,40,-1798.19
166,40,-1799.25
168,40,-1800.21
170,40,-1801.04
172,40,-1801.74
174,40,-1802.31
176,40,-1802.72
178,40,-1802.99
180,40,-1803.1
-180,42,-1934.52
-178,42,-1934.45
-176,42,-1934.17
-174,42,-1933.68
-172,42,-1932.99
-170,42,-1932.11
-168,42,-1931.05
-166,42,-1929.82
-164,42,-1928.44
-162,42,-1926.91
-160,42,-1925.27
-158,42,-1923.52
-156,42,-1921.68
-154,42,-1919.78
-152,42,-1917.83
-150,42,-1915.85
-148,42,-1913.87
-146,42,-1911.89
-144,42,-1909.93
-142,42,-1908.02
-140,42,-1906.17
-138,42,-1904.39
-136,42,-1902.68
-134,42,-1901.07
-132,42,-1899.56
-130,42,-1898.15
-128,42,-1896.85
-126,42,-1895.66
-124,42,-1894.58
-122,42,-1893.61
-120,42,-1892.75
-118,42,-1891.99
-116,42,-1891.33
-114,42,-1890.77
-112,42,-1890.29
-110,42,-1889.89
-108,42,-1889.55
-106,42,-1889.29
-104,42,-1889.07
-102,42,-1888.9
-100,42,-1888.78
-98,42,-1888.68
-96,42,-1888.62
-94,42,-1888.59
-92,42,-1888.57
-90,42,-1888.57
-88,42,-1888.6
-86,42,-1888.64
-84,42,-1888.71
-82,42,-1888.8
-80,42,-1888.93
-78,42,-1889.08
-76,42,-1889.28
-74,42,-1889.52
-72,42,-1889.82
-70,42,-1890.18
-68,42,-1890.61
-66,42,-1891.12
-64,42,-1891.71
-62,42,-1892.39
-60,42,-1893.17
-58,42,-1894.06
-56,42,-1895.05
-54,42,-1896.15
-52,42,-1897.37
-50,42,-1898.69
-48,42,-1900.12
-46,42,-1901.65
-44,42,-1903.29
-42,42,-1905.01
-40,42,-1906.81
-38,42,-1908.68
-36,42,-1910.61
-34,42,-1912.58
-32,42,-1914.57
-30,42,-1916.57
-28,42,-1918.56
-26,42,-1920.52
-24,42,-1922.43
-22,42,-1924.28
-20,42,-1926.04
-18,42,-1927.69
-16,42,-1929.22
-14,42,-1930.61
-12,42,-1931.85
-10,42,-1932.91
-8,42,-1933.8
-6,42,-1934.49
-4,42,-1934.98
-2,42,-1935.26
0,42,-1935.33
2,42,-1935.19
4,42,-1934.84
6,42,-1934.29
8,42,-1933.53
10,42,-1932.59
12,42,-1931.46
14,42,-1930.16
16,42,-1928.7
18,42,-1927.11
20,42,-1925.39
22,42,-1923.57
24,42,-1921.67
26,42,-1919.7
28,42,-1917.68
30,42,-1915.63
32,42,-1913.58
34,42,-1911.53
36,42,-1909.51
38,42,-1907.53
40,42,-1905.61
42,42,-1903.76
44,42,-1901.99
46,42,-1900.32
48,42,-1898.74
50,42,-1897.27
52,42,-1895.91
54,42,-1894.66
56,42,-1893.52
58,42,-1892.5
60,42,-1891.58
62,42,-1890.77
64,42,-1890.06
66,42,-1889.44
68,42,-1888.91
70,42,-1888.46
72,42,-1888.08
74,42,-1887.77
76,42,-1887.51
78,42,-1887.3
80,42,-1887.14
82,42,-1887.01
84,42,-1886.91
86,42,-1886.84
88,42,-1886.79
90,42,-1886.76
92,42,-1886.76
94,42,-1886.78
96,42,-1886.82
98,42,-1886.89
100,42,-1886.99
102,42,-1887.13
104,42,-1887.31
106,42,-1887.54
108,42,-1887.83
110,42,-1888.18
112,42,-1888.61
114,42,-1889.11
116,42,-1889.7
118,42,-1890.39
120,42,-1891.17
122,42,-1892.07
124,42,-1893.07
126,42,-1894.18
128,42,-1895.41
130,42,-1896.75
132,42,-1898.2
134,42,-1899.75
136,42,-1901.41
138,42,-1903.16
140,42,-1904.99
142,42,-1906.89
144,42,-1908.86
146,42,-1910.86
148,42,-1912.89
150,42,-1914.93
152,42,-1916.97
154,42,-1918.97
156,42,-1920.93
158,42,-1922.83
160,42,-1924.64
162,42,-1926.35
164,42,-1927.93
166,42,-1929.38
168,42,-1930.67
170,42,-1931.79
172,42,-1932.74
174,42,-1933.49
176,42,-1934.04
178,42,-1934.39
180,42,-1934.52
-180,44,-2062.84
-178,44,-2062.73
-176,44,-2062.36
-174,44,-2061.71
-172,44,-2060.81
-170,44,-2059.66
-168,44,-2058.27
-166,44,-2056.66
-164,44,-2054.85
-162,44,-2052.85
-160,44,-2050.69
-158,44,-2048.38
-156,44,-2045.95
-154,44,-2043.43
-152,44,-2040.83
-150,44,-2038.18
-148,44,-2035.51
-146,44,-2032.83
-144,44,-2030.17
-142,44,-2027.56
-140,44,-2024.99
-138,44,-2022.5
-136,44,-2020.11
-134,44,-2017.81
-132,44,-2015.63
-130,44,-2013.57
-128,44,-2011.64
-126,44,-2009.85
-124,44,-2008.19
-122,44,-2006.67
-120,44,-2005.29
-118,44,-2004.05
-116,44,-2002.93
-114,44,-2001.94
-112,44,-2001.06
-110,44,-2000.3
-108,44,-1999.64
-106,44,-1999.08
-104,44,-1998.61
-102,44,-1998.22
-100,44,-1997.9
-98,44,-1997.66
-96,44,-1997.47
-94,44,-1997.35
-92,44,-1997.28
-90,44,-1997.27
-88,44,-1997.31
-86,44,-1997.41
-84,44,-1997.56
-82,44,-1997.77
-80,44,-1998.04
-78,44,-1998.39
-76,44,-1998.81
-74,44,-1999.3
-72,44,-1999.89
-70,44,-2000.58
-68,44,-2001.37
-66,44,-2002.27
-64,44,-2003.28
-62,44,-2004.43
-60,44,-2005.7
-58,44,-2007.1
-56,44,-2008.64
-54,44,-2010.32
-52,44,-2012.14
-50,44,-2014.09
-48,44,-2016.17
-46,44,-2018.37
-44,44,-2020.68
-42,44,-2023.1
-40,44,-2025.6
-38,44,-2028.18
-36,44,-2030.82
-34,44,-2033.49
-32,44,-2036.18
-30,44,-2038.86
-28,44,-2041.52
-26,44,-2044.13
-24,44,-2046.67
-22,44,-2049.1
-20,44,-2051.42
-18,44,-2053.59
-16,44,-2055.6
-14,44,-2057.41
-12,44,-2059.03
-10,44,-2060.42
-8,44,-2061.57
-6,44,-2062.48
-4,44,-2063.12
-2,44,-2063.5
0,44,-2063.6
2,44,-2063.44
4,44,-2063
6,44,-2062.29
8,44,-2061.33
10,44,-2060.12
12,44,-2058.66
14,44,-2056.99
16,44,-2055.11
18,44,-2053.05
20,44,-2050.82
22,44,-2048.45
24,44,-2045.96
26,44,-2043.37
28,44,-2040.71
30,44,-2037.99
32,44,-2035.26
34,44,-2032.52
36,44,-2029.8
38,44,-2027.12
40,44,-2024.49
42,44,-2021.94
44,44,-2019.49
46,44,-2017.13
48,44,-2014.89
50,44,-2012.78
52,44,-2010.79
54,44,-2008.94
56,44,-2007.23
58,44,-2005.66
60,44,-2004.23
62,44,-2002.93
64,44,-2001.76
66,44,-2000.72
68,44,-1999.8
70,44,-1999
72,44,-1998.29
74,44,-1997.69
76,44,-1997.18
78,44,-1996.75
80,44,-1996.4
82,44,-1996.12
84,44,-1995.9
86,44,-1995.74
88,44,-1995.65
90,44,-1995.6
92,44,-1995.62
94,44,-1995.69
96,44,-1995.82
98,44,-1996.01
100,44,-1996.26
102,44,-1996.59
104,44,-1996.99
106,44,-1997.48
108,44,-1998.05
110,44,-1998.73
112,44,-1999.51
114,44,-2000.41
116,44,-2001.42
118,44,-2002.57
120,44,-2003.84
122,44,-2005.25
124,44,-2006.8
126,44,-2008.49
128,44,-2010.32
130,44,-2012.28
132,44,-2014.38
134,44,-2016.6
136,44,-2018.93
138,44,-2021.37
140,44,-2023.9
142,44,-2026.51
144,44,-2029.18
146,44,-2031.88
148,44,-2034.61
150,44,-2037.33
152,44,-2040.03
154,44,-2042.68
156,44,-2045.26
158,44,-2047.74
160,44,-2050.1
162,44,-2052.32
164,44,-2054.38
166,44,-2056.25
168,44,-2057.92
170,44,-2059.36
172,44,-2060.57
174,44,-2061.53
176,44,-2062.24
178,44,-2062.67
180,44,-2062.84
-180,46,-2187.04
-178,46,-2186.9
-176,46,-2186.42
-174,46,-2185.61
-172,46,-2184.47
-170,46,-2183.03
-168,46,-2181.28
-166,46,-2179.26
-164,46,-2176.98
-162,46,-2174.46
-160,46,-2171.73
-158,46,-2168.82
-156,46,-2165.74
-154,46,-2162.54
-152,46,-2159.23
-150,46,-2155.85
-148,46,-2152.43
-146,46,-2148.99
-144,46,-2145.55
-142,46,-2142.15
-140,46,-2138.81
-138,46,-2135.55
-136,46,-2132.38
-134,46,-2129.33
-132,46,-2126.41
-130,46,-2123.63
-128,46,-2121
-126,46,-2118.54
-124,46,-2116.24
-122,46,-2114.1
-120,46,-2112.14
-118,46,-2110.34
-116,46,-2108.7
-114,46,-2107.23
-112,46,-2105.91
-110,46,-2104.74
-108,46,-2103.72
-106,46,-2102.83
-104,46,-2102.06
-102,46,-2101.42
-100,46,-2100.89
-98,46,-2100.47
-96,46,-2100.15
-94,46,-2099.92
-92,46,-2099.8
-90,46,-2099.77
-88,46,-2099.83
-86,46,-2099.98
-84,46,-2100.23
-82,46,-2100.57
-80,46,-2101.02
-78,46,-2101.58
-76,46,-2102.25
-74,46,-2103.04
-72,46,-2103.95
-70,46,-2105.01
-68,46,-2106.2
-66,46,-2107.54
-64,46,-2109.04
-62,46,-2110.7
-60,46,-2112.52
-58,46,-2114.5
-56,46,-2116.66
-54,46,-2118.98
-52,46,-2121.47
-50,46,-2124.12
-48,46,-2126.91
-46,46,-2129.85
-44,46,-2132.92
-42,46,-2136.1
-40,46,-2139.38
-38,46,-2142.74
-36,46,-2146.16
-34,46,-2149.6
-32,46,-2153.06
-30,46,-2156.49
-28,46,-2159.88
-26,46,-2163.2
-24,46,-2166.41
-22,46,-2169.5
-20,46,-2172.42
-18,46,-2175.15
-16,46,-2177.68
-14,46,-2179.96
-12,46,-2181.99
-10,46,-2183.74
-8,46,-2185.19
-6,46,-2186.32
-4,46,-2187.13
-2,46,-2187.61
0,46,-2187.76
2,46,-2187.56
4,46,-2187.02
6,46,-2186.15
8,46,-2184.96
10,46,-2183.46
12,46,-2181.66
14,46,-2179.58
16,46,-2177.24
18,46,-2174.66
20,46,-2171.87
22,46,-2168.9
24,46,-2165.77
26,46,-2162.5
28,46,-2159.14
30,46,-2155.7
32,46,-2152.22
34,46,-2148.72
36,46,-2145.23
38,46,-2141.77
40,46,-2138.37
42,46,-2135.06
44,46,-2131.84
46,46,-2128.73
48,46,-2125.76
50,46,-2122.93
52,46,-2120.25
54,46,-2117.73
56,46,-2115.38
58,46,-2113.2
60,46,-2111.19
62,46,-2109.34
64,46,-2107.66
66,46,-2106.15
68,46,-2104.79
70,46,-2103.58
72,46,-2102.51
74,46,-2101.58
76,46,-2100.78
78,46,-2100.1
80,46,-2099.53
82,46,-2099.08
84,46,-2098.73
86,46,-2098.48
88,46,-2098.32
90,46,-2098.26
92,46,-2098.3
94,46,-2098.42
96,46,-2098.65
98,46,-2098.98
100,46,-2099.41
102,46,-2099.95
104,46,-2100.6
106,46,-2101.38
108,46,-2102.28
110,46,-2103.33
112,46,-2104.51
114,46,-2105.85
116,46,-2107.34
118,46,-2109
120,46,-2110.82
122,46,-2112.81
124,46,-2114.98
126,46,-2117.31
128,46,-2119.8
130,46,-2122.46
132,46,-2125.27
134,46,-2128.23
136,46,-2131.32
138,46,-2134.52
140,46,-2137.83
142,46,-2141.21
144,46,-2144.65
146,46,-2148.13
148,46,-2151.61
150,46,-2155.08
152,46,-2158.51
154,46,-2161.86
156,46,-2165.12
158,46,-2168.24
160,46,-2171.2
162,46,-2173.98
164,46,-2176.55
166,46,-2178.89
168,46,-2180.96
170,46,-2182.76
172,46,-2184.26
174,46,-2185.44
176,46,-2186.31
178,46,-2186.84
180,46,-2187.04
-180,48,-2306.15
-178,48,-2305.97
-176,48,-2305.38
-174,48,-2304.39
-172,48,-2303.01
-170,48,-2301.25
-168,48,-2299.12
-166,48,-2296.66
-164,48,-2293.88
-162,48,-2290.81
-160,48,-2287.47
-158,48,-2283.91
-156,48,-2280.14
-154,48,-2276.21
-152,48,-2272.14
-150,48,-2267.97
-148,48,-2263.74
-146,48,-2259.47
-144,48,-2255.2
-142,48,-2250.95
-140,48,-2246.77
-138,48,-2242.66
-136,48,-2238.66
-134,48,-2234.79
-132,48,-2231.06
-130,48,-2227.5
-128,48,-2224.11
-126,48,-2220.91
-124,48,-2217.9
-122,48,-2215.09
-120,48,-2212.48
-118,48,-2210.07
-116,48,-2207.87
-114,48,-2205.86
-112,48,-2204.05
-110,48,-2202.43
-108,48,-2201
-106,48,-2199.74
-104,48,-2198.65
-102,48,-2197.72
-100,48,-2196.95
-98,48,-2196.33
-96,48,-2195.86
-94,48,-2195.53
-92,48,-2195.33
-90,48,-2195.28
-88,48,-2195.36
-86,48,-2195.58
-84,48,-2195.93
-82,48,-2196.43
-80,48,-2197.07
-78,48,-2197.87
-76,48,-2198.82
-74,48,-2199.93
-72,48,-2201.22
-70,48,-2202.68
-68,48,-2204.32
-66,48,-2206.15
-64,48,-2208.18
-62,48,-2210.4
-60,48,-2212.83
-58,48,-2215.46
-56,48,-2218.29
-54,48,-2221.32
-52,48,-2224.54
-50,48,-2227.95
-48,48,-2231.53
-46,48,-2235.27
-44,48,-2239.16
-42,48,-2243.18
-40,48,-2247.3
-38,48,-2251.5
-36,48,-2255.75
-34,48,-2260.04
-32,48,-2264.32
-30,48,-2268.56
-28,48,-2272.74
-26,48,-2276.82
-24,48,-2280.76
-22,48,-2284.53
-20,48,-2288.11
-18,48,-2291.45
-16,48,-2294.52
-14,48,-2297.31
-12,48,-2299.78
-10,48,-2301.9
-8,48,-2303.67
-6,48,-2305.05
-4,48,-2306.04
-2,48,-2306.63
0,48,-2306.81
2,48,-2306.58
4,48,-2305.94
6,48,-2304.9
8,48,-2303.47
10,48,-2301.66
12,48,-2299.48
14,48,-2296.96
16,48,-2294.13
18,48,-2291.01
20,48,-2287.62
22,48,-2284
24,48,-2280.18
26,48,-2276.2
28,48,-2272.08
30,48,-2267.86
32,48,-2263.57
34,48,-2259.25
36,48,-2254.93
38,48,-2250.64
40,48,-2246.4
42,48,-2242.25
44,48,-2238.2
46,48,-2234.28
48,48,-2230.51
50,48,-2226.89
52,48,-2223.46
54,48,-2220.21
56,48,-2217.16
58,48,-2214.31
60,48,-2211.66
62,48,-2209.21
64,48,-2206.97
66,48,-2204.92
68,48,-2203.07
70,48,-2201.42
72,48,-2199.94
74,48,-2198.65
76,48,-2197.52
78,48,-2196.57
80,48,-2195.76
82,48,-2195.11
84,48,-2194.61
86,48,-2194.25
88,48,-2194.04
90,48,-2193.95
92,48,-2194.01
94,48,-2194.21
96,48,-2194.54
98,48,-2195.02
100,48,-2195.65
102,48,-2196.42
104,48,-2197.36
106,48,-2198.46
108,48,-2199.73
110,48,-2201.19
112,48,-2202.82
114,48,-2204.65
116,48,-2206.67
118,48,-2208.89
120,48,-2211.32
122,48,-2213.95
124,48,-2216.79
126,48,-2219.82
128,48,-2223.05
130,48,-2226.47
132,48,-2230.06
134,48,-2233.82
136,48,-2237.72
138,48,-2241.75
140,48,-2245.89
142,48,-2250.12
144,48,-2254.4
146,48,-2258.71
148,48,-2263.01
150,48,-2267.29
152,48,-2271.5
154,48,-2275.61
156,48,-2279.58
158,48,-2283.39
160,48,-2287.01
162,48,-2290.38
164,48,-2293.5
166,48,-2296.33
168,48,-2298.84
170,48,-2301.01
172,48,-2302.82
174,48,-2304.25
176,48,-2305.29
178,48,-2305.93
180,48,-2306.15
-180,50,-2419.26
-178,50,-2419.03
-176,50,-2418.33
-174,50,-2417.15
-172,50,-2415.51
-170,50,-2413.41
-168,50,-2410.89
-166,50,-2407.96
-164,50,-2404.65
-162,50,-2401
-160,50,-2397.02
-158,50,-2392.77
-156,50,-2388.27
-154,50,-2383.57
-152,50,-2378.69
-150,50,-2373.69
-148,50,-2368.6
-146,50,-2363.45
-144,50,-2358.29
-142,50,-2353.15
-140,50,-2348.07
-138,50,-2343.06
-136,50,-2338.17
-134,50,-2333.42
-132,50,-2328.83
-130,50,-2324.42
-128,50,-2320.22
-126,50,-2316.22
-124,50,-2312.45
-122,50,-2308.9
-120,50,-2305.6
-118,50,-2302.53
-116,50,-2299.71
-114,50,-2297.13
-112,50,-2294.78
-110,50,-2292.67
-108,50,-2290.78
-106,50,-2289.12
-104,50,-2287.67
-102,50,-2286.43
-100,50,-2285.4
-98,50,-2284.56
-96,50,-2283.92
-94,50,-2283.47
-92,50,-2283.2
-90,50,-2283.12
-88,50,-2283.23
-86,50,-2283.51
-84,50,-2283.99
-82,50,-2284.65
-80,50,-2285.51
-78,50,-2286.57
-76,50,-2287.83
-74,50,-2289.3
-72,50,-2290.98
-70,50,-2292.89
-68,50,-2295.02
-66,50,-2297.39
-64,50,-2299.99
-62,50,-2302.84
-60,50,-2305.92
-58,50,-2309.24
-56,50,-2312.8
-54,50,-2316.59
-52,50,-2320.61
-50,50,-2324.83
-48,50,-2329.26
-46,50,-2333.86
-44,50,-2338.63
-42,50,-2343.53
-40,50,-2348.55
-38,50,-2353.65
-36,50,-2358.8
-34,50,-2363.97
-32,50,-2369.13
-30,50,-2374.23
-28,50,-2379.24
-26,50,-2384.12
-24,50,-2388.83
-22,50,-2393.34
-20,50,-2397.6
-18,50,-2401.57
-16,50,-2405.24
-14,50,-2408.55
-12,50,-2411.48
-10,50,-2414
-8,50,-2416.1
-6,50,-2417.74
-4,50,-2418.93
-2,50,-2419.63
0,50,-2419.85
2,50,-2419.59
4,50,-2418.84
6,50,-2417.62
8,50,-2415.93
10,50,-2413.79
12,50,-2411.22
14,50,-2408.25
16,50,-2404.9
18,50,-2401.19
20,50,-2397.18
22,50,-2392.88
24,50,-2388.34
26,50,-2383.59
28,50,-2378.67
30,50,-2373.62
32,50,-2368.48
34,50,-2363.3
36,50,-2358.09
38,50,-2352.91
40,50,-2347.78
42,50,-2342.73
44,50,-2337.8
46,50,-2333.01
48,50,-2328.38
50,50,-2323.93
52,50,-2319.68
54,50,-2315.65
56,50,-2311.84
58,50,-2308.26
60,50,-2304.92
62,50,-2301.82
64,50,-2298.96
66,50,-2296.34
68,50,-2293.96
70,50,-2291.81
72,50,-2289.9
74,50,-2288.2
76,50,-2286.73
78,50,-2285.46
80,50,-2284.4
82,50,-2283.54
84,50,-2282.87
86,50,-2282.39
88,50,-2282.1
90,50,-2282
92,50,-2282.08
94,50,-2282.35
96,50,-2282.8
98,50,-2283.45
100,50,-2284.29
102,50,-2285.33
104,50,-2286.58
106,50,-2288.03
108,50,-2289.71
110,50,-2291.6
112,50,-2293.73
114,50,-2296.09
116,50,-2298.69
118,50,-2301.53
120,50,-2304.61
122,50,-2307.94
124,50,-2311.5
126,50,-2315.29
128,50,-2319.31
130,50,-2323.54
132,50,-2327.98
134,50,-2332.59
136,50,-2337.37
138,50,-2342.29
140,50,-2347.32
142,50,-2352.44
144,50,-2357.61
146,50,-2362.8
148,50,-2367.98
150,50,-2373.11
152,50,-2378.15
154,50,-2383.05
156,50,-2387.8
158,50,-2392.33
160,50,-2396.62
162,50,-2400.63
164,50,-2404.33
166,50,-2407.68
168,50,-2410.64
170,50,-2413.21
172,50,-2415.34
174,50,-2417.03
176,50,-2418.25
178,50,-2418.99
180,50,-2419.26
-180,52,-2525.47
-178,52,-2525.2
-176,52,-2524.38
-174,52,-2523
-172,52,-2521.09
-170,52,-2518.65
-168,52,-2515.72
-166,52,-2512.31
-164,52,-2508.45
-162,52,-2504.19
-160,52,-2499.56
-158,52,-2494.59
-156,52,-2489.33
-154,52,-2483.83
-152,52,-2478.12
-150,52,-2472.25
-148,52,-2466.26
-146,52,-2460.2
-144,52,-2454.11
-142,52,-2448.03
-140,52,-2442
-138,52,-2436.05
-136,52,-2430.22
-134,52,-2424.54
-132,52,-2419.04
-130,52,-2413.74
-128,52,-2408.66
-126,52,-2403.82
-124,52,-2399.24
-122,52,-2394.92
-120,52,-2390.87
-118,52,-2387.1
-116,52,-2383.61
-114,52,-2380.41
-112,52,-2377.48
-110,52,-2374.84
-108,52,-2372.47
-106,52,-2370.37
-104,52,-2368.54
-102,52,-2366.96
-100,52,-2365.64
-98,52,-2364.57
-96,52,-2363.75
-94,52,-2363.16
-92,52,-2362.82
-90,52,-2362.71
-88,52,-2362.84
-86,52,-2363.2
-84,52,-2363.81
-82,52,-2364.65
-80,52,-2365.74
-78,52,-2367.08
-76,52,-2368.68
-74,52,-2370.53
-72,52,-2372.65
-70,52,-2375.04
-68,52,-2377.7
-66,52,-2380.64
-64,52,-2383.87
-62,52,-2387.37
-60,52,-2391.16
-58,52,-2395.22
-56,52,-2399.56
-54,52,-2404.16
-52,52,-2409.01
-50,52,-2414.11
-48,52,-2419.42
-46,52,-2424.94
-44,52,-2430.63
-42,52,-2436.47
-40,52,-2442.42
-38,52,-2448.47
-36,52,-2454.56
-34,52,-2460.66
-32,52,-2466.73
-30,52,-2472.72
-28,52,-2478.6
-26,52,-2484.32
-24,52,-2489.83
-22,52,-2495.09
-20,52,-2500.07
-18,52,-2504.7
-16,52,-2508.97
-14,52,-2512.83
-12,52,-2516.24
-10,52,-2519.18
-8,52,-2521.61
-6,52,-2523.53
-4,52,-2524.91
-2,52,-2525.73
0,52,-2525.99
2,52,-2525.69
4,52,-2524.83
6,52,-2523.42
8,52,-2521.47
10,52,-2519
12,52,-2516.02
14,52,-2512.58
16,52,-2508.69
18,52,-2504.39
20,52,-2499.72
22,52,-2494.71
24,52,-2489.42
26,52,-2483.88
28,52,-2478.13
30,52,-2472.22
32,52,-2466.19
34,52,-2460.1
36,52,-2453.97
38,52,-2447.86
40,52,-2441.79
42,52,-2435.81
44,52,-2429.95
46,52,-2424.23
48,52,-2418.7
50,52,-2413.37
52,52,-2408.25
54,52,-2403.38
56,52,-2398.77
58,52,-2394.41
60,52,-2390.34
