Phi[deg],Theta[deg],im(rEY)[mV]
130,88,-48.8522
132,88,-61.5723
134,88,-75.3511
136,88,-90.2022
138,88,-106.15
140,88,-123.226
142,88,-141.464
144,88,-160.896
146,88,-181.544
148,88,-203.419
150,88,-226.516
152,88,-250.805
154,88,-276.232
156,88,-302.715
158,88,-330.141
160,88,-358.365
162,88,-387.21
164,88,-416.47
166,88,-445.913
168,88,-475.279
170,88,-504.29
172,88,-532.655
174,88,-560.072
176,88,-586.237
178,88,-610.851
180,88,-633.624
-180,90,-667.488
-178,90,-692.511
-176,90,-714.962
-174,90,-734.612
-172,90,-751.27
-170,90,-764.787
-168,90,-775.055
-166,90,-782.011
-164,90,-785.643
-162,90,-785.981
-160,90,-783.102
-158,90,-777.127
-156,90,-768.212
-154,90,-756.552
-152,90,-742.368
-150,90,-725.904
-148,90,-707.419
-146,90,-687.183
-144,90,-665.468
-142,90,-642.538
-140,90,-618.65
-138,90,-594.042
-136,90,-568.931
-134,90,-543.507
-132,90,-517.933
-130,90,-492.34
-128,90,-466.828
-126,90,-441.469
-124,90,-416.303
-122,90,-391.345
-120,90,-366.588
-118,90,-342.005
-116,90,-317.557
-114,90,-293.196
-112,90,-268.872
-110,90,-244.535
-108,90,-220.145
-106,90,-195.672
-104,90,-171.104
-102,90,-146.446
-100,90,-121.729
-98,90,-97.0041
-96,90,-72.3516
-94,90,-47.876
-92,90,-23.7074
-90,90,4.1899e-12
-88,90,23.0699
-86,90,45.3067
-84,90,66.4985
-82,90,86.4214
-80,90,104.843
-78,90,121.527
-76,90,136.24
-74,90,148.751
-72,90,158.844
-70,90,166.315
-68,90,170.983
-66,90,172.691
-64,90,171.31
-62,90,166.744
-60,90,158.933
-58,90,147.853
-56,90,133.522
-54,90,115.997
-52,90,95.3757
-50,90,71.7974
-48,90,45.4392
-46,90,16.5149
-44,90,-14.7277
-42,90,-48.0108
-40,90,-83.0306
-38,90,-119.462
-36,90,-156.965
-34,90,-195.187
-32,90,-233.771
-30,90,-272.363
-28,90,-310.613
-26,90,-348.182
-24,90,-384.749
-22,90,-420.016
-20,90,-453.707
-18,90,-485.579
-16,90,-515.419
-14,90,-543.049
-12,90,-568.33
-10,90,-591.158
-8,90,-611.468
-6,90,-629.231
-4,90,-644.457
-2,90,-657.189
0,90,-667.501
2,90,-675.498
4,90,-681.309
6,90,-685.084
8,90,-686.988
10,90,-687.201
12,90,-685.905
14,90,-683.284
16,90,-679.519
18,90,-674.779
20,90,-669.22
22,90,-662.977
24,90,-656.163
26,90,-648.866
28,90,-641.146
30,90,-633.031
32,90,-624.524
34,90,-615.597
36,90,-606.194
38,90,-596.24
40,90,-585.636
42,90,-574.271
44,90,-562.023
46,90,-548.768
48,90,-534.384
50,90,-518.756
52,90,-501.787
54,90,-483.398
56,90,-463.534
58,90,-442.174
60,90,-419.325
62,90,-395.031
64,90,-369.373
66,90,-342.464
68,90,-314.457
70,90,-285.532
72,90,-255.902
74,90,-225.8
76,90,-195.483
78,90,-165.218
80,90,-135.283
82,90,-105.956
84,90,-77.5095
86,90,-50.2069
88,90,-24.2952
90,90,7.60476e-13
92,90,22.4783
94,90,42.9682
96,90,61.3294
98,90,77.4548
100,90,91.2701
102,90,102.734
104,90,111.837
106,90,118.597
108,90,123.058
110,90,125.287
112,90,125.366
114,90,123.389
116,90,119.46
118,90,113.683
120,90,106.161
122,90,96.9906
124,90,86.2579
126,90,74.037
128,90,60.3873
130,90,45.3528
132,90,28.9624
134,90,11.2305
136,90,-7.84034
138,90,-28.2567
140,90,-50.0306
142,90,-73.175
144,90,-97.6994
146,90,-123.605
148,90,-150.878
150,90,-179.489
152,90,-209.386
154,90,-240.488
156,90,-272.69
158,90,-305.853
160,90,-339.81
162,90,-374.36
164,90,-409.276
166,90,-444.301
168,90,-479.158
170,90,-513.548
172,90,-547.161
174,90,-579.677
176,90,-610.778
178,90,-640.149
180,90,-667.488
-180,92,-700.432
-178,92,-729.765
-176,92,-756.323
-174,92,-779.87
-172,92,-800.209
-170,92,-817.181
-168,92,-830.673
-166,92,-840.62
-164,92,-847.001
-162,92,-849.845
-160,92,-849.225
-158,92,-845.258
-156,92,-838.099
-154,92,-827.941
-152,92,-815.002
-150,92,-799.526
-148,92,-781.772
-146,92,-762.01
-144,92,-740.512
-142,92,-717.545
-140,92,-693.367
-138,92,-668.22
-136,92,-642.326
-134,92,-615.881
-132,92,-589.053
-130,92,-561.983
-128,92,-534.78
-126,92,-507.526
-124,92,-480.273
-122,92,-453.051
-120,92,-425.866
-118,92,-398.707
-116,92,-371.554
-114,92,-344.375
-112,92,-317.139
-110,92,-289.816
-108,92,-262.386
-106,92,-234.838
-104,92,-207.181
-102,92,-179.44
-100,92,-151.666
-98,92,-123.929
-96,92,-96.3287
-94,92,-68.9864
-92,92,-42.0491
-90,92,-15.6865
-88,92,9.91093
-86,92,34.5349
-84,92,57.9624
-82,92,79.9595
-80,92,100.286
-78,92,118.699
-76,92,134.959
-74,92,148.834
-72,92,160.103
-70,92,168.563
-68,92,174.033
-66,92,176.357
-64,92,175.409
-62,92,171.098
-60,92,163.365
-58,92,152.195
-56,92,137.608
-54,92,119.669
-52,92,98.4833
-50,92,74.1952
-48,92,46.9896
-46,92,17.0882
-44,92,-15.2533
-42,92,-49.7488
-40,92,-86.0858
-38,92,-123.93
-36,92,-162.931
-34,92,-202.728
-32,92,-242.952
-30,92,-283.236
-28,92,-323.219
-26,92,-362.551
-24,92,-400.896
-22,92,-437.94
-20,92,-473.395
-18,92,-507
-16,92,-538.528
-14,92,-567.784
-12,92,-594.61
-10,92,-618.887
-8,92,-640.533
-6,92,-659.502
-4,92,-675.787
-2,92,-689.415
0,92,-700.446
2,92,-708.969
4,92,-715.101
6,92,-718.98
8,92,-720.761
10,92,-720.613
12,92,-718.714
14,92,-715.241
16,92,-710.371
18,92,-704.273
20,92,-697.102
22,92,-688.997
24,92,-680.075
26,92,-670.43
28,92,-660.128
30,92,-649.211
32,92,-637.688
34,92,-625.546
36,92,-612.743
38,92,-599.216
40,92,-584.884
42,92,-569.65
44,92,-553.409
46,92,-536.053
48,92,-517.476
50,92,-497.582
52,92,-476.287
54,92,-453.53
56,92,-429.273
58,92,-403.507
60,92,-376.257
62,92,-347.581
64,92,-317.573
66,92,-286.363
68,92,-254.113
70,92,-221.021
72,92,-187.309
74,92,-153.228
76,92,-119.044
78,92,-85.0392
80,92,-51.5039
82,92,-18.729
84,92,12.9986
86,92,43.4025
88,92,72.2224
90,92,99.2191
92,92,124.179
94,92,146.916
96,92,167.278
98,92,185.145
100,92,200.43
102,92,213.079
104,92,223.073
106,92,230.418
108,92,235.15
110,92,237.328
112,92,237.026
114,92,234.336
116,92,229.356
118,92,222.189
120,92,212.939
122,92,201.704
124,92,188.575
126,92,173.633
128,92,156.946
130,92,138.567
132,92,118.54
134,92,96.892
136,92,73.6428
138,92,48.8036
140,92,22.3822
142,92,-5.61365
144,92,-35.1714
146,92,-66.2689
148,92,-98.87
150,92,-132.92
152,92,-168.342
154,92,-205.033
156,92,-242.862
158,92,-281.668
160,92,-321.258
162,92,-361.412
164,92,-401.879
166,92,-442.384
168,92,-482.628
170,92,-522.296
172,92,-561.06
174,92,-598.585
176,92,-634.539
178,92,-668.592
180,92,-700.432
-180,94,-732.366
-178,94,-765.937
-176,94,-796.547
-174,94,-823.953
-172,94,-847.949
-170,94,-868.373
-168,94,-885.106
-166,94,-898.076
-164,94,-907.26
-162,94,-912.682
-160,94,-914.412
-158,94,-912.561
-156,94,-907.284
-154,94,-898.768
-152,94,-887.23
-150,94,-872.911
-148,94,-856.068
-146,94,-836.97
-144,94,-815.887
-142,94,-793.089
-140,94,-768.832
-138,94,-743.363
-136,94,-716.905
-134,94,-689.659
-132,94,-661.8
-130,94,-633.475
-128,94,-604.803
-126,94,-575.875
-124,94,-546.756
-122,94,-517.488
-120,94,-488.093
-118,94,-458.576
-116,94,-428.931
-114,94,-399.148
-112,94,-369.212
-110,94,-339.113
-108,94,-308.851
-106,94,-278.436
-104,94,-247.894
-102,94,-217.273
-100,94,-186.641
-98,94,-156.088
-96,94,-125.73
-94,94,-95.706
-92,94,-66.1789
-90,94,-37.3323
-88,94,-9.36976
-86,94,17.489
-84,94,43.0111
-82,94,66.9542
-80,94,89.0712
-78,94,109.114
-76,94,126.84
-74,94,142.013
-72,94,154.412
-70,94,163.835
-68,94,170.102
-66,94,173.059
-64,94,172.583
-62,94,168.586
-60,94,161.016
-58,94,149.861
-56,94,135.148
-54,94,116.947
-52,94,95.3687
-50,94,70.5642
-48,94,42.7246
-46,94,12.0781
-44,94,-21.1131
-42,94,-56.5559
-40,94,-93.9309
-38,94,-132.896
-36,94,-173.094
-34,94,-214.154
-32,94,-255.7
-30,94,-297.355
-28,94,-338.747
-26,94,-379.515
-24,94,-419.313
-22,94,-457.813
-20,94,-494.714
-18,94,-529.742
-16,94,-562.654
-14,94,-593.24
-12,94,-621.328
-10,94,-646.781
-8,94,-669.501
-6,94,-689.428
-4,94,-706.536
-2,94,-720.838
0,94,-732.379
2,94,-741.235
4,94,-747.507
6,94,-751.322
8,94,-752.825
10,94,-752.175
12,94,-749.542
14,94,-745.099
16,94,-739.018
18,94,-731.465
20,94,-722.596
22,94,-712.552
24,94,-701.453
26,94,-689.4
28,94,-676.467
30,94,-662.703
32,94,-648.132
34,94,-632.749
36,94,-616.53
38,94,-599.424
40,94,-581.367
42,94,-562.278
44,94,-542.069
46,94,-520.649
48,94,-497.929
50,94,-473.829
52,94,-448.284
54,94,-421.247
56,94,-392.697
58,94,-362.641
60,94,-331.118
62,94,-298.201
64,94,-263.996
66,94,-228.646
68,94,-192.328
70,94,-155.249
72,94,-117.645
74,94,-79.7766
76,94,-41.9232
78,94,-4.37758
80,94,32.5593
82,94,68.5846
84,94,103.4
86,94,136.718
88,94,168.266
90,94,197.792
92,94,225.071
94,94,249.905
96,94,272.13
98,94,291.612
100,94,308.253
102,94,321.989
104,94,332.787
106,94,340.645
108,94,345.59
110,94,347.67
112,94,346.954
114,94,343.527
116,94,337.484
118,94,328.926
120,94,317.956
122,94,304.673
124,94,289.173
126,94,271.543
128,94,251.857
130,94,230.181
132,94,206.568
134,94,181.063
136,94,153.701
138,94,124.51
140,94,93.5183
142,94,60.7545
144,94,26.2533
146,94,-9.94041
148,94,-47.7669
150,94,-87.1475
152,94,-127.981
154,94,-170.141
156,94,-213.473
158,94,-257.792
160,94,-302.885
162,94,-348.509
164,94,-394.393
166,94,-440.242
168,94,-485.742
170,94,-530.559
172,94,-574.351
174,94,-616.77
176,94,-657.469
178,94,-696.109
180,94,-732.366
-180,96,-763.199
-178,96,-800.921
-176,96,-835.512
-174,96,-866.722
-172,96,-894.342
-170,96,-918.202
-168,96,-938.18
-166,96,-954.2
-164,96,-966.234
-162,96,-974.301
-160,96,-978.466
-158,96,-978.839
-156,96,-975.567
-154,96,-968.835
-152,96,-958.855
-150,96,-945.865
-148,96,-930.118
-146,96,-911.881
-144,96,-891.422
-142,96,-869.008
-140,96,-844.897
-138,96,-819.334
-136,96,-792.546
-134,96,-764.737
-132,96,-736.087
-130,96,-706.75
-128,96,-676.853
-126,96,-646.496
-124,96,-615.756
-122,96,-584.687
-120,96,-553.326
-118,96,-521.694
-116,96,-489.802
-114,96,-457.656
-112,96,-425.261
-110,96,-392.627
-108,96,-359.771
-106,96,-326.724
-104,96,-293.532
-102,96,-260.261
-100,96,-226.997
-98,96,-193.85
-96,96,-160.951
-94,96,-128.455
-92,96,-96.5395
-90,96,-65.4013
-88,96,-35.2554
-86,96,-6.33164
-84,96,21.1284
-82,96,46.8755
-80,96,70.657
-78,96,92.2212
-76,96,111.322
-74,96,127.723
-72,96,141.204
-70,96,151.562
-68,96,158.621
-66,96,162.228
-64,96,162.267
-62,96,158.652
-60,96,151.336
-58,96,140.311
-56,96,125.612
-54,96,107.312
-52,96,85.5266
-50,96,60.4138
-48,96,32.1695
-46,96,1.02677
-44,96,-32.7467
-42,96,-68.8527
-40,96,-106.966
-38,96,-146.74
-36,96,-187.81
-34,96,-229.8
-32,96,-272.326
-30,96,-315.005
-28,96,-357.457
-26,96,-399.31
-24,96,-440.209
-22,96,-479.818
-20,96,-517.821
-18,96,-553.934
-16,96,-587.9
-14,96,-619.496
-12,96,-648.534
-10,96,-674.865
-8,96,-698.373
-6,96,-718.984
-4,96,-736.657
-2,96,-751.39
0,96,-763.213
2,96,-772.186
4,96,-778.4
6,96,-781.969
8,96,-783.026
10,96,-781.721
12,96,-778.216
14,96,-772.678
16,96,-765.273
18,96,-756.166
20,96,-745.513
22,96,-733.454
24,96,-720.115
26,96,-705.6
28,96,-689.993
30,96,-673.352
32,96,-655.71
34,96,-637.077
36,96,-617.441
38,96,-596.767
40,96,-575.007
42,96,-552.096
44,96,-527.965
46,96,-502.539
48,96,-475.747
50,96,-447.527
52,96,-417.829
54,96,-386.625
56,96,-353.909
58,96,-319.702
60,96,-284.059
62,96,-247.064
64,96,-208.839
66,96,-169.538
68,96,-129.349
70,96,-88.4896
72,96,-47.2064
74,96,-5.7695
76,96,35.5323
78,96,76.3964
80,96,116.513
82,96,155.569
84,96,193.257
86,96,229.279
88,96,263.352
90,96,295.216
92,96,324.633
94,96,351.395
96,96,375.325
98,96,396.279
100,96,414.149
102,96,428.857
104,96,440.362
106,96,448.651
108,96,453.74
110,96,455.669
112,96,454.501
114,96,450.312
116,96,443.195
118,96,433.246
120,96,420.568
122,96,405.262
124,96,387.425
126,96,367.149
128,96,344.519
130,96,319.608
132,96,292.482
134,96,263.2
136,96,231.811
138,96,198.365
140,96,162.906
142,96,125.486
144,96,86.1602
146,96,44.9964
148,96,2.07773
150,96,-42.4937
152,96,-88.5933
154,96,-136.071
156,96,-184.749
158,96,-234.422
160,96,-284.854
162,96,-335.784
164,96,-386.921
166,96,-437.953
168,96,-488.548
170,96,-538.36
172,96,-587.032
174,96,-634.204
176,96,-679.519
178,96,-722.628
180,96,-763.199
-180,98,-792.847
-178,98,-834.614
-176,98,-873.099
-174,98,-908.046
-172,98,-939.241
-170,98,-966.512
-168,98,-989.73
-166,98,-1008.82
-164,98,-1023.74
-162,98,-1034.51
-160,98,-1041.19
-158,98,-1043.89
-156,98,-1042.75
-154,98,-1037.94
-152,98,-1029.67
-150,98,-1018.19
-148,98,-1003.73
-146,98,-986.55
-144,98,-966.928
-142,98,-945.122
-140,98,-921.389
-138,98,-895.973
-136,98,-869.102
-134,98,-840.982
-132,98,-811.798
-130,98,-781.708
-128,98,-750.848
-126,98,-719.326
-124,98,-687.231
-122,98,-654.629
-120,98,-621.57
-118,98,-588.091
-116,98,-554.219
-114,98,-519.979
-112,98,-485.393
-110,98,-450.489
-108,98,-415.304
-106,98,-379.888
-104,98,-344.305
-102,98,-308.64
-100,98,-272.996
-98,98,-237.499
-96,98,-202.298
-94,98,-167.561
-92,98,-133.479
-90,98,-100.26
-88,98,-68.1293
-86,98,-37.3259
-84,98,-8.09817
-82,98,19.299
-80,98,44.609
-78,98,67.5774
-76,98,87.9568
-74,98,105.511
-72,98,120.021
-70,98,131.286
-68,98,139.131
-66,98,143.411
-64,98,144.009
-62,98,140.847
-60,98,133.882
-58,98,123.112
-56,98,108.573
-54,98,90.3468
-52,98,68.5523
-50,98,43.3513
-48,98,14.9442
-46,98,-16.4319
-44,98,-50.5056
-42,98,-86.9749
-40,98,-125.511
-38,98,-165.764
-36,98,-207.364
-34,98,-249.931
-32,98,-293.078
-30,98,-336.414
-28,98,-379.554
-26,98,-422.121
-24,98,-463.75
-22,98,-504.096
-20,98,-542.836
-18,98,-579.674
-16,98,-614.341
-14,98,-646.604
-12,98,-676.261
-10,98,-703.148
-8,98,-727.138
-6,98,-748.14
-4,98,-766.101
-2,98,-781.002
0,98,-792.861
2,98,-801.724
4,98,-807.668
6,98,-810.794
8,98,-811.227
10,98,-809.105
12,98,-804.582
14,98,-797.817
16,98,-788.974
18,98,-778.214
20,98,-765.689
22,98,-751.544
24,98,-735.906
26,98,-718.885
28,98,-700.571
30,98,-681.031
32,98,-660.31
34,98,-638.431
36,98,-615.393
38,98,-591.18
40,98,-565.757
42,98,-539.079
44,98,-511.091
46,98,-481.739
48,98,-450.968
50,98,-418.734
52,98,-385.006
54,98,-349.769
56,98,-313.035
58,98,-274.84
60,98,-235.252
62,98,-194.369
64,98,-152.324
66,98,-109.282
68,98,-65.4409
70,98,-21.0289
72,98,23.6994
74,98,68.4658
76,98,112.974
78,98,156.913
80,98,199.966
82,98,241.813
84,98,282.138
86,98,320.636
88,98,357.015
90,98,391.005
92,98,422.361
94,98,450.864
96,98,476.327
98,98,498.597
100,98,517.553
102,98,533.109
104,98,545.212
106,98,553.839
108,98,558.996
110,98,560.715
112,98,559.051
114,98,554.075
116,98,545.871
118,98,534.534
120,98,520.165
122,98,502.866
124,98,482.735
126,98,459.87
128,98,434.362
130,98,406.295
132,98,375.745
134,98,342.785
136,98,307.481
138,98,269.898
140,98,230.102
142,98,188.163
144,98,144.159
146,98,98.1798
148,98,50.3315
150,98,0.73895
152,98,-50.4504
154,98,-103.064
156,98,-156.903
158,98,-211.739
160,98,-267.32
162,98,-323.362
164,98,-379.559
166,98,-435.584
168,98,-491.09
170,98,-545.718
172,98,-599.098
174,98,-650.862
176,98,-700.643
178,98,-748.085
180,98,-792.847
-180,100,-821.23
-178,100,-866.921
-176,100,-909.197
-174,100,-947.799
-172,100,-982.51
-170,100,-1013.15
-168,100,-1039.6
-166,100,-1061.76
-164,100,-1079.6
-162,100,-1093.13
-160,100,-1102.4
-158,100,-1107.52
-156,100,-1108.62
-154,100,-1105.87
-152,100,-1099.48
-150,100,-1089.67
-148,100,-1076.68
-146,100,-1060.77
-144,100,-1042.2
-142,100,-1021.23
-140,100,-998.116
-138,100,-973.095
-136,100,-946.397
-134,100,-918.229
-132,100,-888.779
-130,100,-858.21
-128,100,-826.664
-126,100,-794.259
-124,100,-761.092
-122,100,-727.242
-120,100,-692.774
-118,100,-657.737
-116,100,-622.176
-114,100,-586.132
-112,100,-549.644
-110,100,-512.76
-108,100,-475.534
-106,100,-438.033
-104,100,-400.342
-102,100,-362.56
-100,100,-324.809
-98,100,-287.229
-96,100,-249.984
-94,100,-213.255
-92,100,-177.244
-90,100,-142.171
-88,100,-108.269
-86,100,-75.7837
-84,100,-44.97
-82,100,-16.0865
-80,100,10.6075
-78,100,34.8562
-76,100,56.4124
-74,100,75.0412
-72,100,90.5248
-70,100,102.667
-68,100,111.295
-66,100,116.268
-64,100,117.475
-62,100,114.842
-60,100,108.33
-58,100,97.9414
-56,100,83.7192
-54,100,65.7464
-52,100,44.1476
-50,100,19.0875
-48,100,-9.23068
-46,100,-40.5669
-44,100,-74.6477
-42,100,-111.169
-40,100,-149.8
-38,100,-190.188
-36,100,-231.963
-34,100,-274.741
-32,100,-318.133
-30,100,-361.745
-28,100,-405.188
-26,100,-448.079
-24,100,-490.049
-22,100,-530.747
-20,100,-569.84
-18,100,-607.025
-16,100,-642.025
-14,100,-674.593
-12,100,-704.519
-10,100,-731.626
-8,100,-755.774
-6,100,-776.859
-4,100,-794.814
-2,100,-809.608
0,100,-821.243
2,100,-829.754
4,100,-835.205
6,100,-837.684
8,100,-837.305
10,100,-834.198
12,100,-828.506
14,100,-820.382
16,100,-809.985
18,100,-797.471
20,100,-782.993
22,100,-766.694
24,100,-748.705
26,100,-729.14
28,100,-708.097
30,100,-685.65
32,100,-661.855
34,100,-636.747
36,100,-610.34
38,100,-582.633
40,100,-553.607
42,100,-523.233
44,100,-491.476
46,100,-458.298
48,100,-423.663
50,100,-387.543
52,100,-349.926
54,100,-310.813
56,100,-270.231
58,100,-228.231
60,100,-184.894
62,100,-140.331
64,100,-94.6856
66,100,-48.133
68,100,-0.88
70,100,46.8377
72,100,94.758
74,100,142.596
76,100,190.05
78,100,236.804
80,100,282.534
82,100,326.915
84,100,369.625
86,100,410.354
88,100,448.802
90,100,484.694
92,100,517.774
94,100,547.817
96,100,574.628
98,100,598.043
100,100,617.932
102,100,634.199
104,100,646.781
106,100,655.645
108,100,660.788
110,100,662.234
112,100,660.027
114,100,654.233
116,100,644.932
118,100,632.213
120,100,616.174
122,100,596.918
124,100,574.546
126,100,549.158
128,100,520.853
130,100,489.723
132,100,455.856
134,100,419.337
136,100,380.248
138,100,338.671
140,100,294.69
142,100,248.395
144,100,199.886
146,100,149.273
148,100,96.6857
150,100,42.2698
152,100,-13.8047
154,100,-71.3442
156,100,-130.129
158,100,-189.912
160,100,-250.421
162,100,-311.356
164,100,-372.397
166,100,-433.2
168,100,-493.408
170,100,-552.648
172,100,-610.545
174,100,-666.718
176,100,-720.795
178,100,-772.414
180,100,-821.23
-180,102,-848.27
-178,102,-897.75
-176,102,-943.701
-174,102,-985.864
-172,102,-1024.02
-170,102,-1057.98
-168,102,-1087.62
-166,102,-1112.85
-164,102,-1133.63
-162,102,-1149.96
-160,102,-1161.9
-158,102,-1169.53
-156,102,-1172.98
-154,102,-1172.43
-152,102,-1168.06
-150,102,-1160.09
-148,102,-1148.77
-146,102,-1134.33
-144,102,-1117.03
-142,102,-1097.12
-140,102,-1074.86
-138,102,-1050.49
-136,102,-1024.23
-134,102,-996.281
-132,102,-966.842
-130,102,-936.078
-128,102,-904.135
-126,102,-871.141
-124,102,-837.201
-122,102,-802.405
-120,102,-766.831
-118,102,-730.544
-116,102,-693.602
-114,102,-656.062
-112,102,-617.982
-110,102,-579.425
-108,102,-540.465
-106,102,-501.184
-104,102,-461.685
-102,102,-422.082
-100,102,-382.514
-98,102,-343.134
-96,102,-304.119
-94,102,-265.662
-92,102,-227.976
-90,102,-191.288
-88,102,-155.839
-86,102,-121.881
-84,102,-89.6724
-82,102,-59.4743
-80,102,-31.5476
-78,102,-6.14764
-76,102,16.4792
-74,102,36.1004
-72,102,52.5012
-70,102,65.4889
-68,102,74.8963
-66,102,80.5858
-64,102,82.452
-62,102,80.4247
-60,102,74.4713
-58,102,64.5979
-56,102,50.851
-54,102,33.3176
-52,102,12.1253
-50,102,-12.5589
-48,102,-40.5298
-46,102,-71.5462
-44,102,-105.334
-42,102,-141.587
-40,102,-179.977
-38,102,-220.15
-36,102,-261.734
-34,102,-304.348
-32,102,-347.6
-30,102,-391.096
-28,102,-434.445
-26,102,-477.261
-24,102,-519.172
-22,102,-559.822
-20,102,-598.874
-18,102,-636.017
-16,102,-670.967
-14,102,-703.468
-12,102,-733.301
-10,102,-760.278
-8,102,-784.248
-6,102,-805.096
-4,102,-822.741
-2,102,-837.141
0,102,-848.284
2,102,-856.193
4,102,-860.919
6,102,-862.54
8,102,-861.158
10,102,-856.892
12,102,-849.878
14,102,-840.262
16,102,-828.196
18,102,-813.832
20,102,-797.322
22,102,-778.808
24,102,-758.424
26,102,-736.287
28,102,-712.502
30,102,-687.151
32,102,-660.301
34,102,-631.999
36,102,-602.272
38,102,-571.133
40,102,-538.581
42,102,-504.603
44,102,-469.182
46,102,-432.298
48,102,-393.932
50,102,-354.076
52,102,-312.732
54,102,-269.919
56,102,-225.679
58,102,-180.076
60,102,-133.206
62,102,-85.1897
64,102,-36.1815
66,102,13.6343
68,102,64.0435
70,102,114.804
72,102,165.647
74,102,216.285
76,102,266.409
78,102,315.702
80,102,363.834
82,102,410.479
84,102,455.31
86,102,498.01
88,102,538.279
90,102,575.833
92,102,610.413
94,102,641.784
96,102,669.746
98,102,694.125
100,102,714.784
102,102,731.616
104,102,744.55
106,102,753.544
108,102,758.585
110,102,759.688
112,102,756.89
114,102,750.249
116,102,739.838
118,102,725.744
120,102,708.061
122,102,686.892
124,102,662.338
126,102,634.505
128,102,603.496
130,102,569.411
132,102,532.35
134,102,492.409
136,102,449.685
138,102,404.277
140,102,356.287
142,102,305.823
144,102,253.006
146,102,197.967
148,102,140.857
150,102,81.8416
152,102,21.1126
154,102,-41.1164
156,102,-104.606
158,102,-169.093
160,102,-234.285
162,102,-299.871
164,102,-365.513
166,102,-430.858
168,102,-495.535
170,102,-559.166
172,102,-621.365
174,102,-681.746
176,102,-739.933
178,102,-795.557
180,102,-848.27
-180,104,-873.899
-178,104,-927.017
-176,104,-976.514
-174,104,-1022.13
-172,104,-1063.64
-170,104,-1100.86
-168,104,-1133.67
-166,104,-1161.95
-164,104,-1185.68
-162,104,-1204.85
-160,104,-1219.5
-158,104,-1229.72
-156,104,-1235.64
-154,104,-1237.4
-152,104,-1235.2
-150,104,-1229.24
-148,104,-1219.76
-146,104,-1206.98
-144,104,-1191.17
-142,104,-1172.56
-140,104,-1151.4
-138,104,-1127.93
-136,104,-1102.36
-134,104,-1074.91
-132,104,-1045.77
-130,104,-1015.1
-128,104,-983.055
-126,104,-949.774
-124,104,-915.37
-122,104,-879.942
-120,104,-843.579
-118,104,-806.36
-116,104,-768.359
-114,104,-729.647
-112,104,-690.299
-110,104,-650.394
-108,104,-610.021
-106,104,-569.281
-104,104,-528.288
-102,104,-487.176
-100,104,-446.094
-98,104,-405.211
-96,104,-364.713
-94,104,-324.804
-92,104,-285.706
-90,104,-247.652
-88,104,-210.891
-86,104,-175.677
-84,104,-142.271
-82,104,-110.936
-80,104,-81.9322
-78,104,-55.5144
-76,104,-31.9261
-74,104,-11.3967
-72,104,5.86325
-70,104,19.6653
-68,104,29.8475
-66,104,36.2769
-64,104,38.8535
-62,104,37.512
-60,104,32.2241
-58,104,23.0003
-56,104,9.89048
-54,104,-7.01538
-52,104,-27.5877
-50,104,-51.6579
-48,104,-79.0202
-46,104,-109.433
-44,104,-142.624
-42,104,-178.288
-40,104,-216.096
-38,104,-255.697
-36,104,-296.723
-34,104,-338.793
-32,104,-381.515
-30,104,-424.498
-28,104,-467.35
-26,104,-509.686
-24,104,-551.132
-22,104,-591.329
-20,104,-629.938
-18,104,-666.642
-16,104,-701.152
-14,104,-733.206
-12,104,-762.577
-10,104,-789.067
-8,104,-812.516
-6,104,-832.799
-4,104,-849.824
-2,104,-863.536
0,104,-873.913
2,104,-880.964
4,104,-884.731
6,104,-885.279
8,104,-882.7
10,104,-877.102
12,104,-868.614
14,104,-857.373
16,104,-843.525
18,104,-827.22
20,104,-808.604
22,104,-787.822
24,104,-765.007
26,104,-740.281
28,104,-713.754
30,104,-685.516
32,104,-655.645
34,104,-624.196
36,104,-591.214
38,104,-556.723
40,104,-520.74
42,104,-483.269
44,104,-444.308
46,104,-403.857
48,104,-361.914
50,104,-318.488
52,104,-273.598
54,104,-227.279
56,104,-179.588
58,104,-130.603
60,104,-80.4309
62,104,-29.2043
64,104,22.9136
66,104,75.7306
68,104,129.026
70,104,182.552
72,104,236.037
74,104,289.189
76,104,341.697
78,104,393.241
80,104,443.492
82,104,492.119
84,104,538.794
86,104,583.199
88,104,625.029
90,104,663.998
92,104,699.84
94,104,732.319
96,104,761.225
98,104,786.38
100,104,807.637
102,104,824.883
104,104,838.037
106,104,847.048
108,104,851.894
110,104,852.582
112,104,849.142
114,104,841.622
116,104,830.092
118,104,814.633
120,104,795.337
122,104,772.304
124,104,745.637
126,104,715.446
128,104,681.837
130,104,644.919
132,104,604.801
134,104,561.592
136,104,515.402
138,104,466.346
140,104,414.542
142,104,360.119
144,104,303.214
146,104,243.981
148,104,182.587
150,104,119.221
152,104,54.0926
154,104,-12.5654
156,104,-80.4962
158,104,-149.419
160,104,-219.028
162,104,-288.998
164,104,-358.978
166,104,-428.606
168,104,-497.503
170,104,-565.282
172,104,-631.552
174,104,-695.924
176,104,-758.015
178,104,-817.457
180,104,-873.899
-180,106,-898.052
-178,106,-954.645
-176,106,-1007.55
-174,106,-1056.49
-172,106,-1101.26
-170,106,-1141.68
-168,106,-1177.59
-166,106,-1208.91
-164,106,-1235.58
-162,106,-1257.61
-160,106,-1275.03
-158,106,-1287.91
-156,106,-1296.38
