Phi[deg],Theta[deg],im(rEZ)[mV]
158,90,-638.732
160,90,-690.656
162,90,-741.916
164,90,-792.468
166,90,-842.271
168,90,-891.287
170,90,-939.475
172,90,-986.797
174,90,-1033.21
176,90,-1078.68
178,90,-1123.17
180,90,-1166.62
-180,92,-1107.21
-178,92,-1147.94
-176,92,-1187.69
-174,92,-1226.41
-172,92,-1264.06
-170,92,-1300.59
-168,92,-1335.96
-166,92,-1370.1
-164,92,-1402.96
-162,92,-1434.49
-160,92,-1464.63
-158,92,-1493.31
-156,92,-1520.49
-154,92,-1546.09
-152,92,-1570.06
-150,92,-1592.33
-148,92,-1612.85
-146,92,-1631.56
-144,92,-1648.41
-142,92,-1663.33
-140,92,-1676.29
-138,92,-1687.23
-136,92,-1696.11
-134,92,-1702.89
-132,92,-1707.55
-130,92,-1710.04
-128,92,-1710.35
-126,92,-1708.45
-124,92,-1704.33
-122,92,-1697.99
-120,92,-1689.4
-118,92,-1678.58
-116,92,-1665.53
-114,92,-1650.25
-112,92,-1632.75
-110,92,-1613.05
-108,92,-1591.16
-106,92,-1567.11
-104,92,-1540.92
-102,92,-1512.6
-100,92,-1482.2
-98,92,-1449.74
-96,92,-1415.25
-94,92,-1378.76
-92,92,-1340.3
-90,92,-1299.92
-88,92,-1257.65
-86,92,-1213.53
-84,92,-1167.6
-82,92,-1119.92
-80,92,-1070.52
-78,92,-1019.47
-76,92,-966.813
-74,92,-912.614
-72,92,-856.937
-70,92,-799.852
-68,92,-741.433
-66,92,-681.761
-64,92,-620.922
-62,92,-559.005
-60,92,-496.107
-58,92,-432.33
-56,92,-367.78
-54,92,-302.568
-52,92,-236.808
-50,92,-170.619
-48,92,-104.122
-46,92,-37.4404
-44,92,29.3022
-42,92,95.9806
-40,92,162.47
-38,92,228.649
-36,92,294.394
-34,92,359.588
-32,92,424.116
-30,92,487.866
-28,92,550.733
-26,92,612.613
-24,92,673.412
-22,92,733.038
-20,92,791.404
-18,92,848.432
-16,92,904.045
-14,92,958.174
-12,92,1010.75
-10,92,1061.73
-8,92,1111.03
-6,92,1158.62
-4,92,1204.44
-2,92,1248.45
0,92,1290.6
2,92,1330.86
4,92,1369.19
6,92,1405.54
8,92,1439.89
10,92,1472.2
12,92,1502.45
14,92,1530.6
16,92,1556.63
18,92,1580.51
20,92,1602.23
22,92,1621.75
24,92,1639.07
26,92,1654.17
28,92,1667.05
30,92,1677.68
32,92,1686.08
34,92,1692.25
36,92,1696.18
38,92,1697.89
40,92,1697.4
42,92,1694.73
44,92,1689.9
46,92,1682.94
48,92,1673.89
50,92,1662.78
52,92,1649.65
54,92,1634.57
56,92,1617.56
58,92,1598.69
60,92,1578.02
62,92,1555.59
64,92,1531.47
66,92,1505.73
68,92,1478.41
70,92,1449.58
72,92,1419.3
74,92,1387.64
76,92,1354.64
78,92,1320.37
80,92,1284.88
82,92,1248.22
84,92,1210.44
86,92,1171.59
88,92,1131.72
90,92,1090.86
92,92,1049.07
94,92,1006.37
96,92,962.797
98,92,918.396
100,92,873.197
102,92,827.233
104,92,780.537
106,92,733.14
108,92,685.077
110,92,636.381
112,92,587.089
114,92,537.236
116,92,486.861
118,92,436.006
120,92,384.714
122,92,333.029
124,92,280.999
126,92,228.674
128,92,176.106
130,92,123.347
132,92,70.4521
134,92,17.4772
136,92,-35.5217
138,92,-88.488
140,92,-141.366
142,92,-194.099
144,92,-246.634
146,92,-298.917
148,92,-350.897
150,92,-402.525
152,92,-453.754
154,92,-504.538
156,92,-554.836
158,92,-604.606
160,92,-653.811
162,92,-702.413
164,92,-750.379
166,92,-797.674
168,92,-844.265
170,92,-890.121
172,92,-935.209
174,92,-979.495
176,92,-1022.95
178,92,-1065.53
180,92,-1107.21
-180,94,-1043.14
-178,94,-1082.02
-176,94,-1120.04
-174,94,-1157.18
-172,94,-1193.39
-170,94,-1228.62
-168,94,-1262.82
-166,94,-1295.96
-164,94,-1327.96
-162,94,-1358.78
-160,94,-1388.35
-158,94,-1416.62
-156,94,-1443.53
-154,94,-1469
-152,94,-1492.97
-150,94,-1515.39
-148,94,-1536.19
-146,94,-1555.3
-144,94,-1572.67
-142,94,-1588.23
-140,94,-1601.94
-138,94,-1613.74
-136,94,-1623.59
-134,94,-1631.43
-132,94,-1637.24
-130,94,-1640.97
-128,94,-1642.6
-126,94,-1642.11
-124,94,-1639.46
-122,94,-1634.66
-120,94,-1627.67
-118,94,-1618.51
-116,94,-1607.17
-114,94,-1593.65
-112,94,-1577.95
-110,94,-1560.1
-108,94,-1540.08
-106,94,-1517.94
-104,94,-1493.67
-102,94,-1467.3
-100,94,-1438.86
-98,94,-1408.36
-96,94,-1375.84
-94,94,-1341.31
-92,94,-1304.81
-90,94,-1266.37
-88,94,-1226.03
-86,94,-1183.81
-84,94,-1139.75
-82,94,-1093.91
-80,94,-1046.31
-78,94,-997.018
-76,94,-946.077
-74,94,-893.547
-72,94,-839.491
-70,94,-783.977
-68,94,-727.079
-66,94,-668.878
-64,94,-609.46
-62,94,-548.918
-60,94,-487.349
-58,94,-424.86
-56,94,-361.56
-54,94,-297.565
-52,94,-232.994
-50,94,-167.971
-48,94,-102.624
-46,94,-37.0825
-44,94,28.5238
-42,94,94.0631
-40,94,159.405
-38,94,224.419
-36,94,288.978
-34,94,352.96
-32,94,416.242
-30,94,478.71
-28,94,540.253
-26,94,600.767
-24,94,660.151
-22,94,718.314
-20,94,775.168
-18,94,830.633
-16,94,884.635
-14,94,937.105
-12,94,987.98
-10,94,1037.2
-8,94,1084.72
-6,94,1130.48
-4,94,1174.44
-2,94,1216.56
0,94,1256.8
2,94,1295.13
4,94,1331.51
6,94,1365.91
8,94,1398.3
10,94,1428.66
12,94,1456.96
14,94,1483.18
16,94,1507.29
18,94,1529.28
20,94,1549.13
22,94,1566.82
24,94,1582.35
26,94,1595.7
28,94,1606.88
30,94,1615.86
32,94,1622.67
34,94,1627.31
36,94,1629.78
38,94,1630.11
40,94,1628.31
42,94,1624.41
44,94,1618.44
46,94,1610.43
48,94,1600.42
50,94,1588.47
52,94,1574.6
54,94,1558.89
56,94,1541.37
58,94,1522.12
60,94,1501.18
62,94,1478.63
64,94,1454.52
66,94,1428.92
68,94,1401.88
70,94,1373.49
72,94,1343.79
74,94,1312.85
76,94,1280.73
78,94,1247.48
80,94,1213.15
82,94,1177.81
84,94,1141.49
86,94,1104.24
88,94,1066.1
90,94,1027.11
92,94,987.313
94,94,946.732
96,94,905.401
98,94,863.348
100,94,820.602
102,94,777.187
104,94,733.131
106,94,688.458
108,94,643.195
110,94,597.369
112,94,551.007
114,94,504.142
116,94,456.804
118,94,409.03
120,94,360.855
122,94,312.319
124,94,263.466
126,94,214.34
128,94,164.987
130,94,115.458
132,94,65.8017
134,94,16.0711
136,94,-33.6819
138,94,-83.4043
140,94,-133.044
142,94,-182.549
144,94,-231.869
146,94,-280.956
148,94,-329.762
150,94,-378.243
152,94,-426.358
154,94,-474.066
156,94,-521.331
158,94,-568.119
160,94,-614.397
162,94,-660.136
164,94,-705.309
166,94,-749.887
168,94,-793.846
170,94,-837.16
172,94,-879.804
174,94,-921.752
176,94,-962.977
178,94,-1003.45
180,94,-1043.14
-180,96,-975.104
-178,96,-1011.93
-176,96,-1048.05
-174,96,-1083.41
-172,96,-1117.98
-170,96,-1151.72
-168,96,-1184.58
-166,96,-1216.52
-164,96,-1247.47
-162,96,-1277.4
-160,96,-1306.23
-158,96,-1333.9
-156,96,-1360.35
-154,96,-1385.52
-152,96,-1409.33
-150,96,-1431.73
-148,96,-1452.64
-146,96,-1472.01
-144,96,-1489.75
-142,96,-1505.82
-140,96,-1520.16
-138,96,-1532.7
-136,96,-1543.4
-134,96,-1552.21
-132,96,-1559.08
-130,96,-1563.98
-128,96,-1566.86
-126,96,-1567.71
-124,96,-1566.49
-122,96,-1563.2
-120,96,-1557.8
-118,96,-1550.29
-116,96,-1540.67
-114,96,-1528.93
-112,96,-1515.07
-110,96,-1499.1
-108,96,-1481.03
-106,96,-1460.86
-104,96,-1438.61
-102,96,-1414.29
-100,96,-1387.93
-98,96,-1359.52
-96,96,-1329.11
-94,96,-1296.7
-92,96,-1262.33
-90,96,-1226.02
-88,96,-1187.79
-86,96,-1147.68
-84,96,-1105.71
-82,96,-1061.94
-80,96,-1016.39
-78,96,-969.107
-76,96,-920.149
-74,96,-869.567
-72,96,-817.42
-70,96,-763.775
-68,96,-708.706
-66,96,-652.293
-64,96,-594.622
-62,96,-535.787
-60,96,-475.888
-58,96,-415.033
-56,96,-353.335
-54,96,-290.914
-52,96,-227.893
-50,96,-164.401
-48,96,-100.571
-46,96,-36.537
-44,96,27.5646
-42,96,91.5969
-40,96,155.423
-38,96,218.909
-36,96,281.922
-34,96,344.333
-32,96,406.018
-30,96,466.858
-28,96,526.737
-26,96,585.55
-24,96,643.195
-22,96,699.578
-20,96,754.612
-18,96,808.217
-16,96,860.319
-14,96,910.852
-12,96,959.754
-10,96,1006.97
-8,96,1052.45
-6,96,1096.15
-4,96,1138.04
-2,96,1178.06
0,96,1216.19
2,96,1252.41
4,96,1286.67
6,96,1318.96
8,96,1349.26
10,96,1377.53
12,96,1403.77
14,96,1427.95
16,96,1450.06
18,96,1470.09
20,96,1488.01
22,96,1503.83
24,96,1517.53
26,96,1529.11
28,96,1538.57
30,96,1545.92
32,96,1551.16
34,96,1554.3
36,96,1555.35
38,96,1554.35
40,96,1551.3
42,96,1546.25
44,96,1539.23
46,96,1530.27
48,96,1519.43
50,96,1506.74
52,96,1492.27
54,96,1476.06
56,96,1458.18
58,96,1438.69
60,96,1417.66
62,96,1395.14
64,96,1371.2
66,96,1345.92
68,96,1319.35
70,96,1291.57
72,96,1262.63
74,96,1232.6
76,96,1201.54
78,96,1169.5
80,96,1136.54
82,96,1102.69
84,96,1068.02
86,96,1032.56
88,96,996.352
90,96,959.424
92,96,921.809
94,96,883.535
96,96,844.627
98,96,805.108
100,96,764.996
102,96,724.314
104,96,683.078
106,96,641.307
108,96,599.022
110,96,556.241
112,96,512.987
114,96,469.283
116,96,425.155
118,96,380.632
120,96,335.746
122,96,290.531
124,96,245.024
126,96,199.266
128,96,153.299
130,96,107.168
132,96,60.919
134,96,14.6011
136,96,-31.7375
138,96,-78.0477
140,96,-124.281
142,96,-170.389
144,96,-216.325
146,96,-262.046
148,96,-307.508
150,96,-352.673
152,96,-397.502
154,96,-441.962
156,96,-486.022
158,96,-529.653
160,96,-572.831
162,96,-615.531
164,96,-657.733
166,96,-699.416
168,96,-740.563
170,96,-781.154
172,96,-821.172
174,96,-860.598
176,96,-899.41
178,96,-937.587
180,96,-975.104
-180,98,-903.799
-178,98,-938.416
-176,98,-972.445
-174,98,-1005.86
-172,98,-1038.62
-170,98,-1070.69
-168,98,-1102.04
-166,98,-1132.6
-164,98,-1162.34
-162,98,-1191.18
-160,98,-1219.09
-158,98,-1245.99
-156,98,-1271.82
-154,98,-1296.52
-152,98,-1320
-150,98,-1342.22
-148,98,-1363.09
-146,98,-1382.54
-144,98,-1400.52
-142,98,-1416.96
-140,98,-1431.78
-138,98,-1444.94
-136,98,-1456.38
-134,98,-1466.04
-132,98,-1473.87
-130,98,-1479.84
-128,98,-1483.9
-126,98,-1486.03
-124,98,-1486.18
-122,98,-1484.35
-120,98,-1480.5
-118,98,-1474.62
-116,98,-1466.71
-114,98,-1456.76
-112,98,-1444.76
-110,98,-1430.71
-108,98,-1414.61
-106,98,-1396.48
-104,98,-1376.31
-102,98,-1354.12
-100,98,-1329.92
-98,98,-1303.72
-96,98,-1275.54
-94,98,-1245.39
-92,98,-1213.29
-90,98,-1179.26
-88,98,-1143.32
-86,98,-1105.5
-84,98,-1065.83
-82,98,-1024.33
-80,98,-981.051
-78,98,-936.022
-76,98,-889.293
-74,98,-840.915
-72,98,-790.945
-70,98,-739.449
-68,98,-686.498
-66,98,-632.171
-64,98,-576.554
-62,98,-519.742
-60,98,-461.836
-58,98,-402.946
-56,98,-343.186
-54,98,-282.68
-52,98,-221.555
-50,98,-159.944
-48,98,-97.9818
-46,98,-35.8088
-44,98,26.4345
-42,98,88.6065
-40,98,150.566
-38,98,212.175
-36,98,273.295
-34,98,333.795
-32,98,393.546
-30,98,452.426
-28,98,510.319
-26,98,567.116
-24,98,622.714
-22,98,677.019
-20,98,729.944
-18,98,781.41
-16,98,831.344
-14,98,879.682
-12,98,926.366
-10,98,971.343
-8,98,1014.57
-6,98,1056
-4,98,1095.6
-2,98,1133.35
0,98,1169.2
2,98,1203.14
4,98,1235.15
6,98,1265.2
8,98,1293.27
10,98,1319.36
12,98,1343.44
14,98,1365.5
16,98,1385.54
18,98,1403.54
20,98,1419.5
22,98,1433.41
24,98,1445.27
26,98,1455.08
28,98,1462.84
30,98,1468.57
32,98,1472.27
34,98,1473.96
36,98,1473.66
38,98,1471.39
40,98,1467.18
42,98,1461.07
44,98,1453.1
46,98,1443.31
48,98,1431.74
50,98,1418.45
52,98,1403.5
54,98,1386.95
56,98,1368.85
58,98,1349.28
60,98,1328.3
62,98,1305.98
64,98,1282.39
66,98,1257.6
68,98,1231.67
70,98,1204.67
72,98,1176.67
74,98,1147.73
76,98,1117.91
78,98,1087.25
80,98,1055.82
82,98,1023.66
84,98,990.815
86,98,957.316
88,98,923.2
90,98,888.498
92,98,853.234
94,98,817.43
96,98,781.105
98,98,744.276
100,98,706.955
102,98,669.157
104,98,630.892
106,98,592.172
108,98,553.01
110,98,513.419
112,98,473.414
114,98,433.013
116,98,392.235
118,98,351.103
120,98,309.643
122,98,267.885
124,98,225.861
126,98,183.606
128,98,141.159
130,98,98.5604
132,98,55.8535
134,98,13.0824
136,98,-29.7078
138,98,-72.4716
140,98,-115.164
142,98,-157.741
144,98,-200.159
146,98,-242.379
148,98,-284.361
150,98,-326.072
152,98,-367.479
154,98,-408.552
156,98,-449.268
158,98,-489.602
160,98,-529.536
162,98,-569.053
164,98,-608.139
166,98,-646.779
168,98,-684.963
170,98,-722.68
172,98,-759.917
174,98,-796.662
176,98,-832.902
178,98,-868.62
180,98,-903.799
-180,100,-829.943
-178,100,-862.202
-176,100,-894.001
-174,100,-925.316
-172,100,-956.115
-170,100,-986.366
-168,100,-1016.03
-166,100,-1045.06
-164,100,-1073.4
-162,100,-1101.02
-160,100,-1127.83
-158,100,-1153.8
-156,100,-1178.84
-154,100,-1202.89
-152,100,-1225.89
-150,100,-1247.76
-148,100,-1268.42
-146,100,-1287.82
-144,100,-1305.88
-142,100,-1322.54
-140,100,-1337.71
-138,100,-1351.35
-136,100,-1363.4
-134,100,-1373.79
-132,100,-1382.48
-130,100,-1389.42
-128,100,-1394.57
-126,100,-1397.89
-124,100,-1399.35
-122,100,-1398.91
-120,100,-1396.56
-118,100,-1392.29
-116,100,-1386.06
-114,100,-1377.87
-112,100,-1367.72
-110,100,-1355.6
-108,100,-1341.51
-106,100,-1325.44
-104,100,-1307.41
-102,100,-1287.41
-100,100,-1265.45
-98,100,-1241.54
-96,100,-1215.69
-94,100,-1187.9
-92,100,-1158.2
-90,100,-1126.59
-88,100,-1093.09
-86,100,-1057.73
-84,100,-1020.51
-82,100,-981.486
-80,100,-940.669
-78,100,-898.101
-76,100,-853.823
-74,100,-807.884
-72,100,-760.337
-70,100,-711.246
-68,100,-660.679
-66,100,-608.714
-64,100,-555.438
-62,100,-500.944
-60,100,-445.334
-58,100,-388.718
-56,100,-331.214
-54,100,-272.946
-52,100,-214.043
-50,100,-154.642
-48,100,-94.8818
-46,100,-34.9045
-44,100,25.1452
-42,100,85.1222
-40,100,144.882
-38,100,204.282
-36,100,263.183
-34,100,321.449
-32,100,378.95
-30,100,435.561
-28,100,491.164
-26,100,545.65
-24,100,598.915
-22,100,650.865
-20,100,701.414
-18,100,750.484
-16,100,798.005
-14,100,843.915
-12,100,888.157
-10,100,930.684
-8,100,971.455
-6,100,1010.43
-4,100,1047.58
-2,100,1082.89
0,100,1116.31
2,100,1147.84
4,100,1177.47
6,100,1205.16
8,100,1230.92
10,100,1254.73
12,100,1276.58
14,100,1296.47
16,100,1314.39
18,100,1330.34
20,100,1344.3
22,100,1356.3
24,100,1366.32
26,100,1374.37
28,100,1380.46
30,100,1384.61
32,100,1386.82
34,100,1387.12
36,100,1385.53
38,100,1382.08
40,100,1376.81
42,100,1369.74
44,100,1360.93
46,100,1350.41
48,100,1338.25
50,100,1324.5
52,100,1309.21
54,100,1292.45
56,100,1274.29
58,100,1254.79
60,100,1234.03
62,100,1212.07
64,100,1188.99
66,100,1164.85
68,100,1139.72
70,100,1113.68
72,100,1086.79
74,100,1059.1
76,100,1030.68
78,100,1001.57
80,100,971.837
82,100,941.513
84,100,910.641
86,100,879.254
88,100,847.382
90,100,815.049
92,100,782.276
94,100,749.079
96,100,715.471
98,100,681.461
100,100,647.058
102,100,612.267
104,100,577.093
106,100,541.541
108,100,505.617
110,100,469.328
112,100,432.682
114,100,395.691
116,100,358.369
118,100,320.733
120,100,282.803
122,100,244.604
124,100,206.163
126,100,167.513
128,100,128.686
130,100,89.7208
132,100,50.6552
134,100,11.5303
136,100,-27.6122
138,100,-66.7302
140,100,-105.782
142,100,-144.728
144,100,-183.528
146,100,-222.145
148,100,-260.547
150,100,-298.702
152,100,-336.583
154,100,-374.166
156,100,-411.431
158,100,-448.36
160,100,-484.942
162,100,-521.164
164,100,-557.018
166,100,-592.499
168,100,-627.601
170,100,-662.32
172,100,-696.65
174,100,-730.586
176,100,-764.12
178,100,-797.243
180,100,-829.943
-180,102,-754.256
-178,102,-784.039
-176,102,-813.483
-174,102,-842.569
-172,102,-871.273
-170,102,-899.562
-168,102,-927.402
-166,102,-954.751
-164,102,-981.561
-162,102,-1007.78
-160,102,-1033.36
-158,102,-1058.22
-156,102,-1082.32
-154,102,-1105.57
-152,102,-1127.92
-150,102,-1149.29
-148,102,-1169.6
-146,102,-1188.79
-144,102,-1206.78
-142,102,-1223.5
-140,102,-1238.89
-138,102,-1252.88
-136,102,-1265.4
-134,102,-1276.41
-132,102,-1285.83
-130,102,-1293.64
-128,102,-1299.77
-126,102,-1304.19
-124,102,-1306.86
-122,102,-1307.76
-120,102,-1306.85
-118,102,-1304.11
-116,102,-1299.53
-114,102,-1293.08
-112,102,-1284.77
-110,102,-1274.56
-108,102,-1262.47
-106,102,-1248.49
-104,102,-1232.61
-102,102,-1214.84
-100,102,-1195.17
-98,102,-1173.61
-96,102,-1150.16
-94,102,-1124.83
-92,102,-1097.62
-90,102,-1068.54
-88,102,-1037.61
-86,102,-1004.83
-84,102,-970.234
-82,102,-933.832
-80,102,-895.655
-78,102,-855.732
-76,102,-814.103
-74,102,-770.811
-72,102,-725.908
-70,102,-679.452
-68,102,-631.512
-66,102,-582.162
-64,102,-531.488
-62,102,-479.583
-60,102,-426.548
-58,102,-372.494
-56,102,-317.539
-54,102,-261.808
-52,102,-205.432
-50,102,-148.55
-48,102,-91.3017
-46,102,-33.8328
-44,102,23.7102
-42,102,81.1797
-40,102,138.429
-38,102,195.313
-36,102,251.69
-34,102,307.422
-32,102,362.379
-30,102,416.433
-28,102,469.467
-26,102,521.37
-24,102,572.04
-22,102,621.384
-20,102,669.315
-18,102,715.758
-16,102,760.645
-14,102,803.917
-12,102,845.521
-10,102,885.413
-8,102,923.556
-6,102,959.917
-4,102,994.47
-2,102,1027.19
0,102,1058.07
2,102,1087.08
4,102,1114.22
6,102,1139.48
8,102,1162.84
10,102,1184.32
12,102,1203.89
14,102,1221.57
16,102,1237.34
18,102,1251.22
20,102,1263.2
22,102,1273.28
24,102,1281.48
26,102,1287.81
28,102,1292.28
30,102,1294.89
32,102,1295.68
34,102,1294.67
36,102,1291.87
38,102,1287.33
40,102,1281.09
42,102,1273.17
44,102,1263.63
46,102,1252.52
48,102,1239.9
50,102,1225.81
52,102,1210.33
54,102,1193.51
56,102,1175.44
58,102,1156.16
60,102,1135.77
62,102,1114.33
64,102,1091.91
66,102,1068.59
68,102,1044.43
70,102,1019.49
72,102,993.858
74,102,967.576
76,102,940.705
78,102,913.297
80,102,885.398
82,102,857.05
84,102,828.288
86,102,799.142
88,102,769.638
90,102,739.795
92,102,709.628
94,102,679.148
96,102,648.362
98,102,617.273
100,102,585.883
102,102,554.192
104,102,522.198
106,102,489.899
108,102,457.296
110,102,424.388
112,102,391.179
114,102,357.673
116,102,323.879
118,102,289.809
120,102,255.479
122,102,220.907
124,102,186.119
126,102,151.139
128,102,115.999
130,102,80.732
132,102,45.3731
134,102,9.95975
136,102,-25.4698
138,102,-60.8768
140,102,-96.2232
142,102,-131.472
144,102,-166.587
146,102,-201.536
148,102,-236.29
150,102,-270.821
152,102,-305.107
154,102,-339.128
156,102,-372.869
158,102,-406.32
160,102,-439.472
162,102,-472.32
164,102,-504.862
166,102,-537.098
168,102,-569.029
170,102,-600.657
172,102,-631.983
174,102,-663.009
176,102,-693.733
178,102,-724.151
180,102,-754.256
-180,104,-677.452
-178,104,-704.663
-176,104,-731.652
-174,104,-758.404
-172,104,-784.899
-170,104,-811.11
-168,104,-837.004
-166,104,-862.544
-164,104,-887.685
-162,104,-912.378
-160,104,-936.568
-158,104,-960.195
-156,104,-983.197
-154,104,-1005.51
-152,104,-1027.05
-150,104,-1047.77
-148,104,-1067.57
-146,104,-1086.4
-144,104,-1104.17
-142,104,-1120.82
-140,104,-1136.28
-138,104,-1150.48
-136,104,-1163.35
-134,104,-1174.84
-132,104,-1184.88
-130,104,-1193.43
-128,104,-1200.44
-126,104,-1205.86
-124,104,-1209.66
-122,104,-1211.8
-120,104,-1212.25
-118,104,-1210.99
-116,104,-1207.99
-114,104,-1203.24
-112,104,-1196.72
-110,104,-1188.41
-108,104,-1178.31
-106,104,-1166.4
-104,104,-1152.69
-102,104,-1137.16
-100,104,-1119.81
-98,104,-1100.63
-96,104,-1079.64
-94,104,-1056.82
-92,104,-1032.18
-90,104,-1005.72
-88,104,-977.445
-86,104,-947.369
-84,104,-915.503
-82,104,-881.862
-80,104,-846.469
-78,104,-809.35
-76,104,-770.539
-74,104,-730.076
-72,104,-688.008
-70,104,-644.393
-68,104,-599.294
-66,104,-552.784
-64,104,-504.948
-62,104,-455.876
-60,104,-405.669
-58,104,-354.438
-56,104,-302.299
-54,104,-249.379
-52,104,-195.809
-50,104,-141.728
-48,104,-87.2773
-46,104,-32.6038
-44,104,22.1447
-42,104,76.8195
-40,104,131.272
-38,104,185.357
-36,104,238.932
-34,104,291.857
-32,104,344.002
-30,104,395.239
-28,104,445.45
-26,104,494.527
-24,104,542.366
-22,104,588.876
-20,104,633.974
-18,104,677.586
-16,104,719.646
-14,104,760.099
-12,104,798.895
-10,104,835.995
-8,104,871.364
-6,104,904.975
-4,104,936.806
-2,104,966.841
0,104,995.067
2,104,1021.48
4,104,1046.06
6,104,1068.81
8,104,1089.74
10,104,1108.84
12,104,1126.11
14,104,1141.55
16,104,1155.18
18,104,1166.99
20,104,1176.99
22,104,1185.2
24,104,1191.62
26,104,1196.27
28,104,1199.16
30,104,1200.31
32,104,1199.76
34,104,1197.51
36,104,1193.6
38,104,1188.08
40,104,1180.97
42,104,1172.32
44,104,1162.18
46,104,1150.6
48,104,1137.65
50,104,1123.37
52,104,1107.83
54,104,1091.1
56,104,1073.26
58,104,1054.36
60,104,1034.49
62,104,1013.72
64,104,992.114
66,104,969.751
68,104,946.697
70,104,923.021
72,104,898.783
74,104,874.044
76,104,848.858
78,104,823.273
80,104,797.334
82,104,771.079
84,104,744.539
86,104,717.741
88,104,690.704
90,104,663.445
92,104,635.973
94,104,608.293
96,104,580.406
98,104,552.31
100,104,524.001
102,104,495.472
104,104,466.716
106,104,437.725
108,104,408.492
110,104,379.013
112,104,349.284
114,104,319.305
116,104,289.079
118,104,258.614
120,104,227.919
122,104,197.011
124,104,165.908
126,104,134.632
128,104,103.212
130,104,71.6756
132,104,40.0554
134,104,8.38534
136,104,-23.2995
138,104,-54.9638
140,104,-86.5725
142,104,-118.092
144,104,-149.49
146,104,-180.738
148,104,-211.809
150,104,-242.681
152,104,-273.335
154,104,-303.757
156,104,-333.936
158,104,-363.866
160,104,-393.544
162,104,-422.971
164,104,-452.15
166,104,-481.087
168,104,-509.789
170,104,-538.264
172,104,-566.52
174,104,-594.563
176,104,-622.399
178,104,-650.029
180,104,-677.452
-180,106,-600.226
-178,106,-624.796
-176,106,-649.255
-174,106,-673.59
-172,106,-697.787
-170,106,-721.823
-168,106,-745.669
-166,106,-769.291
-164,106,-792.647
-162,106,-815.692
-160,106,-838.372
-158,106,-860.63
-156,106,-882.405
-154,106,-903.63
-152,106,-924.238
-150,106,-944.156
-148,106,-963.313
-146,106,-981.636
-144,106,-999.051
-142,106,-1015.49
-140,106,-1030.87
-138,106,-1045.14
-136,106,-1058.22
-134,106,-1070.06
-132,106,-1080.6
-130,106,-1089.78
-128,106,-1097.55
-126,106,-1103.86
-124,106,-1108.68
-122,106,-1111.98
-120,106,-1113.7
-118,106,-1113.84
-116,106,-1112.36
-114,106,-1109.24
-112,106,-1104.45
-110,106,-1098
-108,106,-1089.85
-106,106,-1080
-104,106,-1068.43
-102,106,-1055.14
-100,106,-1040.11
-98,106,-1023.34
-96,106,-1004.83
-94,106,-984.56
-92,106,-962.535
-90,106,-938.752
-88,106,-913.212
-86,106,-885.918
-84,106,-856.878
-82,106,-826.105
-80,106,-793.613
-78,106,-759.427
-76,106,-723.575
-74,106,-686.093
-72,106,-647.026
-70,106,-606.425
-68,106,-564.353
-66,106,-520.881
-64,106,-476.088
-62,106,-430.065
-60,106,-382.911
-58,106,-334.734
-56,106,-285.65
-54,106,-235.786
-52,106,-185.271
-50,106,-134.245
-48,106,-82.8491
-46,106,-31.2296
-44,106,20.4653
-42,106,72.0867
-40,106,123.487
-38,106,174.519
-36,106,225.04
-34,106,274.914
-32,106,324.007
-30,106,372.194
-28,106,419.359
-26,106,465.393
-24,106,510.195
-22,106,553.676
-20,106,595.754
-18,106,636.359
-16,106,675.429
-14,106,712.909
-12,106,748.756
-10,106,782.933
-8,106,815.411
-6,106,846.166
-4,106,875.182
-2,106,902.447
0,106,927.952
2,106,951.695
4,106,973.674
6,106,993.891
8,106,1012.35
10,106,1029.05
12,106,1044.01
14,106,1057.23
16,106,1068.72
18,106,1078.49
20,106,1086.56
22,106,1092.93
24,106,1097.62
26,106,1100.65
28,106,1102.04
30,106,1101.81
32,106,1099.99
34,106,1096.61
36,106,1091.69
38,106,1085.29
40,106,1077.43
42,106,1068.17
44,106,1057.56
46,106,1045.64
48,106,1032.48
50,106,1018.15
52,106,1002.69
54,106,986.198
56,106,968.726
58,106,950.35
60,106,931.144
62,106,911.18
64,106,890.531
66,106,869.266
68,106,847.455
70,106,825.162
72,106,802.449
74,106,779.373
76,106,755.986
78,106,732.333
80,106,708.457
82,106,684.39
84,106,660.161
86,106,635.793
88,106,611.3
90,106,586.693
92,106,561.978
94,106,537.153
96,106,512.215
98,106,487.155
100,106,461.964
102,106,436.63
104,106,411.139
106,106,385.479
108,106,359.636
110,106,333.601
112,106,307.365
114,106,280.923
116,106,254.273
118,106,227.418
120,106,200.364
122,106,173.121
124,106,145.705
126,106,118.136
128,106,90.4353
130,106,62.6298
132,106,34.7481
134,106,6.82099
136,106,-21.1197
138,106,-49.0416
140,106,-76.9129
142,106,-104.703
144,106,-132.384
146,106,-159.929
148,106,-187.316
150,106,-214.526
152,106,-241.544
154,106,-268.361
156,106,-294.97
158,106,-321.369
160,106,-347.561
162,106,-373.551
164,106,-399.348
166,106,-424.963
168,106,-450.409
170,106,-475.699
172,106,-500.846
174,106,-525.863
176,106,-550.761
178,106,-575.547
180,106,-600.226
-180,108,-523.249
-178,108,-545.137
-176,108,-567.013
-174,108,-588.874
-172,108,-610.707
-170,108,-632.494
-168,108,-654.21
-166,108,-675.825
-164,108,-697.301
